Batch	m_SP	5	Pr1	W1	W2	Pr2	Pr3							
0.0001355539	9.820444830441e-06	0.1	0.0001355539	4.130317e-10	0.1	0.0001355539	2.364671e-12	0.1	0.0001355539	5.853718e-08	0.1	0.0001355539	1.205027e-07	0.1
0.0002760151	9.6381557621376e-06	0.1	0.0002760151	4.054705e-10	0.1	0.0002760151	2.320978e-12	0.1	0.0002760151	1.182953e-07	0.1	0.0002760151	2.430405e-07	0.1
0.0005569374	9.2841396586427e-06	0.1	0.0005569374	3.909886e-10	0.1	0.0005569374	2.236508e-12	0.1	0.0005569374	2.347996e-07	0.1	0.0005569374	4.805677e-07	0.1
0.0010057	8.7477031498374e-06	0.1	0.0010057	3.695457e-10	0.1	0.0010057	2.109462e-12	0.1	0.0010057	4.135676e-07	0.1	0.0010057	8.382591e-07	0.1
0.001720089	7.966251403836e-06	0.1	0.001720089	3.393369e-10	0.1	0.001720089	1.926337e-12	0.1	0.001720089	6.831275e-07	0.1	0.001720089	1.350184e-06	0.1
0.002583589	7.1351619552234e-06	0.1	0.002583589	3.083865e-10	0.1	0.002583589	1.733813e-12	0.1	0.002583589	9.908437e-07	0.1	0.002583589	1.873593e-06	0.1
0.003559262	6.3327062407359e-06	0.1	0.003559262	2.793544e-10	0.1	0.003559262	1.549537e-12	0.1	0.003559262	1.322086e-06	0.1	0.003559262	2.34484e-06	0.1
0.004703194	5.5520240497024e-06	0.1	0.004703194	2.51458e-10	0.1	0.004703194	1.370921e-12	0.1	0.004703194	1.694729e-06	0.1	0.004703194	2.752914e-06	0.1
0.005847125	4.9143537921372e-06	0.1	0.005847125	2.28468e-10	0.1	0.005847125	1.224637e-12	0.1	0.005847125	2.053595e-06	0.1	0.005847125	3.031747e-06	0.1
0.006991057	4.3907305035356005e-06	0.1	0.006991057	2.090822e-10	0.1	0.006991057	1.103554e-12	0.1	0.006991057	2.399335e-06	0.1	0.006991057	3.209656e-06	0.1
0.008134989	3.9566136931680005e-06	0.1	0.008134989	1.924046e-10	0.1	0.008134989	1.00202e-12	0.1	0.008134989	2.73146e-06	0.1	0.008134989	3.311669e-06	0.1
0.009278921	3.5923070851975997e-06	0.1	0.009278921	1.778205e-10	0.1	0.009278921	9.156979e-13	0.1	0.009278921	3.049276e-06	0.1	0.009278921	3.358179e-06	0.1
0.01060587	3.2371946142168e-06	0.1	0.01060587	1.629674e-10	0.1	0.01060587	8.303459e-13	0.1	0.01060587	3.399371e-06	0.1	0.01060587	3.363216e-06	0.1
0.01205483	2.9125351947965003e-06	0.1	0.01205483	1.487656e-10	0.1	0.01205483	7.511328e-13	0.1	0.01205483	3.758632e-06	0.1	0.01205483	3.328633e-06	0.1
0.01350379	2.6378241010620003e-06	0.1	0.01350379	1.362608e-10	0.1	0.01350379	6.831813e-13	0.1	0.01350379	4.094224e-06	0.1	0.01350379	3.267769e-06	0.1
0.01495276	2.401502732808e-06	0.1	0.01495276	1.25151e-10	0.1	0.01495276	6.240571e-13	0.1	0.01495276	4.407031e-06	0.1	0.01495276	3.191299e-06	0.1
0.01640172	2.1954119209722e-06	0.1	0.01640172	1.152127e-10	0.1	0.01640172	5.720229e-13	0.1	0.01640172	4.698248e-06	0.1	0.01640172	3.106185e-06	0.1
0.01785068	2.013702752698e-06	0.1	0.01785068	1.062747e-10	0.1	0.01785068	5.258118e-13	0.1	0.01785068	4.969227e-06	0.1	0.01785068	3.016928e-06	0.1
0.01948747	1.8324366490460001e-06	0.1	0.01948747	9.721321e-11	0.1	0.01948747	4.794379e-13	0.1	0.01948747	5.252743e-06	0.1	0.01948747	2.914689e-06	0.1
0.02124947	1.6608006067927e-06	0.1	0.02124947	8.851668e-11	0.1	0.02124947	4.353068e-13	0.1	0.02124947	5.533352e-06	0.1	0.02124947	2.805728e-06	0.1
0.02315279	1.498088284854e-06	0.1	0.02315279	8.018249e-11	0.1	0.02315279	3.932998e-13	0.1	0.02315279	5.810455e-06	0.1	0.02315279	2.691348e-06	0.1
0.02526808	1.3402579367079e-06	0.1	0.02526808	7.202674e-11	0.1	0.02526808	3.524173e-13	0.1	0.02526808	6.089959e-06	0.1	0.02526808	2.569686e-06	0.1
0.02756891	1.1914885995932e-06	0.1	0.02756891	6.428328e-11	0.1	0.02756891	3.137759e-13	0.1	0.02756891	6.363764e-06	0.1	0.02756891	2.444661e-06	0.1
0.03014805	1.048282082262e-06	0.1	0.03014805	5.678365e-11	0.1	0.03014805	2.764927e-13	0.1	0.03014805	6.637851e-06	0.1	0.03014805	2.31379e-06	0.1
0.03305962	9.112867940897799e-07	0.1	0.03305962	4.957024e-11	0.1	0.03305962	2.407525e-13	0.1	0.03305962	6.911163e-06	0.1	0.03305962	2.177483e-06	0.1
0.03619279	7.8774097508288e-07	0.1	0.03619279	4.303276e-11	0.1	0.03619279	2.084598e-13	0.1	0.03619279	7.168738e-06	0.1	0.03619279	2.043463e-06	0.1
0.03997552	6.6506446400811e-07	0.1	0.03997552	3.650945e-11	0.1	0.03997552	1.763341e-13	0.1	0.03997552	7.437357e-06	0.1	0.03997552	1.897529e-06	0.1
0.04407059	5.5803857384164e-07	0.1	0.04407059	3.078942e-11	0.1	0.04407059	1.482519e-13	0.1	0.04407059	7.685033e-06	0.1	0.04407059	1.756887e-06	0.1
0.04863417	4.6315606828055e-07	0.1	0.04863417	2.569181e-11	0.1	0.04863417	1.233056e-13	0.1	0.04863417	7.918229e-06	0.1	0.04863417	1.61858e-06	0.1
0.05358611	3.8232640625556e-07	0.1	0.05358611	2.132526e-11	0.1	0.05358611	1.020086e-13	0.1	0.05358611	8.130366e-06	0.1	0.05358611	1.487279e-06	0.1
0.05912058	3.1233974678577005e-07	0.1	0.05912058	1.752236e-11	0.1	0.05912058	8.352661e-14	0.1	0.05912058	8.327644e-06	0.1	0.05912058	1.359992e-06	0.1
0.06465506	2.5825881220117e-07	0.1	0.06465506	1.45662e-11	0.1	0.06465506	6.921172e-14	0.1	0.06465506	8.491867e-06	0.1	0.06465506	1.249854e-06	0.1
0.07089699	2.1123121753908e-07	0.1	0.07089699	1.19801e-11	0.1	0.07089699	5.673443e-14	0.1	0.07089699	8.646103e-06	0.1	0.07089699	1.142649e-06	0.1
0.07761055	1.7266328119934e-07	0.1	0.07761055	9.845883e-12	0.1	0.07761055	4.647637e-14	0.1	0.07761055	8.783447e-06	0.1	0.07761055	1.043877e-06	0.1
0.08432412	1.4309025244731e-07	0.1	0.08432412	8.199416e-12	0.1	0.08432412	3.859176e-14	0.1	0.08432412	8.897803e-06	0.1	0.08432412	9.590957e-07	0.1
0.09244754	1.1589089372532e-07	0.1	0.09244754	6.675758e-12	0.1	0.09244754	3.132229e-14	0.1	0.09244754	9.012469e-06	0.1	0.09244754	8.716307e-07	0.1
