Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
4.447553e-13	1.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1
1.08804e-10	1.0	0.1	1.08804e-10	0.0	0.1	1.08804e-10	0.0	0.1	1.08804e-10	0.0	0.1
4.523766e-10	1.0	0.1	4.523766e-10	0.0	0.1	4.523766e-10	0.0	0.1	4.523766e-10	0.0	0.1
1.073046e-09	1.0	0.1	1.073046e-09	0.0	0.1	1.073046e-09	0.0	0.1	1.073046e-09	0.0	0.1
2.191704e-09	1.0	0.1	2.191704e-09	0.0	0.1	2.191704e-09	0.0	0.1	2.191704e-09	0.0	0.1
3.310363e-09	1.0	0.1	3.310363e-09	0.0	0.1	3.310363e-09	0.0	0.1	3.310363e-09	0.0	0.1
5.076312e-09	1.0	0.1	5.076312e-09	0.0	0.1	5.076312e-09	0.0	0.1	5.076312e-09	0.0	0.1
8.152779e-09	1.0	0.1	8.152779e-09	0.0	0.1	8.152779e-09	0.0	0.1	8.152779e-09	0.0	0.1
1.254773e-08	1.0	0.1	1.254773e-08	0.0	0.1	1.254773e-08	0.0	0.1	1.254773e-08	0.0	0.1
1.826694e-08	1.0	0.1	1.826694e-08	0.0	0.1	1.826694e-08	0.0	0.1	1.826694e-08	0.0	0.1
2.492111e-08	1.0	0.1	2.492111e-08	0.0	0.1	2.492111e-08	0.0	0.1	2.492111e-08	0.0	0.1
3.219857e-08	1.0	0.1	3.219857e-08	0.0	0.1	3.219857e-08	0.0	0.1	3.219857e-08	0.0	0.1
3.947604e-08	1.0	0.1	3.947604e-08	0.0	0.1	3.947604e-08	0.0	0.1	3.947604e-08	0.0	0.1
4.675351e-08	1.0	0.1	4.675351e-08	0.0	0.1	4.675351e-08	0.0	0.1	4.675351e-08	0.0	0.1
5.403098e-08	1.0	0.1	5.403098e-08	0.0	0.1	5.403098e-08	0.0	0.1	5.403098e-08	0.0	0.1
6.130845e-08	1.0	0.1	6.130845e-08	0.0	0.1	6.130845e-08	0.0	0.1	6.130845e-08	0.0	0.1
6.858591e-08	1.0	0.1	6.858591e-08	0.0	0.1	6.858591e-08	0.0	0.1	6.858591e-08	0.0	0.1
7.586338e-08	1.0	0.1	7.586338e-08	0.0	0.1	7.586338e-08	0.0	0.1	7.586338e-08	0.0	0.1
8.314085e-08	1.0	0.1	8.314085e-08	0.0	0.1	8.314085e-08	0.0	0.1	8.314085e-08	0.0	0.1
9.041832e-08	1.0	0.1	9.041832e-08	0.0	0.1	9.041832e-08	0.0	0.1	9.041832e-08	0.0	0.1
9.769579e-08	1.0	0.1	9.769579e-08	0.0	0.1	9.769579e-08	0.0	0.1	9.769579e-08	0.0	0.1
1.049733e-07	1.0	0.1	1.049733e-07	0.0	0.1	1.049733e-07	0.0	0.1	1.049733e-07	0.0	0.1
1.122507e-07	1.0	0.1	1.122507e-07	0.0	0.1	1.122507e-07	0.0	0.1	1.122507e-07	0.0	0.1
1.195282e-07	1.0000000199999999	0.1	1.195282e-07	0.0	0.1	1.195282e-07	0.0	0.1	1.195282e-07	0.0	0.1
1.268057e-07	0.99999995	0.1	1.268057e-07	0.0	0.1	1.268057e-07	0.0	0.1	1.268057e-07	0.0	0.1
1.340831e-07	0.99999996	0.1	1.340831e-07	0.0	0.1	1.340831e-07	0.0	0.1	1.340831e-07	0.0	0.1
1.413606e-07	1.00000001	0.1	1.413606e-07	0.0	0.1	1.413606e-07	0.0	0.1	1.413606e-07	0.0	0.1
1.486381e-07	0.99999996	0.1	1.486381e-07	0.0	0.1	1.486381e-07	0.0	0.1	1.486381e-07	0.0	0.1
1.559155e-07	1.0	0.1	1.559155e-07	0.0	0.1	1.559155e-07	0.0	0.1	1.559155e-07	0.0	0.1
1.63193e-07	0.9999999700000001	0.1	1.63193e-07	0.0	0.1	1.63193e-07	0.0	0.1	1.63193e-07	0.0	0.1
1.704705e-07	1.00000004	0.1	1.704705e-07	0.0	0.1	1.704705e-07	0.0	0.1	1.704705e-07	0.0	0.1
1.777479e-07	1.00000004	0.1	1.777479e-07	0.0	0.1	1.777479e-07	0.0	0.1	1.777479e-07	0.0	0.1
1.850254e-07	0.99999996	0.1	1.850254e-07	0.0	0.1	1.850254e-07	0.0	0.1	1.850254e-07	0.0	0.1
1.923029e-07	1.0	0.1	1.923029e-07	0.0	0.1	1.923029e-07	0.0	0.1	1.923029e-07	0.0	0.1
1.995803e-07	0.99999999	0.1	1.995803e-07	0.0	0.1	1.995803e-07	0.0	0.1	1.995803e-07	0.0	0.1
2.068578e-07	0.99999995	0.1	2.068578e-07	0.0	0.1	2.068578e-07	0.0	0.1	2.068578e-07	0.0	0.1
2.141353e-07	1.00000001	0.1	2.141353e-07	0.0	0.1	2.141353e-07	0.0	0.1	2.141353e-07	0.0	0.1
2.214127e-07	0.99999997	0.1	2.214127e-07	0.0	0.1	2.214127e-07	0.0	0.1	2.214127e-07	0.0	0.1
2.286902e-07	1.00000003	0.1	2.286902e-07	0.0	0.1	2.286902e-07	0.0	0.1	2.286902e-07	0.0	0.1
2.359677e-07	0.9999999900000001	0.1	2.359677e-07	0.0	0.1	2.359677e-07	0.0	0.1	2.359677e-07	0.0	0.1
2.432451e-07	1.00000003	0.1	2.432451e-07	0.0	0.1	2.432451e-07	0.0	0.1	2.432451e-07	0.0	0.1
2.519884e-07	0.9999999700000001	0.1	2.519884e-07	0.0	0.1	2.519884e-07	0.0	0.1	2.519884e-07	0.0	0.1
2.607317e-07	1.000000027	0.1	2.607317e-07	0.0	0.1	2.607317e-07	0.0	0.1	2.607317e-07	0.0	0.1
2.694749e-07	0.9999999589999999	0.1	2.694749e-07	0.0	0.1	2.694749e-07	0.0	0.1	2.694749e-07	0.0	0.1
2.782182e-07	0.999999976	0.1	2.782182e-07	0.0	0.1	2.782182e-07	0.0	0.1	2.782182e-07	0.0	0.1
2.869614e-07	1.000000024	0.1	2.869614e-07	0.0	0.1	2.869614e-07	0.0	0.1	2.869614e-07	0.0	0.1
2.957047e-07	1.0000000310000001	0.1	2.957047e-07	0.0	0.1	2.957047e-07	0.0	0.1	2.957047e-07	0.0	0.1
3.044479e-07	1.000000022	0.1	3.044479e-07	0.0	0.1	3.044479e-07	0.0	0.1	3.044479e-07	0.0	0.1
3.131912e-07	0.999999984	0.1	3.131912e-07	0.0	0.1	3.131912e-07	0.0	0.1	3.131912e-07	0.0	0.1
3.219344e-07	0.999999974	0.1	3.219344e-07	0.0	0.1	3.219344e-07	0.0	0.1	3.219344e-07	0.0	0.1
3.306777e-07	0.999999969	0.1	3.306777e-07	0.0	0.1	3.306777e-07	0.0	0.1	3.306777e-07	0.0	0.1
3.394209e-07	1.000000047	0.1	3.394209e-07	0.0	0.1	3.394209e-07	0.0	0.1	3.394209e-07	0.0	0.1
3.488702e-07	1.000000046	0.1	3.488702e-07	0.0	0.1	3.488702e-07	0.0	0.1	3.488702e-07	0.0	0.1
3.593784e-07	0.9999999509999999	0.1	3.593784e-07	0.0	0.1	3.593784e-07	0.0	0.1	3.593784e-07	0.0	0.1
