Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
1.141895e-13	9.774258310923998e-06	0.1	1.141895e-13	1.8406554999999998e-07	0.1	1.141895e-13	1.510998e-13	0.1	1.141895e-13	2.462673e-11	0.1	1.141895e-13	8.070125e-11	0.1	1.141895e-13	3.317216e-11	0.1	1.141895e-13	9.650245e-17	0.1
2.721554e-13	9.524333599518199e-06	0.1	2.721554e-13	4.3308293e-07	0.1	2.721554e-13	3.552166e-13	0.1	2.721554e-13	5.79444e-11	0.1	2.721554e-13	1.892809e-10	0.1	2.721554e-13	7.652469e-11	0.1	2.721554e-13	2.270528e-16	0.1
6.040317e-13	9.0198948184956e-06	0.1	6.040317e-13	9.357168900000001e-07	0.1	6.040317e-13	7.66145e-13	0.1	6.040317e-13	1.25198e-10	0.1	6.040317e-13	4.063136e-10	0.1	6.040317e-13	1.586029e-10	0.1	6.040317e-13	4.905457e-16	0.1
1.205441e-12	8.172923538259999e-06	0.1	1.205441e-12	1.7797431e-06	0.1	1.205441e-12	1.45285e-12	0.1	1.205441e-12	2.381397e-10	0.1	1.205441e-12	7.641559e-10	0.1	1.205441e-12	2.796349e-10	0.1	1.205441e-12	9.329463e-16	0.1
2.10176e-12	7.0560294465886e-06	0.1	2.10176e-12	2.8929256e-06	0.1	2.10176e-12	2.351851e-12	0.1	2.10176e-12	3.871163e-10	0.1	2.10176e-12	1.222842e-09	0.1	2.10176e-12	4.055239e-10	0.1	2.10176e-12	1.51631e-15	0.1
3.146729e-12	5.945227293075999e-06	0.1	3.146729e-12	4.0002458e-06	0.1	3.146729e-12	3.238042e-12	0.1	3.146729e-12	5.353302e-10	0.1	3.146729e-12	1.663103e-09	0.1	3.146729e-12	4.900944e-10	0.1	3.146729e-12	2.09646e-15	0.1
4.248488e-12	4.9629856783012e-06	0.1	4.248488e-12	4.9795941e-06	0.1	4.248488e-12	4.014546e-12	0.1	4.248488e-12	6.664349e-10	0.1	4.248488e-12	2.038062e-09	0.1	4.248488e-12	5.283245e-10	0.1	4.248488e-12	2.609435e-15	0.1
5.577406e-12	3.9917169940634e-06	0.1	5.577406e-12	5.9481925e-06	0.1	5.577406e-12	4.775168e-12	0.1	5.577406e-12	7.961205e-10	0.1	5.577406e-12	2.394316e-09	0.1	5.577406e-12	5.291958e-10	0.1	5.577406e-12	3.11665e-15	0.1
6.906324e-12	3.2106137564406e-06	0.1	6.906324e-12	6.7272991e-06	0.1	6.906324e-12	5.381123e-12	0.1	6.906324e-12	9.00451e-10	0.1	6.906324e-12	2.669247e-09	0.1	6.906324e-12	5.005106e-10	0.1	6.906324e-12	3.524534e-15	0.1
8.235242e-12	2.58241875159198e-06	0.1	8.235242e-12	7.3539964e-06	0.1	8.235242e-12	5.864323e-12	0.1	8.235242e-12	9.843837e-10	0.1	8.235242e-12	2.882032e-09	0.1	8.235242e-12	4.563379e-10	0.1	8.235242e-12	3.852554e-15	0.1
9.56416e-12	2.0771818265325797e-06	0.1	9.56416e-12	7.8581068e-06	0.1	9.56416e-12	6.249971e-12	0.1	9.56416e-12	1.051907e-09	0.1	9.56416e-12	3.047178e-09	0.1	9.56416e-12	4.056571e-10	0.1	9.56416e-12	4.116357e-15	0.1
1.111137e-11	1.61213407967354e-06	0.1	1.111137e-11	8.322187099999999e-06	0.1	1.111137e-11	6.602324e-12	0.1	1.111137e-11	1.114075e-09	0.1	1.111137e-11	3.193912e-09	0.1	1.111137e-11	3.456873e-10	0.1	1.111137e-11	4.359166e-15	0.1
1.271316e-11	1.2400968655666398e-06	0.1	1.271316e-11	8.6935034e-06	0.1	1.271316e-11	6.882172e-12	0.1	1.271316e-11	1.163823e-09	0.1	1.271316e-11	3.307202e-09	0.1	1.271316e-11	2.873865e-10	0.1	1.271316e-11	4.553403e-15	0.1
1.431494e-11	9.5393627989282e-07	0.1	1.431494e-11	8.9791473e-06	0.1	1.431494e-11	7.096028e-12	0.1	1.431494e-11	1.202096e-09	0.1	1.431494e-11	3.39153e-09	0.1	1.431494e-11	2.354743e-10	0.1	1.431494e-11	4.7028e-15	0.1
1.591673e-11	7.338226492534801e-07	0.1	1.591673e-11	9.1988866e-06	0.1	1.591673e-11	7.259587e-12	0.1	1.591673e-11	1.231541e-09	0.1	1.591673e-11	3.454505e-09	0.1	1.591673e-11	1.908019e-10	0.1	1.591673e-11	4.817711e-15	0.1
1.765016e-11	5.524687194046199e-07	0.1	1.765016e-11	9.3799513e-06	0.1	1.765016e-11	7.393646e-12	0.1	1.765016e-11	1.255806e-09	0.1	1.765016e-11	3.504983e-09	0.1	1.765016e-11	1.504735e-10	0.1	1.765016e-11	4.912385e-15	0.1
