Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
32935.32	0.9896436	0.1	32935.32	2.471175e-14	0.1	32935.32	4.5451195e-08	0.1	32935.32	0.003278152	0.1	32935.32	1.67726755951e-10	0.1	32935.32	1.724076e-14	0.1	32935.32	7.75372e-13	0.1
37390.61	0.9879593	0.1	37390.61	2.802126e-14	0.1	37390.61	5.1572208e-08	0.1	37390.61	0.004015282	0.1	37390.61	1.90303617897e-10	0.1	37390.61	1.954972e-14	0.1	37390.61	8.791855e-13	0.1
41845.9	0.9862425	0.1	41845.9	3.132153e-14	0.1	41845.9	5.7680330000000004e-08	0.1	41845.9	0.004787525	0.1	41845.9	2.12832479113e-10	0.1	41845.9	2.185224e-14	0.1	41845.9	9.827094e-13	0.1
46301.2	0.9844997	0.1	46301.2	3.461246e-14	0.1	46301.2	6.3774664e-08	0.1	46301.2	0.005588364	0.1	46301.2	2.3530993958900004e-10	0.1	46301.2	2.414825e-14	0.1	46301.2	1.08594e-12	0.1
50756.49	0.9827365	0.1	50756.49	3.789398e-14	0.1	50756.49	6.985443899999999e-08	0.1	50756.49	0.006412405	0.1	50756.49	2.5773329932e-10	0.1	50756.49	2.643769e-14	0.1	50756.49	1.188875e-12	0.1
55394.45	0.980884	0.1	55394.45	4.13e-14	0.1	55394.45	7.6167427e-08	0.1	55394.45	0.007290081	0.1	55394.45	2.81016468906e-10	0.1	55394.45	2.8814e-14	0.1	55394.45	1.295716e-12	0.1
60763.09	0.9787233	0.1	60763.09	4.522981e-14	0.1	60763.09	8.345388600000001e-08	0.1	60763.09	0.008325977	0.1	60763.09	3.0788947995e-10	0.1	60763.09	3.155574e-14	0.1	60763.09	1.418987e-12	0.1
66131.73	0.9765501	0.1	66131.73	4.91459e-14	0.1	66131.73	9.0717165e-08	0.1	66131.73	0.009378343	0.1	66131.73	3.34676789908e-10	0.1	66131.73	3.428791e-14	0.1	66131.73	1.541827e-12	0.1
71500.37	0.9743685	0.1	71500.37	5.304832e-14	0.1	71500.37	9.795689800000001e-08	0.1	71500.37	0.01044303	0.1	71500.37	3.61376998783e-10	0.1	71500.37	3.701054e-14	0.1	71500.37	1.664239e-12	0.1
76869.02	0.9721818	0.1	76869.02	5.693712e-14	0.1	76869.02	1.05172805e-07	0.1	76869.02	0.01151676	0.1	76869.02	3.87989206582e-10	0.1	76869.02	3.972368e-14	0.1	76869.02	1.786223e-12	0.1
