Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
4.784715e-11	9.73596063942e-06	0.1	4.784715e-11	1.299921e-08	0.1	4.784715e-11	6.559079e-13	0.1	4.784715e-11	2.744461e-11	0.1	4.784715e-11	8.918403e-08	0.1	4.784715e-11	1.438401e-07	0.1	4.784715e-11	6.731697e-11	0.1	4.784715e-11	5.98373e-09	0.1	4.784715e-11	9.435882e-09	0.1	4.784715e-11	1.967727e-09	0.1	4.784715e-11	1.311818e-13	0.1	4.784715e-11	4.384233e-10	0.1	4.784715e-11	2.652403e-16	0.1
1.024218e-10	9.44340356502e-06	0.1	1.024218e-10	2.739836e-08	0.1	1.024218e-10	1.382929e-12	0.1	1.024218e-10	5.786485e-11	0.1	1.024218e-10	1.88046e-07	0.1	1.024218e-10	3.03277e-07	0.1	1.024218e-10	1.419327e-10	0.1	1.024218e-10	1.261623e-08	0.1	1.024218e-10	1.989483e-08	0.1	1.024218e-10	4.1488e-09	0.1	1.024218e-10	2.765867e-13	0.1	1.024218e-10	9.243818e-10	0.1	1.024218e-10	5.592389e-16	0.1
2.288062e-10	8.7992071271104e-06	0.1	2.288062e-10	5.906647e-08	0.1	2.288062e-10	2.983785e-12	0.1	2.288062e-10	1.248488e-10	0.1	2.288062e-10	4.05769e-07	0.1	2.288062e-10	6.543539e-07	0.1	2.288062e-10	3.062329e-10	0.1	2.288062e-10	2.72207e-08	0.1	2.288062e-10	4.292494e-08	0.1	2.288062e-10	8.951421e-09	0.1	2.288062e-10	5.967614e-13	0.1	2.288062e-10	1.994439e-09	0.1	2.288062e-10	1.20661e-15	0.1
4.562981e-10	7.748372965789601e-06	0.1	4.562981e-10	1.105939e-07	0.1	4.562981e-10	5.595119e-12	0.1	4.562981e-10	2.341152e-10	0.1	4.562981e-10	7.610408e-07	0.1	4.562981e-10	1.227058e-06	0.1	4.562981e-10	5.74245e-10	0.1	4.562981e-10	5.104397e-08	0.1	4.562981e-10	8.049241e-08	0.1	4.562981e-10	1.678561e-08	0.1	4.562981e-10	1.119041e-12	0.1	4.562981e-10	3.739952e-09	0.1	4.562981e-10	2.262622e-15	0.1
7.418224e-10	6.605227625991e-06	0.1	7.418224e-10	1.664156e-07	0.1	7.418224e-10	8.435789e-12	0.1	7.418224e-10	3.529804e-10	0.1	7.418224e-10	1.147727e-06	0.1	7.418224e-10	1.850099e-06	0.1	7.418224e-10	8.658014e-10	0.1	7.418224e-10	7.696004e-08	0.1	7.418224e-10	1.2136e-07	0.1	7.418224e-10	2.530801e-08	0.1	7.418224e-10	1.687201e-12	0.1	7.418224e-10	5.638802e-09	0.1	7.418224e-10	3.411401e-15	0.1
1.049184e-09	5.5624117065692995e-06	0.1	1.049184e-09	2.17053e-07	0.1	1.049184e-09	1.102707e-11	0.1	1.049184e-09	4.614131e-10	0.1	1.049184e-09	1.500725e-06	0.1	1.049184e-09	2.418492e-06	0.1	1.049184e-09	1.13177e-09	0.1	1.049184e-09	1.006015e-07	0.1	1.049184e-09	1.586408e-07	0.1	1.049184e-09	3.308241e-08	0.1	1.049184e-09	2.205495e-12	0.1	1.049184e-09	7.370995e-09	0.1	1.049184e-09	4.459355e-15	0.1
1.406559e-09	4.555075626720801e-06	0.1	1.406559e-09	2.656022e-07	0.1	1.406559e-09	1.353009e-11	0.1	1.406559e-09	5.661569e-10	0.1	1.406559e-09	1.842036e-06	0.1	1.406559e-09	2.96759e-06	0.1	1.406559e-09	1.38869e-09	0.1	1.406559e-09	1.234387e-07	0.1	1.406559e-09	1.946532e-07	0.1	1.406559e-09	4.059232e-08	0.1	1.406559e-09	2.706156e-12	0.1	1.406559e-09	9.044255e-09	0.1	1.406559e-09	5.471656e-15	0.1
1.797278e-09	3.6612779223136e-06	0.1	1.797278e-09	3.082369e-07	0.1	1.797278e-09	1.575087e-11	0.1	1.797278e-09	6.59095e-10	0.1	1.797278e-09	2.145267e-06	0.1	1.797278e-09	3.454852e-06	0.1	1.797278e-09	1.616654e-09	0.1	1.797278e-09	1.437019e-07	0.1	1.797278e-09	2.266066e-07	0.1	1.797278e-09	4.725576e-08	0.1	1.797278e-09	3.150386e-12	0.1	1.797278e-09	1.052892e-08	0.1	1.797278e-09	6.369858e-15	0.1
2.187996e-09	2.9428610996339998e-06	0.1	2.187996e-09	3.420479e-07	0.1	2.187996e-09	1.753577e-11	0.1	2.187996e-09	7.337969e-10	0.1	2.187996e-09	2.389402e-06	0.1	2.187996e-09	3.846556e-06	0.1	2.187996e-09	1.799889e-09	0.1	2.187996e-09	1.59989e-07	0.1	2.187996e-09	2.5229e-07	0.1	2.187996e-09	5.26117e-08	0.1	2.187996e-09	3.507449e-12	0.1	2.187996e-09	1.172226e-08	0.1	2.187996e-09	7.091814e-15	0.1
2.578715e-09	2.3654121629115e-06	0.1	2.578715e-09	3.687696e-07	0.1	2.578715e-09	1.897031e-11	0.1	2.578715e-09	7.938408e-10	0.1	2.578715e-09	2.586033e-06	0.1	2.578715e-09	4.161455e-06	0.1	2.578715e-09	1.947171e-09	0.1	2.578715e-09	1.730803e-07	0.1	2.578715e-09	2.729338e-07	0.1	2.578715e-09	5.691669e-08	0.1	2.578715e-09	3.79445e-12	0.1	2.578715e-09	1.268144e-08	0.1	2.578715e-09	7.672108e-15	0.1
