Batch	m_SP	2	N1a_L	N7a_L	
1.94457e-13	0.9887122399999999	0.1	1.94457e-13	0.0007189811000000001	0.1
3.194013e-13	0.98153838	0.1	3.194013e-13	0.0012020652	0.1
4.699633e-13	0.97297456	0.1	4.699633e-13	0.0018020437	0.1
6.674656e-13	0.961873362	0.1	6.674656e-13	0.0026128729000000003	0.1
8.649678e-13	0.9509201270000001	0.1	8.649678e-13	0.0034443282	0.1
1.06247e-12	0.9401127819999999	0.1	1.06247e-12	0.0042906769	0.1
1.259972e-12	0.9294489989999999	0.1	1.259972e-12	0.0051472354	0.1
1.457474e-12	0.918926487	0.1	1.457474e-12	0.0060101893	0.1
1.654977e-12	0.908543066	0.1	1.654977e-12	0.006876428	0.1
1.852479e-12	0.898296637	0.1	1.852479e-12	0.007743427000000001	0.1
2.090114e-12	0.8861468019999998	0.1	2.090114e-12	0.00878473	0.1
2.327748e-12	0.874188678	0.1	2.327748e-12	0.009821349	0.1
2.565383e-12	0.862418718	0.1	2.565383e-12	0.010851099	0.1
2.803017e-12	0.850833486	0.1	2.803017e-12	0.0118723	0.1
3.040652e-12	0.839429649	0.1	3.040652e-12	0.012883679	0.1
3.297819e-12	0.82728898	0.1	3.297819e-12	0.013966019	0.1
3.584285e-12	0.8140057329999999	0.1	3.584285e-12	0.015155735	0.1
3.870751e-12	0.800970788	0.1	3.870751e-12	0.016327849	0.1
4.157216e-12	0.7881787490000001	0.1	4.157216e-12	0.017481817	0.1
4.443682e-12	0.77562422	0.1	4.443682e-12	0.018617338	0.1
4.730148e-12	0.7633021396	0.1	4.730148e-12	0.019734272	0.1
5.063377e-12	0.749254429	0.1	5.063377e-12	0.021010116000000002	0.1
5.408297e-12	0.7350299790999999	0.1	5.408297e-12	0.022304351	0.1
5.753217e-12	0.7211189299999999	0.1	5.753217e-12	0.023572045	0.1
6.098137e-12	0.7075130863	0.1	6.098137e-12	0.024813572	0.1
6.443056e-12	0.6942046821000001	0.1	6.443056e-12	0.026029388	0.1
6.830366e-12	0.6796059439999999	0.1	6.830366e-12	0.02736457	0.1
7.245935e-12	0.6643367064	0.1	7.245935e-12	0.028762628	0.1
7.661504e-12	0.6494638837000001	0.1	7.661504e-12	0.030125835	0.1
8.077073e-12	0.6349755891000001	0.1	8.077073e-12	0.031455107999999996	0.1
8.509473e-12	0.6202960545	0.1	8.509473e-12	0.032803207	0.1
9.009199e-12	0.6038172044999999	0.1	9.009199e-12	0.034318073000000004	0.1
9.508925e-12	0.5878419167	0.1	9.508925e-12	0.035788191	0.1
1.000865e-11	0.5723524404	0.1	1.000865e-11	0.037215098	0.1
1.055035e-11	0.5560903758	0.1	1.055035e-11	0.03871474899999999	0.1
1.115502e-11	0.5385627262	0.1	1.115502e-11	0.040333023	0.1
1.175968e-11	0.5216667482999999	0.1	1.175968e-11	0.04189488	0.1
1.239025e-11	0.5046912155000001	0.1	1.239025e-11	0.043466084	0.1
1.312447e-11	0.4857171948	0.1	1.312447e-11	0.045224762	0.1
1.385869e-11	0.467554279	0.1	1.385869e-11	0.04691088	0.1
1.468321e-11	0.44807500879999995	0.1	1.468321e-11	0.04872226	0.1
1.556791e-11	0.42819428829999995	0.1	1.556791e-11	0.05057451	0.1
1.652985e-11	0.40770676499999997	0.1	1.652985e-11	0.052487341	0.1
1.760763e-11	0.38606067369999997	0.1	1.760763e-11	0.054513277	0.1
1.878585e-11	0.363871111	0.1	1.878585e-11	0.056595934	0.1
2.011472e-11	0.34055294570000005	0.1	2.011472e-11	0.058791721	0.1
2.16045e-11	0.3163881947	0.1	2.16045e-11	0.061076105	0.1
2.320155e-11	0.2925982416	0.1	2.320155e-11	0.06333531	0.1
2.479859e-11	0.27079375400000005	0.1	2.479859e-11	0.065416376	0.1
