Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
14332.76	9.86754932352e-06	0.1	14332.76	1.272338e-07	0.1	14332.76	1.801957e-13	0.1	14332.76	8.746483e-16	0.1
25871.82	9.7642823562e-06	0.1	25871.82	2.305563e-07	0.1	25871.82	3.254916e-13	0.1	25871.82	1.576699e-15	0.1
48949.94	9.560979389250001e-06	0.1	48949.94	4.339689e-07	0.1	48949.94	6.115377e-13	0.1	48949.94	2.958835e-15	0.1
89977.7	9.20994689961e-06	0.1	89977.7	7.851902e-07	0.1	89977.7	1.105438e-12	0.1	89977.7	5.345294e-15	0.1
161776.3	8.62636673547e-06	0.1	161776.3	1.369084e-06	0.1	161776.3	1.926531e-12	0.1	161776.3	9.312704e-15	0.1
280959.6	7.738135617870002e-06	0.1	280959.6	2.257792e-06	0.1	280959.6	3.176264e-12	0.1	280959.6	1.535125e-14	0.1
466598.3	6.533279666550001e-06	0.1	466598.3	3.463296e-06	0.1	466598.3	4.871487e-12	0.1	466598.3	2.354234e-14	0.1
679904.0	5.37862421322e-06	0.1	679904.0	4.618571e-06	0.1	679904.0	6.496078e-12	0.1	679904.0	3.139214e-14	0.1
911654.2	4.3541944576200005e-06	0.1	911654.2	5.643551e-06	0.1	911654.2	7.937442e-12	0.1	911654.2	3.835662e-14	0.1
1143405.0	3.5248817508300004e-06	0.1	1143405.0	6.47331e-06	0.1	1143405.0	9.104279e-12	0.1	1143405.0	4.399462e-14	0.1
1375155.0	2.8535214645e-06	0.1	1375155.0	7.145031e-06	0.1	1375155.0	1.004888e-11	0.1	1375155.0	4.855879e-14	0.1
1606905.0	2.31003089946e-06	0.1	1606905.0	7.688813e-06	0.1	1606905.0	1.081356e-11	0.1	1606905.0	5.225366e-14	0.1
1857274.0	1.8385796140200002e-06	0.1	1857274.0	8.160519e-06	0.1	1857274.0	1.147689e-11	0.1	1857274.0	5.545877e-14	0.1
2135571.0	1.42655473431e-06	0.1	2135571.0	8.572764e-06	0.1	2135571.0	1.205661e-11	0.1	2135571.0	5.825988e-14	0.1
2413868.0	1.10686493124e-06	0.1	2413868.0	8.892626e-06	0.1	2413868.0	1.250641e-11	0.1	2413868.0	6.043326e-14	0.1
2692165.0	8.58817511739e-07	0.1	2692165.0	9.140807e-06	0.1	2692165.0	1.285541e-11	0.1	2692165.0	6.211958e-14	0.1
2970461.0	6.66357236361e-07	0.1	2970461.0	9.333371e-06	0.1	2970461.0	1.31262e-11	0.1	2970461.0	6.3428e-14	0.1
3295403.0	4.955001449490001e-07	0.1	3295403.0	9.504319e-06	0.1	3295403.0	1.336659e-11	0.1	3295403.0	6.458956e-14	0.1
3632007.0	3.6455505441300006e-07	0.1	3632007.0	9.635335e-06	0.1	3632007.0	1.355083e-11	0.1	3632007.0	6.547978e-14	0.1
3968610.0	2.68214617827e-07	0.1	3968610.0	9.731727e-06	0.1	3968610.0	1.368638e-11	0.1	3968610.0	6.613474e-14	0.1
4305213.0	1.97333926641e-07	0.1	4305213.0	9.802646e-06	0.1	4305213.0	1.378611e-11	0.1	4305213.0	6.661661e-14	0.1
4711832.0	1.36206537921e-07	0.1	4711832.0	9.863806e-06	0.1	4711832.0	1.387212e-11	0.1	4711832.0	6.703218e-14	0.1
