Batch	m_SP	7	W1_L	R	W3	P1	P2_L	P3	P4											
6.998461e-08	0.9837554	0.1	6.998461e-08	0.000667638	0.1	6.998461e-08	9.999119e-06	0.1	6.998461e-08	0.002796668	0.1	6.998461e-08	0.0039232704	0.1	6.998461e-08	0.0006999431	0.1	6.998461e-08	1.78632e-07	0.1
1.096985e-07	0.9747576	0.1	1.096985e-07	0.001037095	0.1	1.096985e-07	1.560655e-05	0.1	1.096985e-07	0.00435257	0.1	1.096985e-07	0.0060943265	0.1	1.096985e-07	0.001087277	0.1	1.096985e-07	2.775897e-07	0.1
1.540513e-07	0.9648934	0.1	1.540513e-07	0.001441906	0.1	1.540513e-07	2.177243e-05	0.1	1.540513e-07	0.006062773	0.1	1.540513e-07	0.0084731338	0.1	1.540513e-07	0.001511675	0.1	1.540513e-07	3.860482e-07	0.1
2.105836e-07	0.9525967	0.1	2.105836e-07	0.00194628	0.1	2.105836e-07	2.946838e-05	0.1	2.105836e-07	0.008200081	0.1	2.105836e-07	0.0114370165	0.1	2.105836e-07	0.002040455	0.1	2.105836e-07	5.212015e-07	0.1
2.85385e-07	0.9367879	0.1	2.85385e-07	0.002594368	0.1	2.85385e-07	3.936503e-05	0.1	2.85385e-07	0.01095459	0.1	2.85385e-07	0.0152454032	0.1	2.85385e-07	0.002719902	0.1	2.85385e-07	6.948751e-07	0.1
3.601864e-07	0.9214868	0.1	3.601864e-07	0.003221379	0.1	3.601864e-07	4.894243e-05	0.1	3.601864e-07	0.01362607	0.1	3.601864e-07	0.0189299375	0.1	3.601864e-07	0.003377253	0.1	3.601864e-07	8.629043e-07	0.1
4.349878e-07	0.9066730000000001	0.1	4.349878e-07	0.003828236	0.1	4.349878e-07	5.821273e-05	0.1	4.349878e-07	0.01621609	0.1	4.349878e-07	0.0224960322	0.1	4.349878e-07	0.004013473	0.1	4.349878e-07	1.025533e-06	0.1
5.097893e-07	0.8923270000000001	0.1	5.097893e-07	0.004415807	0.1	5.097893e-07	6.718872e-05	0.1	5.097893e-07	0.01872681	0.1	5.097893e-07	0.025948809	0.1	5.097893e-07	0.004629475	0.1	5.097893e-07	1.182994e-06	0.1
5.845907e-07	0.8784297999999999	0.1	5.845907e-07	0.004984916	0.1	5.845907e-07	7.588283e-05	0.1	5.845907e-07	0.02116066	0.1	5.845907e-07	0.029293087000000002	0.1	5.845907e-07	0.005226122	0.1	5.845907e-07	1.335507e-06	0.1
6.593921e-07	0.8649631	0.1	6.593921e-07	0.005536341	0.1	6.593921e-07	8.430686e-05	0.1	6.593921e-07	0.02352026	0.1	6.593921e-07	0.032533456999999995	0.1	6.593921e-07	0.005804229	0.1	6.593921e-07	1.483281e-06	0.1
7.403528e-07	0.8508522000000001	0.1	7.403528e-07	0.006114094	0.1	7.403528e-07	9.313316e-05	0.1	7.403528e-07	0.02599355	0.1	7.403528e-07	0.035928533	0.1	7.403528e-07	0.006409938	0.1	7.403528e-07	1.638111e-06	0.1
8.305524e-07	0.8356752999999999	0.1	8.305524e-07	0.006735469	0.1	8.305524e-07	0.0001026259	0.1	8.305524e-07	0.02865441	0.1	8.305524e-07	0.039579945	0.1	8.305524e-07	0.007061379	0.1	8.305524e-07	1.804631e-06	0.1
9.20752e-07	0.821045	0.1	9.20752e-07	0.007334435	0.1	9.20752e-07	0.0001117764	0.1	9.20752e-07	0.03121986	0.1	9.20752e-07	0.043099675000000004	0.1	9.20752e-07	0.007689327	0.1	9.20752e-07	1.965146e-06	0.1
1.010952e-06	0.8069356000000001	0.1	1.010952e-06	0.007912063	0.1	1.010952e-06	0.0001206009	0.1	1.010952e-06	0.03369427	0.1	1.010952e-06	0.046494022999999995	0.1	1.010952e-06	0.008294905	0.1	1.010952e-06	2.119942e-06	0.1
1.121056e-06	0.7903831	0.1	1.121056e-06	0.008589699	0.1	1.121056e-06	0.0001309532	0.1	1.121056e-06	0.03659737	0.1	1.121056e-06	0.050476041	0.1	1.121056e-06	0.009005329	0.1	1.121056e-06	2.301539e-06	0.1
1.236017e-06	0.7738451	0.1	1.236017e-06	0.009266734	0.1	1.236017e-06	0.0001412964	0.1	1.236017e-06	0.0394981	0.1	1.236017e-06	0.05445454	0.1	1.236017e-06	0.009715125	0.1	1.236017e-06	2.482975e-06	0.1
1.370403e-06	0.7554192	0.1	1.370403e-06	0.01002105	0.1	1.370403e-06	0.0001528202	0.1	1.370403e-06	0.04273007	0.1	1.370403e-06	0.058887175	0.1	1.370403e-06	0.01050594	0.1	1.370403e-06	2.685122e-06	0.1
