Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
2.465877e-12	9.7726122729e-06	0.1	2.465877e-12	1.33684e-08	0.1	2.465877e-12	2.52019e-14	0.1	2.465877e-12	4.896794e-15	0.1	2.465877e-12	8.466651e-08	0.1	2.465877e-12	1.292278e-07	0.1	2.465877e-12	1.29723e-11	0.1	2.465877e-12	5.00077e-12	0.1	2.465877e-12	1.054618e-11	0.1	2.465877e-12	8.219088e-13	0.1	2.465877e-12	2.965803e-21	0.1	2.465877e-12	1.034813e-13	0.1	2.465877e-12	1.084325e-22	0.1
5.391881e-12	9.50960590299e-06	0.1	5.391881e-12	2.883767e-08	0.1	5.391881e-12	5.436435e-14	0.1	5.391881e-12	1.056313e-14	0.1	5.391881e-12	1.826386e-07	0.1	5.391881e-12	2.787641e-07	0.1	5.391881e-12	2.798322e-11	0.1	5.391881e-12	1.078742e-11	0.1	5.391881e-12	2.274972e-11	0.1	5.391881e-12	1.772983e-12	0.1	5.391881e-12	6.39769e-21	0.1	5.391881e-12	2.232249e-13	0.1	5.391881e-12	2.339055e-22	0.1
1.11016e-11	9.01659083319e-06	0.1	1.11016e-11	5.783536e-08	0.1	1.11016e-11	1.090304e-13	0.1	1.11016e-11	2.118488e-14	0.1	1.11016e-11	3.662906e-07	0.1	1.11016e-11	5.590752e-07	0.1	1.11016e-11	5.612172e-11	0.1	1.11016e-11	2.163471e-11	0.1	1.11016e-11	4.562568e-11	0.1	1.11016e-11	3.555804e-12	0.1	1.11016e-11	1.283088e-20	0.1	1.11016e-11	4.476886e-13	0.1	1.11016e-11	4.691091e-22	0.1
2.125221e-11	8.20237997538e-06	0.1	2.125221e-11	1.057249e-07	0.1	2.125221e-11	1.99311e-13	0.1	2.125221e-11	3.872663e-14	0.1	2.125221e-11	6.695909e-07	0.1	2.125221e-11	1.022007e-06	0.1	2.125221e-11	1.025923e-10	0.1	2.125221e-11	3.954894e-11	0.1	2.125221e-11	8.340518e-11	0.1	2.125221e-11	6.500122e-12	0.1	2.125221e-11	2.345526e-20	0.1	2.125221e-11	8.183889e-13	0.1	2.125221e-11	8.575462e-22	0.1
3.534691e-11	7.19228307645e-06	0.1	3.534691e-11	1.651358e-07	0.1	3.534691e-11	3.113116e-13	0.1	3.534691e-11	6.048864e-14	0.1	3.534691e-11	1.04586e-06	0.1	3.534691e-11	1.596313e-06	0.1	3.534691e-11	1.602429e-10	0.1	3.534691e-11	6.177303e-11	0.1	3.534691e-11	1.302738e-10	0.1	3.534691e-11	1.01528e-11	0.1	3.534691e-11	3.663569e-20	0.1	3.534691e-11	1.278274e-12	0.1	3.534691e-11	1.339435e-21	0.1
5.506733e-11	5.98430415636e-06	0.1	5.506733e-11	2.361855e-07	0.1	5.506733e-11	4.452537e-13	0.1	5.506733e-11	8.651392e-14	0.1	5.506733e-11	1.495842e-06	0.1	5.506733e-11	2.283128e-06	0.1	5.506733e-11	2.291875e-10	0.1	5.506733e-11	8.835092e-11	0.1	5.506733e-11	1.863242e-10	0.1	5.506733e-11	1.452104e-11	0.1	5.506733e-11	5.239822e-20	0.1	5.506733e-11	1.828252e-12	0.1	5.506733e-11	1.915728e-21	0.1
7.478775e-11	4.9792102074e-06	0.1	7.478775e-11	2.953021e-07	0.1	7.478775e-11	5.566995e-13	0.1	7.478775e-11	1.081681e-13	0.1	7.478775e-11	1.870248e-06	0.1	7.478775e-11	2.854589e-06	0.1	7.478775e-11	2.865526e-10	0.1	7.478775e-11	1.104649e-10	0.1	7.478775e-11	2.329607e-10	0.1	7.478775e-11	1.815562e-11	0.1	7.478775e-11	6.551336e-20	0.1	7.478775e-11	2.285858e-12	0.1	7.478775e-11	2.39523e-21	0.1
1.046746e-10	3.7682593170300003e-06	0.1	1.046746e-10	3.665265e-07	0.1	1.046746e-10	6.90971e-13	0.1	1.046746e-10	1.342574e-13	0.1	1.046746e-10	2.321337e-06	0.1	1.046746e-10	3.543093e-06	0.1	1.046746e-10	3.556668e-10	0.1	1.046746e-10	1.371082e-10	0.1	1.046746e-10	2.89149e-10	0.1	1.046746e-10	2.253462e-11	0.1	1.046746e-10	8.131467e-20	0.1	1.046746e-10	2.837189e-12	0.1	1.046746e-10	2.97294e-21	0.1
1.345615e-10	2.85181348158e-06	0.1	1.345615e-10	4.20429e-07	0.1	1.345615e-10	7.925876e-13	0.1	1.345615e-10	1.540018e-13	0.1	1.345615e-10	2.662721e-06	0.1	1.345615e-10	4.064152e-06	0.1	1.345615e-10	4.079724e-10	0.1	1.345615e-10	1.572718e-10	0.1	1.345615e-10	3.316722e-10	0.1	1.345615e-10	2.584863e-11	0.1	1.345615e-10	9.327307e-20	0.1	1.345615e-10	3.254436e-12	0.1	1.345615e-10	3.410151e-21	0.1
1.644483e-10	2.1582484173e-06	0.1	1.644483e-10	4.612223e-07	0.1	1.644483e-10	8.694908e-13	0.1	1.644483e-10	1.689443e-13	0.1	1.644483e-10	2.92108e-06	0.1	1.644483e-10	4.458489e-06	0.1	1.644483e-10	4.475572e-10	0.1	1.644483e-10	1.725316e-10	0.1	1.644483e-10	3.638537e-10	0.1	1.644483e-10	2.835667e-11	0.1	1.644483e-10	1.023232e-19	0.1	1.644483e-10	3.570208e-12	0.1	1.644483e-10	3.741031e-21	0.1
1.943352e-10	1.6333596662400001e-06	0.1	1.943352e-10	4.920945e-07	0.1	1.943352e-10	9.276911e-13	0.1	1.943352e-10	1.802527e-13	0.1	1.943352e-10	3.116606e-06	0.1	1.943352e-10	4.756923e-06	0.1	1.943352e-10	4.775149e-10	0.1	1.943352e-10	1.840802e-10	0.1	1.943352e-10	3.882086e-10	0.1	1.943352e-10	3.025476e-11	0.1	1.943352e-10	1.091723e-19	0.1	1.943352e-10	3.809183e-12	0.1	1.943352e-10	3.991441e-21	0.1
2.24222e-10	1.2361246386300002e-06	0.1	2.24222e-10	5.154585e-07	0.1	2.24222e-10	9.71737e-13	0.1	2.24222e-10	1.88811e-13	0.1	2.24222e-10	3.264579e-06	0.1	2.24222e-10	4.982777e-06	0.1	2.24222e-10	5.001868e-10	0.1	2.24222e-10	1.928201e-10	0.1	2.24222e-10	4.066404e-10	0.1	2.24222e-10	3.169122e-11	0.1	2.24222e-10	1.143557e-19	0.1	2.24222e-10	3.99004e-12	0.1	2.24222e-10	4.180951e-21	0.1
2.541089e-10	9.35497044936e-07	0.1	2.541089e-10	5.331402e-07	0.1	2.541089e-10	1.005071e-12	0.1	2.541089e-10	1.952878e-13	0.1	2.541089e-10	3.376566e-06	0.1	2.541089e-10	5.153703e-06	0.1	2.541089e-10	5.173449e-10	0.1	2.541089e-10	1.994345e-10	0.1	2.541089e-10	4.205896e-10	0.1	2.541089e-10	3.277834e-11	0.1	2.541089e-10	1.182785e-19	0.1	2.541089e-10	4.126912e-12	0.1	2.541089e-10	4.324371e-21	0.1
2.839957e-10	7.079828201010001e-07	0.1	2.839957e-10	5.465217e-07	0.1	2.839957e-10	1.030298e-12	0.1	2.839957e-10	2.001895e-13	0.1	2.839957e-10	3.461317e-06	0.1	2.839957e-10	5.28306e-06	0.1	2.839957e-10	5.303301e-10	0.1	2.839957e-10	2.044402e-10	0.1	2.839957e-10	4.311462e-10	0.1	2.839957e-10	3.360107e-11	0.1	2.839957e-10	1.212472e-19	0.1	2.839957e-10	4.230496e-12	0.1	2.839957e-10	4.432912e-21	0.1
3.138826e-10	5.35800441942e-07	0.1	3.138826e-10	5.566487e-07	0.1	3.138826e-10	1.04939e-12	0.1	3.138826e-10	2.038991e-13	0.1	3.138826e-10	3.525456e-06	0.1	3.138826e-10	5.380956e-06	0.1	3.138826e-10	5.401573e-10	0.1	3.138826e-10	2.082286e-10	0.1	3.138826e-10	4.391355e-10	0.1	3.138826e-10	3.422371e-11	0.1	3.138826e-10	1.23494e-19	0.1	3.138826e-10	4.308889e-12	0.1	3.138826e-10	4.515055e-21	0.1
3.450085e-10	4.00835591604e-07	0.1	3.450085e-10	5.645867e-07	0.1	3.450085e-10	1.064355e-12	0.1	3.450085e-10	2.068068e-13	0.1	3.450085e-10	3.575732e-06	0.1	3.450085e-10	5.457693e-06	0.1	3.450085e-10	5.478604e-10	0.1	3.450085e-10	2.111981e-10	0.1	3.450085e-10	4.453979e-10	0.1	3.450085e-10	3.471176e-11	0.1	3.450085e-10	1.252551e-19	0.1	3.450085e-10	4.370336e-12	0.1	3.450085e-10	4.579443e-21	0.1
3.810904e-10	2.8632613671e-07	0.1	3.810904e-10	5.713215e-07	0.1	3.810904e-10	1.077052e-12	0.1	3.810904e-10	2.092739e-13	0.1	3.810904e-10	3.618388e-06	0.1	3.810904e-10	5.522799e-06	0.1	3.810904e-10	5.543959e-10	0.1	3.810904e-10	2.137175e-10	0.1	3.810904e-10	4.507112e-10	0.1	3.810904e-10	3.512585e-11	0.1	3.810904e-10	1.267493e-19	0.1	3.810904e-10	4.422471e-12	0.1	3.810904e-10	4.634073e-21	0.1
4.171724e-10	2.04529354686e-07	0.1	4.171724e-10	5.761322e-07	0.1	4.171724e-10	1.086121e-12	0.1	4.171724e-10	2.110361e-13	0.1	4.171724e-10	3.648858e-06	0.1	4.171724e-10	5.569306e-06	0.1	4.171724e-10	5.590644e-10	0.1	4.171724e-10	2.155172e-10	0.1	4.171724e-10	4.545066e-10	0.1	4.171724e-10	3.542164e-11	0.1	4.171724e-10	1.278166e-19	0.1	4.171724e-10	4.459712e-12	0.1	4.171724e-10	4.673096e-21	0.1
4.532543e-10	1.4610013898400002e-07	0.1	4.532543e-10	5.795685e-07	0.1	4.532543e-10	1.0926e-12	0.1	4.532543e-10	2.12295e-13	0.1	4.532543e-10	3.670624e-06	0.1	4.532543e-10	5.602526e-06	0.1	4.532543e-10	5.623992e-10	0.1	4.532543e-10	2.168028e-10	0.1	4.532543e-10	4.572177e-10	0.1	4.532543e-10	3.563293e-11	0.1	4.532543e-10	1.285791e-19	0.1	4.532543e-10	4.486314e-12	0.1	4.532543e-10	4.700971e-21	0.1
