Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.005222993	9.876960241694e-06	0.1	0.005222993	3.390625e-09	0.1	0.005222993	7.590942e-111	0.1	0.005222993	2.530314e-111	0.1	0.005222993	1.00139714e-07	0.1	0.005222993	6.477612e-09	0.1	0.005222993	1.29299e-08	0.1
0.01448067	9.662754472603799e-06	0.1	0.01448067	9.298432e-09	0.1	0.01448067	2.0817182999999998e-110	0.1	0.01448067	6.939061e-111	0.1	0.01448067	2.7462044600000004e-07	0.1	0.01448067	1.776417e-08	0.1	0.01448067	3.54586e-08	0.1
0.02979919	9.3184652913545e-06	0.1	0.02979919	1.879433e-08	0.1	0.02979919	4.207542e-110	0.1	0.02979919	1.402514e-110	0.1	0.02979919	5.550601780000001e-07	0.1	0.02979919	3.590556e-08	0.1	0.02979919	7.166846e-08	0.1
0.05533006	8.7716947559184e-06	0.1	0.05533006	3.387586e-08	0.1	0.05533006	7.583595e-110	0.1	0.05533006	2.527865e-110	0.1	0.05533006	1.00043316e-06	0.1	0.05533006	6.471801e-08	0.1	0.05533006	1.29174e-07	0.1
0.09788322	7.930740036884402e-06	0.1	0.09788322	5.707209e-08	0.1	0.09788322	1.2776112000000002e-109	0.1	0.09788322	4.258704e-110	0.1	0.09788322	1.6854362599999998e-06	0.1	0.09788322	1.090331e-07	0.1	0.09788322	2.176199e-07	0.1
0.1404364	7.170410217574399e-06	0.1	0.1404364	7.804412e-08	0.1	0.1404364	1.7470815e-109	0.1	0.1404364	5.823605e-110	0.1	0.1404364	2.30476704e-06	0.1	0.1404364	1.49099e-07	0.1	0.1404364	2.975864e-07	0.1
0.1732728	6.6338991045608e-06	0.1	0.1732728	9.284256e-08	0.1	0.1732728	2.0783541e-109	0.1	0.1732728	6.927847e-110	0.1	0.1732728	2.74178443e-06	0.1	0.1732728	1.773707e-07	0.1	0.1732728	3.540132e-07	0.1
0.1915341	6.353097596697601e-06	0.1	0.1915341	1.005878e-07	0.1	0.1915341	2.2517367e-109	0.1	0.1915341	7.505789e-110	0.1	0.1915341	2.9705126900000003e-06	0.1	0.1915341	1.921676e-07	0.1	0.1915341	3.83546e-07	0.1
0.2280566	5.8266502603914e-06	0.1	0.2280566	1.151087e-07	0.1	0.2280566	2.576796e-109	0.1	0.2280566	8.58932e-110	0.1	0.2280566	3.3993340500000003e-06	0.1	0.2280566	2.199089e-07	0.1	0.2280566	4.389145e-07	0.1
0.2765171	5.1948521150508e-06	0.1	0.2765171	1.325354e-07	0.1	0.2765171	2.9669049e-109	0.1	0.2765171	9.889683e-110	0.1	0.2765171	3.91397032e-06	0.1	0.2765171	2.532017e-07	0.1	0.2765171	5.053631e-07	0.1
0.3479269	4.386541568884e-06	0.1	0.3479269	1.548308e-07	0.1	0.3479269	3.466005e-109	0.1	0.3479269	1.155335e-109	0.1	0.3479269	4.57238573e-06	0.1	0.3479269	2.957959e-07	0.1	0.3479269	5.903763e-07	0.1
0.4326465	3.5890641383828e-06	0.1	0.4326465	1.768275e-07	0.1	0.4326465	3.958416e-109	0.1	0.4326465	1.319472e-109	0.1	0.4326465	5.2219794200000005e-06	0.1	0.4326465	3.378193e-07	0.1	0.4326465	6.742504e-07	0.1
0.4538265	3.413468335485e-06	0.1	0.4538265	1.816709e-07	0.1	0.4538265	4.066839e-109	0.1	0.4538265	1.355613e-109	0.1	0.4538265	5.3650127800000005e-06	0.1	0.4538265	3.470724e-07	0.1	0.4538265	6.927185e-07	0.1
0.4877143	3.1502100755816e-06	0.1	0.4877143	1.889323e-07	0.1	0.4877143	4.2293909999999997e-109	0.1	0.4877143	1.409797e-109	0.1	0.4877143	5.5794529499999995e-06	0.1	0.4877143	3.609449e-07	0.1	0.4877143	7.204065e-07	0.1
0.5365537	2.8061077341168e-06	0.1	0.5365537	1.984236e-07	0.1	0.5365537	4.44186e-109	0.1	0.5365537	1.48062e-109	0.1	0.5365537	5.8597451e-06	0.1	0.5365537	3.790776e-07	0.1	0.5365537	7.565972e-07	0.1
0.6022978	2.4014927329840004e-06	0.1	0.6022978	2.095841e-07	0.1	0.6022978	4.691693999999999e-109	0.1	0.6022978	1.563898e-109	0.1	0.6022978	6.189329199999999e-06	0.1	0.6022978	4.00399e-07	0.1	0.6022978	7.991524e-07	0.1
0.6967837	1.9199732478552e-06	0.1	0.6967837	2.228658e-07	0.1	0.6967837	4.989015e-109	0.1	0.6967837	1.663005e-109	0.1	0.6967837	6.5815574e-06	0.1	0.6967837	4.257729e-07	0.1	0.6967837	8.49796e-07	0.1
0.7912696	1.5350026019264998e-06	0.1	0.7912696	2.334844e-07	0.1	0.7912696	5.22672e-109	0.1	0.7912696	1.74224e-109	0.1	0.7912696	6.8951401999999996e-06	0.1	0.7912696	4.460592e-07	0.1	0.7912696	8.902851e-07	0.1
0.8857555	1.2272219277940001e-06	0.1	0.8857555	2.419739e-07	0.1	0.8857555	5.416764e-109	0.1	0.8857555	1.805588e-109	0.1	0.8857555	7.1458479e-06	0.1	0.8857555	4.622779e-07	0.1	0.8857555	9.226558e-07	0.1
0.9802415	9.811537577244e-07	0.1	0.9802415	2.487611e-07	0.1	0.9802415	5.568702e-109	0.1	0.9802415	1.856234e-109	0.1	0.9802415	7.3462859e-06	0.1	0.9802415	4.752446e-07	0.1	0.9802415	9.48536e-07	0.1
