Batch	m_SP	5	T4a_L	C5H5	T1a_L	N1a_L	N7a_L							
2.565733e-09	0.98979587	0.1	2.565733e-09	0.0002346856	0.1	2.565733e-09	0.00012944325699999998	0.1	2.565733e-09	3.6486138e-06	0.1	2.565733e-09	5.6900181e-05	0.1
2.971197e-09	0.9883239500000001	0.1	2.971197e-09	0.000289454	0.1	2.971197e-09	0.000162248076	0.1	2.971197e-09	4.469436e-06	0.1	2.971197e-09	7.5423584e-05	0.1
3.391587e-09	0.98683435	0.1	3.391587e-09	0.0003509336	0.1	3.391587e-09	0.000199630544	0.1	3.391587e-09	5.384942899999999e-06	0.1	3.391587e-09	9.710841e-05	0.1
3.899658e-09	0.98508173	0.1	3.899658e-09	0.0004313965	0.1	3.899658e-09	0.000249258484	0.1	3.899658e-09	6.575871799999999e-06	0.1	3.899658e-09	0.000126554683	0.1
4.449665e-09	0.9832406799999999	0.1	4.449665e-09	0.0005258044	0.1	4.449665e-09	0.00030828454599999996	0.1	4.449665e-09	7.965132900000001e-06	0.1	4.449665e-09	0.00016225577	0.1
5.062576e-09	0.98125482	0.1	5.062576e-09	0.000639553	0.1	5.062576e-09	0.0003802918720000001	0.1	5.062576e-09	9.6301703e-06	0.1	5.062576e-09	0.00020649789	0.1
5.805855e-09	0.9789344500000001	0.1	5.805855e-09	0.0007889493	0.1	5.805855e-09	0.00047600064	0.1	5.805855e-09	1.18059216e-05	0.1	5.805855e-09	0.00026610934	0.1
6.611412e-09	0.9765218200000001	0.1	6.611412e-09	0.0009641907	0.1	6.611412e-09	0.0005895182199999999	0.1	6.611412e-09	1.4346009799999999e-05	0.1	6.611412e-09	0.00033763348000000003	0.1
7.510385e-09	0.97394673	0.1	7.510385e-09	0.001175001	0.1	7.510385e-09	0.00072742863	0.1	7.510385e-09	1.73887892e-05	0.1	7.510385e-09	0.00042535284	0.1
8.489424e-09	0.97127231	0.1	8.489424e-09	0.001421498	0.1	8.489424e-09	0.0008901000400000001	0.1	8.489424e-09	2.09332818e-05	0.1	8.489424e-09	0.0005296377499999999	0.1
9.588561e-09	0.96841848	0.1	9.588561e-09	0.001717468	0.1	9.588561e-09	0.00108694135	0.1	9.588561e-09	2.51748993e-05	0.1	9.588561e-09	0.00065666511	0.1
1.073463e-08	0.9655956200000001	0.1	1.073463e-08	0.002045752	0.1	1.073463e-08	0.00130674518	0.1	1.073463e-08	2.98659019e-05	0.1	1.073463e-08	0.00079929293	0.1
1.206841e-08	0.96248826	0.1	1.206841e-08	0.002450515	0.1	1.206841e-08	0.00157936677	0.1	1.206841e-08	3.5634734999999995e-05	0.1	1.206841e-08	0.00097702823	0.1
1.340219e-08	0.9595529600000001	0.1	1.340219e-08	0.002877033	0.1	1.340219e-08	0.0018681096499999997	0.1	1.340219e-08	4.1699983e-05	0.1	1.340219e-08	0.00116602136	0.1
1.495636e-08	0.95632494	0.1	1.495636e-08	0.003398137	0.1	1.495636e-08	0.00222244278	0.1	1.495636e-08	4.9095826e-05	0.1	1.495636e-08	0.00139872903	0.1
1.656562e-08	0.9531755000000001	0.1	1.656562e-08	0.003961506	0.1	1.656562e-08	0.00260699543	0.1	1.656562e-08	5.7077793e-05	0.1	1.656562e-08	0.0016520217999999999	0.1
1.817488e-08	0.9501980899999999	0.1	1.817488e-08	0.004545712	0.1	1.817488e-08	0.0030070272	0.1	1.817488e-08	6.5343336e-05	0.1	1.817488e-08	0.0019161322	0.1
2.005687e-08	0.9469053599999999	0.1	2.005687e-08	0.005251399	0.1	2.005687e-08	0.0034915657499999995	0.1	2.005687e-08	7.5315382e-05	0.1	2.005687e-08	0.0022366894999999998	0.1
2.200704e-08	0.94367925	0.1	2.200704e-08	0.006004084	0.1	2.200704e-08	0.0040096179	0.1	2.200704e-08	8.5939996e-05	0.1	2.200704e-08	0.0025800306	0.1
2.395721e-08	0.9406143200000001	0.1	2.395721e-08	0.00677477	0.1	2.395721e-08	0.0045410999	0.1	2.395721e-08	9.6809088e-05	0.1	2.395721e-08	0.0029327813	0.1
2.590738e-08	0.93768734	0.1	2.590738e-08	0.007560195	0.1	2.590738e-08	0.005083601	0.1	2.590738e-08	0.000107878119	0.1	2.590738e-08	0.0032932658	0.1
2.82503e-08	0.9343250500000001	0.1	2.82503e-08	0.008519433	0.1	2.82503e-08	0.0057470817	0.1	2.82503e-08	0.00012138813899999998	0.1	2.82503e-08	0.0037345916	0.1
3.059323e-08	0.9311041200000001	0.1	3.059323e-08	0.009492016	0.1	3.059323e-08	0.0064206105999999995	0.1	3.059323e-08	0.000135078515	0.1	3.059323e-08	0.0041830006	0.1
3.293615e-08	0.9280002900000001	0.1	3.293615e-08	0.0104747	0.1	3.293615e-08	0.0071017934	0.1	3.293615e-08	0.000148905021	0.1	3.293615e-08	0.0046368245	0.1
3.527907e-08	0.9249946899999999	0.1	3.527907e-08	0.01146484	0.1	3.527907e-08	0.007788673499999999	0.1	3.527907e-08	0.000162831534	0.1	3.527907e-08	0.0050947034	0.1
3.7622e-08	0.92207122	0.1	3.7622e-08	0.01246029	0.1	3.7622e-08	0.0084796608	0.1	3.7622e-08	0.00017682867	0.1	3.7622e-08	0.005555528800000001	0.1
4.044081e-08	0.91864436	0.1	4.044081e-08	0.0136625	0.1	4.044081e-08	0.0093146258	0.1	4.044081e-08	0.00019372895600000003	0.1	4.044081e-08	0.0061125918	0.1
4.325962e-08	0.9152993899999999	0.1	4.325962e-08	0.01486742	0.1	4.325962e-08	0.010151865399999998	0.1	4.325962e-08	0.000210663856	0.1	4.325962e-08	0.0066713629	0.1
4.607843e-08	0.9120218299999999	0.1	4.607843e-08	0.01607316	0.1	4.607843e-08	0.0109899715	0.1	4.607843e-08	0.000227607351	0.1	4.607843e-08	0.0072308591000000005	0.1
4.889724e-08	0.90880044	0.1	4.889724e-08	0.01727823	0.1	4.889724e-08	0.0118278512	0.1	4.889724e-08	0.000244539175	0.1	4.889724e-08	0.007790319800000001	0.1
5.194379e-08	0.9053717800000001	0.1	5.194379e-08	0.01857859	0.1	5.194379e-08	0.012732191600000001	0.1	5.194379e-08	0.000262808096	0.1	5.194379e-08	0.0083942549	0.1
5.533195e-08	0.9016127100000001	0.1	5.533195e-08	0.02002093	0.1	5.533195e-08	0.0137354616	0.1	5.533195e-08	0.00028306991100000004	0.1	5.533195e-08	0.0090643507	0.1
5.87201e-08	0.8979015499999999	0.1	5.87201e-08	0.02145814	0.1	5.87201e-08	0.0147353151	0.1	5.87201e-08	0.000303258279	0.1	5.87201e-08	0.0097322377	0.1
6.210826e-08	0.89423181	0.1	6.210826e-08	0.0228894	0.1	6.210826e-08	0.015731137800000003	0.1	6.210826e-08	0.00032336188300000003	0.1	6.210826e-08	0.0103974841	0.1
6.577791e-08	0.8902973599999999	0.1	6.577791e-08	0.02443216	0.1	6.577791e-08	0.0168046355	0.1	6.577791e-08	0.00034503099	0.1	6.577791e-08	0.0111146661	0.1
6.98698e-08	0.88595373	0.1	6.98698e-08	0.02614273	0.1	6.98698e-08	0.0179949793	0.1	6.98698e-08	0.0003690563	0.1	6.98698e-08	0.0119099503	0.1
7.396169e-08	0.88165149	0.1	7.396169e-08	0.02784261	0.1	7.396169e-08	0.01917794	0.1	7.396169e-08	0.00039293077	0.1	7.396169e-08	0.0127003302	0.1
7.805358e-08	0.87738618	0.1	7.805358e-08	0.02953149	0.1	7.805358e-08	0.020353290599999997	0.1	7.805358e-08	0.00041665056	0.1	7.805358e-08	0.0134856426	0.1
8.300661e-08	0.8722695600000001	0.1	8.300661e-08	0.03156085	0.1	8.300661e-08	0.021765629999999998	0.1	8.300661e-08	0.00044515198	0.1	8.300661e-08	0.0144293216	0.1
8.795963e-08	0.86720024	0.1	8.795963e-08	0.03357374	0.1	8.795963e-08	0.0231665269	0.1	8.795963e-08	0.00047342169	0.1	8.795963e-08	0.0153653628	0.1
9.311824e-08	0.86196849	0.1	9.311824e-08	0.03565266	0.1	9.311824e-08	0.0246133952	0.1	9.311824e-08	0.00050261878	0.1	9.311824e-08	0.016332120999999998	0.1
9.909915e-08	0.8559609800000001	0.1	9.909915e-08	0.03804073	0.1	9.909915e-08	0.026275429300000003	0.1	9.909915e-08	0.00053615738	0.1	9.909915e-08	0.017442654000000002	0.1
1.050801e-07	0.85001406	0.1	1.050801e-07	0.04040515	0.1	1.050801e-07	0.027921004500000002	0.1	1.050801e-07	0.00056936392	0.1	1.050801e-07	0.018542199	0.1
1.120842e-07	0.84312443	0.1	1.120842e-07	0.04314441	0.1	1.120842e-07	0.0298274601	0.1	1.120842e-07	0.00060783482	0.1	1.120842e-07	0.019816052	0.1
