Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
7.421438e-10	9.8054779831044e-06	0.1	7.421438e-10	1.673636e-08	0.1	7.421438e-10	1.673636e-10	0.1	7.421438e-10	4.030159e-08	0.1	7.421438e-10	1.03440756e-07	0.1	7.421438e-10	3.364063e-08	0.1	7.421438e-10	1.337789e-10	0.1
1.99016e-09	9.487015385292501e-06	0.1	1.99016e-09	4.415038e-08	0.1	1.99016e-09	4.415038e-10	0.1	1.99016e-09	1.063153e-07	0.1	1.99016e-09	2.728759e-07	0.1	1.99016e-09	8.874374e-08	0.1	1.99016e-09	3.529077e-10	0.1
5.265255e-09	8.6996215631472e-06	0.1	5.265255e-09	1.119315e-07	0.1	5.265255e-09	1.119315e-09	0.1	5.265255e-09	2.69534e-07	0.1	5.265255e-09	6.918038e-07	0.1	5.265255e-09	2.24986e-07	0.1	5.265255e-09	8.947029e-10	0.1
9.561278e-09	7.764994818944e-06	0.1	9.561278e-09	1.923868e-07	0.1	9.561278e-09	1.923868e-09	0.1	9.561278e-09	4.632726e-07	0.1	9.561278e-09	1.18906624e-06	0.1	9.561278e-09	3.867038e-07	0.1	9.561278e-09	1.537807e-09	0.1
1.259545e-08	7.166054706573e-06	0.1	1.259545e-08	2.439453e-07	0.1	1.259545e-08	2.439453e-09	0.1	1.259545e-08	5.874271e-07	0.1	1.259545e-08	1.5077289000000002e-06	0.1	1.259545e-08	4.903383e-07	0.1	1.259545e-08	1.949931e-09	0.1
1.702071e-08	6.374354219961301e-06	0.1	1.702071e-08	3.120973e-07	0.1	1.702071e-08	3.120973e-09	0.1	1.702071e-08	7.515391e-07	0.1	1.702071e-08	1.92895e-06	0.1	1.702071e-08	6.273261e-07	0.1	1.702071e-08	2.494691e-09	0.1
2.37762e-08	5.3311307637399e-06	0.1	2.37762e-08	4.019014e-07	0.1	2.37762e-08	4.019014e-09	0.1	2.37762e-08	9.677899e-07	0.1	2.37762e-08	2.4839925e-06	0.1	2.37762e-08	8.078352e-07	0.1	2.37762e-08	3.212523e-09	0.1
3.111424e-08	4.390453703148e-06	0.1	3.111424e-08	4.828781e-07	0.1	3.111424e-08	4.828781e-09	0.1	3.111424e-08	1.162784e-06	0.1	3.111424e-08	2.9844776e-06	0.1	3.111424e-08	9.706011e-07	0.1	3.111424e-08	3.859795e-09	0.1
4.038406e-08	3.43561502928e-06	0.1	4.038406e-08	5.650739e-07	0.1	4.038406e-08	5.650739e-09	0.1	4.038406e-08	1.360715e-06	0.1	4.038406e-08	3.4924971e-06	0.1	4.038406e-08	1.135817e-06	0.1	4.038406e-08	4.516811e-09	0.1
5.094174e-08	2.5983833464264e-06	0.1	5.094174e-08	6.371459e-07	0.1	5.094174e-08	6.371459e-09	0.1	5.094174e-08	1.534267e-06	0.1	5.094174e-08	3.9379456e-06	0.1	5.094174e-08	1.280685e-06	0.1	5.094174e-08	5.092905e-09	0.1
