Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
1.977221e-13	9.81726082641e-06	0.1	1.977221e-13	6.406363e-08	0.1	1.977221e-13	6.963438e-15	0.1	1.977221e-13	1.161899e-16	0.1	1.977221e-13	8.117379e-08	0.1	1.977221e-13	3.740361e-08	0.1	1.977221e-13	1.253419e-12	0.1	1.977221e-13	5.332004e-14	0.1	1.977221e-13	7.838842e-13	0.1	1.977221e-13	1.082317e-13	0.1	1.977221e-13	1.038547e-23	0.1	1.977221e-13	3.215119e-15	0.1	1.977221e-13	1.882118e-23	0.1
4.786857e-13	9.563452364520002e-06	0.1	4.786857e-13	1.530907e-07	0.1	4.786857e-13	1.664029e-14	0.1	4.786857e-13	2.776552e-16	0.1	4.786857e-13	1.939783e-07	0.1	4.786857e-13	8.938215e-08	0.1	4.786857e-13	2.995253e-12	0.1	4.786857e-13	1.274171e-13	0.1	4.786857e-13	1.873222e-12	0.1	4.786857e-13	2.586377e-13	0.1	4.786857e-13	2.481781e-23	0.1	4.786857e-13	7.683061e-15	0.1	4.786857e-13	4.497634e-23	0.1
1.075527e-12	9.04586054049e-06	0.1	1.075527e-12	3.346439e-07	0.1	1.075527e-12	3.637434e-14	0.1	1.075527e-12	6.069318e-16	0.1	1.075527e-12	4.240209e-07	0.1	1.075527e-12	1.953822e-07	0.1	1.075527e-12	6.547381e-12	0.1	1.075527e-12	2.785235e-13	0.1	1.075527e-12	4.094711e-12	0.1	1.075527e-12	5.653611e-13	0.1	1.075527e-12	5.424973e-23	0.1	1.075527e-12	1.679455e-14	0.1	1.075527e-12	9.831464e-23	0.1
2.159085e-12	8.176716232020001e-06	0.1	2.159085e-12	6.395096e-07	0.1	2.159085e-12	6.951191e-14	0.1	2.159085e-12	1.159856e-15	0.1	2.159085e-12	8.103103e-07	0.1	2.159085e-12	3.733783e-07	0.1	2.159085e-12	1.251214e-11	0.1	2.159085e-12	5.322626e-13	0.1	2.159085e-12	7.825055e-12	0.1	2.159085e-12	1.080414e-12	0.1	2.159085e-12	1.03672e-22	0.1	2.159085e-12	3.209464e-14	0.1	2.159085e-12	1.878808e-22	0.1
3.707026e-12	7.07792822001e-06	0.1	3.707026e-12	1.024926e-06	0.1	3.707026e-12	1.114051e-13	0.1	3.707026e-12	1.858873e-15	0.1	3.707026e-12	1.298665e-06	0.1	3.707026e-12	5.984043e-07	0.1	3.707026e-12	2.005291e-11	0.1	3.707026e-12	8.530444e-13	0.1	3.707026e-12	1.254103e-11	0.1	3.707026e-12	1.731553e-12	0.1	3.707026e-12	1.661527e-22	0.1	3.707026e-12	5.14373e-14	0.1	3.707026e-12	3.011119e-22	0.1
4.741462e-12	6.427232727030001e-06	0.1	4.741462e-12	1.253168e-06	0.1	4.741462e-12	1.362139e-13	0.1	4.741462e-12	2.272826e-15	0.1	4.741462e-12	1.587865e-06	0.1	4.741462e-12	7.316632e-07	0.1	4.741462e-12	2.45185e-11	0.1	4.741462e-12	1.043009e-12	0.1	4.741462e-12	1.533379e-11	0.1	4.741462e-12	2.117153e-12	0.1	4.741462e-12	2.031533e-22	0.1	4.741462e-12	6.28919e-14	0.1	4.741462e-12	3.681667e-22	0.1
5.971835e-12	5.73071569227e-06	0.1	5.971835e-12	1.497482e-06	0.1	5.971835e-12	1.627698e-13	0.1	5.971835e-12	2.71593e-15	0.1	5.971835e-12	1.89743e-06	0.1	5.971835e-12	8.743061e-07	0.1	5.971835e-12	2.929856e-11	0.1	5.971835e-12	1.246351e-12	0.1	5.971835e-12	1.832322e-11	0.1	5.971835e-12	2.529907e-12	0.1	5.971835e-12	2.427595e-22	0.1	5.971835e-12	7.515312e-14	0.1	5.971835e-12	4.399434e-22	0.1
7.496111e-12	4.97157728373e-06	0.1	7.496111e-12	1.763761e-06	0.1	7.496111e-12	1.917132e-13	0.1	7.496111e-12	3.198871e-15	0.1	7.496111e-12	2.234828e-06	0.1	7.496111e-12	1.029774e-06	0.1	7.496111e-12	3.450837e-11	0.1	7.496111e-12	1.467975e-12	0.1	7.496111e-12	2.158143e-11	0.1	7.496111e-12	2.97977e-12	0.1	7.496111e-12	2.859265e-22	0.1	7.496111e-12	8.851671e-14	0.1	7.496111e-12	5.181733e-22	0.1
1.023157e-11	3.85248947472e-06	0.1	1.023157e-11	2.156298e-06	0.1	1.023157e-11	2.343803e-13	0.1	1.023157e-11	3.910802e-15	0.1	1.023157e-11	2.732204e-06	0.1	1.023157e-11	1.258957e-06	0.1	1.023157e-11	4.218845e-11	0.1	1.023157e-11	1.794683e-12	0.1	1.023157e-11	2.638452e-11	0.1	1.023157e-11	3.642939e-12	0.1	1.023157e-11	3.495614e-22	0.1	1.023157e-11	1.082167e-13	0.1	1.023157e-11	6.334963e-22	0.1
1.296702e-11	2.9853051466500002e-06	0.1	1.296702e-11	2.460476e-06	0.1	1.296702e-11	2.674431e-13	0.1	1.296702e-11	4.462479e-15	0.1	1.296702e-11	3.117623e-06	0.1	1.296702e-11	1.436551e-06	0.1	1.296702e-11	4.813976e-11	0.1	1.296702e-11	2.04785e-12	0.1	1.296702e-11	3.010645e-11	0.1	1.296702e-11	4.15683e-12	0.1	1.296702e-11	3.988723e-22	0.1	1.296702e-11	1.234823e-13	0.1	1.296702e-11	7.228605e-22	0.1
