Batch	m_SP	5	Pr2	W1	W2	Pr1	Pr3							
0.0	9.9999e-06	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
0.2003	9.9999e-06	0.1	0.2003	2.487798e-15	0.1	0.2003	6.195216e-21	0.1	0.2003	6.879673e-18	0.1	0.2003	1.682424e-18	0.1
89.50614	9.99989900001e-06	0.1	89.50614	6.434961e-13	0.1	89.50614	7.380919e-19	0.1	89.50614	2.136455e-13	0.1	89.50614	4.504282e-15	0.1
305.5751	9.99989800002e-06	0.1	305.5751	9.708615e-13	0.1	305.5751	1.112273e-18	0.1	305.5751	1.280807e-12	0.1	305.5751	2.516926e-14	0.1
881.2565	9.99989400006e-06	0.1	881.2565	1.003442e-12	0.1	881.2565	1.149523e-18	0.1	881.2565	4.502317e-12	0.1	881.2565	8.564677e-14	0.1
6794.02	9.999861000390002e-06	0.1	6794.02	1.008809e-12	0.1	6794.02	1.155837e-18	0.1	6794.02	3.79019e-11	0.1	6794.02	3.578573e-13	0.1
11638.21	9.99983300067e-06	0.1	11638.21	1.010777e-12	0.1	11638.21	1.158153e-18	0.1	11638.21	6.535354e-11	0.1	11638.21	3.938414e-13	0.1
28592.87	9.999737001630001e-06	0.1	28592.87	1.010925e-12	0.1	28592.87	1.158327e-18	0.1	28592.87	1.614936e-10	0.1	28592.87	3.975971e-13	0.1
81878.93	9.999435004650001e-06	0.1	81878.93	1.010884e-12	0.1	81878.93	1.158281e-18	0.1	81878.93	4.636475e-10	0.1	81878.93	3.974959e-13	0.1
217516.2	9.998666012340001e-06	0.1	217516.2	1.010808e-12	0.1	217516.2	1.158203e-18	0.1	217516.2	1.232725e-09	0.1	217516.2	3.975059e-13	0.1
527544.2	9.99690802992e-06	0.1	527544.2	1.010647e-12	0.1	527544.2	1.158067e-18	0.1	527544.2	2.990377e-09	0.1	527544.2	3.974657e-13	0.1
1225107.0	9.99295506945e-06	0.1	1225107.0	1.01033e-12	0.1	1225107.0	1.157964e-18	0.1	1225107.0	6.943753e-09	0.1	1225107.0	3.97438e-13	0.1
2620233.0	9.98505514845e-06	0.1	2620233.0	1.009895e-12	0.1	2620233.0	1.158606e-18	0.1	2620233.0	1.484386e-08	0.1	2620233.0	3.968185e-13	0.1
5410486.0	9.969290306100001e-06	0.1	5410486.0	1.009811e-12	0.1	5410486.0	1.163254e-18	0.1	5410486.0	3.060887e-08	0.1	5410486.0	4.057751e-13	0.1
