Batch	m_SP	5	C5H5	T1a_L	T4a_L	N1a_L	N7a_L							
6.13684e-08	0.1807137	0.1	6.13684e-08	0.8192679999999999	0.1	6.13684e-08	4.116538553e-08	0.1	6.13684e-08	6.8602642e-06	0.1	6.13684e-08	2.6890419999999997e-10	0.1
6.422809e-08	0.1740681	0.1	6.422809e-08	0.8259133599999999	0.1	6.422809e-08	4.1662334239999996e-08	0.1	6.422809e-08	6.91590986e-06	0.1	6.422809e-08	2.7109058e-10	0.1
6.720246e-08	0.1676556	0.1	6.720246e-08	0.8323257199999999	0.1	6.720246e-08	4.215741492e-08	0.1	6.720246e-08	6.969605850000001e-06	0.1	6.720246e-08	2.7320093e-10	0.1
7.063559e-08	0.1608174	0.1	7.063559e-08	0.8391638000000001	0.1	7.063559e-08	4.27043642e-08	0.1	7.063559e-08	7.02686516e-06	0.1	7.063559e-08	2.7545188e-10	0.1
7.406873e-08	0.1545151	0.1	7.406873e-08	0.84546596	0.1	7.406873e-08	4.322805415e-08	0.1	7.406873e-08	7.07963616e-06	0.1	7.406873e-08	2.7752698e-10	0.1
7.750186e-08	0.1486882	0.1	7.750186e-08	0.8512926500000001	0.1	7.750186e-08	4.3731212730000004e-08	0.1	7.750186e-08	7.1284273500000005e-06	0.1	7.750186e-08	2.7944626e-10	0.1
8.093499e-08	0.1432848	0.1	8.093499e-08	0.85669597	0.1	8.093499e-08	4.421613057e-08	0.1	8.093499e-08	7.17367263e-06	0.1	8.093499e-08	2.8122660999999996e-10	0.1
8.5066e-08	0.1372818	0.1	8.5066e-08	0.8626988999999999	0.1	8.5066e-08	4.47782293e-08	0.1	8.5066e-08	7.22393871e-06	0.1	8.5066e-08	2.8320523e-10	0.1
8.919701e-08	0.1317616	0.1	8.919701e-08	0.86821893	0.1	8.919701e-08	4.5319741110000005e-08	0.1	8.919701e-08	7.27016256e-06	0.1	8.919701e-08	2.850256e-10	0.1
9.332802e-08	0.1266681	0.1	9.332802e-08	0.8733122400000001	0.1	9.332802e-08	4.584311319e-08	0.1	9.332802e-08	7.3128121e-06	0.1	9.332802e-08	2.867059e-10	0.1
9.745903e-08	0.1219538	0.1	9.745903e-08	0.8780265400000001	0.1	9.745903e-08	4.63504937e-08	0.1	9.745903e-08	7.35228751e-06	0.1	9.745903e-08	2.8826193e-10	0.1
1.022621e-07	0.1168954	0.1	1.022621e-07	0.8830848599999999	0.1	1.022621e-07	4.6922651240000003e-08	0.1	1.022621e-07	7.39464433e-06	0.1	1.022621e-07	2.8993245e-10	0.1
1.072333e-07	0.1120837	0.1	1.072333e-07	0.8878962800000001	0.1	1.072333e-07	4.749715603e-08	0.1	1.072333e-07	7.43493467e-06	0.1	1.072333e-07	2.9152239e-10	0.1
1.122044e-07	0.1076525	0.1	1.122044e-07	0.89232747	0.1	1.122044e-07	4.805592701e-08	0.1	1.122044e-07	7.4720386e-06	0.1	1.122044e-07	2.9298755e-10	0.1
1.171755e-07	0.1035584	0.1	1.171755e-07	0.8964214900000002	0.1	1.171755e-07	4.860085182e-08	0.1	1.171755e-07	7.50632122e-06	0.1	1.171755e-07	2.9434211999999997e-10	0.1
1.227573e-07	0.09931724	0.1	1.227573e-07	0.9006625699999999	0.1	1.227573e-07	4.919825178e-08	0.1	1.227573e-07	7.541834140000001e-06	0.1	1.227573e-07	2.9574645e-10	0.1
1.287461e-07	0.09513686	0.1	1.287461e-07	0.9048428700000001	0.1	1.287461e-07	4.982431376999999e-08	0.1	1.287461e-07	7.57683835e-06	0.1	1.287461e-07	2.9713182999999997e-10	0.1
1.34735e-07	0.09129417	0.1	1.34735e-07	0.9086854899999999	0.1	1.34735e-07	5.0436948539999995e-08	0.1	1.34735e-07	7.60901472e-06	0.1	1.34735e-07	2.9840649e-10	0.1
1.407238e-07	0.08774986	0.1	1.407238e-07	0.91222974	0.1	1.407238e-07	5.103786427e-08	0.1	1.407238e-07	7.63869302e-06	0.1	1.407238e-07	2.9958323000000003e-10	0.1
1.47207e-07	0.08421071	0.1	1.47207e-07	0.9157687299999999	0.1	1.47207e-07	5.16768575e-08	0.1	1.47207e-07	7.66832803e-06	0.1	1.47207e-07	3.0075963e-10	0.1
1.544315e-07	0.08058866	0.1	1.544315e-07	0.9193907299999999	0.1	1.544315e-07	5.237667497e-08	0.1	1.544315e-07	7.69865723e-06	0.1	1.544315e-07	3.0196497e-10	0.1
1.616561e-07	0.07726535	0.1	1.616561e-07	0.9227139999999999	0.1	1.616561e-07	5.306535458999999e-08	0.1	1.616561e-07	7.72648514e-06	0.1	1.616561e-07	3.0307237e-10	0.1
1.688807e-07	0.07420527	0.1	1.688807e-07	0.925774	0.1	1.688807e-07	5.374440214e-08	0.1	1.688807e-07	7.752108620000001e-06	0.1	1.688807e-07	3.0409343e-10	0.1
1.764058e-07	0.07126542	0.1	1.764058e-07	0.92871382	0.1	1.764058e-07	5.444286806e-08	0.1	1.764058e-07	7.776725139999999e-06	0.1	1.764058e-07	3.0507589000000004e-10	0.1
1.85133e-07	0.06813485	0.1	1.85133e-07	0.93184425	0.1	1.85133e-07	5.5243255569999995e-08	0.1	1.85133e-07	7.8029382e-06	0.1	1.85133e-07	3.0612379e-10	0.1
1.938602e-07	0.06526774	0.1	1.938602e-07	0.93471127	0.1	1.938602e-07	5.603480426e-08	0.1	1.938602e-07	7.82694582e-06	0.1	1.938602e-07	3.0708544e-10	0.1
2.025874e-07	0.06263219	0.1	2.025874e-07	0.9373468300000001	0.1	2.025874e-07	5.68188836e-08	0.1	2.025874e-07	7.849015230000001e-06	0.1	2.025874e-07	3.0797114000000004e-10	0.1
2.116646e-07	0.06010767	0.1	2.116646e-07	0.9398713600000002	0.1	2.116646e-07	5.7627722970000005e-08	0.1	2.116646e-07	7.87015392e-06	0.1	2.116646e-07	3.088214e-10	0.1
2.221418e-07	0.05743556	0.1	2.221418e-07	0.9425433499999999	0.1	2.221418e-07	5.855423075e-08	0.1	2.221418e-07	7.89252845e-06	0.1	2.221418e-07	3.0972353000000005e-10	0.1
2.32619e-07	0.05499092	0.1	2.32619e-07	0.94498798	0.1	2.32619e-07	5.9474514220000005e-08	0.1	2.32619e-07	7.91299902e-06	0.1	2.32619e-07	3.1055109e-10	0.1
2.430961e-07	0.05274588	0.1	2.430961e-07	0.94723291	0.1	2.430961e-07	6.03896992e-08	0.1	2.430961e-07	7.93179793e-06	0.1	2.430961e-07	3.1131336e-10	0.1
2.539983e-07	0.05059645	0.1	2.539983e-07	0.9493822900000001	0.1	2.539983e-07	6.13377134e-08	0.1	2.539983e-07	7.94979571e-06	0.1	2.539983e-07	3.1204536e-10	0.1
2.666008e-07	0.04832028	0.1	2.666008e-07	0.95165846	0.1	2.666008e-07	6.24292861e-08	0.1	2.666008e-07	7.96885513e-06	0.1	2.666008e-07	3.1282328e-10	0.1
2.792032e-07	0.04624009	0.1	2.792032e-07	0.95373851	0.1	2.792032e-07	6.351739648999999e-08	0.1	2.792032e-07	7.98627361e-06	0.1	2.792032e-07	3.1353698999999997e-10	0.1
2.918057e-07	0.04433162	0.1	2.918057e-07	0.95564687	0.1	2.918057e-07	6.460306421e-08	0.1	2.918057e-07	8.00225465e-06	0.1	2.918057e-07	3.1419448e-10	0.1
3.049262e-07	0.04250517	0.1	3.049262e-07	0.95747335	0.1	3.049262e-07	6.573167329e-08	0.1	3.049262e-07	8.01754744e-06	0.1	3.049262e-07	3.1482663e-10	0.1
3.201192e-07	0.04056969	0.1	3.201192e-07	0.95940875	0.1	3.201192e-07	6.703739992e-08	0.1	3.201192e-07	8.03375494e-06	0.1	3.201192e-07	3.1549974e-10	0.1
3.353122e-07	0.03880281	0.1	3.353122e-07	0.96117573	0.1	3.353122e-07	6.83428689e-08	0.1	3.353122e-07	8.04854929e-06	0.1	3.353122e-07	3.1611789e-10	0.1
3.505053e-07	0.0371834	0.1	3.505053e-07	0.9627950799999999	0.1	3.505053e-07	6.964893279e-08	0.1	3.505053e-07	8.0621098e-06	0.1	3.505053e-07	3.1668767999999997e-10	0.1
3.663325e-07	0.03563416	0.1	3.663325e-07	0.96434425	0.1	3.663325e-07	7.101086834e-08	0.1	3.663325e-07	8.07508205e-06	0.1	3.663325e-07	3.1723631e-10	0.1
3.846964e-07	0.03399094	0.1	3.846964e-07	0.9659875	0.1	3.846964e-07	7.25937279e-08	0.1	3.846964e-07	8.08884174e-06	0.1	3.846964e-07	3.1782248999999997e-10	0.1
4.030604e-07	0.03249258	0.1	4.030604e-07	0.9674858399999998	0.1	4.030604e-07	7.418020966999999e-08	0.1	4.030604e-07	8.10138835e-06	0.1	4.030604e-07	3.1836132e-10	0.1
4.214244e-07	0.03112075	0.1	4.214244e-07	0.96885763	0.1	4.214244e-07	7.577098907e-08	0.1	4.214244e-07	8.11287543e-06	0.1	4.214244e-07	3.1885898000000003e-10	0.1
4.41259e-07	0.02976351	0.1	4.41259e-07	0.97021469	0.1	4.41259e-07	7.749466659e-08	0.1	4.41259e-07	8.12423977e-06	0.1	4.41259e-07	3.1935587999999997e-10	0.1
4.632995e-07	0.02838776	0.1	4.632995e-07	0.97159054	0.1	4.632995e-07	7.94174628e-08	0.1	4.632995e-07	8.13575989e-06	0.1	4.632995e-07	3.1986493e-10	0.1
4.853401e-07	0.02713358	0.1	4.853401e-07	0.9728446899999998	0.1	4.853401e-07	8.134866315000001e-08	0.1	4.853401e-07	8.14626146e-06	0.1	4.853401e-07	3.2033440000000003e-10	0.1
5.073806e-07	0.02598553	0.1	5.073806e-07	0.9739927500000001	0.1	5.073806e-07	8.328882438000002e-08	0.1	5.073806e-07	8.1558743e-06	0.1	5.073806e-07	3.2076938e-10	0.1
5.321393e-07	0.0248065	0.1	5.321393e-07	0.9751717	0.1	5.321393e-07	8.54794366e-08	0.1	5.321393e-07	8.16574663e-06	0.1	5.321393e-07	3.2122199000000003e-10	0.1
5.5871e-07	0.02365468	0.1	5.5871e-07	0.9763234900000001	0.1	5.5871e-07	8.784410481999999e-08	0.1	5.5871e-07	8.17539238e-06	0.1	5.5871e-07	3.2167105e-10	0.1
5.852808e-07	0.02260507	0.1	5.852808e-07	0.97737311	0.1	5.852808e-07	9.022340662999999e-08	0.1	5.852808e-07	8.18418122e-06	0.1	5.852808e-07	3.2208703000000003e-10	0.1
6.118516e-07	0.02164465	0.1	6.118516e-07	0.9783334800000001	0.1	6.118516e-07	9.261772163e-08	0.1	6.118516e-07	8.1922226e-06	0.1	6.118516e-07	3.2247414e-10	0.1
6.42861e-07	0.02062212	0.1	6.42861e-07	0.9793559600000001	0.1	6.42861e-07	9.543134501e-08	0.1	6.42861e-07	8.20078497e-06	0.1	6.42861e-07	3.2289425e-10	0.1
6.749801e-07	0.0196601	0.1	6.749801e-07	0.9803179899999999	0.1	6.749801e-07	9.836793426e-08	0.1	6.749801e-07	8.20884094e-06	0.1	6.749801e-07	3.2329813e-10	0.1
7.070992e-07	0.01878384	0.1	7.070992e-07	0.98119423	0.1	7.070992e-07	1.0132746629e-07	0.1	7.070992e-07	8.21617774e-06	0.1	7.070992e-07	3.2367453e-10	0.1
7.405101e-07	0.01795155	0.1	7.405101e-07	0.9820264899999999	0.1	7.405101e-07	1.0443048461999998e-07	0.1	7.405101e-07	8.22314691e-06	0.1	7.405101e-07	3.2404069999999996e-10	0.1
7.790878e-07	0.01707783	0.1	7.790878e-07	0.9829002199999999	0.1	7.790878e-07	1.0804458885999999e-07	0.1	7.790878e-07	8.230463270000001e-06	0.1	7.790878e-07	3.2443568e-10	0.1
8.176655e-07	0.01628522	0.1	8.176655e-07	0.98369272	0.1	8.176655e-07	1.1169218618000001e-07	0.1	8.176655e-07	8.23710013e-06	0.1	8.176655e-07	3.2480485000000005e-10	0.1
8.562433e-07	0.01556291	0.1	8.562433e-07	0.98441512	0.1	8.562433e-07	1.1537324221000001e-07	0.1	8.562433e-07	8.24314863e-06	0.1	8.562433e-07	3.2515185999999997e-10	0.1
8.995907e-07	0.01482412	0.1	8.995907e-07	0.9851539	0.1	8.995907e-07	1.1954922252e-07	0.1	8.995907e-07	8.24933489e-06	0.1	8.995907e-07	3.2551881e-10	0.1
9.461179e-07	0.0141054	0.1	9.461179e-07	0.9858726	0.1	9.461179e-07	1.2407816406e-07	0.1	9.461179e-07	8.255352780000001e-06	0.1	9.461179e-07	3.2588945999999997e-10	0.1
9.926451e-07	0.01345314	0.1	9.926451e-07	0.98652476	0.1	9.926451e-07	1.2865504904999999e-07	0.1	9.926451e-07	8.26081412e-06	0.1	9.926451e-07	3.2623949e-10	0.1
1.039172e-06	0.01285855	0.1	1.039172e-06	0.98711945	0.1	1.039172e-06	1.3327946529e-07	0.1	1.039172e-06	8.26579293e-06	0.1	1.039172e-06	3.2657172e-10	0.1
1.095497e-06	0.0122055	0.1	1.095497e-06	0.9877724199999999	0.1	1.095497e-06	1.3894060789999999e-07	0.1	1.095497e-06	8.27126112e-06	0.1	1.095497e-06	3.2695354000000005e-10	0.1
1.151821e-06	0.01161558	0.1	1.151821e-06	0.98836242	0.1	1.151821e-06	1.4466985904999999e-07	0.1	1.151821e-06	8.27620126e-06	0.1	1.151821e-06	3.2731627e-10	0.1
1.208146e-06	0.01108005	0.1	1.208146e-06	0.9888978900000001	0.1	1.208146e-06	1.5046630421e-07	0.1	1.208146e-06	8.28068505e-06	0.1	1.208146e-06	3.2766261999999997e-10	0.1
1.271346e-06	0.01053506	0.1	1.271346e-06	0.98944294	0.1	1.271346e-06	1.5704904982e-07	0.1	1.271346e-06	8.285248490000001e-06	0.1	1.271346e-06	3.280349e-10	0.1
1.339129e-06	0.01000714	0.1	1.339129e-06	0.9899708400000001	0.1	1.339129e-06	1.6420023182000002e-07	0.1	1.339129e-06	8.289669639999999e-06	0.1	1.339129e-06	3.2841759999999995e-10	0.1
