Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
1.948854e-10	9.7781942392407e-06	0.1	1.948854e-10	1.907729e-09	0.1	1.948854e-10	6.678128e-11	0.1	1.948854e-10	4.20541e-08	0.1	1.948854e-10	3.652038e-08	0.1	1.948854e-10	1.4066749e-07	0.1	1.948854e-10	4.832847e-10	0.1
4.196158e-10	9.5291338018438e-06	0.1	4.196158e-10	4.097082e-09	0.1	4.196158e-10	1.433041e-10	0.1	4.196158e-10	8.971771e-08	0.1	4.196158e-10	7.963808e-08	0.1	4.196158e-10	2.9612429999999996e-07	0.1	4.196158e-10	1.034654e-09	0.1
9.443047e-10	8.9740406690064e-06	0.1	9.443047e-10	9.162121e-09	0.1	9.443047e-10	3.198821e-10	0.1	9.443047e-10	1.976379e-07	0.1	9.443047e-10	1.841305e-07	0.1	9.443047e-10	6.322874699999999e-07	0.1	9.443047e-10	2.297468e-09	0.1
1.888745e-09	8.061486935000799e-06	0.1	1.888745e-09	1.810006e-08	0.1	1.888745e-09	6.300459e-10	0.1	1.888745e-09	3.806404e-07	0.1	1.888745e-09	3.835785e-07	0.1	1.888745e-09	1.1509351e-06	0.1	1.888745e-09	4.485545e-09	0.1
2.797298e-09	7.2784632081616e-06	0.1	2.797298e-09	2.645986e-08	0.1	2.797298e-09	9.186678e-10	0.1	2.797298e-09	5.440054e-07	0.1	2.797298e-09	5.859988e-07	0.1	2.797298e-09	1.5575055e-06	0.1	2.797298e-09	6.489969e-09	0.1
3.494615e-09	6.733988231659e-06	0.1	3.494615e-09	3.270537e-08	0.1	3.494615e-09	1.133464e-09	0.1	3.494615e-09	6.615905e-07	0.1	3.494615e-09	7.463656e-07	0.1	3.494615e-09	1.8160860999999998e-06	0.1	3.494615e-09	7.963479e-09	0.1
4.453896e-09	6.0567695292762e-06	0.1	4.453896e-09	4.104224e-08	0.1	4.453896e-09	1.419197e-09	0.1	4.453896e-09	8.131137e-07	0.1	4.453896e-09	9.716475e-07	0.1	4.453896e-09	2.1059284e-06	0.1	4.453896e-09	9.901386e-09	0.1
5.808991e-09	5.2247697345418004e-06	0.1	5.808991e-09	5.229598e-08	0.1	5.808991e-09	1.803323e-09	0.1	5.808991e-09	1.008698e-06	0.1	5.808991e-09	1.294405e-06	0.1	5.808991e-09	2.40537e-06	0.1	5.808991e-09	1.246993e-08	0.1
7.659572e-09	4.286281277619e-06	0.1	7.659572e-09	6.66479e-08	0.1	7.659572e-09	2.290996e-09	0.1	7.659572e-09	1.244904e-06	0.1	7.659572e-09	1.734033e-06	0.1	7.659572e-09	2.6499718000000002e-06	0.1	7.659572e-09	1.567659e-08	0.1
9.510154e-09	3.5322609605976003e-06	0.1	9.510154e-09	7.982115e-08	0.1	9.510154e-09	2.736884e-09	0.1	9.510154e-09	1.450289e-06	0.1	9.510154e-09	2.162374e-06	0.1	9.510154e-09	2.7537592e-06	0.1	9.510154e-09	1.856168e-08	0.1
1.136074e-08	2.9243194740738e-06	0.1	1.136074e-08	9.184103e-08	0.1	1.136074e-08	3.142653e-09	0.1	1.136074e-08	1.629348e-06	0.1	1.136074e-08	2.572029e-06	0.1	1.136074e-08	2.7579733999999998e-06	0.1	1.136074e-08	2.115309e-08	0.1
1.321132e-08	2.4323230010868e-06	0.1	1.321132e-08	1.02755e-07	0.1	1.321132e-08	3.510486e-09	0.1	1.321132e-08	1.785834e-06	0.1	1.321132e-08	2.958429e-06	0.1	1.321132e-08	2.6934835e-06	0.1	1.321132e-08	2.347756e-08	0.1
1.50619e-08	2.0325859009599e-06	0.1	1.50619e-08	1.126244e-07	0.1	1.50619e-08	3.842862e-09	0.1	1.50619e-08	1.9229e-06	0.1	1.50619e-08	3.319059e-06	0.1	1.50619e-08	2.5832474e-06	0.1	1.50619e-08	2.556027e-08	0.1
1.691248e-08	1.7064632081070002e-06	0.1	1.691248e-08	1.215181e-07	0.1	1.691248e-08	4.142394e-09	0.1	1.691248e-08	2.043203e-06	0.1	1.691248e-08	3.652868e-06	0.1	1.691248e-08	2.4442103e-06	0.1	1.691248e-08	2.742471e-08	0.1
