Batch	m_SP	4	T4a_L	T1a_L	N1a_L	N7a_L					
2.090707e-08	1.000000062	0.1	2.090707e-08	7.241793400000001e-16	0.1	2.090707e-08	1.483504568e-20	0.1	2.090707e-08	2.4822918000000002e-11	0.1
1.380963e-07	1.0000000519999999	0.1	1.380963e-07	4.837676e-15	0.1	1.380963e-07	9.815620549999999e-20	0.1	1.380963e-07	1.639613826e-10	0.1
3.573088e-07	0.999999952	0.1	3.573088e-07	1.27778265e-14	0.1	3.573088e-07	2.5475610680000004e-19	0.1	3.573088e-07	4.2423174299999997e-10	0.1
7.296264e-07	0.9999999419999999	0.1	7.296264e-07	2.70313883e-14	0.1	7.296264e-07	5.22962851e-19	0.1	7.296264e-07	8.66282527e-10	0.1
1.202284e-06	0.999999922	0.1	1.202284e-06	4.65980905e-14	0.1	1.202284e-06	8.675074959999999e-19	0.1	1.202284e-06	1.427463309e-09	0.1
1.921625e-06	0.999999902	0.1	1.921625e-06	7.97859233e-14	0.1	1.921625e-06	1.400603448e-18	0.1	1.921625e-06	2.281518605e-09	0.1
3.085412e-06	0.999999772	0.1	3.085412e-06	1.431506807e-13	0.1	3.085412e-06	2.285477399e-18	0.1	3.085412e-06	3.663211e-09	0.1
4.977082e-06	0.9999996119999999	0.1	4.977082e-06	2.756939952e-13	0.1	4.977082e-06	3.783251241e-18	0.1	4.977082e-06	5.90889192e-09	0.1
8.076165e-06	0.9999993119999999	0.1	8.076165e-06	5.892541060000001e-13	0.1	8.076165e-06	6.3977348200000006e-18	0.1	8.076165e-06	9.587169110000001e-09	0.1
1.530736e-05	0.999998682	0.1	1.530736e-05	1.953277816e-12	0.1	1.530736e-05	1.3289562679999999e-17	0.1	1.530736e-05	1.8163222599999997e-08	0.1
3.18358e-05	0.999997232	0.1	3.18358e-05	1.032252424e-11	0.1	3.18358e-05	3.337311851e-17	0.1	3.18358e-05	3.7697790999999994e-08	0.1
6.489269e-05	0.999994512	0.1	6.489269e-05	6.497177941000002e-11	0.1	6.489269e-05	9.29390062e-17	0.1	6.489269e-05	7.62047124e-08	0.1
0.0001310065	0.999989042	0.1	0.0001310065	4.4803151869999995e-10	0.1	0.0001310065	2.9809574e-16	0.1	0.0001310065	1.4889094990000002e-07	0.1
0.0002326583	0.999981341	0.1	0.0002326583	2.230210331e-09	0.1	0.0002326583	8.57510585e-16	0.1	0.0002326583	2.42736075e-07	0.1
0.0003628245	0.999972291	0.1	0.0003628245	7.642050996e-09	0.1	0.0003628245	2.007672706e-15	0.1	0.0003628245	3.25855478e-07	0.1
0.0005437133	0.9999608409999999	0.1	0.0005437133	2.288375065e-08	0.1	0.0005437133	4.344813627999999e-15	0.1	0.0005437133	3.86848566e-07	0.1
0.0007739367	0.9999483600000001	0.1	0.0007739367	5.775883771e-08	0.1	0.0007739367	8.394660397999999e-15	0.1	0.0007739367	4.17066945e-07	0.1
0.00103705	0.9999363099999999	0.1	0.00103705	1.20627167e-07	0.1	0.00103705	1.423738169e-14	0.1	0.00103705	4.28613228e-07	0.1
0.001342412	0.9999245790000001	0.1	0.001342412	2.2424606699999999e-07	0.1	0.001342412	2.2227246630000002e-14	0.1	0.001342412	4.33496493e-07	0.1
0.00168968	0.999913839	0.1	0.00168968	3.791881964e-07	0.1	0.00168968	3.233448023e-14	0.1	0.00168968	4.3598303e-07	0.1
0.002091908	0.9999041080000001	0.1	0.002091908	6.015600367e-07	0.1	0.002091908	4.4777670790000004e-14	0.1	0.002091908	4.37442424e-07	0.1
0.002528715	0.999895867	0.1	0.002528715	8.859260765e-07	0.1	0.002528715	5.867652071e-14	0.1	0.002528715	4.38254149e-07	0.1
