Batch	m_SP	7	P4	W4_L	W3	R	P1	P2_L	P3											
3.936501e-08	9.880198208990201e-06	0.1	3.936501e-08	1.8965568e-116	0.1	3.936501e-08	1.995097e-09	0.1	3.936501e-08	5.841377e-10	0.1	3.936501e-08	1.120632e-07	0.1	3.936501e-08	4.1271142e-09	0.1	3.936501e-08	9.322342e-10	0.1
1.094335e-07	9.670668391089599e-06	0.1	1.094335e-07	1.1004702e-115	0.1	1.094335e-07	5.461609e-09	0.1	1.094335e-07	1.606657e-09	0.1	1.094335e-07	3.082477e-07	0.1	1.094335e-07	1.1351541299999999e-08	0.1	1.094335e-07	2.564078e-09	0.1
2.257752e-07	9.3325381407734e-06	0.1	2.257752e-07	4.180842e-115	0.1	2.257752e-07	1.098402e-08	0.1	2.257752e-07	3.256827e-09	0.1	2.257752e-07	6.249125e-07	0.1	2.257752e-07	2.301056e-08	0.1	2.257752e-07	5.197567e-09	0.1
4.19678e-07	8.7950684941296e-06	0.1	4.19678e-07	1.3424973e-114	0.1	4.19678e-07	1.956856e-08	0.1	4.19678e-07	5.880034e-09	0.1	4.19678e-07	1.128455e-06	0.1	4.19678e-07	4.1544506e-08	0.1	4.19678e-07	9.383841e-09	0.1
7.986047e-07	7.832495225661e-06	0.1	7.986047e-07	4.485483e-114	0.1	7.986047e-07	3.428084e-08	0.1	7.986047e-07	1.057872e-08	0.1	7.986047e-07	2.030923e-06	0.1	7.986047e-07	7.4742811e-08	0.1	7.986047e-07	1.688204e-08	0.1
1.303495e-06	6.7116984044116e-06	0.1	1.303495e-06	1.0996137e-113	0.1	1.303495e-06	5.014238e-08	0.1	1.303495e-06	1.605108e-08	0.1	1.303495e-06	3.082995e-06	0.1	1.303495e-06	1.13407998e-07	0.1	1.303495e-06	2.561438e-08	0.1
1.89236e-06	5.6055438395768e-06	0.1	1.89236e-06	2.1218988000000003e-113	0.1	1.89236e-06	6.41064e-08	0.1	1.89236e-06	2.145371e-08	0.1	1.89236e-06	4.122996e-06	0.1	1.89236e-06	1.51581157e-07	0.1	1.89236e-06	3.423479e-08	0.1
2.604442e-06	4.5086845651884e-06	0.1	2.604442e-06	3.631326e-113	0.1	2.604442e-06	7.574638e-08	0.1	2.604442e-06	2.681323e-08	0.1	2.604442e-06	5.156445e-06	0.1	2.604442e-06	1.8945068e-07	0.1	2.604442e-06	4.278556e-08	0.1
3.501349e-06	3.427353447735e-06	0.1	3.501349e-06	5.802734999999999e-113	0.1	3.501349e-06	8.417973e-08	0.1	3.501349e-06	3.210006e-08	0.1	3.501349e-06	6.178278e-06	0.1	3.501349e-06	2.2680758000000001e-07	0.1	3.501349e-06	5.121912e-08	0.1
4.398255e-06	2.605534923466e-06	0.1	4.398255e-06	8.127855e-113	0.1	4.398255e-06	8.758519e-08	0.1	4.398255e-06	3.612122e-08	0.1	4.398255e-06	6.957853e-06	0.1	4.398255e-06	2.5522232e-07	0.1	4.398255e-06	5.763248e-08	0.1
5.295162e-06	1.9809265407802e-06	0.1	5.295162e-06	1.0493625e-112	0.1	5.295162e-06	8.75088e-08	0.1	5.295162e-06	3.918022e-08	0.1	5.295162e-06	7.552993e-06	0.1	5.295162e-06	2.7683888e-07	0.1	5.295162e-06	6.251018e-08	0.1
6.192069e-06	1.506187285644e-06	0.1	6.192069e-06	1.2822723e-112	0.1	6.192069e-06	8.508715e-08	0.1	6.192069e-06	4.150772e-08	0.1	6.192069e-06	8.007676e-06	0.1	6.192069e-06	2.932868e-07	0.1	6.192069e-06	6.622048e-08	0.1
7.088975e-06	1.1453414671756e-06	0.1	7.088975e-06	1.5064014e-112	0.1	7.088975e-06	8.115001e-08	0.1	7.088975e-06	4.327904e-08	0.1	7.088975e-06	8.355352e-06	0.1	7.088975e-06	3.0580487e-07	0.1	7.088975e-06	6.904328e-08	0.1
