Batch	m_SP	5	Pr2	W1	W2	Pr1	Pr3							
0.2003	9.9999e-06	0.1	0.2003	9.824883e-19	0.1	0.2003	5.707151e-24	0.1	0.2003	1.867165e-23	0.1	0.2003	1.849106e-24	0.1
77383.46	9.9999e-06	0.1	77383.46	3.794134e-13	0.1	77383.46	1.281135e-20	0.1	77383.46	7.376678e-17	0.1	77383.46	8.018205e-19	0.1
816200.9	9.99989700003e-06	0.1	816200.9	2.351642e-12	0.1	816200.9	7.938465e-20	0.1	816200.9	6.750709e-13	0.1	816200.9	4.712916e-16	0.1
1991551.0	9.99989400006e-06	0.1	1991551.0	3.282031e-12	0.1	1991551.0	1.107924e-19	0.1	1991551.0	2.652744e-12	0.1	1991551.0	0.0	0.1
4256311.0	9.999889000110001e-06	0.1	4256311.0	3.523398e-12	0.1	4256311.0	1.189456e-19	0.1	4256311.0	7.122295e-12	0.1	4256311.0	0.0	0.1
5766151.0	9.99988600014e-06	0.1	5766151.0	3.493611e-12	0.1	5766151.0	1.179323e-19	0.1	5766151.0	1.014094e-11	0.1	5766151.0	0.0	0.1
8408370.0	9.999881000190002e-06	0.1	8408370.0	3.489858e-12	0.1	8408370.0	1.178056e-19	0.1	8408370.0	1.543946e-11	0.1	8408370.0	5.195424e-16	0.1
16712490.0	9.999864000360001e-06	0.1	16712490.0	3.49012e-12	0.1	16712490.0	1.178146e-19	0.1	16712490.0	3.208833e-11	0.1	16712490.0	1.174043e-15	0.1
40869930.0	9.99981600084e-06	0.1	40869930.0	3.490067e-12	0.1	40869930.0	1.178135e-19	0.1	40869930.0	8.052275e-11	0.1	40869930.0	0.0	0.1
125421000.0	9.99964600254e-06	0.1	125421000.0	3.490048e-12	0.1	125421000.0	1.178202e-19	0.1	125421000.0	2.500366e-10	0.1	125421000.0	5.758345e-16	0.1
391152800.0	9.99911400786e-06	0.1	391152800.0	3.490579e-12	0.1	391152800.0	1.179089e-19	0.1	391152800.0	7.827008e-10	0.1	391152800.0	1.151008e-15	0.1
1096843000.0	9.99770102199e-06	0.1	1096843000.0	3.496129e-12	0.1	1096843000.0	1.187016e-19	0.1	1096843000.0	2.19525e-09	0.1	1096843000.0	6.880201e-17	0.1
2634134000.0	9.99464705253e-06	0.1	2634134000.0	3.527358e-12	0.1	2634134000.0	1.229851e-19	0.1	2634134000.0	5.249653e-09	0.1	2634134000.0	0.0	0.1
4963144000.0	9.990141097590001e-06	0.1	4963144000.0	3.621764e-12	0.1	4963144000.0	1.357718e-19	0.1	4963144000.0	9.755681e-09	0.1	4963144000.0	1.75042e-15	0.1
8531099000.0	9.98372516175e-06	0.1	8531099000.0	3.855698e-12	0.1	8531099000.0	1.672871e-19	0.1	8531099000.0	1.617136e-08	0.1	8531099000.0	2.130328e-15	0.1
9313965000.0	9.9824201748e-06	0.1	9313965000.0	3.965012e-12	0.1	9313965000.0	1.772955e-19	0.1	9313965000.0	1.747654e-08	0.1	9313965000.0	0.0	0.1
9314340000.0	9.98241917481e-06	0.1	9314340000.0	3.930093e-12	0.1	9314340000.0	1.760373e-19	0.1	9314340000.0	1.747716e-08	0.1	9314340000.0	6.520085e-16	0.1
9315652000.0	9.98241717483e-06	0.1	9315652000.0	3.928126e-12	0.1	9315652000.0	1.759845e-19	0.1	9315652000.0	1.747932e-08	0.1	9315652000.0	0.0	0.1
9317339000.0	9.98241417486e-06	0.1	9317339000.0	3.92109e-12	0.1	9317339000.0	1.757582e-19	0.1	9317339000.0	1.748209e-08	0.1	9317339000.0	2.960455e-16	0.1
9319401000.0	9.98241117489e-06	0.1	9319401000.0	3.917806e-12	0.1	9319401000.0	1.756639e-19	0.1	9319401000.0	1.748548e-08	0.1	9319401000.0	4.379168e-16	0.1
9325399000.0	9.98240117499e-06	0.1	9325399000.0	3.918568e-12	0.1	9325399000.0	1.757385e-19	0.1	9325399000.0	1.749532e-08	0.1	9325399000.0	9.880456e-16	0.1
9346393000.0	9.982366175340001e-06	0.1	9346393000.0	3.920171e-12	0.1	9346393000.0	1.759638e-19	0.1	9346393000.0	1.752973e-08	0.1	9346393000.0	6.523329e-16	0.1
9394379000.0	9.982288176120001e-06	0.1	9394379000.0	3.924122e-12	0.1	9394379000.0	1.764891e-19	0.1	9394379000.0	1.760829e-08	0.1	9394379000.0	0.0	0.1
9502348000.0	9.98211217788e-06	0.1	9502348000.0	3.932971e-12	0.1	9502348000.0	1.776732e-19	0.1	9502348000.0	1.778448e-08	0.1	9502348000.0	5.250354e-16	0.1
9790264000.0	9.981646182540002e-06	0.1	9790264000.0	3.956589e-12	0.1	9790264000.0	1.808543e-19	0.1	9790264000.0	1.825037e-08	0.1	9790264000.0	1.82301e-15	0.1
10462070000.0	9.980581193190001e-06	0.1	10462070000.0	4.013003e-12	0.1	10462070000.0	1.884375e-19	0.1	10462070000.0	1.931491e-08	0.1	10462070000.0	1.652108e-16	0.1
11997620000.0	9.9782702163e-06	0.1	11997620000.0	4.146549e-12	0.1	11997620000.0	2.063785e-19	0.1	11997620000.0	2.162599e-08	0.1	11997620000.0	0.0	0.1
14191010000.0	9.97527224628e-06	0.1	14191010000.0	4.342386e-12	0.1	14191010000.0	2.326758e-19	0.1	14191010000.0	2.462366e-08	0.1	14191010000.0	0.0	0.1
16567030000.0	9.972430274700002e-06	0.1	16567030000.0	4.551635e-12	0.1	16567030000.0	2.607616e-19	0.1	16567030000.0	2.746601e-08	0.1	16567030000.0	0.0	0.1
19155440000.0	9.96979430106e-06	0.1	19155440000.0	4.766136e-12	0.1	19155440000.0	2.895431e-19	0.1	19155440000.0	3.010131e-08	0.1	19155440000.0	2.365243e-15	0.1
22208260000.0	9.967251326490001e-06	0.1	22208260000.0	4.9918e-12	0.1	22208260000.0	3.198144e-19	0.1	22208260000.0	3.264407e-08	0.1	22208260000.0	6.005875e-16	0.1
26571510000.0	9.964520353800001e-06	0.1	26571510000.0	5.254684e-12	0.1	26571510000.0	3.550681e-19	0.1	26571510000.0	3.537529e-08	0.1	26571510000.0	2.962325e-16	0.1
30207550000.0	9.962890370100001e-06	0.1	30207550000.0	5.421605e-12	0.1	30207550000.0	3.774501e-19	0.1	30207550000.0	3.700491e-08	0.1	30207550000.0	8.928143e-16	0.1
33843580000.0	9.96170438196e-06	0.1	33843580000.0	5.547856e-12	0.1	33843580000.0	3.943763e-19	0.1	33843580000.0	3.819098e-08	0.1	33843580000.0	6.414701e-16	0.1
40746220000.0	9.960291396090001e-06	0.1	40746220000.0	5.703406e-12	0.1	40746220000.0	4.152285e-19	0.1	40746220000.0	3.960341e-08	0.1	40746220000.0	0.0	0.1
47648860000.0	9.959550403500001e-06	0.1	47648860000.0	5.787295e-12	0.1	47648860000.0	4.264748e-19	0.1	47648860000.0	4.034459e-08	0.1	47648860000.0	0.0	0.1
54551500000.0	9.95916640734e-06	0.1	54551500000.0	5.831389e-12	0.1	54551500000.0	4.32383e-19	0.1	54551500000.0	4.072859e-08	0.1	54551500000.0	9.578732e-17	0.1
62384210000.0	9.958950409500002e-06	0.1	62384210000.0	5.856265e-12	0.1	62384210000.0	4.35722e-19	0.1	62384210000.0	4.094408e-08	0.1	62384210000.0	1.649787e-15	0.1
71182230000.0	9.95884141059e-06	0.1	71182230000.0	5.868928e-12	0.1	71182230000.0	4.374167e-19	0.1	71182230000.0	4.105299e-08	0.1	71182230000.0	0.0	0.1
81361300000.0	9.95879141109e-06	0.1	81361300000.0	5.874835e-12	0.1	81361300000.0	4.382079e-19	0.1	81361300000.0	4.110366e-08	0.1	81361300000.0	1.797379e-15	0.1
