Batch	m_SP	7	W4_L	R	W3	P1	P2_L	P3	P4											
1.266352e-06	0.9896736300000001	0.1	1.266352e-06	0.0002995448	0.1	1.266352e-06	4.81028e-06	0.1	1.266352e-06	0.00156495	0.1	1.266352e-06	0.00208965304	0.1	1.266352e-06	0.0003120575	0.1	1.266352e-06	5.121265e-09	0.1
1.573458e-06	0.9874242900000001	0.1	1.573458e-06	0.0003715629	0.1	1.573458e-06	6.016829e-06	0.1	1.573458e-06	0.001998772	0.1	1.573458e-06	0.0025920607999999996	0.1	1.573458e-06	0.0003870841	0.1	1.573458e-06	6.353514e-09	0.1
1.742366e-06	0.98618396	0.1	1.742366e-06	0.0004110671	0.1	1.742366e-06	6.679164e-06	0.1	1.742366e-06	0.002243237	0.1	1.742366e-06	0.00286764755	0.1	1.742366e-06	0.0004282385	0.1	1.742366e-06	7.029443e-09	0.1
1.834086e-06	0.98550974	0.1	1.834086e-06	0.0004324869	0.1	1.834086e-06	7.038421e-06	0.1	1.834086e-06	0.002377501	0.1	1.834086e-06	0.0030170752099999997	0.1	1.834086e-06	0.000450553	0.1	1.834086e-06	7.395943e-09	0.1
1.985576e-06	0.98439521	0.1	1.985576e-06	0.0004678167	0.1	1.985576e-06	7.631162e-06	0.1	1.985576e-06	0.002601376	0.1	1.985576e-06	0.0032635405	0.1	1.985576e-06	0.0004873586	0.1	1.985576e-06	8.000451e-09	0.1
2.288557e-06	0.98216397	0.1	2.288557e-06	0.0005382945	0.1	2.288557e-06	8.814202e-06	0.1	2.288557e-06	0.00305603	0.1	2.288557e-06	0.0037552035	0.1	2.288557e-06	0.0005607804	0.1	2.288557e-06	9.206363e-09	0.1
2.628547e-06	0.97965852	0.1	2.628547e-06	0.0006170929	0.1	2.628547e-06	1.013773e-05	0.1	2.628547e-06	0.003575187	0.1	2.628547e-06	0.004304914	0.1	2.628547e-06	0.0006428705	0.1	2.628547e-06	1.055465e-08	0.1
3.024054e-06	0.9767445299999999	0.1	3.024054e-06	0.0007083747	0.1	3.024054e-06	1.167179e-05	0.1	3.024054e-06	0.004188164	0.1	3.024054e-06	0.0049417098	0.1	3.024054e-06	0.0007379653	0.1	3.024054e-06	1.211654e-08	0.1
3.12293e-06	0.9760164199999999	0.1	3.12293e-06	0.0007311308	0.1	3.12293e-06	1.205435e-05	0.1	3.12293e-06	0.004342605	0.1	3.12293e-06	0.0051004606	0.1	3.12293e-06	0.0007616721	0.1	3.12293e-06	1.250592e-08	0.1
3.264766e-06	0.97497244	0.1	3.264766e-06	0.000763729	0.1	3.264766e-06	1.260244e-05	0.1	3.264766e-06	0.004564834	0.1	3.264766e-06	0.0053278705	0.1	3.264766e-06	0.000795632	0.1	3.264766e-06	1.30637e-08	0.1
3.468195e-06	0.9734762100000001	0.1	3.468195e-06	0.0008103916	0.1	3.468195e-06	1.338715e-05	0.1	3.468195e-06	0.004884802	0.1	3.468195e-06	0.0056533956000000005	0.1	3.468195e-06	0.0008442438	0.1	3.468195e-06	1.386213e-08	0.1
3.751047e-06	0.97139843	0.1	3.751047e-06	0.0008750923	0.1	3.751047e-06	1.447543e-05	0.1	3.751047e-06	0.005331649	0.1	3.751047e-06	0.0061047594000000005	0.1	3.751047e-06	0.0009116472	0.1	3.751047e-06	1.496921e-08	0.1
4.153855e-06	0.96844577	0.1	4.153855e-06	0.0009668729	0.1	4.153855e-06	1.60196e-05	0.1	4.153855e-06	0.005970834	0.1	4.153855e-06	0.0067450359	0.1	4.153855e-06	0.001007262	0.1	4.153855e-06	1.653966e-08	0.1
4.556662e-06	0.96550154	0.1	4.556662e-06	0.001058234	0.1	4.556662e-06	1.755708e-05	0.1	4.556662e-06	0.006612062	0.1	4.556662e-06	0.007382384400000001	0.1	4.556662e-06	0.001102439	0.1	4.556662e-06	1.810292e-08	0.1
4.972992e-06	0.96246855	0.1	4.972992e-06	0.001152223	0.1	4.972992e-06	1.913909e-05	0.1	4.972992e-06	0.007275767	0.1	4.972992e-06	0.008038069200000001	0.1	4.972992e-06	0.001200354	0.1	4.972992e-06	1.971117e-08	0.1
5.095442e-06	0.9615785499999999	0.1	5.095442e-06	0.001179783	0.1	5.095442e-06	1.960302e-05	0.1	5.095442e-06	0.007471017	0.1	5.095442e-06	0.008230329199999999	0.1	5.095442e-06	0.001229065	0.1	5.095442e-06	2.018273e-08	0.1
5.305429e-06	0.9600547500000001	0.1	5.305429e-06	0.001226955	0.1	5.305429e-06	2.039715e-05	0.1	5.305429e-06	0.007805793	0.1	5.305429e-06	0.0085594135	0.1	5.305429e-06	0.001278208	0.1	5.305429e-06	2.09899e-08	0.1
5.596267e-06	0.9579489999999999	0.1	5.596267e-06	0.001292105	0.1	5.596267e-06	2.1494e-05	0.1	5.596267e-06	0.008269206	0.1	5.596267e-06	0.0090139129	0.1	5.596267e-06	0.00134608	0.1	5.596267e-06	2.210468e-08	0.1
5.977198e-06	0.95519999	0.1	5.977198e-06	0.001377114	0.1	5.977198e-06	2.29253e-05	0.1	5.977198e-06	0.008875406	0.1	5.977198e-06	0.0096069475	0.1	5.977198e-06	0.00143464	0.1	5.977198e-06	2.355926e-08	0.1
6.386039e-06	0.9522611099999999	0.1	6.386039e-06	0.001467946	0.1	6.386039e-06	2.445476e-05	0.1	6.386039e-06	0.009524677	0.1	6.386039e-06	0.0102406066	0.1	6.386039e-06	0.001529266	0.1	6.386039e-06	2.511348e-08	0.1
6.678068e-06	0.95016934	0.1	6.678068e-06	0.00153257	0.1	6.678068e-06	2.554299e-05	0.1	6.678068e-06	0.009987394	0.1	6.678068e-06	0.010691435300000001	0.1	6.678068e-06	0.00159659	0.1	6.678068e-06	2.621927e-08	0.1
7.0358e-06	0.9476156599999999	0.1	7.0358e-06	0.001611446	0.1	7.0358e-06	2.687125e-05	0.1	7.0358e-06	0.01055286	0.1	7.0358e-06	0.0112416911	0.1	7.0358e-06	0.00167876	0.1	7.0358e-06	2.756891e-08	0.1
7.409956e-06	0.9449549999999999	0.1	7.409956e-06	0.001693606	0.1	7.409956e-06	2.825487e-05	0.1	7.409956e-06	0.01114253	0.1	7.409956e-06	0.011814851999999999	0.1	7.409956e-06	0.001764352	0.1	7.409956e-06	2.897474e-08	0.1
7.784113e-06	0.94230484	0.1	7.784113e-06	0.001775422	0.1	7.784113e-06	2.963274e-05	0.1	7.784113e-06	0.01173028	0.1	7.784113e-06	0.012385615999999999	0.1	7.784113e-06	0.001849586	0.1	7.784113e-06	3.03747e-08	0.1
8.15827e-06	0.93966537	0.1	8.15827e-06	0.001856897	0.1	8.15827e-06	3.100491e-05	0.1	8.15827e-06	0.01231601	0.1	8.15827e-06	0.012954003700000001	0.1	8.15827e-06	0.001934465	0.1	8.15827e-06	3.176883e-08	0.1
8.596166e-06	0.9365896899999999	0.1	8.596166e-06	0.001951822	0.1	8.596166e-06	3.260361e-05	0.1	8.596166e-06	0.01299886	0.1	8.596166e-06	0.013616211999999999	0.1	8.596166e-06	0.002033355	0.1	8.596166e-06	3.339309e-08	0.1
9.049997e-06	0.93341754	0.1	9.049997e-06	0.002049715	0.1	9.049997e-06	3.425233e-05	0.1	9.049997e-06	0.01370342	0.1	9.049997e-06	0.0142991347	0.1	9.049997e-06	0.002135337	0.1	9.049997e-06	3.506813e-08	0.1
9.503828e-06	0.93026102	0.1	9.503828e-06	0.002147117	0.1	9.503828e-06	3.58928e-05	0.1	9.503828e-06	0.01440473	0.1	9.503828e-06	0.0149786173	0.1	9.503828e-06	0.002236807	0.1	9.503828e-06	3.673477e-08	0.1
