Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
1.062001e-10	9.890863178780001e-06	0.1	1.062001e-10	8.807235e-09	0.1	1.062001e-10	1.5409326000000001e-118	0.1	1.062001e-10	5.136442e-119	0.1	1.062001e-10	3.334487e-08	0.1	1.062001e-10	1.968758e-08	0.1	1.062001e-10	2.917411e-10	0.1
4.372161e-10	9.6996610328944e-06	0.1	4.372161e-10	3.590743e-08	0.1	4.372161e-10	6.282435e-118	0.1	4.372161e-10	2.094145e-118	0.1	4.372161e-10	1.359479e-07	0.1	4.372161e-10	8.026699e-08	0.1	4.372161e-10	1.189438e-09	0.1
9.97604e-10	9.3843574936756e-06	0.1	9.97604e-10	8.059765e-08	0.1	9.97604e-10	1.4101505999999999e-117	0.1	9.97604e-10	4.700502e-118	0.1	9.97604e-10	3.051464e-07	0.1	9.97604e-10	1.801669e-07	0.1	9.97604e-10	2.6698e-09	0.1
2.348702e-09	8.665667750361601e-06	0.1	2.348702e-09	1.824647e-07	0.1	2.348702e-09	3.192423e-117	0.1	2.348702e-09	1.064141e-117	0.1	2.348702e-09	6.908114e-07	0.1	2.348702e-09	4.078787e-07	0.1	2.348702e-09	6.044113e-09	0.1
4.510458e-09	7.6284909839175e-06	0.1	4.510458e-09	3.294789e-07	0.1	4.510458e-09	5.764569e-117	0.1	4.510458e-09	1.921523e-117	0.1	4.510458e-09	1.247385e-06	0.1	4.510458e-09	7.365112e-07	0.1	4.510458e-09	1.091384e-08	0.1
5.861555e-09	7.0442837268078e-06	0.1	5.861555e-09	4.122897e-07	0.1	5.861555e-09	7.213407e-117	0.1	5.861555e-09	2.404469e-117	0.1	5.861555e-09	1.560884e-06	0.1	5.861555e-09	9.216244e-07	0.1	5.861555e-09	1.365684e-08	0.1
7.779456e-09	6.2910004493049994e-06	0.1	7.779456e-09	5.190703e-07	0.1	7.779456e-09	9.081599999999999e-117	0.1	7.779456e-09	3.0272e-117	0.1	7.779456e-09	1.965116e-06	0.1	7.779456e-09	1.160319e-06	0.1	7.779456e-09	1.719376e-08	0.1
1.062709e-08	5.318551138630599e-06	0.1	1.062709e-08	6.569243e-07	0.1	1.062709e-08	1.1493414e-116	0.1	1.062709e-08	3.831138e-117	0.1	1.062709e-08	2.486961e-06	0.1	1.062709e-08	1.468473e-06	0.1	1.062709e-08	2.175985e-08	0.1
1.400008e-08	4.359276246755999e-06	0.1	1.400008e-08	7.929179e-07	0.1	1.400008e-08	1.3872642e-116	0.1	1.400008e-08	4.624214e-117	0.1	1.400008e-08	3.001739e-06	0.1	1.400008e-08	1.772467e-06	0.1	1.400008e-08	2.626422e-08	0.1
1.799127e-08	3.4451319367296e-06	0.1	1.799127e-08	9.225209e-07	0.1	1.799127e-08	1.6140033e-116	0.1	1.799127e-08	5.380011e-117	0.1	1.799127e-08	3.492302e-06	0.1	1.799127e-08	2.062174e-06	0.1	1.799127e-08	3.055682e-08	0.1
2.290976e-08	2.57782555275e-06	0.1	2.290976e-08	1.045492e-06	0.1	2.290976e-08	1.8291357e-116	0.1	2.290976e-08	6.097119e-117	0.1	2.290976e-08	3.957734e-06	0.1	2.290976e-08	2.337056e-06	0.1	2.290976e-08	3.462964e-08	0.1
2.782824e-08	1.9288730053812e-06	0.1	2.782824e-08	1.13751e-06	0.1	2.782824e-08	1.9901139e-116	0.1	2.782824e-08	6.633713e-117	0.1	2.782824e-08	4.305993e-06	0.1	2.782824e-08	2.542745e-06	0.1	2.782824e-08	3.767721e-08	0.1
3.274672e-08	1.44329816194668e-06	0.1	3.274672e-08	1.206366e-06	0.1	3.274672e-08	2.1105705e-116	0.1	3.274672e-08	7.035235e-117	0.1	3.274672e-08	4.566578e-06	0.1	3.274672e-08	2.69666e-06	0.1	3.274672e-08	3.995763e-08	0.1
3.76652e-08	1.079967420117e-06	0.1	3.76652e-08	1.25789e-06	0.1	3.76652e-08	2.2007058e-116	0.1	3.76652e-08	7.335686e-117	0.1	3.76652e-08	4.761563e-06	0.1	3.76652e-08	2.811833e-06	0.1	3.76652e-08	4.166401e-08	0.1
4.258368e-08	8.0810372712762e-07	0.1	4.258368e-08	1.296446e-06	0.1	4.258368e-08	2.2681527e-116	0.1	4.258368e-08	7.560509e-117	0.1	4.258368e-08	4.907462e-06	0.1	4.258368e-08	2.898016e-06	0.1	4.258368e-08	4.294086e-08	0.1
4.750217e-08	6.046794965109799e-07	0.1	4.750217e-08	1.325297e-06	0.1	4.750217e-08	2.3186223e-116	0.1	4.750217e-08	7.728741e-117	0.1	4.750217e-08	5.016634e-06	0.1	4.750217e-08	2.962506e-06	0.1	4.750217e-08	4.389631e-08	0.1
5.242065e-08	4.5246495460984e-07	0.1	5.242065e-08	1.346886e-06	0.1	5.242065e-08	2.3563881e-116	0.1	5.242065e-08	7.854627e-117	0.1	5.242065e-08	5.098325e-06	0.1	5.242065e-08	3.010763e-06	0.1	5.242065e-08	4.461126e-08	0.1
5.81522e-08	3.227210476656e-07	0.1	5.81522e-08	1.365289e-06	0.1	5.81522e-08	2.3885796e-116	0.1	5.81522e-08	7.961932e-117	0.1	5.81522e-08	5.167956e-06	0.1	5.81522e-08	3.051899e-06	0.1	5.81522e-08	4.522068e-08	0.1
6.408702e-08	2.27439909937464e-07	0.1	6.408702e-08	1.378805e-06	0.1	6.408702e-08	2.4122214000000002e-116	0.1	6.408702e-08	8.040738e-117	0.1	6.408702e-08	5.219093e-06	0.1	6.408702e-08	3.082109e-06	0.1	6.408702e-08	4.566825e-08	0.1
7.002183e-08	1.6029051615885198e-07	0.1	7.002183e-08	1.38833e-06	0.1	7.002183e-08	2.4288834e-116	0.1	7.002183e-08	8.096278e-117	0.1	7.002183e-08	5.255132e-06	0.1	7.002183e-08	3.1034e-06	0.1	7.002183e-08	4.598368e-08	0.1
7.645939e-08	1.09667501799519e-07	0.1	7.645939e-08	1.395511e-06	0.1	7.645939e-08	2.4414453000000002e-116	0.1	7.645939e-08	8.138151e-117	0.1	7.645939e-08	5.282302e-06	0.1	7.645939e-08	3.119452e-06	0.1	7.645939e-08	4.622148e-08	0.1
