Batch	m_SP	13	W1	W2	W3	W4	W5	W6	R	P1	P2	P3	P4	P5	P6																							
8.409271e-09	0.9863126	0.1	8.409271e-09	2.573325e-15	0.1	8.409271e-09	5.696819e-18	0.1	8.409271e-09	0.0115183	0.1	8.409271e-09	0.002169072	0.1	8.409271e-09	4.58879e-11	0.1	8.409271e-09	1.019725e-13	0.1	8.409271e-09	1.537954e-11	0.1	8.409271e-09	5.023427e-12	0.1	8.409271e-09	1.228687e-13	0.1	8.409271e-09	3.277025e-21	0.1	8.409271e-09	1.696759e-14	0.1	8.409271e-09	3.067517e-24	0.1
1.861145e-08	0.9699606	0.1	1.861145e-08	5.650845e-15	0.1	1.861145e-08	2.774396e-17	0.1	1.861145e-08	0.02526254	0.1	1.861145e-08	0.004776845	0.1	1.861145e-08	1.008179e-10	0.1	1.861145e-08	2.240369e-13	0.1	1.861145e-08	3.378955e-11	0.1	1.861145e-08	1.10367e-11	0.1	1.861145e-08	2.699468e-13	0.1	1.861145e-08	7.201149e-21	0.1	1.861145e-08	3.727842e-14	0.1	1.861145e-08	6.739387e-24	0.1
3.32768e-08	0.9469333	0.1	3.32768e-08	9.990905e-15	0.1	3.32768e-08	8.796255e-17	0.1	3.32768e-08	0.04458617	0.1	3.32768e-08	0.008480557	0.1	3.32768e-08	1.7838e-10	0.1	3.32768e-08	3.96391e-13	0.1	3.32768e-08	5.978474e-11	0.1	3.32768e-08	1.952754e-11	0.1	3.32768e-08	4.776208e-13	0.1	3.32768e-08	1.274469e-20	0.1	3.32768e-08	6.59573e-14	0.1	3.32768e-08	1.192395e-23	0.1
5.412728e-08	0.915141	0.1	5.412728e-08	1.599559e-14	0.1	5.412728e-08	2.300182e-16	0.1	5.412728e-08	0.07120179	0.1	5.412728e-08	0.01365719	0.1	5.412728e-08	2.858855e-10	0.1	5.412728e-08	6.352774e-13	0.1	5.412728e-08	9.581542e-11	0.1	5.412728e-08	3.12963e-11	0.1	5.412728e-08	7.65463e-13	0.1	5.412728e-08	2.043359e-20	0.1	5.412728e-08	1.057072e-13	0.1	5.412728e-08	1.910969e-23	0.1
8.64008e-08	0.8680433	0.1	8.64008e-08	2.492053e-14	0.1	8.64008e-08	5.756386e-16	0.1	8.64008e-08	0.1104865	0.1	8.64008e-08	0.02147023	0.1	8.64008e-08	4.461134e-10	0.1	8.64008e-08	9.913039e-13	0.1	8.64008e-08	1.495159e-10	0.1	8.64008e-08	4.883661e-11	0.1	8.64008e-08	1.194455e-12	0.1	8.64008e-08	3.19052e-20	0.1	8.64008e-08	1.649494e-13	0.1	8.64008e-08	2.981861e-23	0.1
1.307396e-07	0.8073044	0.1	1.307396e-07	3.648924e-14	0.1	1.307396e-07	1.286173e-15	0.1	1.307396e-07	0.1608686	0.1	1.307396e-07	0.03182695	0.1	1.307396e-07	6.546457e-10	0.1	1.307396e-07	1.454637e-12	0.1	1.307396e-07	2.194051e-10	0.1	1.307396e-07	7.166479e-11	0.1	1.307396e-07	1.752751e-12	0.1	1.307396e-07	4.685837e-20	0.1	1.307396e-07	2.420485e-13	0.1	1.307396e-07	4.375439e-23	0.1
1.917375e-07	0.7307001	0.1	1.917375e-07	5.119237e-14	0.1	1.917375e-07	2.675959e-15	0.1	1.917375e-07	0.2238925	0.1	1.917375e-07	0.04540737	0.1	1.917375e-07	9.211937e-10	0.1	1.917375e-07	2.046824e-12	0.1	1.917375e-07	3.087374e-10	0.1	1.917375e-07	1.008439e-10	0.1	1.917375e-07	2.466325e-12	0.1	1.917375e-07	6.601419e-20	0.1	1.917375e-07	3.405919e-13	0.1	1.917375e-07	6.15643e-23	0.1
2.569003e-07	0.6569681	0.1	2.569003e-07	6.549136e-14	0.1	2.569003e-07	4.639226e-15	0.1	2.569003e-07	0.2839039	0.1	2.569003e-07	0.05912794	0.1	2.569003e-07	1.182253e-09	0.1	2.569003e-07	2.62676e-12	0.1	2.569003e-07	3.962295e-10	0.1	2.569003e-07	1.294221e-10	0.1	2.569003e-07	3.165151e-12	0.1	2.569003e-07	8.482838e-20	0.1	2.569003e-07	4.370994e-13	0.1	2.569003e-07	7.900387e-23	0.1
3.220631e-07	0.5907684	0.1	3.220631e-07	7.848619e-14	0.1	3.220631e-07	7.045462e-15	0.1	3.220631e-07	0.3371255	0.1	3.220631e-07	0.07210611	0.1	3.220631e-07	1.421295e-09	0.1	3.220631e-07	3.157723e-12	0.1	3.220631e-07	4.763417e-10	0.1	3.220631e-07	1.5559e-10	0.1	3.220631e-07	3.804983e-12	0.1	3.220631e-07	1.021086e-19	0.1	3.220631e-07	5.254608e-13	0.1	3.220631e-07	9.49689e-23	0.1
3.872258e-07	0.5313307	0.1	3.872258e-07	9.031493e-14	0.1	3.872258e-07	9.847451e-15	0.1	3.872258e-07	0.3842622	0.1	3.872258e-07	0.08440703	0.1	3.872258e-07	1.640571e-09	0.1	3.872258e-07	3.644725e-12	0.1	3.872258e-07	5.498292e-10	0.1	3.872258e-07	1.795942e-10	0.1	3.872258e-07	4.391858e-12	0.1	3.872258e-07	1.180113e-19	0.1	3.872258e-07	6.065095e-13	0.1	3.872258e-07	1.096103e-22	0.1
