Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
1.828588e-09	0.9878109	0.1	1.828588e-09	8.365817e-06	0.1	1.828588e-09	0.0006720352	0.1	1.828588e-09	0.001319161	0.1	1.828588e-09	0.0028244486999999996	0.1	1.828588e-09	0.0007677182	0.1	1.828588e-09	3.571941e-07	0.1
2.393183e-09	0.9844292	0.1	2.393183e-09	1.107881e-05	0.1	2.393183e-09	0.0008820411	0.1	2.393183e-09	0.001761759	0.1	2.393183e-09	0.0036295202	0.1	2.393183e-09	0.000985829	0.1	2.393183e-09	5.037376e-07	0.1
2.957777e-09	0.9811088	0.1	2.957777e-09	1.388006e-05	0.1	2.957777e-09	0.001094447	0.1	2.957777e-09	0.00223075	0.1	2.957777e-09	0.0043884043999999995	0.1	2.957777e-09	0.001190894	0.1	2.957777e-09	6.767445e-07	0.1
3.522371e-09	0.9778553	0.1	3.522371e-09	1.67796e-05	0.1	3.522371e-09	0.001309683	0.1	3.522371e-09	0.002729836	0.1	3.522371e-09	0.0050956357	0.1	3.522371e-09	0.001381395	0.1	3.522371e-09	8.797967e-07	0.1
4.086966e-09	0.9746722	0.1	4.086966e-09	1.978373e-05	0.1	4.086966e-09	0.001527991	0.1	4.086966e-09	0.003261432	0.1	4.086966e-09	0.0057477205	0.1	4.086966e-09	0.001556384	0.1	4.086966e-09	1.115254e-06	0.1
4.65156e-09	0.9715611	0.1	4.65156e-09	2.28952e-05	0.1	4.65156e-09	0.001749436	0.1	4.65156e-09	0.00382673	0.1	4.65156e-09	0.0063430217	0.1	4.65156e-09	0.001715448	0.1	4.65156e-09	1.384319e-06	0.1
5.264739e-09	0.9682635	0.1	5.264739e-09	2.639541e-05	0.1	5.264739e-09	0.001993377	0.1	5.264739e-09	0.004478956	0.1	5.264739e-09	0.0069252678	0.1	5.264739e-09	0.001870237	0.1	5.264739e-09	1.714795e-06	0.1
5.950795e-09	0.9646717	0.1	5.950795e-09	3.045593e-05	0.1	5.950795e-09	0.002270189	0.1	5.950795e-09	0.005254627	0.1	5.950795e-09	0.0074996498	0.1	5.950795e-09	0.002021985	0.1	5.950795e-09	2.130621e-06	0.1
6.636851e-09	0.9611781	0.1	6.636851e-09	3.465938e-05	0.1	6.636851e-09	0.002550487	0.1	6.636851e-09	0.006076015	0.1	6.636851e-09	0.0079971707	0.1	6.636851e-09	0.002152466	0.1	6.636851e-09	2.592581e-06	0.1
7.322906e-09	0.9577761	0.1	7.322906e-09	3.899318e-05	0.1	7.322906e-09	0.002833494	0.1	7.322906e-09	0.00693928	0.1	7.322906e-09	0.0084239542	0.1	7.322906e-09	0.002263497	0.1	7.322906e-09	3.097153e-06	0.1
8.008962e-09	0.9544582	0.1	8.008962e-09	4.344323e-05	0.1	8.008962e-09	0.003118345	0.1	8.008962e-09	0.007840048	0.1	8.008962e-09	0.0087869341	0.1	8.008962e-09	0.002357105	0.1	8.008962e-09	3.640291e-06	0.1
8.695018e-09	0.951217	0.1	8.695018e-09	4.799496e-05	0.1	8.695018e-09	0.003404148	0.1	8.695018e-09	0.008773757	0.1	8.695018e-09	0.0090933122	0.1	8.695018e-09	0.002435375	0.1	8.695018e-09	4.217768e-06	0.1
9.381074e-09	0.948045	0.1	9.381074e-09	5.263409e-05	0.1	9.381074e-09	0.003690017	0.1	9.381074e-09	0.009735925	0.1	9.381074e-09	0.009350165399999999	0.1	9.381074e-09	0.002500336	0.1	9.381074e-09	4.825417e-06	0.1
1.006713e-08	0.9449351	0.1	1.006713e-08	5.734719e-05	0.1	1.006713e-08	0.003975106	0.1	1.006713e-08	0.01072232	0.1	1.006713e-08	0.009564176899999999	0.1	1.006713e-08	0.002553889	0.1	1.006713e-08	5.459299e-06	0.1
1.075319e-08	0.9418812	0.1	1.075319e-08	6.212197e-05	0.1	1.075319e-08	0.004258628	0.1	1.075319e-08	0.01172908	0.1	1.075319e-08	0.0097414747	0.1	1.075319e-08	0.002597763	0.1	1.075319e-08	6.115805e-06	0.1
1.146824e-08	0.9387516	0.1	1.146824e-08	6.715231e-05	0.1	1.146824e-08	0.004551684	0.1	1.146824e-08	0.01279631	0.1	1.146824e-08	0.0098931114	0.1	1.146824e-08	0.002634848	0.1	1.146824e-08	6.820654e-06	0.1
1.229926e-08	0.9351755	0.1	1.229926e-08	7.305335e-05	0.1	1.229926e-08	0.004888178	0.1	1.229926e-08	0.01405519	0.1	1.229926e-08	0.0100339227	0.1	1.229926e-08	0.002668831	0.1	1.229926e-08	7.662079e-06	0.1
1.320857e-08	0.9313297	0.1	1.320857e-08	7.956149e-05	0.1	1.320857e-08	0.005250203	0.1	1.320857e-08	0.01545038	0.1	1.320857e-08	0.010152547599999999	0.1	1.320857e-08	0.002697034	0.1	1.320857e-08	8.605404e-06	0.1
1.423529e-08	0.9270617	0.1	1.423529e-08	8.695553e-05	0.1	1.423529e-08	0.005649878	0.1	1.423529e-08	0.0170421	0.1	1.423529e-08	0.0102514817	0.1	1.423529e-08	0.002720185	0.1	1.423529e-08	9.693453e-06	0.1
1.561349e-08	0.9214419	0.1	1.561349e-08	9.692727e-05	0.1	1.561349e-08	0.006169037	0.1	1.561349e-08	0.01919684	0.1	1.561349e-08	0.0103407628	0.1	1.561349e-08	0.002740742	0.1	1.561349e-08	1.118361e-05	0.1
1.699169e-08	0.9159325	0.1	1.699169e-08	0.000106924	0.1	1.699169e-08	0.006666174	0.1	1.699169e-08	0.02136358	0.1	1.699169e-08	0.010394629999999998	0.1	1.699169e-08	0.002753046	0.1	1.699169e-08	1.269947e-05	0.1
1.83699e-08	0.9105221	0.1	1.83699e-08	0.000116924	0.1	1.83699e-08	0.007139625	0.1	1.83699e-08	0.02353556	0.1	1.83699e-08	0.010424349	0.1	1.83699e-08	0.002759989	0.1	1.83699e-08	1.423465e-05	0.1
1.97481e-08	0.9052023	0.1	1.97481e-08	0.0001269122	0.1	1.97481e-08	0.007588327	0.1	1.97481e-08	0.02570822	0.1	1.97481e-08	0.010437656	0.1	1.97481e-08	0.002763495	0.1	1.97481e-08	1.578482e-05	0.1
2.11263e-08	0.8999673	0.1	2.11263e-08	0.0001368787	0.1	2.11263e-08	0.008011703	0.1	2.11263e-08	0.02787852	0.1	2.11263e-08	0.010439816000000001	0.1	2.11263e-08	0.002764821	0.1	2.11263e-08	1.734698e-05	0.1
2.25045e-08	0.8948124	0.1	2.25045e-08	0.0001468167	0.1	2.25045e-08	0.008409563	0.1	2.25045e-08	0.03004444	0.1	2.25045e-08	0.010434388000000001	0.1	2.25045e-08	0.002764776	0.1	2.25045e-08	1.891908e-05	0.1
2.38827e-08	0.8897343	0.1	2.38827e-08	0.0001567217	0.1	2.38827e-08	0.008782035	0.1	2.38827e-08	0.03220462	0.1	2.38827e-08	0.010423768	0.1	2.38827e-08	0.002763867	0.1	2.38827e-08	2.049966e-05	0.1
2.52609e-08	0.88473	0.1	2.52609e-08	0.0001665904	0.1	2.52609e-08	0.009129494	0.1	2.52609e-08	0.03435817	0.1	2.52609e-08	0.010409553	0.1	2.52609e-08	0.002762404	0.1	2.52609e-08	2.208764e-05	0.1
2.66391e-08	0.8797968	0.1	2.66391e-08	0.0001764207	0.1	2.66391e-08	0.009452518	0.1	2.66391e-08	0.03650447	0.1	2.66391e-08	0.010392810999999998	0.1	2.66391e-08	0.002760569	0.1	2.66391e-08	2.368218e-05	0.1
2.81939e-08	0.8743141	0.1	2.81939e-08	0.0001874622	0.1	2.81939e-08	0.009788523	0.1	2.81939e-08	0.03891655	0.1	2.81939e-08	0.010371759999999999	0.1	2.81939e-08	0.002758173	0.1	2.81939e-08	2.548803e-05	0.1
2.986644e-08	0.8685104	0.1	2.986644e-08	0.0001992806	0.1	2.986644e-08	0.01011771	0.1	2.986644e-08	0.04149983	0.1	2.986644e-08	0.010347257	0.1	2.986644e-08	0.002755282	0.1	2.986644e-08	2.743793e-05	0.1
3.153898e-08	0.8628007	0.1	3.153898e-08	0.0002110356	0.1	3.153898e-08	0.01041513	0.1	3.153898e-08	0.0440708	0.1	3.153898e-08	0.010321307	0.1	3.153898e-08	0.002752086	0.1	3.153898e-08	2.939441e-05	0.1
3.356865e-08	0.8559928	0.1	3.356865e-08	0.000225213	0.1	3.356865e-08	0.01073604	0.1	3.356865e-08	0.04717368	0.1	3.356865e-08	0.010288292	0.1	3.356865e-08	0.002747791	0.1	3.356865e-08	3.177607e-05	0.1
3.559832e-08	0.8493114	0.1	3.559832e-08	0.0002392913	0.1	3.559832e-08	0.01101626	0.1	3.559832e-08	0.05025727	0.1	3.559832e-08	0.010253885999999999	0.1	3.559832e-08	0.002743004	0.1	3.559832e-08	3.416424e-05	0.1
3.797348e-08	0.8416449	0.1	3.797348e-08	0.0002556364	0.1	3.797348e-08	0.01129709	0.1	3.797348e-08	0.05384047	0.1	3.797348e-08	0.010212085	0.1	3.797348e-08	0.002736735	0.1	3.797348e-08	3.696492e-05	0.1
4.043501e-08	0.8338633	0.1	4.043501e-08	0.0002724238	0.1	4.043501e-08	0.01154	0.1	4.043501e-08	0.05752431	0.1	4.043501e-08	0.010167195	0.1	4.043501e-08	0.002729443	0.1	4.043501e-08	3.987154e-05	0.1
4.29996e-08	0.8259221	0.1	4.29996e-08	0.0002897443	0.1	4.29996e-08	0.01174701	0.1	4.29996e-08	0.06132924	0.1	4.29996e-08	0.010118878999999999	0.1	4.29996e-08	0.002720976	0.1	4.29996e-08	4.290124e-05	0.1
4.597646e-08	0.8169033	0.1	4.597646e-08	0.0003096253	0.1	4.597646e-08	0.01193612	0.1	4.597646e-08	0.06570207	0.1	4.597646e-08	0.010061027	0.1	4.597646e-08	0.002710068	0.1	4.597646e-08	4.641576e-05	0.1
