Batch	m_SP	2	N1a_L	N7a_L	
2.811136e-09	0.9891865726	0.1	2.811136e-09	0.010569611599999999	0.1
3.240082e-09	0.9875441485	0.1	3.240082e-09	0.012172195600000001	0.1
3.870583e-09	0.9851338637999999	0.1	3.870583e-09	0.0145227889	0.1
4.673545e-09	0.9820713767	0.1	4.673545e-09	0.0175077497	0.1
5.659616e-09	0.9783215899000001	0.1	5.659616e-09	0.0211602851	0.1
6.645686e-09	0.9745844333	0.1	6.645686e-09	0.0247984602	0.1
7.631756e-09	0.9708601625999999	0.1	7.631756e-09	0.0284223551	0.1
8.617826e-09	0.9671490561	0.1	8.617826e-09	0.0320320511	0.1
9.685261e-09	0.9631469004000001	0.1	9.685261e-09	0.0359236852	0.1
1.087474e-08	0.9587057795999999	0.1	1.087474e-08	0.040240893900000005	0.1
1.206423e-08	0.9542845731	0.1	1.206423e-08	0.044537805400000005	0.1
1.325371e-08	0.9498833009	0.1	1.325371e-08	0.0488145391	0.1
1.444319e-08	0.9455020829	0.1	1.444319e-08	0.053071184800000004	0.1
1.568203e-08	0.9409605776	0.1	1.568203e-08	0.05748324070000001	0.1
1.71183e-08	0.9357225226	0.1	1.71183e-08	0.06257148530000001	0.1
1.855456e-08	0.9305138833000001	0.1	1.855456e-08	0.0676309665	0.1
1.999083e-08	0.9253345096	0.1	1.999083e-08	0.0726619042	0.1
2.14271e-08	0.9201843813999999	0.1	2.14271e-08	0.0776644283	0.1
2.286336e-08	0.9150633686	0.1	2.286336e-08	0.0826387486	0.1
2.459437e-08	0.9089299019	0.1	2.459437e-08	0.0885965996	0.1
2.632537e-08	0.9028384828999999	0.1	2.632537e-08	0.0945140139	0.1
2.805638e-08	0.8967886414999999	0.1	2.805638e-08	0.1003912915	0.1
2.978738e-08	0.8907801878	0.1	2.978738e-08	0.1062287223	0.1
3.158837e-08	0.8845725003	0.1	3.158837e-08	0.11226018099999999	0.1
3.366929e-08	0.8774550768999999	0.1	3.366929e-08	0.11917621789999999	0.1
3.575021e-08	0.8703963041	0.1	3.575021e-08	0.1260360178	0.1
3.783114e-08	0.8633957318	0.1	3.783114e-08	0.13284001039999999	0.1
3.991206e-08	0.85645294	0.1	3.991206e-08	0.1395887555	0.1
4.241142e-08	0.8481896321	0.1	4.241142e-08	0.14762220799999998	0.1
4.491078e-08	0.8400081688	0.1	4.491078e-08	0.1555773767	0.1
4.741014e-08	0.8319078101000001	0.1	4.741014e-08	0.1634552311	0.1
5.011056e-08	0.8232458756	0.1	5.011056e-08	0.17188057980000002	0.1
5.311257e-08	0.8137252947	0.1	5.311257e-08	0.1811432258	0.1
5.611459e-08	0.8043179238	0.1	5.611459e-08	0.1902979757	0.1
5.935687e-08	0.7942830759999999	0.1	5.935687e-08	0.200065633	0.1
6.295955e-08	0.7832838237	0.1	6.295955e-08	0.21077522819999997	0.1
6.656224e-08	0.7724412388	0.1	6.656224e-08	0.2213356616	0.1
7.074627e-08	0.7600426582	0.1	7.074627e-08	0.2334157604	0.1
7.507564e-08	0.7474289511000001	0.1	7.507564e-08	0.24571040839999997	0.1
7.996018e-08	0.7334559618000001	0.1	7.996018e-08	0.25933578230000004	0.1
8.521485e-08	0.7187241628	0.1	8.521485e-08	0.27370824959999995	0.1
9.119826e-08	0.7023192474	0.1	9.119826e-08	0.2897217863	0.1
9.766752e-08	0.6850150674000001	0.1	9.766752e-08	0.3066236672	0.1
1.053779e-07	0.6649622256000002	0.1	1.053779e-07	0.32622411209999996	0.1
1.141528e-07	0.6428727626	0.1	1.141528e-07	0.34783282120000003	0.1
1.240589e-07	0.6188378724	0.1	1.240589e-07	0.3713658649	0.1
1.364419e-07	0.5900824062	0.1	1.364419e-07	0.39955034170000003	0.1
1.48825e-07	0.5626917862799999	0.1	1.48825e-07	0.42642651340000004	0.1
1.61208e-07	0.5365972612600001	0.1	1.61208e-07	0.45205691139999993	0.1
1.751474e-07	0.50869321534	0.1	1.751474e-07	0.4794917179	0.1
1.901243e-07	0.48035188391999994	0.1	1.901243e-07	0.5073834247	0.1
2.051012e-07	0.45361028992999997	0.1	2.051012e-07	0.5337236887000001	0.1
2.227479e-07	0.42402714330999997	0.1	2.227479e-07	0.5628865390000001	0.1
2.427439e-07	0.39285143916000004	0.1	2.427439e-07	0.5936428184	0.1
2.652629e-07	0.36049731504	0.1	2.652629e-07	0.6255830801	0.1
2.877819e-07	0.33082247427000006	0.1	2.877819e-07	0.654893598	0.1
3.10301e-07	0.30360051647999997	0.1	3.10301e-07	0.6817910357	0.1
3.3282e-07	0.27862549908	0.1	3.3282e-07	0.7064740082	0.1
3.55339e-07	0.25570976599	0.1	3.55339e-07	0.7291245511000001	0.1
3.77858e-07	0.23468177051000003	0.1	3.77858e-07	0.7499100575	0.1
4.00377e-07	0.2153849851	0.1	4.00377e-07	0.7689839254	0.1
4.22896e-07	0.19767612631	0.1	4.22896e-07	0.7864869252000001	0.1
4.49923e-07	0.17833486768	0.1	4.49923e-07	0.8056013014	0.1
4.769499e-07	0.16088662488	0.1	4.769499e-07	0.82284221579	0.1
5.039769e-07	0.14514570662999998	0.1	5.039769e-07	0.83839334583	0.1
5.321184e-07	0.13039005743	0.1	5.321184e-07	0.8529683414700001	0.1
5.647178e-07	0.1151619787	0.1	5.647178e-07	0.8680069148099999	0.1
5.973173e-07	0.10171213326999999	0.1	5.973173e-07	0.88128641093	0.1
6.299168e-07	0.08983296566	0.1	6.299168e-07	0.89301267771	0.1
6.625162e-07	0.07934104362	0.1	6.625162e-07	0.90336744672	0.1
6.951157e-07	0.07007439765	0.1	6.951157e-07	0.9125114516	0.1
7.277152e-07	0.0618899496	0.1	7.277152e-07	0.9205861616800001	0.1
7.603146e-07	0.054661336238	0.1	7.603146e-07	0.9277168126800001	0.1
7.929141e-07	0.048276969945	0.1	7.929141e-07	0.93401386066	0.1
8.255136e-07	0.042638237397	0.1	8.255136e-07	0.9395746260300001	0.1
8.58113e-07	0.037658084497	0.1	8.58113e-07	0.9444854536899999	0.1
8.907125e-07	0.033259595338	0.1	8.907125e-07	0.94882227726	0.1
9.23312e-07	0.029374835598	0.1	9.23312e-07	0.9526521804500001	0.1
9.559115e-07	0.025943820349	0.1	9.559115e-07	0.9560344724300001	0.1
9.885109e-07	0.022913540495	0.1	9.885109e-07	0.95902146031	0.1
1.02111e-06	0.020237197127999998	0.1	1.02111e-06	0.9616593237200001	0.1
1.05371e-06	0.017873461003	0.1	1.05371e-06	0.96398889833	0.1
1.086309e-06	0.015785806218999998	0.1	1.086309e-06	0.9660462545820001	0.1
1.118909e-06	0.013941987927000002	0.1	1.118909e-06	0.967863083282	0.1
1.158067e-06	0.012009662158	0.1	1.158067e-06	0.9697670170930001	0.1
1.197225e-06	0.010345152069	0.1	1.197225e-06	0.971406799867	0.1
