Batch	m_SP	5	W1	W2	Pr1	Pr2	Pr3							
4851.829	0.9865487	0.1	4851.829	3.437016e-08	0.1	4851.829	0.002734415	0.1	4851.829	0.003991197	0.1	4851.829	3.381728e-10	0.1
6559.11	0.9819328	0.1	6559.11	3.506161e-08	0.1	6559.11	0.003656878	0.1	6559.11	0.005376701	0.1	6559.11	3.369982e-10	0.1
8538.481	0.9766791	0.1	8538.481	3.612729e-08	0.1	8538.481	0.00468929	0.1	8538.481	0.006971139	0.1	8538.481	3.356638e-10	0.1
10517.85	0.9715427	0.1	10517.85	3.743433e-08	0.1	10517.85	0.005675392	0.1	10517.85	0.008553224	0.1	10517.85	3.343616e-10	0.1
12497.22	0.9665338	0.1	12497.22	3.89345e-08	0.1	12497.22	0.006609653	0.1	12497.22	0.01012341	0.1	12497.22	3.330938e-10	0.1
14427.42	0.9617792	0.1	14427.42	4.053593e-08	0.1	14427.42	0.007466823	0.1	14427.42	0.01164357	0.1	14427.42	3.318918e-10	0.1
16116.45	0.9577271	0.1	16116.45	4.201362e-08	0.1	16116.45	0.008171176	0.1	16116.45	0.01296524	0.1	16116.45	3.308684e-10	0.1
18424.31	0.9523567	0.1	18424.31	4.409419e-08	0.1	18424.31	0.009062833	0.1	18424.31	0.01475878	0.1	18424.31	3.295128e-10	0.1
21194.87	0.9461621	0.1	21194.87	4.660278e-08	0.1	21194.87	0.01002491	0.1	21194.87	0.016894	0.1	21194.87	3.279496e-10	0.1
24659.48	0.9387915	0.1	24659.48	4.962558e-08	0.1	24659.48	0.01106589	0.1	24659.48	0.01953835	0.1	24659.48	3.26089e-10	0.1
28124.09	0.9318125	0.1	28124.09	5.240295e-08	0.1	28124.09	0.0119377	0.1	28124.09	0.022156	0.1	28124.09	3.243253e-10	0.1
31588.71	0.9251897	0.1	31588.71	5.48589e-08	0.1	31588.71	0.01265643	0.1	31588.71	0.02474871	0.1	31588.71	3.226485e-10	0.1
35053.32	0.9188833	0.1	35053.32	5.696169e-08	0.1	35053.32	0.01324037	0.1	35053.32	0.02731794	0.1	35053.32	3.210482e-10	0.1
38517.93	0.9128538	0.1	38517.93	5.871177e-08	0.1	38517.93	0.01370823	0.1	38517.93	0.02986485	0.1	38517.93	3.195143e-10	0.1
41982.55	0.9070634	0.1	41982.55	6.013049e-08	0.1	41982.55	0.01407788	0.1	41982.55	0.03239038	0.1	41982.55	3.180375e-10	0.1
45447.16	0.9014783	0.1	45447.16	6.125088e-08	0.1	45447.16	0.0143656	0.1	45447.16	0.03489523	0.1	45447.16	3.166093e-10	0.1
48872.76	0.8961285	0.1	48872.76	6.210249e-08	0.1	48872.76	0.01458361	0.1	48872.76	0.0373521	0.1	48872.76	3.152381e-10	0.1
51117.48	0.8927038	0.1	51117.48	6.254033e-08	0.1	51117.48	0.01469646	0.1	51117.48	0.03895158	0.1	51117.48	3.143586e-10	0.1
53811.15	0.8886687	0.1	53811.15	6.295652e-08	0.1	53811.15	0.01480538	0.1	53811.15	0.04086021	0.1	53811.15	3.133209e-10	0.1
56055.87	0.885362	0.1	56055.87	6.322327e-08	0.1	56055.87	0.01487708	0.1	56055.87	0.04244187	0.1	56055.87	3.124693e-10	0.1
59258.69	0.8807221	0.1	59258.69	6.349562e-08	0.1	59258.69	0.01495406	0.1	59258.69	0.04468485	0.1	59258.69	3.112727e-10	0.1
64024.94	0.8739655	0.1	64024.94	6.370755e-08	0.1	64024.94	0.01502411	0.1	64024.94	0.04799308	0.1	64024.94	3.09527e-10	0.1
69833.48	0.8659329	0.1	69833.48	6.372929e-08	0.1	69833.48	0.01505592	0.1	69833.48	0.05197758	0.1	69833.48	3.074473e-10	0.1
75642.02	0.8580843	0.1	75642.02	6.356774e-08	0.1	75642.02	0.01504672	0.1	75642.02	0.0559111	0.1	75642.02	3.054113e-10	0.1
81450.56	0.8503913	0.1	81450.56	6.328197e-08	0.1	81450.56	0.01500987	0.1	81450.56	0.05979447	0.1	81450.56	3.034124e-10	0.1
87259.1	0.8428338	0.1	87259.1	6.291328e-08	0.1	87259.1	0.01495457	0.1	87259.1	0.0636285	0.1	87259.1	3.01446e-10	0.1
93067.64	0.8353978	0.1	93067.64	6.249022e-08	0.1	93067.64	0.01488706	0.1	93067.64	0.06741399	0.1	93067.64	2.995087e-10	0.1
98876.18	0.8280732	0.1	98876.18	6.203231e-08	0.1	98876.18	0.01481162	0.1	98876.18	0.07115173	0.1	98876.18	2.975983e-10	0.1
104684.7	0.8208526	0.1	104684.7	6.155286e-08	0.1	104684.7	0.01473113	0.1	104684.7	0.07484252	0.1	104684.7	2.957129e-10	0.1
110493.3	0.8137306	0.1	110493.3	6.106088e-08	0.1	110493.3	0.01464755	0.1	110493.3	0.07848713	0.1	110493.3	2.938514e-10	0.1
116301.8	0.8067028	0.1	116301.8	6.056245e-08	0.1	116301.8	0.0145622	0.1	116301.8	0.08208635	0.1	116301.8	2.920127e-10	0.1
122353.0	0.7994782	0.1	122353.0	6.004074e-08	0.1	122353.0	0.01447235	0.1	122353.0	0.0857885	0.1	122353.0	2.901206e-10	0.1
129374.8	0.7912145	0.1	129374.8	5.943613e-08	0.1	129374.8	0.01436778	0.1	129374.8	0.09002493	0.1	129374.8	2.87954e-10	0.1
136396.7	0.7830757	0.1	136396.7	5.883524e-08	0.1	136396.7	0.01426349	0.1	136396.7	0.09419864	0.1	136396.7	2.858177e-10	0.1
144300.9	0.7740592	0.1	144300.9	5.816554e-08	0.1	144300.9	0.01414695	0.1	144300.9	0.09882342	0.1	144300.9	2.834482e-10	0.1
152793.5	0.7645383	0.1	152793.5	5.745555e-08	0.1	152793.5	0.0140231	0.1	152793.5	0.1037077	0.1	152793.5	2.809427e-10	0.1
162313.6	0.7540648	0.1	162313.6	5.667254e-08	0.1	162313.6	0.01388623	0.1	162313.6	0.1090813	0.1	162313.6	2.781825e-10	0.1
172518.6	0.7430649	0.1	172518.6	5.58489e-08	0.1	172518.6	0.01374197	0.1	172518.6	0.1147256	0.1	172518.6	2.752789e-10	0.1
184361.2	0.7305855	0.1	184361.2	5.491367e-08	0.1	184361.2	0.01357784	0.1	184361.2	0.1211294	0.1	184361.2	2.719787e-10	0.1
197128.1	0.717464	0.1	197128.1	5.392982e-08	0.1	197128.1	0.01340479	0.1	197128.1	0.1278632	0.1	197128.1	2.685015e-10	0.1
211955.6	0.702641	0.1	211955.6	5.281813e-08	0.1	211955.6	0.01320879	0.1	211955.6	0.1354707	0.1	211955.6	2.645643e-10	0.1
229637.2	0.6855252	0.1	229637.2	5.153431e-08	0.1	229637.2	0.01298182	0.1	229637.2	0.1442556	0.1	229637.2	2.600054e-10	0.1
250072.6	0.6664668	0.1	250072.6	5.01047e-08	0.1	250072.6	0.01272824	0.1	250072.6	0.1540383	0.1	250072.6	2.549122e-10	0.1
273568.2	0.6454602	0.1	273568.2	4.852889e-08	0.1	273568.2	0.01244764	0.1	273568.2	0.1648222	0.1	273568.2	2.492766e-10	0.1
305511.2	0.6183539	0.1	305511.2	4.649545e-08	0.1	305511.2	0.01208377	0.1	305511.2	0.1787393	0.1	305511.2	2.419683e-10	0.1
346639.6	0.5857205	0.1	346639.6	4.40473e-08	0.1	346639.6	0.01164277	0.1	346639.6	0.195497	0.1	346639.6	2.331105e-10	0.1
400141.5	0.5467043	0.1	400141.5	4.112017e-08	0.1	400141.5	0.01111077	0.1	400141.5	0.215537	0.1	400141.5	2.224249e-10	0.1
478643.1	0.4955742	0.1	478643.1	3.728395e-08	0.1	478643.1	0.01040455	0.1	478643.1	0.2418083	0.1	478643.1	2.08239e-10	0.1
601839.4	0.4274271	0.1	601839.4	3.217038e-08	0.1	601839.4	0.009443584	0.1	601839.4	0.2768428	0.1	601839.4	1.889349e-10	0.1
736209.5	0.3663717	0.1	736209.5	2.758821e-08	0.1	736209.5	0.008557805	0.1	736209.5	0.3082563	0.1	736209.5	1.711395e-10	0.1
870579.6	0.3159972	0.1	870579.6	2.380695e-08	0.1	870579.6	0.00780341	0.1	870579.6	0.334198	0.1	870579.6	1.55982e-10	0.1
1004950.0	0.2739633	0.1	1004950.0	2.065112e-08	0.1	1004950.0	0.007152352	0.1	1004950.0	0.355866	0.1	1004950.0	1.428995e-10	0.1
1139320.0	0.2385572	0.1	1139320.0	1.799231e-08	0.1	1139320.0	0.006584133	0.1	1139320.0	0.3741373	0.1	1139320.0	1.314804e-10	0.1
1273690.0	0.2084963	0.1	1273690.0	1.573435e-08	0.1	1273690.0	0.006083421	0.1	1273690.0	0.3896684	0.1	1273690.0	1.21417e-10	0.1
1408060.0	0.1828011	0.1	1408060.0	1.380381e-08	0.1	1408060.0	0.005638523	0.1	1408060.0	0.4029609	0.1	1408060.0	1.124715e-10	0.1
1542430.0	0.1607106	0.1	1542430.0	1.214365e-08	0.1	1542430.0	0.005240363	0.1	1542430.0	0.4144043	0.1	1542430.0	1.044793e-10	0.1
1676800.0	0.1416247	0.1	1676800.0	1.070886e-08	0.1	1676800.0	0.004881787	0.1	1676800.0	0.4243059	0.1	1676800.0	9.725814e-11	0.1
1811170.0	0.1250639	0.1	1811170.0	9.463486e-09	0.1	1811170.0	0.004557081	0.1	1811170.0	0.432911	0.1	1811170.0	9.076299e-11	0.1
1945540.0	0.1106403	0.1	1945540.0	8.378465e-09	0.1	1945540.0	0.004261624	0.1	1945540.0	0.4404182	0.1	1945540.0	8.423443e-11	0.1
2079910.0	0.09803724	0.1	2079910.0	7.430041e-09	0.1	2079910.0	0.003991633	0.1	2079910.0	0.4469897	0.1	2079910.0	8.015384e-11	0.1
2187407.0	0.08908839	0.1	2187407.0	6.756374e-09	0.1	2187407.0	0.003791859	0.1	2187407.0	0.4516639	0.1	2187407.0	7.633686e-11	0.1
2241155.0	0.08495192	0.1	2241155.0	6.444904e-09	0.1	2241155.0	0.0036969	0.1	2241155.0	0.4538271	0.1	2241155.0	7.271488e-11	0.1
2274747.0	0.08247308	0.1	2274747.0	6.258225e-09	0.1	2274747.0	0.003639123	0.1	2274747.0	0.4551243	0.1	2274747.0	7.301335e-11	0.1
2308340.0	0.08007259	0.1	2308340.0	6.077427e-09	0.1	2308340.0	0.003582513	0.1	2308340.0	0.4563812	0.1	2308340.0	7.20497e-11	0.1
2350273.0	0.07718182	0.1	2350273.0	5.859677e-09	0.1	2350273.0	0.003513435	0.1	2350273.0	0.4578957	0.1	2350273.0	6.77929e-11	0.1
2386845.0	0.07475265	0.1	2386845.0	5.676673e-09	0.1	2386845.0	0.00345458	0.1	2386845.0	0.4591691	0.1	2386845.0	6.786052e-11	0.1
2433177.0	0.07179313	0.1	2433177.0	5.453684e-09	0.1	2433177.0	0.003381819	0.1	2433177.0	0.4607216	0.1	2433177.0	6.735507e-11	0.1
2499386.0	0.06778093	0.1	2499386.0	5.151321e-09	0.1	2499386.0	0.003281193	0.1	2499386.0	0.4628283	0.1	2499386.0	6.501405e-11	0.1
2578506.0	0.06329957	0.1	2578506.0	4.813514e-09	0.1	2578506.0	0.00316585	0.1	2578506.0	0.4651844	0.1	2578506.0	6.275427e-11	0.1
2689525.0	0.05753827	0.1	2689525.0	4.379073e-09	0.1	2689525.0	0.003012421	0.1	2689525.0	0.4682184	0.1	2689525.0	5.966762e-11	0.1
2758911.0	0.05422354	0.1	2758911.0	4.129034e-09	0.1	2758911.0	0.002921197	0.1	2758911.0	0.469967	0.1	2758911.0	5.783823e-11	0.1
2852332.0	0.05007785	0.1	2852332.0	3.816212e-09	0.1	2852332.0	0.002803671	0.1	2852332.0	0.4721574	0.1	2852332.0	5.540115e-11	0.1
2969412.0	0.04535112	0.1	2969412.0	3.459391e-09	0.1	2969412.0	0.002664402	0.1	2969412.0	0.47466	0.1	2969412.0	5.252157e-11	0.1
3112968.0	0.04019029	0.1	3112968.0	3.06958e-09	0.1	3112968.0	0.002504847	0.1	3112968.0	0.4774	0.1	3112968.0	4.884489e-11	0.1
3199101.0	0.03739408	0.1	3199101.0	2.858263e-09	0.1	3199101.0	0.00241459	0.1	3199101.0	0.4788884	0.1	3199101.0	4.92762e-11	0.1
3249346.0	0.03585808	0.1	3249346.0	2.742145e-09	0.1	3249346.0	0.002363723	0.1	3249346.0	0.4797072	0.1	3249346.0	4.645077e-11	0.1
3290786.0	0.03464108	0.1	3290786.0	2.650123e-09	0.1	3290786.0	0.002322719	0.1	3290786.0	0.4803567	0.1	3290786.0	4.552696e-11	0.1
3354435.0	0.03285558	0.1	3354435.0	2.515078e-09	0.1	3354435.0	0.002261362	0.1	3354435.0	0.4813108	0.1	3354435.0	4.455618e-11	0.1
3481731.0	0.02956759	0.1	3481731.0	2.266275e-09	0.1	3481731.0	0.002144255	0.1	3481731.0	0.4830719	0.1	3481731.0	4.220459e-11	0.1
3625245.0	0.02626938	0.1	3625245.0	2.016516e-09	0.1	3625245.0	0.002020607	0.1	3625245.0	0.4848447	0.1	3625245.0	3.971767e-11	0.1
3793086.0	0.02289329	0.1	3793086.0	1.760634e-09	0.1	3793086.0	0.001886327	0.1	3793086.0	0.486667	0.1	3793086.0	3.701668e-11	0.1
3960926.0	0.01996661	0.1	3960926.0	1.538588e-09	0.1	3960926.0	0.001762203	0.1	3960926.0	0.4882545	0.1	3960926.0	3.451989e-11	0.1
