Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
1.076372e-10	9.721361068889999e-06	0.1	1.076372e-10	7.187677e-11	0.1	1.076372e-10	2.58168666e-07	0.1	1.076372e-10	2.008209e-12	0.1	1.076372e-10	2.802909e-09	0.1	1.076372e-10	7.294818e-11	0.1	1.076372e-10	1.807331e-17	0.1
2.307749e-10	9.430771930788998e-06	0.1	2.307749e-10	1.518018e-10	0.1	2.307749e-10	5.452367100000001e-07	0.1	2.307749e-10	4.241025e-12	0.1	2.307749e-10	5.915156e-09	0.1	2.307749e-10	1.540645e-10	0.1	2.307749e-10	3.817034e-17	0.1
5.158828e-10	8.7908797588884e-06	0.1	5.158828e-10	3.278154e-10	0.1	5.158828e-10	1.1773964600000002e-06	0.1	5.158828e-10	9.157245e-12	0.1	5.158828e-10	1.275211e-08	0.1	5.158828e-10	3.327018e-10	0.1	5.158828e-10	8.242876e-17	0.1
1.029077e-09	7.746563615629001e-06	0.1	1.029077e-09	6.151161e-10	0.1	1.029077e-09	2.20915315e-06	0.1	1.029077e-09	1.717891e-11	0.1	1.029077e-09	2.38607e-08	0.1	1.029077e-09	6.242849e-10	0.1	1.029077e-09	1.546704e-16	0.1
1.67382e-09	6.6086551842527995e-06	0.1	1.67382e-09	9.282277e-10	0.1	1.67382e-09	3.3334632000000003e-06	0.1	1.67382e-09	2.591698e-11	0.1	1.67382e-09	3.589269e-08	0.1	1.67382e-09	9.420635e-10	0.1	1.67382e-09	2.334023e-16	0.1
2.368248e-09	5.5693803801646005e-06	0.1	2.368248e-09	1.214259e-09	0.1	2.368248e-09	4.3604026e-06	0.1	2.368248e-09	3.389528e-11	0.1	2.368248e-09	4.681313e-08	0.1	2.368248e-09	1.232358e-09	0.1	2.368248e-09	3.053251e-16	0.1
3.175785e-09	4.5646269156358005e-06	0.1	3.175785e-09	1.490846e-09	0.1	3.175785e-09	5.3533082e-06	0.1	3.175785e-09	4.160631e-11	0.1	3.175785e-09	5.730538e-08	0.1	3.175785e-09	1.513067e-09	0.1	3.175785e-09	3.748734e-16	0.1
4.058727e-09	3.672348934302725e-06	0.1	4.058727e-09	1.736521e-09	0.1	4.058727e-09	6.2351338e-06	0.1	4.058727e-09	4.845218e-11	0.1	4.058727e-09	6.656612e-08	0.1	4.058727e-09	1.762404e-09	0.1	4.058727e-09	4.366488e-16	0.1
4.941669e-09	2.9545410525311562e-06	0.1	4.941669e-09	1.934195e-09	0.1	4.941669e-09	6.944584800000001e-06	0.1	4.941669e-09	5.395803e-11	0.1	4.941669e-09	7.397478e-08	0.1	4.941669e-09	1.963023e-09	0.1	4.941669e-09	4.863544e-16	0.1
5.824611e-09	2.3770721998884017e-06	0.1	5.824611e-09	2.093245e-09	0.1	5.824611e-09	7.5153632999999995e-06	0.1	5.824611e-09	5.838644e-11	0.1	5.824611e-09	7.990656e-08	0.1	5.824611e-09	2.124445e-09	0.1	5.824611e-09	5.263483e-16	0.1
6.743913e-09	1.8954445607985341e-06	0.1	6.743913e-09	2.225917e-09	0.1	6.743913e-09	7.991437e-06	0.1	6.743913e-09	6.207918e-11	0.1	6.743913e-09	8.483323e-08	0.1	6.743913e-09	2.259093e-09	0.1	6.743913e-09	5.59709e-16	0.1
7.808653e-09	1.458241618754307e-06	0.1	7.808653e-09	2.346366e-09	0.1	7.808653e-09	8.423618399999999e-06	0.1	7.808653e-09	6.54307e-11	0.1	7.808653e-09	8.928814e-08	0.1	7.808653e-09	2.381338e-09	0.1	7.808653e-09	5.899965e-16	0.1
8.873393e-09	1.121898330390292e-06	0.1	8.873393e-09	2.43904e-09	0.1	8.873393e-09	8.7561144e-06	0.1	8.873393e-09	6.800864e-11	0.1	8.873393e-09	9.270329e-08	0.1	8.873393e-09	2.475392e-09	0.1	8.873393e-09	6.132996e-16	0.1
9.938132e-09	8.631413165108135e-07	0.1	9.938132e-09	2.510342e-09	0.1	9.938132e-09	9.0119207e-06	0.1	9.938132e-09	6.999164e-11	0.1	9.938132e-09	9.532297e-08	0.1	9.938132e-09	2.547757e-09	0.1	9.938132e-09	6.312289e-16	0.1
1.100287e-08	6.640705069145146e-07	0.1	1.100287e-08	2.565201e-09	0.1	1.100287e-08	9.2087265e-06	0.1	1.100287e-08	7.151706e-11	0.1	1.100287e-08	9.73335e-08	0.1	1.100287e-08	2.603434e-09	0.1	1.100287e-08	6.450236e-16	0.1
1.224261e-08	4.893683364987227e-07	0.1	1.224261e-08	2.613349e-09	0.1	1.224261e-08	9.381446199999999e-06	0.1	1.224261e-08	7.285563e-11	0.1	1.224261e-08	9.909413e-08	0.1	1.224261e-08	2.652299e-09	0.1	1.224261e-08	6.571306e-16	0.1
1.352609e-08	3.5676523387465946e-07	0.1	1.352609e-08	2.649896e-09	0.1	1.352609e-08	9.512547699999999e-06	0.1	1.352609e-08	7.387154e-11	0.1	1.352609e-08	1.004279e-07	0.1	1.352609e-08	2.689391e-09	0.1	1.352609e-08	6.663206e-16	0.1
1.480957e-08	2.60095151982362e-07	0.1	1.480957e-08	2.676541e-09	0.1	1.480957e-08	9.608123900000001e-06	0.1	1.480957e-08	7.461211e-11	0.1	1.480957e-08	1.013988e-07	0.1	1.480957e-08	2.716433e-09	0.1	1.480957e-08	6.730206e-16	0.1
1.614479e-08	1.872195838107253e-07	0.1	1.614479e-08	2.696629e-09	0.1	1.614479e-08	9.6801773e-06	0.1	1.614479e-08	7.517036e-11	0.1	1.614479e-08	1.021297e-07	0.1	1.614479e-08	2.736819e-09	0.1	1.614479e-08	6.780717e-16	0.1
1.768698e-08	1.2806814127861843e-07	0.1	1.768698e-08	2.712934e-09	0.1	1.768698e-08	9.738662e-06	0.1	1.768698e-08	7.562346e-11	0.1	1.768698e-08	1.027224e-07	0.1	1.768698e-08	2.753367e-09	0.1	1.768698e-08	6.821717e-16	0.1
