Batch	m_SP	5	Pr3	W1	W2	Pr1	Pr2							
1.121876e-10	9.739575655314999e-06	0.1	1.121876e-10	4.445078e-08	0.1	1.121876e-10	1.64308e-09	0.1	1.121876e-10	1.366387e-07	0.1	1.121876e-10	7.759263e-08	0.1
2.406207e-10	9.449889775115499e-06	0.1	2.406207e-10	9.387085e-08	0.1	2.406207e-10	3.421241e-09	0.1	2.406207e-10	2.887563e-07	0.1	2.406207e-10	1.639641e-07	0.1
5.379173e-10	8.812052066361001e-06	0.1	5.379173e-10	2.025039e-07	0.1	5.379173e-10	7.142204e-09	0.1	5.379173e-10	6.239591e-07	0.1	5.379173e-10	3.542479e-07	0.1
1.073051e-09	7.770807303391799e-06	0.1	1.073051e-09	3.792071e-07	0.1	1.073051e-09	1.260001e-08	0.1	1.073051e-09	1.172048e-06	0.1	1.073051e-09	6.652496e-07	0.1
1.745838e-09	6.6350610701312e-06	0.1	1.745838e-09	5.707759e-07	0.1	1.745838e-09	1.757783e-08	0.1	1.745838e-09	1.771376e-06	0.1	1.745838e-09	1.00513e-06	0.1
2.470754e-09	5.5970568789912e-06	0.1	2.470754e-09	7.443656e-07	0.1	2.470754e-09	2.109817e-08	0.1	2.470754e-09	2.320858e-06	0.1	2.470754e-09	1.316552e-06	0.1
3.313742e-09	4.593257396802e-06	0.1	3.313742e-09	9.102539e-07	0.1	3.313742e-09	2.339624e-08	0.1	3.313742e-09	2.85432e-06	0.1	3.313742e-09	1.618715e-06	0.1
4.235445e-09	3.7015557354976004e-06	0.1	4.235445e-09	1.055148e-06	0.1	4.235445e-09	2.433758e-08	0.1	4.235445e-09	3.330583e-06	0.1	4.235445e-09	1.888331e-06	0.1
5.157147e-09	2.9839798523734e-06	0.1	5.157147e-09	1.169128e-06	0.1	5.157147e-09	2.41742e-08	0.1	5.157147e-09	3.716162e-06	0.1	5.157147e-09	2.106521e-06	0.1
6.07885e-09	2.4065087732676e-06	0.1	6.07885e-09	1.258202e-06	0.1	6.07885e-09	2.330687e-08	0.1	6.07885e-09	4.028644e-06	0.1	6.07885e-09	2.283312e-06	0.1
7.038539e-09	1.9246968570257e-06	0.1	7.038539e-09	1.329686e-06	0.1	7.038539e-09	2.196174e-08	0.1	7.038539e-09	4.291566e-06	0.1	7.038539e-09	2.432071e-06	0.1
8.150173e-09	1.4871115699573002e-06	0.1	8.150173e-09	1.391023e-06	0.1	8.150173e-09	2.012542e-08	0.1	8.150173e-09	4.533e-06	0.1	8.150173e-09	2.56873e-06	0.1
9.261807e-09	1.1503229840318e-06	0.1	9.261807e-09	1.4344e-06	0.1	9.261807e-09	1.820427e-08	0.1	9.261807e-09	4.721527e-06	0.1	9.261807e-09	2.675541e-06	0.1
1.037344e-08	8.9109151651328e-07	0.1	1.037344e-08	1.463962e-06	0.1	1.037344e-08	1.633652e-08	0.1	1.037344e-08	4.869245e-06	0.1	1.037344e-08	2.759364e-06	0.1
1.148508e-08	6.915386903922e-07	0.1	1.148508e-08	1.482907e-06	0.1	1.148508e-08	1.460019e-08	0.1	1.148508e-08	4.985481e-06	0.1	1.148508e-08	2.825475e-06	0.1
1.27792e-08	5.16307706294e-07	0.1	1.27792e-08	1.494835e-06	0.1	1.27792e-08	1.279398e-08	0.1	1.27792e-08	5.090598e-06	0.1	1.27792e-08	2.885471e-06	0.1
1.411894e-08	3.8316796453431e-07	0.1	1.411894e-08	1.498659e-06	0.1	1.411894e-08	1.118547e-08	0.1	1.411894e-08	5.173794e-06	0.1	1.411894e-08	2.933202e-06	0.1
1.545868e-08	2.8597759511304e-07	0.1	1.545868e-08	1.496183e-06	0.1	1.545868e-08	9.834099e-09	0.1	1.545868e-08	5.237823e-06	0.1	1.545868e-08	2.970192e-06	0.1
1.685236e-08	2.1258880955359e-07	0.1	1.685236e-08	1.488809e-06	0.1	1.685236e-08	8.675276e-09	0.1	1.685236e-08	5.28958e-06	0.1	1.685236e-08	3.000359e-06	0.1
1.846178e-08	1.528856868516e-07	0.1	1.846178e-08	1.476041e-06	0.1	1.846178e-08	7.606202e-09	0.1	1.846178e-08	5.335839e-06	0.1	1.846178e-08	3.02764e-06	0.1
2.007119e-08	1.1190164097192001e-07	0.1	2.007119e-08	1.460191e-06	0.1	2.007119e-08	6.774339e-09	0.1	2.007119e-08	5.371916e-06	0.1	2.007119e-08	3.04923e-06	0.1
