Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
2.517072e-12	9.7583908524013e-06	0.1	2.517072e-12	8.957367e-08	0.1	2.517072e-12	3.16957e-10	0.1	2.517072e-12	1.803779e-08	0.1	2.517072e-12	8.950042e-08	0.1	2.517072e-12	2.808858e-08	0.1	2.517072e-12	1.063172e-10	0.1
5.454404e-12	9.5005440851328e-06	0.1	5.454404e-12	1.920632e-07	0.1	5.454404e-12	6.790555e-10	0.1	5.454404e-12	3.87002e-08	0.1	5.454404e-12	1.914877e-07	0.1	5.454404e-12	5.885037e-08	0.1	5.454404e-12	2.278769e-10	0.1
1.117042e-11	9.019386000772e-06	0.1	1.117042e-11	3.853557e-07	0.1	1.117042e-11	1.360356e-09	0.1	1.117042e-11	7.77368e-08	0.1	1.117042e-11	3.826348e-07	0.1	1.117042e-11	1.128843e-07	0.1	1.117042e-11	4.568833e-10	0.1
2.133223e-11	8.2269098767152e-06	0.1	2.133223e-11	7.097088e-07	0.1	2.133223e-11	2.498986e-09	0.1	2.133223e-11	1.434357e-07	0.1	2.133223e-11	6.999487e-07	0.1	2.133223e-11	1.919376e-07	0.1	2.133223e-11	8.404386e-10	0.1
3.501137e-11	7.274852042350899e-06	0.1	3.501137e-11	1.10977e-06	0.1	3.501137e-11	3.895685e-09	0.1	3.501137e-11	2.247904e-07	0.1	3.501137e-11	1.085602e-06	0.1	3.501137e-11	2.695667e-07	0.1	3.501137e-11	1.312298e-09	0.1
5.259803e-11	6.2185734321438e-06	0.1	5.259803e-11	1.567835e-06	0.1	5.259803e-11	5.484937e-09	0.1	5.259803e-11	3.183501e-07	0.1	5.259803e-11	1.519788e-06	0.1	5.259803e-11	3.317554e-07	0.1	5.259803e-11	1.850974e-09	0.1
7.018469e-11	5.3221853126207995e-06	0.1	7.018469e-11	1.969188e-06	0.1	7.018469e-11	6.869201e-09	0.1	7.018469e-11	4.006606e-07	0.1	7.018469e-11	1.89413e-06	0.1	7.018469e-11	3.630058e-07	0.1	7.018469e-11	2.321616e-09	0.1
9.617784e-11	4.236473406204001e-06	0.1	9.617784e-11	2.472172e-06	0.1	9.617784e-11	8.593972e-09	0.1	9.617784e-11	5.042153e-07	0.1	9.617784e-11	2.355856e-06	0.1	9.617784e-11	3.716654e-07	0.1	9.617784e-11	2.909768e-09	0.1
1.22171e-10	3.3785582777579004e-06	0.1	1.22171e-10	2.88382e-06	0.1	1.22171e-10	9.998044e-09	0.1	1.22171e-10	5.892622e-07	0.1	1.22171e-10	2.728194e-06	0.1	1.22171e-10	3.534753e-07	0.1	1.22171e-10	3.389836e-09	0.1
1.481641e-10	2.6983670471853e-06	0.1	1.481641e-10	3.219862e-06	0.1	1.481641e-10	1.113988e-08	0.1	1.481641e-10	6.588606e-07	0.1	1.481641e-10	3.02891e-06	0.1	1.481641e-10	3.216132e-07	0.1	1.481641e-10	3.780959e-09	0.1
1.741573e-10	2.157596216448e-06	0.1	1.741573e-10	3.493568e-06	0.1	1.741573e-10	1.206751e-08	0.1	1.741573e-10	7.156465e-07	0.1	1.741573e-10	3.272029e-06	0.1	1.741573e-10	2.84181e-07	0.1	1.741573e-10	4.099084e-09	0.1
2.001504e-10	1.7267174124273599e-06	0.1	2.001504e-10	3.716055e-06	0.1	2.001504e-10	1.282036e-08	0.1	2.001504e-10	7.618613e-07	0.1	2.001504e-10	3.468703e-06	0.1	2.001504e-10	2.459869e-07	0.1	2.001504e-10	4.357443e-09	0.1
2.261436e-10	1.38279135906756e-06	0.1	2.261436e-10	3.896583e-06	0.1	2.261436e-10	1.343076e-08	0.1	2.261436e-10	7.99392e-07	0.1	2.261436e-10	3.627851e-06	0.1	2.261436e-10	2.097284e-07	0.1	2.261436e-10	4.566977e-09	0.1
2.543196e-10	1.0874801473302599e-06	0.1	2.543196e-10	4.053758e-06	0.1	2.543196e-10	1.396219e-08	0.1	2.543196e-10	8.320891e-07	0.1	2.543196e-10	3.766268e-06	0.1	2.543196e-10	1.741786e-07	0.1	2.543196e-10	4.749389e-09	0.1
2.857699e-10	8.320527477894899e-07	0.1	2.857699e-10	4.191364e-06	0.1	2.857699e-10	1.442781e-08	0.1	2.857699e-10	8.607335e-07	0.1	2.857699e-10	3.887517e-06	0.1	2.857699e-10	1.398736e-07	0.1	2.857699e-10	4.909148e-09	0.1
3.172202e-10	6.3679634337622e-07	0.1	3.172202e-10	4.297605e-06	0.1	3.172202e-10	1.478786e-08	0.1	3.172202e-10	8.828653e-07	0.1	3.172202e-10	3.981328e-06	0.1	3.172202e-10	1.112414e-07	0.1	3.172202e-10	5.032602e-09	0.1
3.513595e-10	4.7641708927499994e-07	0.1	3.513595e-10	4.385538e-06	0.1	3.513595e-10	1.508662e-08	0.1	3.513595e-10	9.01203e-07	0.1	3.513595e-10	4.059258e-06	0.1	3.513595e-10	8.602878e-08	0.1	3.513595e-10	5.13494e-09	0.1
3.895322e-10	3.4443888881249997e-07	0.1	3.895322e-10	4.458319e-06	0.1	3.895322e-10	1.533487e-08	0.1	3.895322e-10	9.164087e-07	0.1	3.895322e-10	4.124118e-06	0.1	3.895322e-10	6.403186e-08	0.1	3.895322e-10	5.21986e-09	0.1
4.277049e-10	2.4901914946246e-07	0.1	4.277049e-10	4.511129e-06	0.1	4.277049e-10	1.551602e-08	0.1	4.277049e-10	9.274756e-07	0.1	4.277049e-10	4.17154e-06	0.1	4.277049e-10	4.735841e-08	0.1	4.277049e-10	5.281717e-09	0.1
4.690759e-10	1.75203962270164e-07	0.1	4.690759e-10	4.552032e-06	0.1	4.690759e-10	1.565744e-08	0.1	4.690759e-10	9.360896e-07	0.1	4.690759e-10	4.20864e-06	0.1	4.690759e-10	3.397098e-08	0.1	4.690759e-10	5.329901e-09	0.1
5.152443e-10	1.1835610735093199e-07	0.1	5.152443e-10	4.583482e-06	0.1	5.152443e-10	1.57675e-08	0.1	5.152443e-10	9.427696e-07	0.1	5.152443e-10	4.237576e-06	0.1	5.152443e-10	2.333722e-08	0.1	5.152443e-10	5.367288e-09	0.1
