Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
1.375913e-10	9.716217371766e-06	0.1	1.375913e-10	2.4126077400000003e-07	0.1	1.375913e-10	2.701528e-11	0.1	1.375913e-10	1.374921e-09	0.1	1.375913e-10	2.260453e-08	0.1	1.375913e-10	1.331497e-09	0.1	1.375913e-10	2.25794e-14	0.1
2.953386e-10	9.418798420264e-06	0.1	2.953386e-10	5.0999441e-07	0.1	2.953386e-10	5.710461e-11	0.1	2.953386e-10	2.906372e-09	0.1	2.953386e-10	4.777171e-08	0.1	2.953386e-10	2.74818e-09	0.1	2.953386e-10	4.772879e-14	0.1
6.61409e-10	8.763248755159511e-06	0.1	6.61409e-10	1.10258743e-06	0.1	6.61409e-10	1.23447e-10	0.1	6.61409e-10	6.28329e-09	0.1	6.61409e-10	1.032257e-07	0.1	6.61409e-10	5.619869e-09	0.1	6.61409e-10	1.03182e-13	0.1
1.320336e-09	7.6962050335179e-06	0.1	1.320336e-09	2.0679732199999998e-06	0.1	1.320336e-09	2.314985e-10	0.1	1.320336e-09	1.178416e-08	0.1	1.320336e-09	1.934355e-07	0.1	1.320336e-09	9.528593e-09	0.1	1.320336e-09	1.935064e-13	0.1
2.144495e-09	6.5427224800374095e-06	0.1	2.144495e-09	3.1127676000000003e-06	0.1	2.144495e-09	3.483996e-10	0.1	2.144495e-09	1.773687e-08	0.1	2.144495e-09	2.908776e-07	0.1	2.144495e-09	1.262449e-08	0.1	2.144495e-09	2.912396e-13	0.1
3.03e-09	5.49544419065148e-06	0.1	3.03e-09	4.0625257e-06	0.1	3.03e-09	4.546302e-10	0.1	3.03e-09	2.314746e-08	0.1	3.03e-09	3.792785e-07	0.1	3.03e-09	1.434124e-08	0.1	3.03e-09	3.800622e-13	0.1
4.059773e-09	4.48660772265615e-06	0.1	4.059773e-09	4.9785576000000004e-06	0.1	4.059773e-09	5.570524e-10	0.1	4.059773e-09	2.836523e-08	0.1	4.059773e-09	4.643705e-07	0.1	4.059773e-09	1.492273e-08	0.1	4.059773e-09	4.657098e-13	0.1
5.185725e-09	3.594350954845e-06	0.1	5.185725e-09	5.7897491999999996e-06	0.1	5.185725e-09	6.477199e-10	0.1	5.185725e-09	3.298519e-08	0.1	5.185725e-09	5.395757e-07	0.1	5.185725e-09	1.447349e-08	0.1	5.185725e-09	5.415357e-13	0.1
6.311677e-09	2.87962297854462e-06	0.1	6.311677e-09	6.4403006999999996e-06	0.1	6.311677e-09	7.204084e-10	0.1	6.311677e-09	3.668975e-08	0.1	6.311677e-09	5.997807e-07	0.1	6.311677e-09	1.339103e-08	0.1	6.311677e-09	6.023307e-13	0.1
7.437629e-09	2.3070740425787403e-06	0.1	7.437629e-09	6.9619771e-06	0.1	7.437629e-09	7.7868e-10	0.1	7.437629e-09	3.966005e-08	0.1	7.437629e-09	6.479852e-07	0.1	7.437629e-09	1.200863e-08	0.1	7.437629e-09	6.510713e-13	0.1
