Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
1.403823e-09	0.9868179	0.1	1.403823e-09	7.836057e-06	0.1	1.403823e-09	0.0006134139	0.1	1.403823e-09	0.001656882	0.1	1.403823e-09	0.0029709693	0.1	1.403823e-09	0.0006691087	0.1	1.403823e-09	7.659628e-07	0.1
2.149954e-09	0.9806212	0.1	2.149954e-09	1.195169e-05	0.1	2.149954e-09	0.0009363732	0.1	2.149954e-09	0.002532559	0.1	2.149954e-09	0.0045207416	0.1	2.149954e-09	0.001018669	0.1	2.149954e-09	1.194705e-06	0.1
3.1801e-09	0.9721644	0.1	3.1801e-09	1.759138e-05	0.1	3.1801e-09	0.001380166	0.1	3.1801e-09	0.00374292	0.1	3.1801e-09	0.0066198420999999995	0.1	3.1801e-09	0.001493252	0.1	3.1801e-09	1.834623e-06	0.1
4.445507e-09	0.9619322	0.1	4.445507e-09	2.447074e-05	0.1	4.445507e-09	0.001923955	0.1	4.445507e-09	0.005241758	0.1	4.445507e-09	0.009123831399999999	0.1	4.445507e-09	0.002061876	0.1	4.445507e-09	2.729768e-06	0.1
5.769729e-09	0.9514075	0.1	5.769729e-09	3.163767e-05	0.1	5.769729e-09	0.002493965	0.1	5.769729e-09	0.006837191	0.1	5.769729e-09	0.011643549100000001	0.1	5.769729e-09	0.002637954	0.1	5.769729e-09	3.837498e-06	0.1
7.093951e-09	0.9410685	0.1	7.093951e-09	3.879605e-05	0.1	7.093951e-09	0.003067416	0.1	7.093951e-09	0.008472467	0.1	7.093951e-09	0.014048278899999999	0.1	7.093951e-09	0.003192619	0.1	7.093951e-09	5.161001e-06	0.1
8.418173e-09	0.9309132	0.1	8.418173e-09	4.596693e-05	0.1	8.418173e-09	0.003646416	0.1	8.418173e-09	0.01015805	0.1	8.418173e-09	0.0163281049	0.1	8.418173e-09	0.003724129	0.1	8.418173e-09	6.735082e-06	0.1
9.742395e-09	0.9209393	0.1	9.742395e-09	5.316751e-05	0.1	9.742395e-09	0.004232652	0.1	9.742395e-09	0.01190225	0.1	9.742395e-09	0.018475616	0.1	9.742395e-09	0.004231059	0.1	9.742395e-09	8.587455e-06	0.1
1.106662e-08	0.911144	0.1	1.106662e-08	6.041115e-05	0.1	1.106662e-08	0.004827379	0.1	1.106662e-08	0.01371129	0.1	1.106662e-08	0.020485779000000003	0.1	1.106662e-08	0.004712309	0.1	1.106662e-08	1.073874e-05	0.1
1.239084e-08	0.9015243	0.1	1.239084e-08	6.770749e-05	0.1	1.239084e-08	0.005431438	0.1	1.239084e-08	0.01558929	0.1	1.239084e-08	0.022355946	0.1	1.239084e-08	0.005167105	0.1	1.239084e-08	1.32027e-05	0.1
1.383046e-08	0.8912613	0.1	1.383046e-08	7.570659e-05	0.1	1.383046e-08	0.006099236	0.1	1.383046e-08	0.01771177	0.1	1.383046e-08	0.024229704	0.1	1.383046e-08	0.005630992	0.1	1.383046e-08	1.624457e-05	0.1
1.544319e-08	0.8799998	0.1	1.544319e-08	8.475453e-05	0.1	1.544319e-08	0.006861146	0.1	1.544319e-08	0.02019001	0.1	1.544319e-08	0.026134027	0.1	1.544319e-08	0.006112664	0.1	1.544319e-08	2.010318e-05	0.1
1.734226e-08	0.8670487	0.1	1.734226e-08	9.552588e-05	0.1	1.734226e-08	0.007776305	0.1	1.734226e-08	0.02324133	0.1	1.734226e-08	0.028120824	0.1	1.734226e-08	0.00662882	0.1	1.734226e-08	2.524665e-05	0.1
1.931292e-08	0.853951	0.1	1.931292e-08	0.0001068274	0.1	1.931292e-08	0.008744583	0.1	1.931292e-08	0.02655133	0.1	1.931292e-08	0.029905441	0.1	1.931292e-08	0.007107544	0.1	1.931292e-08	3.12402e-05	0.1
2.128357e-08	0.8411875	0.1	2.128357e-08	0.0001182376	0.1	2.128357e-08	0.009728851	0.1	2.128357e-08	0.0299946	0.1	2.128357e-08	0.031428375	0.1	2.128357e-08	0.007530802	0.1	2.128357e-08	3.78567e-05	0.1
2.325423e-08	0.8287441	0.1	2.325423e-08	0.0001297335	0.1	2.325423e-08	0.01072546	0.1	2.325423e-08	0.03355541	0.1	2.325423e-08	0.032712906	0.1	2.325423e-08	0.007901802	0.1	2.325423e-08	4.5041e-05	0.1
2.522488e-08	0.8166071	0.1	2.522488e-08	0.0001412894	0.1	2.522488e-08	0.01173039	0.1	2.522488e-08	0.0372167	0.1	2.522488e-08	0.033783361	0.1	2.522488e-08	0.008224241	0.1	2.522488e-08	5.273305e-05	0.1
2.719554e-08	0.8047632	0.1	2.719554e-08	0.0001528785	0.1	2.719554e-08	0.01273948	0.1	2.719554e-08	0.04096118	0.1	2.719554e-08	0.034663939	0.1	2.719554e-08	0.008502102	0.1	2.719554e-08	6.087141e-05	0.1
2.91662e-08	0.7931997	0.1	2.91662e-08	0.0001644747	0.1	2.91662e-08	0.0137486	0.1	2.91662e-08	0.04477205	0.1	2.91662e-08	0.035377889	0.1	2.91662e-08	0.00873948	0.1	2.91662e-08	6.939593e-05	0.1
3.113685e-08	0.7819047	0.1	3.113685e-08	0.0001760533	0.1	3.113685e-08	0.01475378	0.1	3.113685e-08	0.04863354	0.1	3.113685e-08	0.035946945	0.1	3.113685e-08	0.008940444	0.1	3.113685e-08	7.824954e-05	0.1
3.310751e-08	0.7708668	0.1	3.310751e-08	0.0001875917	0.1	3.310751e-08	0.01575131	0.1	3.310751e-08	0.05253126	0.1	3.310751e-08	0.036390981	0.1	3.310751e-08	0.009108931	0.1	3.310751e-08	8.737949e-05	0.1
3.507816e-08	0.7600755	0.1	3.507816e-08	0.0001990698	0.1	3.507816e-08	0.01673779	0.1	3.507816e-08	0.0564523	0.1	3.507816e-08	0.036727903	0.1	3.507816e-08	0.009248671	0.1	3.507816e-08	9.673795e-05	0.1
3.737962e-08	0.7477718	0.1	3.737962e-08	0.000212375	0.1	3.737962e-08	0.01787182	0.1	3.737962e-08	0.06104598	0.1	3.737962e-08	0.037006903	0.1	3.737962e-08	0.009380105	0.1	3.737962e-08	0.0001078999	0.1
3.976378e-08	0.7353513	0.1	3.976378e-08	0.0002260214	0.1	3.976378e-08	0.01902179	0.1	3.976378e-08	0.06580557	0.1	3.976378e-08	0.037188054	0.1	3.976378e-08	0.00948527	0.1	3.976378e-08	0.0001196674	0.1
4.245067e-08	0.721732	0.1	4.245067e-08	0.0002412076	0.1	4.245067e-08	0.02028259	0.1	4.245067e-08	0.07115313	0.1	4.245067e-08	0.037286023	0.1	4.245067e-08	0.009572106	0.1	4.245067e-08	0.0001331103	0.1
4.533937e-08	0.707516	0.1	4.533937e-08	0.0002572812	0.1	4.533937e-08	0.0215914	0.1	4.533937e-08	0.07686534	0.1	4.533937e-08	0.037292526	0.1	4.533937e-08	0.009634769	0.1	4.533937e-08	0.0001477058	0.1
4.822808e-08	0.6937202	0.1	4.822808e-08	0.0002730721	0.1	4.822808e-08	0.02284748	0.1	4.822808e-08	0.08252427	0.1	4.822808e-08	0.037220355	0.1	4.822808e-08	0.009671916	0.1	4.822808e-08	0.0001623862	0.1
5.111678e-08	0.6803247	0.1	5.111678e-08	0.0002885667	0.1	5.111678e-08	0.02404754	0.1	5.111678e-08	0.08811864	0.1	5.111678e-08	0.037088728	0.1	5.111678e-08	0.009688881	0.1	5.111678e-08	0.0001771016	0.1
5.400549e-08	0.6673116	0.1	5.400549e-08	0.0003037568	0.1	5.400549e-08	0.02518934	0.1	5.400549e-08	0.09364047	0.1	5.400549e-08	0.036912644	0.1	5.400549e-08	0.009690008	0.1	5.400549e-08	0.0001918135	0.1
5.689419e-08	0.6546639	0.1	5.689419e-08	0.0003186385	0.1	5.689419e-08	0.02627153	0.1	5.689419e-08	0.09908436	0.1	5.689419e-08	0.036703758999999996	0.1	5.689419e-08	0.009678803	0.1	5.689419e-08	0.0002064927	0.1
5.97829e-08	0.6423663	0.1	5.97829e-08	0.0003332112	0.1	5.97829e-08	0.02729351	0.1	5.97829e-08	0.1044469	0.1	5.97829e-08	0.036471049	0.1	5.97829e-08	0.009658065	0.1	5.97829e-08	0.0002211176	0.1
6.314751e-08	0.6284649	0.1	6.314751e-08	0.0003497979	0.1	6.314751e-08	0.02840798	0.1	6.314751e-08	0.1105878	0.1	6.314751e-08	0.036179039	0.1	6.314751e-08	0.009624817	0.1	6.314751e-08	0.0002380623	0.1
6.66311e-08	0.6145292	0.1	6.66311e-08	0.0003665385	0.1	6.66311e-08	0.02947673	0.1	6.66311e-08	0.1168258	0.1	6.66311e-08	0.035861068	0.1	6.66311e-08	0.00958279	0.1	6.66311e-08	0.0002554865	0.1
7.011469e-08	0.6010374	0.1	7.011469e-08	0.000382848	0.1	7.011469e-08	0.03046065	0.1	7.011469e-08	0.1229419	0.1	7.011469e-08	0.035533596	0.1	7.011469e-08	0.009535225	0.1	7.011469e-08	0.0002727755	0.1
7.359828e-08	0.5879692	0.1	7.359828e-08	0.0003987369	0.1	7.359828e-08	0.03136215	0.1	7.359828e-08	0.1289378	0.1	7.359828e-08	0.035201194	0.1	7.359828e-08	0.009483742	0.1	7.359828e-08	0.0002899202	0.1
7.722342e-08	0.5747995	0.1	7.722342e-08	0.0004148367	0.1	7.722342e-08	0.03221589	0.1	7.722342e-08	0.1350519	0.1	7.722342e-08	0.034853451	0.1	7.722342e-08	0.009427256	0.1	7.722342e-08	0.0003076021	0.1
8.141472e-08	0.5600931	0.1	8.141472e-08	0.0004329154	0.1	8.141472e-08	0.03310042	0.1	8.141472e-08	0.1419654	0.1	8.141472e-08	0.034452166	0.1	8.141472e-08	0.00935942	0.1	8.141472e-08	0.0003278374	0.1
8.560602e-08	0.545917	0.1	8.560602e-08	0.0004504386	0.1	8.560602e-08	0.03388082	0.1	8.560602e-08	0.1487169	0.1	8.560602e-08	0.034053948	0.1	8.560602e-08	0.009289758	0.1	8.560602e-08	0.0003478457	0.1
8.979732e-08	0.5322444	0.1	8.979732e-08	0.0004674256	0.1	8.979732e-08	0.03456342	0.1	8.979732e-08	0.1553117	0.1	8.979732e-08	0.033660167	0.1	8.979732e-08	0.009218857	0.1	8.979732e-08	0.0003676245	0.1
9.450155e-08	0.5174673	0.1	9.450155e-08	0.0004858756	0.1	9.450155e-08	0.03522108	0.1	9.450155e-08	0.1625328	0.1	9.450155e-08	0.033224373	0.1	9.450155e-08	0.009138228	0.1	9.450155e-08	0.0003895482	0.1
9.954773e-08	0.5022486	0.1	9.954773e-08	0.0005049693	0.1	9.954773e-08	0.03580894	0.1	9.954773e-08	0.170074	0.1	9.954773e-08	0.032764576999999996	0.1	9.954773e-08	0.009050787	0.1	9.954773e-08	0.0004127393	0.1
1.045939e-07	0.4876476	0.1	1.045939e-07	0.0005233683	0.1	1.045939e-07	0.03628573	0.1	1.045939e-07	0.1774107	0.1	1.045939e-07	0.032312751	0.1	1.045939e-07	0.00896251	0.1	1.045939e-07	0.0004355902	0.1
1.100695e-07	0.4724622	0.1	1.100695e-07	0.0005425772	0.1	1.100695e-07	0.0366896	0.1	1.100695e-07	0.1851489	0.1	1.100695e-07	0.031831227999999996	0.1	1.100695e-07	0.008865847	0.1	1.100695e-07	0.000459998	0.1
1.161893e-07	0.4562515	0.1	1.161893e-07	0.0005631513	0.1	1.161893e-07	0.03701627	0.1	1.161893e-07	0.193533	0.1	1.161893e-07	0.031303289	0.1	1.161893e-07	0.008756776	0.1	1.161893e-07	0.0004867954	0.1
1.223091e-07	0.4407933	0.1	1.223091e-07	0.0005828185	0.1	1.223091e-07	0.037227	0.1	1.223091e-07	0.2016483	0.1	1.223091e-07	0.03078557	0.1	1.223091e-07	0.008646659	0.1	1.223091e-07	0.0005130796	0.1
1.292155e-07	0.4241914	0.1	1.292155e-07	0.0006039695	0.1	1.292155e-07	0.03734417	0.1	1.292155e-07	0.2104963	0.1	1.292155e-07	0.030212861	0.1	1.292155e-07	0.008521235	0.1	1.292155e-07	0.0005421203	0.1
1.366461e-07	0.4072574	0.1	1.366461e-07	0.0006255428	0.1	1.366461e-07	0.0373484	0.1	1.366461e-07	0.2196628	0.1	1.366461e-07	0.029609699	0.1	1.366461e-07	0.008385132	0.1	1.366461e-07	0.0005726241	0.1
1.443868e-07	0.3905649	0.1	1.443868e-07	0.0006467701	0.1	1.443868e-07	0.03724057	0.1	1.443868e-07	0.2288382	0.1	1.443868e-07	0.028995154	0.1	1.443868e-07	0.008242405	0.1	1.443868e-07	0.000603579	0.1
1.533675e-07	0.3723159	0.1	1.533675e-07	0.0006698816	0.1	1.533675e-07	0.03699851	0.1	1.533675e-07	0.2390266	0.1	1.533675e-07	0.028299337	0.1	1.533675e-07	0.008076158	0.1	1.533675e-07	0.0006384413	0.1
1.623482e-07	0.3551704	0.1	1.623482e-07	0.0006914471	0.1	1.623482e-07	0.03665652	0.1	1.623482e-07	0.2487466	0.1	1.623482e-07	0.027621696	0.1	1.623482e-07	0.007909881	0.1	1.623482e-07	0.000672179	0.1
