Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
4.632662e-13	9.863497364040002e-06	0.1	4.632662e-13	1.2503592e-07	0.1	4.632662e-13	2.638807e-11	0.1	4.632662e-13	1.587481e-09	0.1	4.632662e-13	6.5461629e-09	0.1	4.632662e-13	3.013758e-09	0.1	4.632662e-13	1.47534e-12	0.1
1.344701e-12	9.609087908160002e-06	0.1	1.344701e-12	3.5824539999999996e-07	0.1	1.344701e-12	7.56064e-11	0.1	1.344701e-12	4.548362e-09	0.1	1.344701e-12	1.8755676e-08	0.1	1.344701e-12	8.63484e-09	0.1	1.344701e-12	4.227056e-12	0.1
3.478973e-12	9.0199178979091e-06	0.1	3.478973e-12	8.983177e-07	0.1	3.478973e-12	1.895921e-10	0.1	3.478973e-12	1.140528e-08	0.1	3.478973e-12	4.703076e-08	0.1	3.478973e-12	2.165228e-08	0.1	3.478973e-12	1.059955e-11	0.1
7.434233e-12	8.0218991757938e-06	0.1	7.434233e-12	1.8131702e-06	0.1	7.434233e-12	3.826949e-10	0.1	7.434233e-12	2.302065e-08	0.1	7.434233e-12	9.492718e-08	0.1	7.434233e-12	4.370309e-08	0.1	7.434233e-12	2.13942e-11	0.1
1.025942e-11	7.3773757499998e-06	0.1	1.025942e-11	2.4039844000000004e-06	0.1	1.025942e-11	5.074149e-10	0.1	1.025942e-11	3.0522e-08	0.1	1.025942e-11	1.2585886e-07	0.1	1.025942e-11	5.794357e-08	0.1	1.025942e-11	2.836542e-11	0.1
1.375317e-11	6.6514854889938e-06	0.1	1.375317e-11	3.0693847e-06	0.1	1.375317e-11	6.478959e-10	0.1	1.375317e-11	3.897047e-08	0.1	1.375317e-11	1.6069538e-07	0.1	1.375317e-11	7.398181e-08	0.1	1.375317e-11	3.621673e-11	0.1
1.875038e-11	5.7355859228565e-06	0.1	1.875038e-11	3.9089614e-06	0.1	1.875038e-11	8.251792e-10	0.1	1.875038e-11	4.963065e-08	0.1	1.875038e-11	2.0465077e-07	0.1	1.875038e-11	9.421825e-08	0.1	1.875038e-11	4.612321e-11	0.1
2.533422e-11	4.718548926580801e-06	0.1	2.533422e-11	4.8412478e-06	0.1	2.533422e-11	1.022091e-09	0.1	2.533422e-11	6.146837e-08	0.1	2.533422e-11	2.5345991999999997e-07	0.1	2.533422e-11	1.166893e-07	0.1	2.533422e-11	5.712361e-11	0.1
3.247487e-11	3.81829990743e-06	0.1	3.247487e-11	5.6664778e-06	0.1	3.247487e-11	1.196458e-09	0.1	3.247487e-11	7.194729e-08	0.1	3.247487e-11	2.9666428e-07	0.1	3.247487e-11	1.365799e-07	0.1	3.247487e-11	6.686086e-11	0.1
4.184278e-11	2.8923773404752e-06	0.1	4.184278e-11	6.515241e-06	0.1	4.184278e-11	1.3759e-09	0.1	4.184278e-11	8.272584e-08	0.1	4.184278e-11	3.4110063e-07	0.1	4.184278e-11	1.570378e-07	0.1	4.184278e-11	7.687583e-11	0.1
5.121069e-11	2.1909877752834e-06	0.1	5.121069e-11	7.158184e-06	0.1	5.121069e-11	1.511943e-09	0.1	5.121069e-11	9.089153e-08	0.1	5.121069e-11	3.7476142e-07	0.1	5.121069e-11	1.725347e-07	0.1	5.121069e-11	8.446226e-11	0.1
6.057859e-11	1.6596812412207e-06	0.1	6.057859e-11	7.645216e-06	0.1	6.057859e-11	1.61511e-09	0.1	6.057859e-11	9.707798e-08	0.1	6.057859e-11	4.0025962e-07	0.1	6.057859e-11	1.842737e-07	0.1	6.057859e-11	9.020905e-11	0.1
6.99465e-11	1.2572155476496999e-06	0.1	6.99465e-11	8.014144e-06	0.1	6.99465e-11	1.693375e-09	0.1	6.99465e-11	1.017651e-07	0.1	6.99465e-11	4.1957462e-07	0.1	6.99465e-11	1.93166e-07	0.1	6.99465e-11	9.456232e-11	0.1
7.93144e-11	9.5234590978973e-07	0.1	7.93144e-11	8.293609e-06	0.1	7.93144e-11	1.752775e-09	0.1	7.93144e-11	1.053166e-07	0.1	7.93144e-11	4.3420579e-07	0.1	7.93144e-11	1.99902e-07	0.1	7.93144e-11	9.785998e-11	0.1
