Batch	m_SP	5	W1	W2	Pr1	Pr2	Pr3							
39.6537	0.9844382	0.1	39.6537	2.31771e-07	0.1	39.6537	0.003304008	0.1	39.6537	0.004476636	0.1	39.6537	1.250451e-07	0.1
73.13899	0.9715777	0.1	73.13899	2.287456e-07	0.1	73.13899	0.006034643	0.1	73.13899	0.008176255	0.1	73.13899	1.238237e-07	0.1
131.7382	0.9496675	0.1	131.7382	2.235946e-07	0.1	131.7382	0.01068674	0.1	131.7382	0.01447929	0.1	131.7382	1.217413e-07	0.1
232.1941	0.9137796	0.1	232.1941	2.151669e-07	0.1	232.1941	0.01830637	0.1	232.1941	0.02480358	0.1	232.1941	1.183261e-07	0.1
399.6205	0.8582685	0.1	399.6205	2.021554e-07	0.1	399.6205	0.03009122	0.1	399.6205	0.04077432	0.1	399.6205	1.130319e-07	0.1
733.8751	0.7612393	0.1	733.8751	1.79491e-07	0.1	733.8751	0.05068325	0.1	733.8751	0.06869693	0.1	733.8751	1.037383e-07	0.1
1144.201	0.6623187	0.1	1144.201	1.565032e-07	0.1	1144.201	0.07165797	0.1	1144.201	0.09718253	0.1	1144.201	9.419811e-08	0.1
1668.635	0.5603142	0.1	1668.635	1.32947e-07	0.1	1668.635	0.09324649	0.1	1668.635	0.1265962	0.1	1668.635	8.426715e-08	0.1
2193.068	0.4786653	0.1	2193.068	1.142197e-07	0.1	2193.068	0.1104722	0.1	2193.068	0.1501951	0.1	2193.068	7.622435e-08	0.1
2717.501	0.4121903	0.1	2717.501	9.907047e-08	0.1	2717.501	0.1244339	0.1	2717.501	0.1694708	0.1	2717.501	6.959217e-08	0.1
3347.489	0.3474354	0.1	3347.489	8.440878e-08	0.1	3347.489	0.1379452	0.1	3347.489	0.188337	0.1	3347.489	6.30332e-08	0.1
3977.477	0.295177	0.1	3977.477	7.265272e-08	0.1	3977.477	0.1487463	0.1	3977.477	0.2036651	0.1	3977.477	5.764314e-08	0.1
4607.465	0.2524488	0.1	4607.465	6.309515e-08	0.1	4607.465	0.1574712	0.1	4607.465	0.2163043	0.1	4607.465	5.315419e-08	0.1
5237.452	0.2171374	0.1	5237.452	5.523524e-08	0.1	5237.452	0.1645729	0.1	5237.452	0.2268583	0.1	5237.452	4.936829e-08	0.1
5867.44	0.1876965	0.1	5867.44	4.870881e-08	0.1	5867.44	0.1703842	0.1	5867.44	0.2357675	0.1	5867.44	4.614313e-08	0.1
6497.428	0.1629681	0.1	6497.428	4.324507e-08	0.1	6497.428	0.1751553	0.1	6497.428	0.2433605	0.1	6497.428	4.337687e-08	0.1
7127.415	0.1420685	0.1	7127.415	3.863878e-08	0.1	7127.415	0.179078	0.1	7127.415	0.2498877	0.1	7127.415	4.098389e-08	0.1
7757.403	0.1243114	0.1	7757.403	3.473171e-08	0.1	7757.403	0.1823018	0.1	7757.403	0.2555424	0.1	7757.403	3.89056e-08	0.1
8387.391	0.1091562	0.1	8387.391	3.140013e-08	0.1	8387.391	0.1849452	0.1	8387.391	0.2604767	0.1	8387.391	3.708817e-08	0.1
9017.379	0.09617146	0.1	9017.379	2.8546e-08	0.1	9017.379	0.1871029	0.1	9017.379	0.2648113	0.1	9017.379	3.549122e-08	0.1
9395.371	0.08927473	0.1	9395.371	2.702935e-08	0.1	9395.371	0.188197	0.1	9395.371	0.2671655	0.1	9395.371	3.463014e-08	0.1
9615.867	0.08552845	0.1	9615.867	2.620508e-08	0.1	9615.867	0.1887732	0.1	9615.867	0.2684626	0.1	9615.867	3.415248e-08	0.1
9773.364	0.08296925	0.1	9773.364	2.564175e-08	0.1	9773.364	0.1891584	0.1	9773.364	0.2693569	0.1	9773.364	3.382854e-08	0.1
9992.385	0.07956375	0.1	9992.385	2.489177e-08	0.1	9992.385	0.1896597	0.1	9992.385	0.2705583	0.1	9992.385	3.339021e-08	0.1
10298.27	0.07508918	0.1	10298.27	2.390555e-08	0.1	10298.27	0.1902965	0.1	10298.27	0.2721588	0.1	10298.27	3.280902e-08	0.1
10760.36	0.06890127	0.1	10760.36	2.253973e-08	0.1	10760.36	0.1911299	0.1	10760.36	0.2744194	0.1	10760.36	3.199291e-08	0.1
11036.25	0.06550718	0.1	11036.25	2.178932e-08	0.1	11036.25	0.1915598	0.1	11036.25	0.2756866	0.1	11036.25	3.153859e-08	0.1
11365.59	0.06172408	0.1	11365.59	2.095157e-08	0.1	11365.59	0.1920125	0.1	11365.59	0.2771254	0.1	11365.59	3.102597e-08	0.1
11775.12	0.05739498	0.1	11775.12	1.99908e-08	0.1	11775.12	0.192491	0.1	11775.12	0.2788115	0.1	11775.12	3.043057e-08	0.1
12378.43	0.05169674	0.1	12378.43	1.872175e-08	0.1	12378.43	0.1930429	0.1	12378.43	0.2811087	0.1	12378.43	2.963024e-08	0.1
12981.75	0.04670949	0.1	12981.75	1.760554e-08	0.1	12981.75	0.1934348	0.1	12981.75	0.2832105	0.1	12981.75	2.89126e-08	0.1
13585.06	0.04233827	0.1	13585.06	1.662152e-08	0.1	13585.06	0.1936882	0.1	13585.06	0.2851426	0.1	13585.06	2.826565e-08	0.1
