Batch	m_SP	16	T4a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	N7a	N7c	N7b																													
0.0	0.99999996	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.829477e-14	1.00000001	0.1	6.829477e-14	0.0	0.1	6.829477e-14	0.0	0.1	6.829477e-14	0.0	0.1	6.829477e-14	0.0	0.1	6.829477e-14	0.0	0.1	6.829477e-14	0.0	0.1	6.829477e-14	0.0	0.1	6.829477e-14	0.0	0.1	6.829477e-14	0.0	0.1	6.829477e-14	0.0	0.1	6.829477e-14	0.0	0.1	6.829477e-14	0.0	0.1	6.829477e-14	0.0	0.1	6.829477e-14	0.0	0.1	6.829477e-14	0.0	0.1
9.408424e-13	1.00000014	0.1	9.408424e-13	0.0	0.1	9.408424e-13	0.0	0.1	9.408424e-13	0.0	0.1	9.408424e-13	0.0	0.1	9.408424e-13	0.0	0.1	9.408424e-13	0.0	0.1	9.408424e-13	0.0	0.1	9.408424e-13	0.0	0.1	9.408424e-13	0.0	0.1	9.408424e-13	0.0	0.1	9.408424e-13	0.0	0.1	9.408424e-13	0.0	0.1	9.408424e-13	0.0	0.1	9.408424e-13	0.0	0.1	9.408424e-13	0.0	0.1
3.355599e-12	1.00000003	0.1	3.355599e-12	0.0	0.1	3.355599e-12	0.0	0.1	3.355599e-12	0.0	0.1	3.355599e-12	0.0	0.1	3.355599e-12	0.0	0.1	3.355599e-12	0.0	0.1	3.355599e-12	0.0	0.1	3.355599e-12	0.0	0.1	3.355599e-12	0.0	0.1	3.355599e-12	0.0	0.1	3.355599e-12	0.0	0.1	3.355599e-12	0.0	0.1	3.355599e-12	0.0	0.1	3.355599e-12	0.0	0.1	3.355599e-12	0.0	0.1
7.513739e-12	0.9999998999999999	0.1	7.513739e-12	0.0	0.1	7.513739e-12	0.0	0.1	7.513739e-12	0.0	0.1	7.513739e-12	0.0	0.1	7.513739e-12	0.0	0.1	7.513739e-12	0.0	0.1	7.513739e-12	0.0	0.1	7.513739e-12	0.0	0.1	7.513739e-12	0.0	0.1	7.513739e-12	0.0	0.1	7.513739e-12	0.0	0.1	7.513739e-12	0.0	0.1	7.513739e-12	0.0	0.1	7.513739e-12	0.0	0.1	7.513739e-12	0.0	0.1
1.48167e-11	0.9999999900000001	0.1	1.48167e-11	0.0	0.1	1.48167e-11	0.0	0.1	1.48167e-11	0.0	0.1	1.48167e-11	0.0	0.1	1.48167e-11	0.0	0.1	1.48167e-11	0.0	0.1	1.48167e-11	0.0	0.1	1.48167e-11	0.0	0.1	1.48167e-11	0.0	0.1	1.48167e-11	0.0	0.1	1.48167e-11	0.0	0.1	1.48167e-11	0.0	0.1	1.48167e-11	0.0	0.1	1.48167e-11	0.0	0.1	1.48167e-11	0.0	0.1
2.281368e-11	0.99999991	0.1	2.281368e-11	0.0	0.1	2.281368e-11	0.0	0.1	2.281368e-11	0.0	0.1	2.281368e-11	0.0	0.1	2.281368e-11	0.0	0.1	2.281368e-11	0.0	0.1	2.281368e-11	0.0	0.1	2.281368e-11	0.0	0.1	2.281368e-11	0.0	0.1	2.281368e-11	0.0	0.1	2.281368e-11	0.0	0.1	2.281368e-11	0.0	0.1	2.281368e-11	0.0	0.1	2.281368e-11	0.0	0.1	2.281368e-11	0.0	0.1
3.388768e-11	1.00000016	0.1	3.388768e-11	0.0	0.1	3.388768e-11	0.0	0.1	3.388768e-11	0.0	0.1	3.388768e-11	0.0	0.1	3.388768e-11	0.0	0.1	3.388768e-11	0.0	0.1	3.388768e-11	0.0	0.1	3.388768e-11	0.0	0.1	3.388768e-11	0.0	0.1	3.388768e-11	0.0	0.1	3.388768e-11	0.0	0.1	3.388768e-11	0.0	0.1	3.388768e-11	0.0	0.1	3.388768e-11	0.0	0.1	3.388768e-11	0.0	0.1
5.27151e-11	0.9999999999999999	0.1	5.27151e-11	0.0	0.1	5.27151e-11	0.0	0.1	5.27151e-11	0.0	0.1	5.27151e-11	0.0	0.1	5.27151e-11	0.0	0.1	5.27151e-11	0.0	0.1	5.27151e-11	0.0	0.1	5.27151e-11	0.0	0.1	5.27151e-11	0.0	0.1	5.27151e-11	0.0	0.1	5.27151e-11	0.0	0.1	5.27151e-11	0.0	0.1	5.27151e-11	0.0	0.1	5.27151e-11	0.0	0.1	5.27151e-11	0.0	0.1
8.409414e-11	0.9999999200000002	0.1	8.409414e-11	0.0	0.1	8.409414e-11	0.0	0.1	8.409414e-11	0.0	0.1	8.409414e-11	0.0	0.1	8.409414e-11	0.0	0.1	8.409414e-11	0.0	0.1	8.409414e-11	0.0	0.1	8.409414e-11	0.0	0.1	8.409414e-11	0.0	0.1	8.409414e-11	0.0	0.1	8.409414e-11	0.0	0.1	8.409414e-11	0.0	0.1	8.409414e-11	0.0	0.1	8.409414e-11	0.0	0.1	8.409414e-11	0.0	0.1
