Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
8.337252e-10	9.8366126492088e-06	0.1	8.337252e-10	2.219073e-08	0.1	8.337252e-10	1.077857e-10	0.1	8.337252e-10	1.412721e-08	0.1	8.337252e-10	5.02635e-08	0.1	8.337252e-10	7.657817800000001e-08	0.1	8.337252e-10	2.009885e-11	0.1
2.33909e-09	9.548606603219201e-06	0.1	2.33909e-09	6.186743e-08	0.1	2.33909e-09	2.994438e-10	0.1	2.33909e-09	3.915004e-08	0.1	2.33909e-09	1.40848e-07	0.1	2.33909e-09	2.09074755e-07	0.1	2.33909e-09	5.570489e-11	0.1
6.444627e-09	8.805875537335999e-06	0.1	6.444627e-09	1.675126e-07	0.1	6.444627e-09	8.03279e-10	0.1	6.444627e-09	1.043325e-07	0.1	6.444627e-09	3.864063e-07	0.1	6.444627e-09	5.3482725e-07	0.1	6.444627e-09	1.484928e-10	0.1
1.247742e-08	7.8194457671121e-06	0.1	1.247742e-08	3.159316e-07	0.1	1.247742e-08	1.495799e-09	0.1	1.247742e-08	1.924951e-07	0.1	1.247742e-08	7.41696e-07	0.1	1.247742e-08	9.2857304e-07	0.1	1.247742e-08	2.740827e-10	0.1
1.818309e-08	6.9898190141526e-06	0.1	1.818309e-08	4.488714e-07	0.1	1.818309e-08	2.101632e-09	0.1	1.818309e-08	2.682403e-07	0.1	1.818309e-08	1.069677e-06	0.1	1.818309e-08	1.2208247200000001e-06	0.1	1.818309e-08	3.820721e-10	0.1
2.267534e-08	6.3999537596752e-06	0.1	2.267534e-08	5.485185e-07	0.1	2.267534e-08	2.547173e-09	0.1	2.267534e-08	3.231063e-07	0.1	2.267534e-08	1.321299e-06	0.1	2.267534e-08	1.4040351599999999e-06	0.1	2.267534e-08	4.603496e-10	0.1
2.876581e-08	5.6800748382840004e-06	0.1	2.876581e-08	6.766878e-07	0.1	2.876581e-08	3.109857e-09	0.1	2.876581e-08	3.913619e-07	0.1	2.876581e-08	1.651955e-06	0.1	2.876581e-08	1.59617654e-06	0.1	2.876581e-08	5.577996e-10	0.1
3.714991e-08	4.8215372478652e-06	0.1	3.714991e-08	8.404601e-07	0.1	3.714991e-08	3.81247e-09	0.1	3.714991e-08	4.749277e-07	0.1	3.714991e-08	2.085524e-06	0.1	3.714991e-08	1.7729913e-06	0.1	3.714991e-08	6.772231e-10	0.1
4.837513e-08	3.8745178556892e-06	0.1	4.837513e-08	1.037883e-06	0.1	4.837513e-08	4.636026e-09	0.1	4.837513e-08	5.704414e-07	0.1	4.837513e-08	2.624032e-06	0.1	4.837513e-08	1.88761177e-06	0.1	4.837513e-08	8.13895e-10	0.1
5.960035e-08	3.1161999958466e-06	0.1	5.960035e-08	1.21204e-06	0.1	5.960035e-08	5.342055e-09	0.1	5.960035e-08	6.501331e-07	0.1	5.960035e-08	3.112963e-06	0.1	5.960035e-08	1.90233492e-06	0.1	5.960035e-08	9.280898e-10	0.1
7.082557e-08	2.5085431273203e-06	0.1	7.082557e-08	1.364963e-06	0.1	7.082557e-08	5.946606e-09	0.1	7.082557e-08	7.166741e-07	0.1	7.082557e-08	3.552745e-06	0.1	7.082557e-08	1.85004931e-06	0.1	7.082557e-08	1.023572e-09	0.1
8.205079e-08	2.0212462872427996e-06	0.1	8.205079e-08	1.498707e-06	0.1	8.205079e-08	6.463713e-09	0.1	8.205079e-08	7.722759e-07	0.1	8.205079e-08	3.9453e-06	0.1	8.205079e-08	1.7548534200000001e-06	0.1	8.205079e-08	1.103465e-09	0.1
9.327601e-08	1.6301623841763e-06	0.1	9.327601e-08	1.615275e-06	0.1	9.327601e-08	6.905603e-09	0.1	9.327601e-08	8.187704e-07	0.1	9.327601e-08	4.293472e-06	0.1	9.327601e-08	1.63419559e-06	0.1	9.327601e-08	1.170358e-09	0.1
1.045012e-07	1.3160406010545e-06	0.1	1.045012e-07	1.71657e-06	0.1	1.045012e-07	7.282897e-09	0.1	1.045012e-07	8.576769e-07	0.1	1.045012e-07	4.600626e-06	0.1	1.045012e-07	1.5005296800000002e-06	0.1	1.045012e-07	1.226405e-09	0.1
1.170857e-07	1.0365096228892e-06	0.1	1.170857e-07	1.814157e-06	0.1	1.170857e-07	7.640406e-09	0.1	1.170857e-07	8.938242e-07	0.1	1.170857e-07	4.900658e-06	0.1	1.170857e-07	1.34588667e-06	0.1	1.170857e-07	1.278544e-09	0.1
1.305763e-07	8.036036617727401e-07	0.1	1.305763e-07	1.902505e-06	0.1	1.305763e-07	7.95889e-09	0.1	1.305763e-07	9.253921e-07	0.1	1.305763e-07	5.175871e-06	0.1	1.305763e-07	1.18330252e-06	0.1	1.305763e-07	1.324139e-09	0.1
1.440669e-07	6.2399716627864e-07	0.1	1.440669e-07	1.976459e-06	0.1	1.440669e-07	8.221586e-09	0.1	1.440669e-07	9.509436e-07	0.1	1.440669e-07	5.408973e-06	0.1	1.440669e-07	1.03000204e-06	0.1	1.440669e-07	1.361095e-09	0.1
1.575575e-07	4.853040438191399e-07	0.1	1.575575e-07	2.038212e-06	0.1	1.575575e-07	8.438107e-09	0.1	1.575575e-07	9.716445e-07	0.1	1.575575e-07	5.605616e-06	0.1	1.575575e-07	8.8935201e-07	0.1	1.575575e-07	1.391074e-09	0.1
1.732913e-07	3.6273350597472e-07	0.1	1.732913e-07	2.097344e-06	0.1	1.732913e-07	8.642896e-09	0.1	1.732913e-07	9.908972e-07	0.1	1.732913e-07	5.795713e-06	0.1	1.732913e-07	7.4320844e-07	0.1	1.732913e-07	1.418993e-09	0.1
1.895859e-07	2.6896502751679997e-07	0.1	1.895859e-07	2.146541e-06	0.1	1.895859e-07	8.811275e-09	0.1	1.895859e-07	1.006465e-06	0.1	1.895859e-07	5.955313e-06	0.1	1.895859e-07	6.1242149e-07	0.1	1.895859e-07	1.441601e-09	0.1
2.058805e-07	1.9993388107217e-07	0.1	2.058805e-07	2.185819e-06	0.1	2.058805e-07	8.944307e-09	0.1	2.058805e-07	1.018581e-06	0.1	2.058805e-07	6.083751e-06	0.1	2.058805e-07	5.0147056e-07	0.1	2.058805e-07	1.459219e-09	0.1
2.247832e-07	1.4218135443864e-07	0.1	2.247832e-07	2.221495e-06	0.1	2.247832e-07	9.063988e-09	0.1	2.247832e-07	1.029325e-06	0.1	2.247832e-07	6.201275e-06	0.1	2.247832e-07	3.9514324e-07	0.1	2.247832e-07	1.474865e-09	0.1
2.443378e-07	1.0029496486709e-07	0.1	2.443378e-07	2.24967e-06	0.1	2.443378e-07	9.157658e-09	0.1	2.443378e-07	1.03762e-06	0.1	2.443378e-07	6.294729e-06	0.1	2.443378e-07	3.070003e-07	0.1	2.443378e-07	1.486962e-09	0.1
