Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
9.101388e-10	9.8483985301702e-06	0.1	9.101388e-10	6.11628e-09	0.1	9.101388e-10	7.308358e-11	0.1	9.101388e-10	1.898085e-08	0.1	9.101388e-10	4.205994e-08	0.1	9.101388e-10	8.4201342e-08	0.1	9.101388e-10	7.020639e-11	0.1
2.653172e-09	9.5648304377344e-06	0.1	2.653172e-09	1.778475e-08	0.1	2.653172e-09	2.115024e-10	0.1	2.653172e-09	5.471289e-08	0.1	2.653172e-09	1.229772e-07	0.1	2.653172e-09	2.3918251e-07	0.1	2.653172e-09	2.025492e-10	0.1
7.508109e-09	8.8185844038915e-06	0.1	7.508109e-09	4.994197e-08	0.1	7.508109e-09	5.864696e-10	0.1	7.508109e-09	1.500965e-07	0.1	7.508109e-09	3.503424e-07	0.1	7.508109e-09	6.2979726e-07	0.1	7.508109e-09	5.569848e-10	0.1
1.440352e-08	7.86059353252e-06	0.1	1.440352e-08	9.461892e-08	0.1	1.440352e-08	1.092897e-09	0.1	1.440352e-08	2.757113e-07	0.1	1.440352e-08	6.759856e-07	0.1	1.440352e-08	1.0908826e-06	0.1	1.440352e-08	1.026429e-09	0.1
2.27652e-08	6.841532321473499e-06	0.1	2.27652e-08	1.469869e-07	0.1	2.27652e-08	1.667385e-09	0.1	2.27652e-08	4.138614e-07	0.1	2.27652e-08	1.070546e-06	0.1	2.27652e-08	1.52377856e-06	0.1	2.27652e-08	1.546437e-09	0.1
3.176432e-08	5.89636924272e-06	0.1	3.176432e-08	2.008688e-07	0.1	3.176432e-08	2.239485e-09	0.1	3.176432e-08	5.469739e-07	0.1	3.176432e-08	1.48931e-06	0.1	3.176432e-08	1.8621122000000001e-06	0.1	3.176432e-08	2.051424e-09	0.1
4.21806e-08	4.9692353868452e-06	0.1	4.21806e-08	2.597762e-07	0.1	4.21806e-08	2.84547e-09	0.1	4.21806e-08	6.832422e-07	0.1	4.21806e-08	1.960275e-06	0.1	4.21806e-08	2.1219847e-06	0.1	4.21806e-08	2.572708e-09	0.1
5.354165e-08	4.1287200872925005e-06	0.1	5.354165e-08	3.196168e-07	0.1	5.354165e-08	3.44253e-09	0.1	5.354165e-08	8.128587e-07	0.1	5.354165e-08	2.45124e-06	0.1	5.354165e-08	2.2809875e-06	0.1	5.354165e-08	3.072949e-09	0.1
6.490271e-08	3.4351525942400004e-06	0.1	6.490271e-08	3.748084e-07	0.1	6.490271e-08	3.978324e-09	0.1	6.490271e-08	9.253268e-07	0.1	6.490271e-08	2.914169e-06	0.1	6.490271e-08	2.3429998e-06	0.1	6.490271e-08	3.510796e-09	0.1
7.626377e-08	2.862213783528e-06	0.1	7.626377e-08	4.254217e-07	0.1	7.626377e-08	4.458218e-09	0.1	7.626377e-08	1.023015e-06	0.1	7.626377e-08	3.346504e-06	0.1	7.626377e-08	2.3344434e-06	0.1	7.626377e-08	3.894213e-09	0.1
