Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
9.047117e-08	0.9897878	0.1	9.047117e-08	1.442842e-06	0.1	9.047117e-08	2.035233e-05	0.1	9.047117e-08	0.002996762	0.1	9.047117e-08	1.62224843e-05	0.1	9.047117e-08	1.912974e-06	0.1	9.047117e-08	0.001877064	0.1
1.002943e-07	0.9886924	0.1	1.002943e-07	1.598704e-06	0.1	1.002943e-07	2.259704e-05	0.1	1.002943e-07	0.003333745	0.1	1.002943e-07	1.7973168000000002e-05	0.1	1.002943e-07	2.119521e-06	0.1	1.002943e-07	0.002079162	0.1
1.117714e-07	0.9874131	0.1	1.117714e-07	1.780485e-06	0.1	1.117714e-07	2.521572e-05	0.1	1.117714e-07	0.003728668	0.1	1.117714e-07	2.00152076e-05	0.1	1.117714e-07	2.360415e-06	0.1	1.117714e-07	0.002314861	0.1
1.242889e-07	0.9860187	0.1	1.242889e-07	1.978342e-06	0.1	1.242889e-07	2.806657e-05	0.1	1.242889e-07	0.00416049	0.1	1.242889e-07	2.2238099100000002e-05	0.1	1.242889e-07	2.622612e-06	0.1	1.242889e-07	0.002571402	0.1
1.383668e-07	0.984452	0.1	1.383668e-07	2.200365e-06	0.1	1.383668e-07	3.126614e-05	0.1	1.383668e-07	0.004647088	0.1	1.383668e-07	2.47327555e-05	0.1	1.383668e-07	2.916834e-06	0.1	1.383668e-07	0.002859275	0.1
1.555043e-07	0.9825476	0.1	1.555043e-07	2.469927e-06	0.1	1.555043e-07	3.515132e-05	0.1	1.555043e-07	0.005240204	0.1	1.555043e-07	2.77618481e-05	0.1	1.555043e-07	3.274051e-06	0.1	1.555043e-07	0.003208781	0.1
1.750271e-07	0.9803824	0.1	1.750271e-07	2.776055e-06	0.1	1.750271e-07	3.956407e-05	0.1	1.750271e-07	0.005916197	0.1	1.750271e-07	3.1202188499999996e-05	0.1	1.750271e-07	3.679726e-06	0.1	1.750271e-07	0.003605698	0.1
1.961402e-07	0.9780468	0.1	1.961402e-07	3.105982e-06	0.1	1.961402e-07	4.432033e-05	0.1	1.961402e-07	0.00664691	0.1	1.961402e-07	3.4910272e-05	0.1	1.961402e-07	4.116939e-06	0.1	1.961402e-07	0.00403347	0.1
2.207082e-07	0.9753374	0.1	2.207082e-07	3.488419e-06	0.1	2.207082e-07	4.983401e-05	0.1	2.207082e-07	0.007495963	0.1	2.207082e-07	3.920879e-05	0.1	2.207082e-07	4.623736e-06	0.1	2.207082e-07	0.004529323	0.1
2.4614e-07	0.9725429	0.1	2.4614e-07	3.882633e-06	0.1	2.4614e-07	5.551782e-05	0.1	2.4614e-07	0.008372783	0.1	2.4614e-07	4.3639895e-05	0.1	2.4614e-07	5.14614e-06	0.1	2.4614e-07	0.005040445	0.1
2.715718e-07	0.9697593	0.1	2.715718e-07	4.27516e-06	0.1	2.715718e-07	6.117755e-05	0.1	2.715718e-07	0.009246978	0.1	2.715718e-07	4.80522e-05	0.1	2.715718e-07	5.666309e-06	0.1	2.715718e-07	0.00554938	0.1
3.021481e-07	0.9664273	0.1	3.021481e-07	4.744872e-06	0.1	3.021481e-07	6.795039e-05	0.1	3.021481e-07	0.01029406	0.1	3.021481e-07	5.3332244e-05	0.1	3.021481e-07	6.288761e-06	0.1	3.021481e-07	0.006158387	0.1
