Batch	m_SP	13	P6	W1	W2	W3	W4	W5	W6	R	P1	P2	P3	P4	P5																							
6.897767e-13	9.894958049430001e-06	0.1	6.897767e-13	5.409462e-09	0.1	6.897767e-13	1.881397e-12	0.1	6.897767e-13	8.40363e-12	0.1	6.897767e-13	3.736341e-08	0.1	6.897767e-13	5.646152e-08	0.1	6.897767e-13	1.095285e-10	0.1	6.897767e-13	7.720695e-10	0.1	6.897767e-13	1.221537e-09	0.1	6.897767e-13	2.691939e-09	0.1	6.897767e-13	7.39527e-10	0.1	6.897767e-13	2.912681e-15	0.1	6.897767e-13	1.644395e-10	0.1
2.394614e-12	9.640286596170001e-06	0.1	2.394614e-12	1.855514e-08	0.1	2.394614e-12	6.447155e-12	0.1	2.394614e-12	2.879794e-11	0.1	2.394614e-12	1.281536e-07	0.1	2.394614e-12	1.936436e-07	0.1	2.394614e-12	4.94666e-10	0.1	2.394614e-12	2.645719e-09	0.1	2.394614e-12	4.191877e-09	0.1	2.394614e-12	8.898666e-09	0.1	2.394614e-12	2.44963e-09	0.1	2.394614e-12	9.98114e-15	0.1	2.394614e-12	5.517828e-10	0.1
6.838367e-12	9.006858930510001e-06	0.1	6.838367e-12	5.135992e-08	0.1	6.838367e-12	1.780332e-11	0.1	6.838367e-12	7.952633e-11	0.1	6.838367e-12	3.546736e-07	0.1	6.838367e-12	5.3582e-07	0.1	6.838367e-12	2.166576e-09	0.1	6.838367e-12	7.305937e-09	0.1	6.838367e-12	1.16153e-08	0.1	6.838367e-12	2.238559e-08	0.1	6.838367e-12	6.194325e-09	0.1	6.838367e-12	2.75621e-14	0.1	6.838367e-12	1.442256e-09	0.1
1.304904e-11	8.19068709231e-06	0.1	1.304904e-11	9.384724e-08	0.1	1.304904e-11	3.243576e-11	0.1	1.304904e-11	1.448955e-10	0.1	1.304904e-11	6.479615e-07	0.1	1.304904e-11	9.786746e-07	0.1	1.304904e-11	5.752927e-09	0.1	1.304904e-11	1.331062e-08	0.1	1.304904e-11	2.125151e-08	0.1	1.304904e-11	3.585077e-08	0.1	1.304904e-11	9.98892e-09	0.1	1.304904e-11	5.021512e-14	0.1	1.304904e-11	2.432454e-09	0.1
2.041066e-11	7.3185050823521e-06	0.1	2.041066e-11	1.39506e-07	0.1	2.041066e-11	4.807245e-11	0.1	2.041066e-11	2.147573e-10	0.1	2.041066e-11	9.63036e-07	0.1	2.041066e-11	1.454219e-06	0.1	2.041066e-11	1.124803e-08	0.1	2.041066e-11	1.972738e-08	0.1	2.041066e-11	3.163162e-08	0.1	2.041066e-11	4.569749e-08	0.1	2.041066e-11	1.283033e-08	0.1	2.041066e-11	7.442274e-14	0.1	2.041066e-11	3.287901e-09	0.1
3.084105e-11	6.2393719817065e-06	0.1	3.084105e-11	1.963361e-07	0.1	3.084105e-11	6.741948e-11	0.1	3.084105e-11	3.012045e-10	0.1	3.084105e-11	1.355061e-06	0.1	3.084105e-11	2.045639e-06	0.1	3.084105e-11	2.021528e-08	0.1	3.084105e-11	2.766672e-08	0.1	3.084105e-11	4.458244e-08	0.1	3.084105e-11	5.195659e-08	0.1	3.084105e-11	1.473297e-08	0.1	3.084105e-11	1.043743e-13	0.1	3.084105e-11	4.042463e-09	0.1
4.127143e-11	5.3193612739084994e-06	0.1	4.127143e-11	2.450545e-07	0.1	4.127143e-11	8.391382e-11	0.1	4.127143e-11	3.749116e-10	0.1	4.127143e-11	1.691021e-06	0.1	4.127143e-11	2.552273e-06	0.1	4.127143e-11	2.955869e-08	0.1	4.127143e-11	3.443538e-08	0.1	4.127143e-11	5.570801e-08	0.1	4.127143e-11	5.265255e-08	0.1	4.127143e-11	1.506293e-08	0.1	4.127143e-11	1.299095e-13	0.1	4.127143e-11	4.405166e-09	0.1
5.535209e-11	4.288760683079599e-06	0.1	5.535209e-11	2.998906e-07	0.1	5.535209e-11	1.023909e-10	0.1	5.535209e-11	4.574851e-10	0.1	5.535209e-11	2.069064e-06	0.1	5.535209e-11	3.122174e-06	0.1	5.535209e-11	4.164789e-08	0.1	5.535209e-11	4.201766e-08	0.1	5.535209e-11	6.825153e-08	0.1	5.535209e-11	4.89988e-08	0.1	5.535209e-11	1.416335e-08	0.1	5.535209e-11	1.58514e-13	0.1	5.535209e-11	4.48293e-09	0.1
7.034532e-11	3.4099085595757e-06	0.1	7.034532e-11	3.46845e-07	0.1	7.034532e-11	1.181475e-10	0.1	7.034532e-11	5.27905e-10	0.1	7.034532e-11	2.392694e-06	0.1	7.034532e-11	3.609913e-06	0.1	7.034532e-11	5.312134e-08	0.1	7.034532e-11	4.848352e-08	0.1	7.034532e-11	7.900597e-08	0.1	7.034532e-11	4.270209e-08	0.1	7.034532e-11	1.245673e-08	0.1	7.034532e-11	1.829068e-13	0.1	7.034532e-11	4.252891e-09	0.1
8.533855e-11	2.7111506171022e-06	0.1	8.533855e-11	3.842877e-07	0.1	8.533855e-11	1.306752e-10	0.1	8.533855e-11	5.83897e-10	0.1	8.533855e-11	2.650723e-06	0.1	8.533855e-11	3.998713e-06	0.1	8.533855e-11	6.288771e-08	0.1	8.533855e-11	5.362439e-08	0.1	8.533855e-11	8.758861e-08	0.1	8.533855e-11	3.59361e-08	0.1	8.533855e-11	1.056137e-08	0.1	8.533855e-11	2.02301e-13	0.1	8.533855e-11	3.857506e-09	0.1
1.003318e-10	2.1555810128494003e-06	0.1	1.003318e-10	4.141185e-07	0.1	1.003318e-10	1.406358e-10	0.1	1.003318e-10	6.284165e-10	0.1	1.003318e-10	2.856272e-06	0.1	1.003318e-10	4.308399e-06	0.1	1.003318e-10	7.099414e-08	0.1	1.003318e-10	5.77118e-08	0.1	1.003318e-10	9.442946e-08	0.1	1.003318e-10	2.96239e-08	0.1	1.003318e-10	8.75842e-09	0.1	1.003318e-10	2.177209e-13	0.1	1.003318e-10	3.396225e-09	0.1
