Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
5.744667e-08	1.0000000042	0.1	5.744667e-08	0.0	0.1	5.744667e-08	0.0	0.1	5.744667e-08	0.0	0.1	5.744667e-08	0.0	0.1	5.744667e-08	0.0	0.1	5.744667e-08	0.0	0.1	5.744667e-08	0.0	0.1
2.727809e-06	0.9999999934999999	0.1	2.727809e-06	0.0	0.1	2.727809e-06	0.0	0.1	2.727809e-06	0.0	0.1	2.727809e-06	0.0	0.1	2.727809e-06	0.0	0.1	2.727809e-06	0.0	0.1	2.727809e-06	0.0	0.1
1.01334e-05	0.9999999763999998	0.1	1.01334e-05	0.0	0.1	1.01334e-05	0.0	0.1	1.01334e-05	0.0	0.1	1.01334e-05	0.0	0.1	1.01334e-05	0.0	0.1	1.01334e-05	0.0	0.1	1.01334e-05	0.0	0.1
1.955505e-05	1.0000000103000002	0.1	1.955505e-05	0.0	0.1	1.955505e-05	0.0	0.1	1.955505e-05	0.0	0.1	1.955505e-05	0.0	0.1	1.955505e-05	0.0	0.1	1.955505e-05	0.0	0.1	1.955505e-05	0.0	0.1
3.093798e-05	1.0000000519999999	0.1	3.093798e-05	0.0	0.1	3.093798e-05	0.0	0.1	3.093798e-05	0.0	0.1	3.093798e-05	0.0	0.1	3.093798e-05	0.0	0.1	3.093798e-05	0.0	0.1	3.093798e-05	0.0	0.1
4.915067e-05	1.0000000285	0.1	4.915067e-05	0.0	0.1	4.915067e-05	0.0	0.1	4.915067e-05	0.0	0.1	4.915067e-05	0.0	0.1	4.915067e-05	0.0	0.1	4.915067e-05	0.0	0.1	4.915067e-05	0.0	0.1
7.47162e-05	0.9999999839999999	0.1	7.47162e-05	0.0	0.1	7.47162e-05	0.0	0.1	7.47162e-05	0.0	0.1	7.47162e-05	0.0	0.1	7.47162e-05	0.0	0.1	7.47162e-05	0.0	0.1	7.47162e-05	0.0	0.1
0.0001114804	0.9999999346999999	0.1	0.0001114804	0.0	0.1	0.0001114804	0.0	0.1	0.0001114804	0.0	0.1	0.0001114804	0.0	0.1	0.0001114804	0.0	0.1	0.0001114804	0.0	0.1	0.0001114804	0.0	0.1
0.000155694	1.0000000503	0.1	0.000155694	0.0	0.1	0.000155694	0.0	0.1	0.000155694	0.0	0.1	0.000155694	0.0	0.1	0.000155694	0.0	0.1	0.000155694	0.0	0.1	0.000155694	0.0	0.1
0.0002017698	0.9999999768	0.1	0.0002017698	0.0	0.1	0.0002017698	0.0	0.1	0.0002017698	0.0	0.1	0.0002017698	0.0	0.1	0.0002017698	0.0	0.1	0.0002017698	0.0	0.1	0.0002017698	0.0	0.1
0.0002478457	1.0000000060999998	0.1	0.0002478457	0.0	0.1	0.0002478457	0.0	0.1	0.0002478457	0.0	0.1	0.0002478457	0.0	0.1	0.0002478457	0.0	0.1	0.0002478457	0.0	0.1	0.0002478457	0.0	0.1
0.0003046244	0.9999999837	0.1	0.0003046244	0.0	0.1	0.0003046244	0.0	0.1	0.0003046244	0.0	0.1	0.0003046244	0.0	0.1	0.0003046244	0.0	0.1	0.0003046244	0.0	0.1	0.0003046244	0.0	0.1
