Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
6.455949e-13	9.8903351066065e-06	0.1	6.455949e-13	3.573966e-118	0.1	6.455949e-13	6.789507e-12	0.1	6.455949e-13	1.120361e-10	0.1	6.455949e-13	3.573966e-118	0.1	6.455949e-13	5.370166e-08	0.1	6.455949e-13	1.212791e-10	0.1	6.455949e-13	5.904092e-09	0.1	6.455949e-13	2.599898e-08	0.1	6.455949e-13	1.884995e-08	0.1	6.455949e-13	6.330733e-11	0.1	6.455949e-13	4.801403e-09	0.1	6.455949e-13	6.081661e-12	0.1
2.183612e-12	9.634131730854001e-06	0.1	2.183612e-12	1.207093e-117	0.1	2.183612e-12	2.263856e-11	0.1	2.183612e-12	3.740677e-10	0.1	2.183612e-12	1.207093e-117	0.1	2.183612e-12	1.792634e-07	0.1	2.183612e-12	4.048923e-10	0.1	2.183612e-12	1.971238e-08	0.1	2.183612e-12	8.680157e-08	0.1	2.183612e-12	6.293182e-08	0.1	2.183612e-12	2.113555e-10	0.1	2.183612e-12	1.602983e-08	0.1	2.183612e-12	2.030313e-11	0.1
4.679362e-12	9.2324399816256e-06	0.1	4.679362e-12	2.580822e-117	0.1	4.679362e-12	4.740626e-11	0.1	4.679362e-12	7.850372e-10	0.1	4.679362e-12	2.580822e-117	0.1	4.679362e-12	3.760859e-07	0.1	4.679362e-12	8.496042e-10	0.1	4.679362e-12	4.136846e-08	0.1	4.679362e-12	1.821519e-07	0.1	4.679362e-12	1.32056e-07	0.1	4.679362e-12	4.435071e-10	0.1	4.679362e-12	3.363702e-08	0.1	4.679362e-12	4.260092e-11	0.1
8.074372e-12	8.712776772291e-06	0.1	8.074372e-12	4.439833e-117	0.1	8.074372e-12	7.928835e-11	0.1	8.074372e-12	1.316982e-09	0.1	8.074372e-12	4.439833e-117	0.1	8.074372e-12	6.306336e-07	0.1	8.074372e-12	1.425015e-09	0.1	8.074372e-12	6.939783e-08	0.1	8.074372e-12	3.055463e-07	0.1	8.074372e-12	2.215011e-07	0.1	8.074372e-12	7.439046e-10	0.1	8.074372e-12	5.642044e-08	0.1	8.074372e-12	7.144845e-11	0.1
1.373272e-11	7.910886188188599e-06	0.1	1.373272e-11	7.514849e-117	0.1	1.373272e-11	1.280859e-10	0.1	1.373272e-11	2.138528e-09	0.1	1.373272e-11	7.514849e-117	0.1	1.373272e-11	1.023227e-06	0.1	1.373272e-11	2.313165e-09	0.1	1.373272e-11	1.126831e-07	0.1	1.373272e-11	4.960586e-07	0.1	1.373272e-11	3.595744e-07	0.1	1.373272e-11	1.207614e-09	0.1	1.373272e-11	9.159065e-08	0.1	1.373272e-11	1.159659e-10	0.1
2.397079e-11	6.642953276537301e-06	0.1	2.397079e-11	1.301181e-116	0.1	2.397079e-11	2.040284e-10	0.1	2.397079e-11	3.439679e-09	0.1	2.397079e-11	1.301181e-116	0.1	2.397079e-11	1.643372e-06	0.1	2.397079e-11	3.718195e-09	0.1	2.397079e-11	1.812272e-07	0.1	2.397079e-11	7.976079e-07	0.1	2.397079e-11	5.780477e-07	0.1	2.397079e-11	1.941331e-09	0.1	2.397079e-11	1.472414e-07	0.1	2.397079e-11	1.863648e-10	0.1
3.533349e-11	5.4723506892586005e-06	0.1	3.533349e-11	1.902527e-116	0.1	3.533349e-11	2.723739e-10	0.1	3.533349e-11	4.644086e-09	0.1	3.533349e-11	1.902527e-116	0.1	3.533349e-11	2.215006e-06	0.1	3.533349e-11	5.0164e-09	0.1	3.533349e-11	2.44661e-07	0.1	3.533349e-11	1.076475e-06	0.1	3.533349e-11	7.799791e-07	0.1	3.533349e-11	2.619482e-09	0.1	3.533349e-11	1.986797e-07	0.1	3.533349e-11	2.513726e-10	0.1
4.838313e-11	4.380300493394701e-06	0.1	4.838313e-11	2.583702e-116	0.1	4.838313e-11	3.339163e-10	0.1	4.838313e-11	5.771643e-09	0.1	4.838313e-11	2.583702e-116	0.1	4.838313e-11	2.747118e-06	0.1	4.838313e-11	6.228773e-09	0.1	4.838313e-11	3.040322e-07	0.1	4.838313e-11	1.337225e-06	0.1	4.838313e-11	9.686527e-07	0.1	4.838313e-11	3.253094e-09	0.1	4.838313e-11	2.467426e-07	0.1	4.838313e-11	3.120345e-10	0.1
6.143277e-11	3.5063493649332e-06	0.1	6.143277e-11	3.256557e-116	0.1	6.143277e-11	3.80864e-10	0.1	6.143277e-11	6.67818e-09	0.1	6.143277e-11	3.256557e-116	0.1	6.143277e-11	3.171725e-06	0.1	6.143277e-11	7.200343e-09	0.1	6.143277e-11	3.517526e-07	0.1	6.143277e-11	1.546533e-06	0.1	6.143277e-11	1.119956e-06	0.1	6.143277e-11	3.761195e-09	0.1	6.143277e-11	2.852877e-07	0.1	6.143277e-11	3.60599e-10	0.1
7.448241e-11	2.8069375444288003e-06	0.1	7.448241e-11	3.922594e-116	0.1	7.448241e-11	4.161877e-10	0.1	7.448241e-11	7.407781e-09	0.1	7.448241e-11	3.922594e-116	0.1	7.448241e-11	3.510299e-06	0.1	7.448241e-11	7.979159e-09	0.1	7.448241e-11	3.901491e-07	0.1	7.448241e-11	1.714672e-06	0.1	7.448241e-11	1.241352e-06	0.1	7.448241e-11	4.168852e-09	0.1	7.448241e-11	3.162157e-07	0.1	7.448241e-11	3.994819e-10	0.1
