Batch	m_SP	2	N1a_L	N7a_L	
4.245059e-11	0.9899688322000001	0.1	4.245059e-11	0.008913085	0.1
4.654245e-11	0.9890071304	0.1	4.654245e-11	0.00977328	0.1
5.06343e-11	0.9880462377000001	0.1	5.06343e-11	0.010632614799999999	0.1
5.472615e-11	0.9870863608	0.1	5.472615e-11	0.011491087300000001	0.1
5.964896e-11	0.9859327788999999	0.1	5.964896e-11	0.0125227538	0.1
6.457178e-11	0.9847805303	0.1	6.457178e-11	0.013553167999999999	0.1
6.949459e-11	0.9836296122	0.1	6.949459e-11	0.014582335000000002	0.1
7.44174e-11	0.9824798844	0.1	7.44174e-11	0.015610245	0.1
8.035189e-11	0.9810958381	0.1	8.035189e-11	0.016847725	0.1
8.628638e-11	0.9797138043	0.1	8.628638e-11	0.018083382	0.1
9.222087e-11	0.978333632	0.1	9.222087e-11	0.019317217999999997	0.1
9.888408e-11	0.9767863832	0.1	9.888408e-11	0.020700389	0.1
1.060331e-10	0.9751291102	0.1	1.060331e-10	0.022181838	0.1
1.131821e-10	0.9734746331999999	0.1	1.131821e-10	0.023660637999999998	0.1
1.212601e-10	0.9716086112	0.1	1.212601e-10	0.025328417000000002	0.1
1.299575e-10	0.9696036176000001	0.1	1.299575e-10	0.027120286	0.1
1.390075e-10	0.9675218484999999	0.1	1.390075e-10	0.028980656	0.1
1.494681e-10	0.9651211721000001	0.1	1.494681e-10	0.031125725	0.1
1.60366e-10	0.962626582	0.1	1.60366e-10	0.033354466	0.1
1.730133e-10	0.9597400908	0.1	1.730133e-10	0.035933285	0.1
1.867231e-10	0.9566208481000001	0.1	1.867231e-10	0.038719489	0.1
2.020268e-10	0.9531513380000001	0.1	2.020268e-10	0.041818255	0.1
2.204033e-10	0.9490023318	0.1	2.204033e-10	0.045523418999999996	0.1
2.413643e-10	0.944292413	0.1	2.413643e-10	0.049728755	0.1
2.652815e-10	0.9389476533	0.1	2.652815e-10	0.054500056000000005	0.1
2.941316e-10	0.9325421708	0.1	2.941316e-10	0.060217218	0.1
3.278481e-10	0.9251131806	0.1	3.278481e-10	0.066846219	0.1
3.627812e-10	0.9174806097	0.1	3.627812e-10	0.07365519400000001	0.1
4.035763e-10	0.9086494468	0.1	4.035763e-10	0.081531293	0.1
4.45837e-10	0.8995937442999999	0.1	4.45837e-10	0.089605462	0.1
4.935701e-10	0.8894777390999999	0.1	4.935701e-10	0.09862257099999999	0.1
5.449514e-10	0.8787201427000001	0.1	5.449514e-10	0.10820880299999999	0.1
5.963327e-10	0.868097465	0.1	5.963327e-10	0.117672252	0.1
6.47714e-10	0.8576079727	0.1	6.47714e-10	0.127014682	0.1
7.096287e-10	0.8451427488	0.1	7.096287e-10	0.13811397	0.1
7.715433e-10	0.8328658598	0.1	7.715433e-10	0.149042938	0.1
8.334579e-10	0.8207744521999999	0.1	8.334579e-10	0.159804466	0.1
8.953725e-10	0.8088658637999999	0.1	8.953725e-10	0.17040135199999998	0.1
9.572871e-10	0.7971373525000001	0.1	9.572871e-10	0.180836477	0.1
1.026675e-09	0.7842036350999999	0.1	1.026675e-09	0.192342289	0.1
1.101046e-09	0.7705844363000001	0.1	1.101046e-09	0.204456645	0.1
1.175416e-09	0.7572123549	0.1	1.175416e-09	0.216350309	0.1
1.249786e-09	0.7440827681	0.1	1.249786e-09	0.228027877	0.1
1.324157e-09	0.7311913732	0.1	1.324157e-09	0.23949352200000001	0.1
1.401508e-09	0.7180314347999999	0.1	1.401508e-09	0.251198601	0.1
1.490784e-09	0.7031509496	0.1	1.490784e-09	0.26443510800000003	0.1
1.580059e-09	0.6885938538	0.1	1.580059e-09	0.277385824	0.1
1.669335e-09	0.6743529932000001	0.1	1.669335e-09	0.290057507	0.1
1.758611e-09	0.6604212238	0.1	1.758611e-09	0.302456973	0.1
1.851573e-09	0.6462356885	0.1	1.851573e-09	0.31508616300000003	0.1
1.959283e-09	0.6301996590000001	0.1	1.959283e-09	0.329367878	0.1
2.066993e-09	0.6145822574	0.1	2.066993e-09	0.34328314899999995	0.1
2.174703e-09	0.5993723376	0.1	2.174703e-09	0.35684256000000003	0.1
2.282413e-09	0.5845586136	0.1	2.282413e-09	0.370056249	0.1
2.411922e-09	0.5672566148	0.1	2.411922e-09	0.385500224	0.1
2.541432e-09	0.5504942626	0.1	2.541432e-09	0.40047509000000003	0.1
2.670941e-09	0.5342542477	0.1	2.670941e-09	0.414996795	0.1
2.811101e-09	0.5172473952	0.1	2.811101e-09	0.430219815	0.1
2.967236e-09	0.49897363860000005	0.1	2.967236e-09	0.446597014	0.1
3.123372e-09	0.481381053	0.1	3.123372e-09	0.46238553	0.1
3.29241e-09	0.46307209969999996	0.1	3.29241e-09	0.47884266	0.1
3.480801e-09	0.4435315461	0.1	3.480801e-09	0.49643864099999996	0.1
3.669192e-09	0.4248613967	0.1	3.669192e-09	0.513285411	0.1
3.888871e-09	0.40413581460000003	0.1	3.888871e-09	0.532030953	0.1
4.116372e-09	0.3837964026	0.1	4.116372e-09	0.5504776530000001	0.1
4.372821e-09	0.362161555	0.1	4.372821e-09	0.570161283	0.1
4.648569e-09	0.3403325906	0.1	4.648569e-09	0.590094536	0.1
4.94721e-09	0.3182548212	0.1	4.94721e-09	0.6103397878000001	0.1
5.280191e-09	0.29541550809999995	0.1	5.280191e-09	0.6313858653000001	0.1
5.613173e-09	0.2743056056	0.1	5.613173e-09	0.6509443713999999	0.1
5.98653e-09	0.2525233118	0.1	5.98653e-09	0.6712489469	0.1
6.386804e-09	0.2311939254	0.1	6.386804e-09	0.6912712261	0.1
6.787078e-09	0.21176615969999998	0.1	6.787078e-09	0.7096482456	0.1
7.23617e-09	0.19201386417	0.1	7.23617e-09	0.7284920271	0.1
7.717808e-09	0.17298790375	0.1	7.717808e-09	0.7468216547000001	0.1
8.199445e-09	0.1559554003	0.1	8.199445e-09	0.7634070651999999	0.1
8.681082e-09	0.14069860991	0.1	8.681082e-09	0.778430882	0.1
9.16272e-09	0.12702490886	0.1	9.16272e-09	0.7920548827000001	0.1
9.644357e-09	0.11476335208999999	0.1	9.644357e-09	0.8044231293999999	0.1
1.012599e-08	0.10376230702	0.1	1.012599e-08	0.8156636418	0.1
1.060763e-08	0.09388709454	0.1	1.060763e-08	0.8258901899	0.1
1.112798e-08	0.0843455699	0.1	1.112798e-08	0.8359164408	0.1
1.170639e-08	0.07495563043	0.1	1.170639e-08	0.8459501064	0.1
1.22848e-08	0.06669121918	0.1	1.22848e-08	0.8549464824999999	0.1
1.286321e-08	0.059412273220000006	0.1	1.286321e-08	0.8630261928999999	0.1
