Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
4.534189e-13	9.86372536176e-06	0.1	4.534189e-13	1.36030891e-07	0.1	4.534189e-13	9.124399e-14	0.1	4.534189e-13	1.070135e-11	0.1	4.534189e-13	3.886515e-11	0.1	4.534189e-13	7.2273902e-11	0.1	4.534189e-13	1.083856e-17	0.1
1.304914e-12	9.612987869160001e-06	0.1	1.304914e-12	3.8650495e-07	0.1	1.304914e-12	2.592938e-13	0.1	1.304914e-12	3.040568e-11	0.1	1.304914e-12	1.10631e-10	0.1	1.304914e-12	2.02653963e-10	0.1	1.304914e-12	3.079558e-17	0.1
3.349534e-12	9.036633632760001e-06	0.1	3.349534e-12	9.6226191e-07	0.1	3.349534e-12	6.457983e-13	0.1	3.349534e-12	7.569891e-11	0.1	3.349534e-12	2.766289e-10	0.1	3.349534e-12	4.886583499999999e-10	0.1	3.349534e-12	7.666995e-17	0.1
7.132671e-12	8.059779401399999e-06	0.1	7.132671e-12	1.9381303e-06	0.1	7.132671e-12	1.301621e-12	0.1	7.132671e-12	1.524661e-10	0.1	7.132671e-12	5.614857e-10	0.1	7.132671e-12	9.269156900000001e-10	0.1	7.132671e-12	1.54423e-16	0.1
9.834912e-12	7.427368725570001e-06	0.1	9.834912e-12	2.5699237e-06	0.1	9.834912e-12	1.726739e-12	0.1	9.834912e-12	2.021651e-10	0.1	9.834912e-12	7.484584e-10	0.1	9.834912e-12	1.17674647e-09	0.1	9.834912e-12	2.047611e-16	0.1
1.320995e-11	6.706732932e-06	0.1	1.320995e-11	3.2898775e-06	0.1	1.320995e-11	2.211735e-12	0.1	1.320995e-11	2.587979e-10	0.1	1.320995e-11	9.642128e-10	0.1	1.320995e-11	1.42564865e-09	0.1	1.320995e-11	2.621228e-16	0.1
1.80561e-11	5.79251407428e-06	0.1	1.80561e-11	4.2032659e-06	0.1	1.80561e-11	2.827985e-12	0.1	1.80561e-11	3.306443e-10	0.1	1.80561e-11	1.242519e-09	0.1	1.80561e-11	1.68042188e-09	0.1	1.80561e-11	3.348952e-16	0.1
2.443611e-11	4.77616423788e-06	0.1	2.443611e-11	5.2187492e-06	0.1	2.443611e-11	3.514549e-12	0.1	2.443611e-11	4.105179e-10	0.1	2.443611e-11	1.558854e-09	0.1	2.443611e-11	1.87143857e-09	0.1	2.443611e-11	4.158001e-16	0.1
3.136471e-11	3.873351266100001e-06	0.1	3.136471e-11	6.1208496e-06	0.1	3.136471e-11	4.125961e-12	0.1	3.136471e-11	4.814698e-10	0.1	3.136471e-11	1.847149e-09	0.1	3.136471e-11	1.94395819e-09	0.1	3.136471e-11	4.876703e-16	0.1
4.048768e-11	2.93951760453e-06	0.1	4.048768e-11	7.054018000000001e-06	0.1	4.048768e-11	4.760278e-12	0.1	4.048768e-11	5.548608e-10	0.1	4.048768e-11	2.15431e-09	0.1	4.048768e-11	1.89940881e-09	0.1	4.048768e-11	5.620135e-16	0.1
4.961066e-11	2.23082369154e-06	0.1	4.961066e-11	7.762268599999999e-06	0.1	4.961066e-11	5.243308e-12	0.1	4.961066e-11	6.105589e-10	0.1	4.961066e-11	2.395167e-09	0.1	4.961066e-11	1.76191245e-09	0.1	4.961066e-11	6.184365e-16	0.1
5.873363e-11	1.69299006993e-06	0.1	5.873363e-11	8.2998134e-06	0.1	5.873363e-11	5.611117e-12	0.1	5.873363e-11	6.528295e-10	0.1	5.873363e-11	2.583783e-09	0.1	5.873363e-11	1.57935193e-09	0.1	5.873363e-11	6.612589e-16	0.1
6.78566e-11	1.2848231516399999e-06	0.1	6.78566e-11	8.7077949e-06	0.1	6.78566e-11	5.891178e-12	0.1	6.78566e-11	6.849096e-10	0.1	6.78566e-11	2.731306e-09	0.1	6.78566e-11	1.38178465e-09	0.1	6.78566e-11	6.93759e-16	0.1
7.697957e-11	9.750629492730001e-07	0.1	7.697957e-11	9.0174425e-06	0.1	7.697957e-11	6.104417e-12	0.1	7.697957e-11	7.09256e-10	0.1	7.697957e-11	2.846557e-09	0.1	7.697957e-11	1.18729582e-09	0.1	7.697957e-11	7.18425e-16	0.1
8.610254e-11	7.399831000949999e-07	0.1	8.610254e-11	9.2524573e-06	0.1	8.610254e-11	6.26677e-12	0.1	8.610254e-11	7.277331e-10	0.1	8.610254e-11	2.936499e-09	0.1	8.610254e-11	1.00604975e-09	0.1	8.610254e-11	7.371454e-16	0.1
9.522552e-11	5.61579184152e-07	0.1	9.522552e-11	9.4308269e-06	0.1	9.522552e-11	6.390376e-12	0.1	9.522552e-11	7.417558e-10	0.1	9.522552e-11	3.00662e-09	0.1	9.522552e-11	8.430779900000001e-10	0.1	9.522552e-11	7.513533e-16	0.1
