Batch	m_SP	5	P2_L	R	P1	P3	P4	
1.936952000000e-09	9.834102330570e-06	1.000000000000e-01	1.936952000000e-09	1.860464000000e-08	1.000000000000e-01	1.936952000000e-09	7.697618000000e-08	1.000000000000e-01	1.936952000000e-09	3.364132000000e-08	1.000000000000e-01	1.936952000000e-09	4.726860000000e-10	1.000000000000e-01
5.864772000000e-09	9.577568571411e-06	1.000000000000e-01	5.864772000000e-09	5.599603000000e-08	1.000000000000e-01	5.864772000000e-09	2.303086000000e-07	1.000000000000e-01	5.864772000000e-09	9.849772000000e-08	1.000000000000e-01	5.864772000000e-09	1.418104000000e-09	1.000000000000e-01
1.305689000000e-08	9.129319932135e-06	1.000000000000e-01	1.305689000000e-08	1.232869000000e-07	1.000000000000e-01	1.305689000000e-08	5.018115000000e-07	1.000000000000e-01	1.305689000000e-08	2.062533000000e-07	1.000000000000e-01	1.305689000000e-08	3.104703000000e-09	1.000000000000e-01
2.456429000000e-08	8.465598372105e-06	1.000000000000e-01	2.456429000000e-08	2.277559000000e-07	1.000000000000e-01	2.456429000000e-08	9.127492000000e-07	1.000000000000e-01	2.456429000000e-08	3.519669000000e-07	1.000000000000e-01	2.456429000000e-08	5.687887000000e-09	1.000000000000e-01
4.082435000000e-08	7.627442718124e-06	1.000000000000e-01	4.082435000000e-08	3.686116000000e-07	1.000000000000e-01	4.082435000000e-08	1.448406000000e-06	1.000000000000e-01	4.082435000000e-08	5.101669000000e-07	1.000000000000e-01	4.082435000000e-08	9.109368000000e-09	1.000000000000e-01
6.458768000000e-08	6.579678637904e-06	1.000000000000e-01	6.458768000000e-08	5.602707000000e-07	1.000000000000e-01	6.458768000000e-08	2.147768000000e-06	1.000000000000e-01	6.458768000000e-08	6.623308000000e-07	1.000000000000e-01	6.458768000000e-08	1.366646000000e-08	1.000000000000e-01
8.835101000000e-08	5.703310969043e-06	1.000000000000e-01	8.835101000000e-08	7.354443000000e-07	1.000000000000e-01	8.835101000000e-08	2.761818000000e-06	1.000000000000e-01	8.835101000000e-08	7.453812000000e-07	1.000000000000e-01	8.835101000000e-08	1.774759000000e-08	1.000000000000e-01
1.121143000000e-07	4.964259862004e-06	1.000000000000e-01	1.121143000000e-07	8.948240000000e-07	1.000000000000e-01	1.121143000000e-07	3.303099000000e-06	1.000000000000e-01	1.121143000000e-07	7.801116000000e-07	1.000000000000e-01	1.121143000000e-07	2.140261000000e-08	1.000000000000e-01
1.358777000000e-07	4.336303457007e-06	1.000000000000e-01	1.358777000000e-07	1.039293000000e-06	1.000000000000e-01	1.358777000000e-07	3.781735000000e-06	1.000000000000e-01	1.358777000000e-07	7.816894000000e-07	1.000000000000e-01	1.358777000000e-07	2.467555000000e-08	1.000000000000e-01
1.596410000000e-07	3.799114500041e-06	1.000000000000e-01	1.596410000000e-07	1.169841000000e-06	1.000000000000e-01	1.596410000000e-07	4.206015000000e-06	1.000000000000e-01	1.596410000000e-07	7.611252000000e-07	1.000000000000e-01	1.596410000000e-07	2.760556000000e-08	1.000000000000e-01
1.843605000000e-07	3.319575020780e-06	1.000000000000e-01	1.843605000000e-07	1.291984000000e-06	1.000000000000e-01	1.843605000000e-07	4.597071000000e-06	1.000000000000e-01	1.843605000000e-07	7.247524000000e-07	1.000000000000e-01	1.843605000000e-07	3.032715000000e-08	1.000000000000e-01
2.129049000000e-07	2.848434199352e-06	1.000000000000e-01	2.129049000000e-07	1.417213000000e-06	1.000000000000e-01	2.129049000000e-07	4.993143000000e-06	1.000000000000e-01	2.129049000000e-07	6.718338000000e-07	1.000000000000e-01	2.129049000000e-07	3.310116000000e-08	1.000000000000e-01
2.414493000000e-07	2.449903795815e-06	1.000000000000e-01	2.414493000000e-07	1.527163000000e-06	1.000000000000e-01	2.414493000000e-07	5.337658000000e-06	1.000000000000e-01	2.414493000000e-07	6.134896000000e-07	1.000000000000e-01	2.414493000000e-07	3.552587000000e-08	1.000000000000e-01
2.699937000000e-07	2.111002368062e-06	1.000000000000e-01	2.699937000000e-07	1.623491000000e-06	1.000000000000e-01	2.699937000000e-07	5.637591000000e-06	1.000000000000e-01	2.699937000000e-07	5.540310000000e-07	1.000000000000e-01	2.699937000000e-07	3.764376000000e-08	1.000000000000e-01
3.045274000000e-07	1.766321371543e-06	1.000000000000e-01	3.045274000000e-07	1.724009000000e-06	1.000000000000e-01	3.045274000000e-07	5.949226000000e-06	1.000000000000e-01	3.045274000000e-07	4.843750000000e-07	1.000000000000e-01	3.045274000000e-07	3.984922000000e-08	1.000000000000e-01
3.390611000000e-07	1.480134455075e-06	1.000000000000e-01	3.390611000000e-07	1.809296000000e-06	1.000000000000e-01	3.390611000000e-07	6.212977000000e-06	1.000000000000e-01	3.390611000000e-07	4.196781000000e-07	1.000000000000e-01	3.390611000000e-07	4.171821000000e-08	1.000000000000e-01
3.751007000000e-07	1.232172328536e-06	1.000000000000e-01	3.751007000000e-07	1.884415000000e-06	1.000000000000e-01	3.751007000000e-07	6.445092000000e-06	1.000000000000e-01	3.751007000000e-07	3.587831000000e-07	1.000000000000e-01	3.751007000000e-07	4.336369000000e-08	1.000000000000e-01
4.171638000000e-07	9.957491207606e-07	1.000000000000e-01	4.171638000000e-07	1.956983000000e-06	1.000000000000e-01	4.171638000000e-07	6.669416000000e-06	1.000000000000e-01	4.171638000000e-07	2.967488000000e-07	1.000000000000e-01	4.171638000000e-07	4.495353000000e-08	1.000000000000e-01
