Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
1.364339e-06	0.9880846	0.1	1.364339e-06	2.817842e-06	0.1	1.364339e-06	0.0001130482	0.1	1.364339e-06	0.003341288	0.1	1.364339e-06	0.00173077486	0.1	1.364339e-06	0.0001134116	0.1	1.364339e-06	1.280873e-08	0.1
1.798642e-06	0.98475	0.1	1.798642e-06	3.714271e-06	0.1	1.798642e-06	0.0001499849	0.1	1.798642e-06	0.004408987	0.1	1.798642e-06	0.00225820821	0.1	1.798642e-06	0.0001488702	0.1	1.798642e-06	2.30563e-08	0.1
2.349037e-06	0.9805518	0.1	2.349037e-06	4.855035e-06	0.1	2.349037e-06	0.0001980588	0.1	2.349037e-06	0.005771864	0.1	2.349037e-06	0.00290239277	0.1	2.349037e-06	0.0001932147	0.1	2.349037e-06	4.313432e-08	0.1
2.899431e-06	0.9763849	0.1	2.899431e-06	6.004132e-06	0.1	2.899431e-06	0.0002479081	0.1	2.899431e-06	0.007149823	0.1	2.899431e-06	0.00351480812	0.1	2.899431e-06	0.000236777	0.1	2.899431e-06	7.282969e-08	0.1
3.449826e-06	0.9722498	0.1	3.449826e-06	7.164236e-06	0.1	3.449826e-06	0.0002998488	0.1	3.449826e-06	0.00854648	0.1	3.449826e-06	0.00409144754	0.1	3.449826e-06	0.0002794183	0.1	3.449826e-06	1.136245e-07	0.1
4.00022e-06	0.9681467	0.1	4.00022e-06	8.337343e-06	0.1	4.00022e-06	0.0003541154	0.1	4.00022e-06	0.009964512	0.1	4.00022e-06	0.00462942724	0.1	4.00022e-06	0.0003209927	0.1	4.00022e-06	1.666286e-07	0.1
4.550615e-06	0.9640757	0.1	4.550615e-06	9.524772e-06	0.1	4.550615e-06	0.000410861	0.1	4.550615e-06	0.01140567	0.1	4.550615e-06	0.00512696854	0.1	4.550615e-06	0.0003613522	0.1	4.550615e-06	2.325823e-07	0.1
5.149961e-06	0.959679	0.1	5.149961e-06	1.083489e-05	0.1	5.149961e-06	0.0004755597	0.1	5.149961e-06	0.0130023	0.1	5.149961e-06	0.005621915250000001	0.1	5.149961e-06	0.0004037509	0.1	5.149961e-06	3.195806e-07	0.1
5.822735e-06	0.9547884	0.1	5.822735e-06	1.232685e-05	0.1	5.822735e-06	0.0005517933	0.1	5.822735e-06	0.01482852	0.1	5.822735e-06	0.00611969619	0.1	5.822735e-06	0.0004492117	0.1	5.822735e-06	4.361674e-07	0.1
6.718554e-06	0.9483483	0.1	6.718554e-06	1.434696e-05	0.1	6.718554e-06	0.0006590063	0.1	6.718554e-06	0.0173137	0.1	6.718554e-06	0.0066910742	0.1	6.718554e-06	0.0005059026	0.1	6.718554e-06	6.21675e-07	0.1
7.614374e-06	0.9419883	0.1	7.614374e-06	1.640154e-05	0.1	7.614374e-06	0.0007722089	0.1	7.614374e-06	0.01985457	0.1	7.614374e-06	0.0071654222	0.1	7.614374e-06	0.0005578817	0.1	7.614374e-06	8.396413e-07	0.1
8.510194e-06	0.9357056	0.1	8.510194e-06	1.8485e-05	0.1	8.510194e-06	0.0008906329	0.1	8.510194e-06	0.02244326	0.1	8.510194e-06	0.0075529188	0.1	8.510194e-06	0.0006049541	0.1	8.510194e-06	1.086935e-06	0.1
