Batch	m_SP	5	W4_L	W3	R	P1	P2_L	
4.895644000000e+00	9.895073740000e-01	1.000000000000e-01	4.895644000000e+00	3.663774000000e-05	1.000000000000e-01	4.895644000000e+00	4.684334000000e-09	1.000000000000e-01	4.895644000000e+00	4.383139000000e-03	1.000000000000e-01	4.895644000000e+00	1.560609878000e-08	1.000000000000e-01
5.491338000000e+00	9.883497870000e-01	1.000000000000e-01	5.491338000000e+00	4.097700000000e-05	1.000000000000e-01	5.491338000000e+00	4.680236000000e-09	1.000000000000e-01	5.491338000000e+00	4.960375000000e-03	1.000000000000e-01	5.491338000000e+00	1.559244546000e-08	1.000000000000e-01
6.197804000000e+00	9.869793640000e-01	1.000000000000e-01	6.197804000000e+00	4.609035000000e-05	1.000000000000e-01	6.197804000000e+00	4.675384000000e-09	1.000000000000e-01	6.197804000000e+00	5.643661000000e-03	1.000000000000e-01	6.197804000000e+00	1.557627865000e-08	1.000000000000e-01
7.110631000000e+00	9.852130250000e-01	1.000000000000e-01	7.110631000000e+00	5.264490000000e-05	1.000000000000e-01	7.110631000000e+00	4.669129000000e-09	1.000000000000e-01	7.110631000000e+00	6.524465000000e-03	1.000000000000e-01	7.110631000000e+00	1.555543674000e-08	1.000000000000e-01
8.411003000000e+00	9.827047210000e-01	1.000000000000e-01	8.411003000000e+00	6.188105000000e-05	1.000000000000e-01	8.411003000000e+00	4.660246000000e-09	1.000000000000e-01	8.411003000000e+00	7.775204000000e-03	1.000000000000e-01	8.411003000000e+00	1.552584780000e-08	1.000000000000e-01
1.036717000000e+01	9.789493530000e-01	1.000000000000e-01	1.036717000000e+01	7.555383000000e-05	1.000000000000e-01	1.036717000000e+01	4.646941000000e-09	1.000000000000e-01	1.036717000000e+01	9.647865000000e-03	1.000000000000e-01	1.036717000000e+01	1.548151977000e-08	1.000000000000e-01
1.372059000000e+01	9.725609140000e-01	1.000000000000e-01	1.372059000000e+01	9.838634000000e-05	1.000000000000e-01	1.372059000000e+01	4.624298000000e-09	1.000000000000e-01	1.372059000000e+01	1.283366000000e-02	1.000000000000e-01	1.372059000000e+01	1.540608465000e-08	1.000000000000e-01
1.930962000000e+01	9.620502460000e-01	1.000000000000e-01	1.930962000000e+01	1.347912000000e-04	1.000000000000e-01	1.930962000000e+01	4.587015000000e-09	1.000000000000e-01	1.930962000000e+01	1.807559000000e-02	1.000000000000e-01	1.930962000000e+01	1.528186761000e-08	1.000000000000e-01
2.663271000000e+01	9.485311020000e-01	1.000000000000e-01	2.663271000000e+01	1.795151000000e-04	1.000000000000e-01	2.663271000000e+01	4.539006000000e-09	1.000000000000e-01	2.663271000000e+01	2.481853000000e-02	1.000000000000e-01	2.663271000000e+01	1.512192866000e-08	1.000000000000e-01
3.836972000000e+01	9.274416040000e-01	1.000000000000e-01	3.836972000000e+01	2.446424000000e-04	1.000000000000e-01	3.836972000000e+01	4.463987000000e-09	1.000000000000e-01	3.836972000000e+01	3.533874000000e-02	1.000000000000e-01	3.836972000000e+01	1.487199649000e-08	1.000000000000e-01
4.770918000000e+01	9.111501450000e-01	1.000000000000e-01	4.770918000000e+01	2.911577000000e-04	1.000000000000e-01	4.770918000000e+01	4.405927000000e-09	1.000000000000e-01	4.770918000000e+01	4.346674000000e-02	1.000000000000e-01	4.770918000000e+01	1.467856770000e-08	1.000000000000e-01
5.223766000000e+01	9.034018390000e-01	1.000000000000e-01	5.223766000000e+01	3.121409000000e-04	1.000000000000e-01	5.223766000000e+01	4.378278000000e-09	1.000000000000e-01	5.223766000000e+01	4.733278000000e-02	1.000000000000e-01	5.223766000000e+01	1.458645304000e-08	1.000000000000e-01
5.852853000000e+01	8.927976710000e-01	1.000000000000e-01	5.852853000000e+01	3.396853000000e-04	1.000000000000e-01	5.852853000000e+01	4.340402000000e-09	1.000000000000e-01	5.852853000000e+01	5.262419000000e-02	1.000000000000e-01	5.852853000000e+01	1.446026537000e-08	1.000000000000e-01
6.481940000000e+01	8.823746730000e-01	1.000000000000e-01	6.481940000000e+01	3.654539000000e-04	1.000000000000e-01	6.481940000000e+01	4.303130000000e-09	1.000000000000e-01	6.481940000000e+01	5.782548000000e-02	1.000000000000e-01	6.481940000000e+01	1.433609853000e-08	1.000000000000e-01
7.740114000000e+01	8.620554900000e-01	1.000000000000e-01	7.740114000000e+01	4.120397000000e-04	1.000000000000e-01	7.740114000000e+01	4.230344000000e-09	1.000000000000e-01	7.740114000000e+01	6.796622000000e-02	1.000000000000e-01	7.740114000000e+01	1.409360630000e-08	1.000000000000e-01
9.222147000000e+01	8.389841000000e-01	1.000000000000e-01	9.222147000000e+01	4.592349000000e-04	1.000000000000e-01	9.222147000000e+01	4.147489000000e-09	1.000000000000e-01	9.222147000000e+01	7.948202000000e-02	1.000000000000e-01	9.222147000000e+01	1.381757391000e-08	1.000000000000e-01
1.123995000000e+02	8.089861960000e-01	1.000000000000e-01	1.123995000000e+02	5.118641000000e-04	1.000000000000e-01	1.123995000000e+02	4.039404000000e-09	1.000000000000e-01	1.123995000000e+02	9.445726000000e-02	1.000000000000e-01	1.123995000000e+02	1.345748012000e-08	1.000000000000e-01
1.405768000000e+02	7.696213370000e-01	1.000000000000e-01	1.405768000000e+02	5.666854000000e-04	1.000000000000e-01	1.405768000000e+02	3.896909000000e-09	1.000000000000e-01	1.405768000000e+02	1.141116000000e-01	1.000000000000e-01	1.405768000000e+02	1.298276070000e-08	1.000000000000e-01
