Batch	m_SP	2	P2_L	W4_L	
2.418345e-12	9.7731495557454e-06	0.1	2.418345e-12	8.664461e-08	0.1
5.239247e-12	9.515712778719e-06	0.1	5.239247e-12	1.857022e-07	0.1
1.07303e-11	9.035193774730502e-06	0.1	1.07303e-11	3.724731e-07	0.1
2.049219e-11	8.2438516998984e-06	0.1	2.049219e-11	6.856002e-07	0.1
3.367818e-11	7.2902679849264e-06	0.1	3.367818e-11	1.07266e-06	0.1
5.079878e-11	6.223499702371599e-06	0.1	5.079878e-11	1.519341e-06	0.1
6.791938e-11	5.3204588190528e-06	0.1	6.791938e-11	1.909825e-06	0.1
9.323303e-11	4.229476719798e-06	0.1	9.323303e-11	2.398344e-06	0.1
1.185467e-10	3.3701981355182e-06	0.1	1.185467e-10	2.797482e-06	0.1
1.438603e-10	2.6908339566276002e-06	0.1	1.438603e-10	3.123044e-06	0.1
1.69174e-10	2.1519611364867e-06	0.1	1.69174e-10	3.388193e-06	0.1
1.944877e-10	1.72333904950116e-06	0.1	1.944877e-10	3.603844e-06	0.1
2.198013e-10	1.38161891133866e-06	0.1	2.198013e-10	3.779021e-06	0.1
2.461777e-10	1.09847426701542e-06	0.1	2.461777e-10	3.926499e-06	0.1
2.768048e-10	8.424789217524901e-07	0.1	2.768048e-10	4.061758e-06	0.1
3.07432e-10	6.466599330975e-07	0.1	3.07432e-10	4.166511e-06	0.1
3.393568e-10	4.9114007207476e-07	0.1	3.393568e-10	4.250525e-06	0.1
3.764725e-10	3.5692660522288e-07	0.1	3.764725e-10	4.323607e-06	0.1
4.135882e-10	2.5952135989692e-07	0.1	4.135882e-10	4.376955e-06	0.1
4.52309e-10	1.86198299063847e-07	0.1	4.52309e-10	4.417245e-06	0.1
4.974508e-10	1.26506119314204e-07	0.1	4.974508e-10	4.450064e-06	0.1
