Batch	m_SP	13	W5	W1	W2	W3	W4	W6	R	P1	P2	P3	P4	P5	P6																							
7.219245e-08	0.988654	0.1	7.219245e-08	3.510669e-05	0.1	7.219245e-08	4.664896e-15	0.1	7.219245e-08	9.475099e-13	0.1	7.219245e-08	0.01131085	0.1	7.219245e-08	2.339424e-11	0.1	7.219245e-08	7.32506e-14	0.1	7.219245e-08	2.305598e-13	0.1	7.219245e-08	3.512213e-12	0.1	7.219245e-08	1.192356e-13	0.1	7.219245e-08	2.110753e-23	0.1	7.219245e-08	2.233091e-14	0.1	7.219245e-08	9.956293e-24	0.1
1.171407e-07	0.9817441	0.1	1.171407e-07	6.810035e-05	0.1	1.171407e-07	7.565534e-15	0.1	1.171407e-07	1.532039e-12	0.1	1.171407e-07	0.0181878	0.1	1.171407e-07	3.85421e-11	0.1	1.171407e-07	1.1922e-13	0.1	1.171407e-07	3.75844e-13	0.1	1.171407e-07	5.72468e-12	0.1	1.171407e-07	1.9361e-13	0.1	1.171407e-07	3.420655e-23	0.1	1.171407e-07	3.618695e-14	0.1	1.171407e-07	1.614985e-23	0.1
1.756724e-07	0.9729194	0.1	1.756724e-07	0.0001212969	0.1	1.756724e-07	1.134166e-14	0.1	1.756724e-07	2.287132e-12	0.1	1.756724e-07	0.02695934	0.1	1.756724e-07	5.892791e-11	0.1	1.756724e-07	1.795304e-13	0.1	1.756724e-07	5.670322e-13	0.1	1.756724e-07	8.63543e-12	0.1	1.756724e-07	2.90642e-13	0.1	1.756724e-07	5.121858e-23	0.1	1.756724e-07	5.417826e-14	0.1	1.756724e-07	2.421029e-23	0.1
2.4359e-07	0.9629201	0.1	2.4359e-07	0.000194612	0.1	2.4359e-07	1.572539e-14	0.1	2.4359e-07	3.154866e-12	0.1	2.4359e-07	0.03688531	0.1	2.4359e-07	8.350466e-11	0.1	2.4359e-07	2.501819e-13	0.1	2.4359e-07	7.917064e-13	0.1	2.4359e-07	1.205495e-11	0.1	2.4359e-07	4.035173e-13	0.1	2.4359e-07	7.089836e-23	0.1	2.4359e-07	7.498395e-14	0.1	2.4359e-07	3.3558e-23	0.1
3.115076e-07	0.9531728	0.1	3.115076e-07	0.0002774503	0.1	3.115076e-07	2.011495e-14	0.1	3.115076e-07	4.013748e-12	0.1	3.115076e-07	0.04654974	0.1	3.115076e-07	1.090538e-10	0.1	3.115076e-07	3.21583e-13	0.1	3.115076e-07	1.0194e-12	0.1	3.115076e-07	1.551938e-11	0.1	3.115076e-07	5.16722e-13	0.1	3.115076e-07	9.051807e-23	0.1	3.115076e-07	9.571724e-14	0.1	3.115076e-07	4.290162e-23	0.1
3.849838e-07	0.9429041	0.1	3.849838e-07	0.0003749484	0.1	3.849838e-07	2.48737e-14	0.1	3.849838e-07	4.933215e-12	0.1	3.849838e-07	0.05672095	0.1	3.849838e-07	1.377663e-10	0.1	3.849838e-07	3.996961e-13	0.1	3.849838e-07	1.269093e-12	0.1	3.849838e-07	1.931745e-11	0.1	3.849838e-07	6.395846e-13	0.1	3.849838e-07	1.116806e-22	0.1	3.849838e-07	1.180696e-13	0.1	3.849838e-07	5.300685e-23	0.1
4.667979e-07	0.9317986	0.1	4.667979e-07	0.000490233	0.1	4.667979e-07	3.018795e-14	0.1	4.667979e-07	5.945474e-12	0.1	4.667979e-07	0.0677112	0.1	4.667979e-07	1.71018e-10	0.1	4.667979e-07	4.877537e-13	0.1	4.667979e-07	1.551179e-12	0.1	4.667979e-07	2.360693e-11	0.1	4.667979e-07	7.768888e-13	0.1	4.667979e-07	1.351729e-22	0.1	4.667979e-07	1.428676e-13	0.1	4.667979e-07	6.425656e-23	0.1
5.48612e-07	0.9210289	0.1	5.48612e-07	0.0006100739	0.1	5.48612e-07	3.552125e-14	0.1	5.48612e-07	6.945922e-12	0.1	5.48612e-07	0.07836106	0.1	5.48612e-07	2.055853e-10	0.1	5.48612e-07	5.769579e-13	0.1	5.48612e-07	1.837462e-12	0.1	5.48612e-07	2.795898e-11	0.1	5.48612e-07	9.147321e-13	0.1	5.48612e-07	1.585945e-22	0.1	5.48612e-07	1.675742e-13	0.1	5.48612e-07	7.550524e-23	0.1
6.304261e-07	0.9105847	0.1	6.304261e-07	0.0007324742	0.1	6.304261e-07	4.087559e-14	0.1	6.304261e-07	7.934917e-12	0.1	6.304261e-07	0.08868279	0.1	6.304261e-07	2.414325e-10	0.1	6.304261e-07	6.673076e-13	0.1	6.304261e-07	2.127856e-12	0.1	6.304261e-07	3.237231e-11	0.1	6.304261e-07	1.053121e-12	0.1	6.304261e-07	1.819498e-22	0.1	6.304261e-07	1.921932e-13	0.1	6.304261e-07	8.675395e-23	0.1
7.156143e-07	0.9000452	0.1	7.156143e-07	0.0008610239	0.1	7.156143e-07	4.647455e-14	0.1	7.156143e-07	8.9529e-12	0.1	7.156143e-07	0.09909381	0.1	7.156143e-07	2.800799e-10	0.1	7.156143e-07	7.625911e-13	0.1	7.156143e-07	2.434494e-12	0.1	7.156143e-07	3.703128e-11	0.1	7.156143e-07	1.197798e-12	0.1	7.156143e-07	2.062017e-22	0.1	7.156143e-07	2.177383e-13	0.1	7.156143e-07	9.846743e-23	0.1
