Batch	m_SP	5	C5H5	T1a_L	T4a_L	N1a_L	N7a_L							
1.624776e-09	0.9879115	0.1	1.624776e-09	0.011442433500000002	0.1	1.624776e-09	2.5945819789999996e-06	0.1	1.624776e-09	0.00031381737	0.1	1.624776e-09	1.07230574e-06	0.1
2.308638e-09	0.9829104	0.1	2.308638e-09	0.01617634	0.1	2.308638e-09	4.280207128e-06	0.1	2.308638e-09	0.00044364763	0.1	2.308638e-09	1.5919833e-06	0.1
3.196352e-09	0.9764937	0.1	3.196352e-09	0.022250415	0.1	3.196352e-09	6.9215095859999995e-06	0.1	3.196352e-09	0.00061023272	0.1	3.196352e-09	2.3179482e-06	0.1
4.084065e-09	0.9701601	0.1	4.084065e-09	0.028245760999999998	0.1	4.084065e-09	1.001657471e-05	0.1	4.084065e-09	0.00077465886	0.1	4.084065e-09	3.0947578000000002e-06	0.1
5.017866e-09	0.9635858	0.1	5.017866e-09	0.034469054	0.1	5.017866e-09	1.369849167e-05	0.1	5.017866e-09	0.00094533665	0.1	5.017866e-09	3.9589846e-06	0.1
6.136015e-09	0.9558299	0.1	6.136015e-09	0.041810927	0.1	6.136015e-09	1.859893168e-05	0.1	6.136015e-09	0.00114669261	0.1	6.136015e-09	5.0472018e-06	0.1
7.454769e-09	0.9468415	0.1	7.454769e-09	0.050319591000000004	0.1	7.454769e-09	2.495015883e-05	0.1	7.454769e-09	0.0013800487999999999	0.1	7.454769e-09	6.3912089999999995e-06	0.1
8.989629e-09	0.9365907	0.1	8.989629e-09	0.060023325	0.1	8.989629e-09	3.296085262e-05	0.1	8.989629e-09	0.0016461814199999999	0.1	8.989629e-09	8.0185886e-06	0.1
1.077342e-08	0.9249527	0.1	1.077342e-08	0.071040256	0.1	1.077342e-08	4.28976986e-05	0.1	1.077342e-08	0.0019483297999999998	0.1	1.077342e-08	9.9699982e-06	0.1
1.313781e-08	0.9099653	0.1	1.313781e-08	0.085227954	0.1	1.313781e-08	5.677148598999999e-05	0.1	1.313781e-08	0.0023374391	0.1	1.313781e-08	1.26158031e-05	0.1
1.550219e-08	0.8954559	0.1	1.550219e-08	0.098963295	0.1	1.550219e-08	7.111294e-05	0.1	1.550219e-08	0.0027141431	0.1	1.550219e-08	1.5289416e-05	0.1
1.786658e-08	0.8814019	0.1	1.786658e-08	0.112267541	0.1	1.786658e-08	8.56561615e-05	0.1	1.786658e-08	0.0030790245	0.1	1.786658e-08	1.7959474e-05	0.1
2.032921e-08	0.8672254	0.1	2.032921e-08	0.12568780100000002	0.1	2.032921e-08	0.00010081580374999999	0.1	2.032921e-08	0.0034470889	0.1	2.032921e-08	2.0713163000000002e-05	0.1
2.318485e-08	0.851347	0.1	2.318485e-08	0.14071914200000002	0.1	2.318485e-08	0.00011822095759999999	0.1	2.318485e-08	0.0038593374999999997	0.1	2.318485e-08	2.3849889e-05	0.1
2.604049e-08	0.8360397	0.1	2.604049e-08	0.15521000000000001	0.1	2.604049e-08	0.000135297673	0.1	2.604049e-08	0.004256762900000001	0.1	2.604049e-08	2.6910482e-05	0.1
2.889612e-08	0.8212731	0.1	2.889612e-08	0.16918895	0.1	2.889612e-08	0.0001519540504	0.1	2.889612e-08	0.0046401498999999995	0.1	2.889612e-08	2.9885502000000003e-05	0.1
3.210438e-08	0.8052932	0.1	3.210438e-08	0.18431647999999998	0.1	3.210438e-08	0.00017010244909999996	0.1	3.210438e-08	0.0050550375	0.1	3.210438e-08	3.3120176e-05	0.1
3.55477e-08	0.7888202	0.1	3.55477e-08	0.19991087	0.1	3.55477e-08	0.0001888801428	0.1	3.55477e-08	0.0054827297	0.1	3.55477e-08	3.6463211e-05	0.1
3.899103e-08	0.7730076	0.1	3.899103e-08	0.21488004000000002	0.1	3.899103e-08	0.0002069250272	0.1	3.899103e-08	0.0058932737999999995	0.1	3.899103e-08	3.967467e-05	0.1
4.243436e-08	0.7578165	0.1	4.243436e-08	0.22926089	0.1	4.243436e-08	0.0002242498052	0.1	4.243436e-08	0.0062876825999999995	0.1	4.243436e-08	4.275858e-05	0.1
4.656846e-08	0.7403485	0.1	4.656846e-08	0.24579721999999998	0.1	4.656846e-08	0.00024413378809999998	0.1	4.656846e-08	0.0067412081	0.1	4.656846e-08	4.6300078e-05	0.1
5.070257e-08	0.7236675	0.1	5.070257e-08	0.26158839	0.1	5.070257e-08	0.0002630683413	0.1	5.070257e-08	0.007174297499999999	0.1	5.070257e-08	4.9675414e-05	0.1
5.483667e-08	0.7077217	0.1	5.483667e-08	0.27668366	0.1	5.483667e-08	0.0002811109227	0.1	5.483667e-08	0.0075883001000000005	0.1	5.483667e-08	5.2894902e-05	0.1
5.897078e-08	0.6924635	0.1	5.897078e-08	0.29112803	0.1	5.897078e-08	0.00029831894930000004	0.1	5.897078e-08	0.0079844498	0.1	5.897078e-08	5.5968587e-05	0.1
6.396975e-08	0.6748697	0.1	6.396975e-08	0.30778342	0.1	6.396975e-08	0.00031809048630000004	0.1	6.396975e-08	0.008441242	0.1	6.396975e-08	5.9504065e-05	0.1
6.896872e-08	0.6581477	0.1	6.896872e-08	0.32361343	0.1	6.896872e-08	0.0003368123663	0.1	6.896872e-08	0.0088753957	0.1	6.896872e-08	6.2855733e-05	0.1
7.39677e-08	0.6422344	0.1	7.39677e-08	0.33867795	0.1	7.39677e-08	0.00035456701190000005	0.1	7.39677e-08	0.009288554099999999	0.1	7.39677e-08	6.6037695e-05	0.1
7.896667e-08	0.6270724	0.1	7.896667e-08	0.35303116	0.1	7.896667e-08	0.00037142898950000004	0.1	7.896667e-08	0.0096822057	0.1	7.896667e-08	6.9062699e-05	0.1
8.497266e-08	0.6097767	0.1	8.497266e-08	0.36940423	0.1	8.497266e-08	0.0003906016292	0.1	8.497266e-08	0.0101312524	0.1	8.497266e-08	7.2505738e-05	0.1
9.097864e-08	0.5934096	0.1	9.097864e-08	0.38489838000000004	0.1	9.097864e-08	0.0004086865284	0.1	9.097864e-08	0.010556194100000001	0.1	9.097864e-08	7.5756707e-05	0.1
9.698463e-08	0.5778981	0.1	9.698463e-08	0.3995824	0.1	9.698463e-08	0.00042577555679999997	0.1	9.698463e-08	0.010958919400000001	0.1	9.698463e-08	7.883152500000001e-05	0.1
1.029906e-07	0.5631768	0.1	1.029906e-07	0.41351837	0.1	1.029906e-07	0.00044195090179999995	0.1	1.029906e-07	0.011341127999999999	0.1	1.029906e-07	8.174437099999999e-05	0.1
1.100054e-07	0.5469051	0.1	1.100054e-07	0.42892219	0.1	1.100054e-07	0.00045978282869999995	0.1	1.100054e-07	0.011763590600000002	0.1	1.100054e-07	8.4958225e-05	0.1
1.172723e-07	0.5310112	0.1	1.172723e-07	0.44396827	0.1	1.172723e-07	0.00047715538329999997	0.1	1.172723e-07	0.012176245200000001	0.1	1.172723e-07	8.8091858e-05	0.1
1.245393e-07	0.5160149	0.1	1.245393e-07	0.45816463	0.1	1.245393e-07	0.0004935072842	0.1	1.245393e-07	0.012565591999999999	0.1	1.245393e-07	9.104362999999999e-05	0.1
1.318062e-07	0.5018424	0.1	1.318062e-07	0.47158105	0.1	1.318062e-07	0.0005089273095	0.1	1.318062e-07	0.0129335528	0.1	1.318062e-07	9.382909699999999e-05	0.1
1.399814e-07	0.4868013	0.1	1.399814e-07	0.48581979999999997	0.1	1.399814e-07	0.000525257851	0.1	1.399814e-07	0.0133240642	0.1	1.399814e-07	9.678103700000001e-05	0.1
1.48762e-07	0.4716192	0.1	1.48762e-07	0.50019206	0.1	1.48762e-07	0.000541706866	0.1	1.48762e-07	0.0137182374	0.1	1.48762e-07	9.975639800000001e-05	0.1
1.575426e-07	0.4573554	0.1	1.575426e-07	0.51369503	0.1	1.575426e-07	0.0005571306024	0.1	1.575426e-07	0.0140885685	0.1	1.575426e-07	0.00010254801600000001	0.1
1.663232e-07	0.443929	0.1	1.663232e-07	0.52640515	0.1	1.663232e-07	0.0005716226336	0.1	1.663232e-07	0.0144371555	0.1	1.663232e-07	0.000105172535	0.1
1.758293e-07	0.4302547	0.1	1.758293e-07	0.53934997	0.1	1.758293e-07	0.0005863574652999999	0.1	1.758293e-07	0.014792177899999998	0.1	1.758293e-07	0.00010784245200000001	0.1
1.864236e-07	0.4159746	0.1	1.864236e-07	0.5528683	0.1	1.864236e-07	0.0006017190508	0.1	1.864236e-07	0.015162928999999999	0.1	1.864236e-07	0.000110627437	0.1
1.97018e-07	0.402612	0.1	1.97018e-07	0.56551801	0.1	1.97018e-07	0.0006160704191	0.1	1.97018e-07	0.015509864100000001	0.1	1.97018e-07	0.00011323061800000001	0.1
2.076123e-07	0.3900812	0.1	2.076123e-07	0.57738052	0.1	2.076123e-07	0.0006295086426	0.1	2.076123e-07	0.0158351998	0.1	2.076123e-07	0.00011566933599999999	0.1
2.186386e-07	0.3778418	0.1	2.186386e-07	0.58896686	0.1	2.186386e-07	0.0006426165407	0.1	2.186386e-07	0.016152971000000002	0.1	2.186386e-07	0.00011804912	0.1
2.313929e-07	0.3646088	0.1	2.313929e-07	0.60149401	0.1	2.313929e-07	0.0006567692406	0.1	2.313929e-07	0.0164965438	0.1	2.313929e-07	0.00012061972500000001	0.1
2.441472e-07	0.3522713	0.1	2.441472e-07	0.6131734600000001	0.1	2.441472e-07	0.0006699466311000001	0.1	2.441472e-07	0.0168168643	0.1	2.441472e-07	0.000123014199	0.1
2.569015e-07	0.3407414	0.1	2.569015e-07	0.62408825	0.1	2.569015e-07	0.0006822464836	0.1	2.569015e-07	0.0171162068	0.1	2.569015e-07	0.00012525009900000002	0.1
2.696558e-07	0.3299424	0.1	2.696558e-07	0.6343111399999999	0.1	2.696558e-07	0.0006937541906	0.1	2.696558e-07	0.0173965835	0.1	2.696558e-07	0.000127342728	0.1
2.85014e-07	0.3178136	0.1	2.85014e-07	0.64579297	0.1	2.85014e-07	0.00070666451	0.1	2.85014e-07	0.017711478699999998	0.1	2.85014e-07	0.000129691249	0.1
3.003721e-07	0.306545	0.1	3.003721e-07	0.65646052	0.1	3.003721e-07	0.0007186461711	0.1	3.003721e-07	0.0180040492	0.1	3.003721e-07	0.000131871602	0.1
3.157303e-07	0.2960481	0.1	3.157303e-07	0.66639739	0.1	3.157303e-07	0.0007297961537	0.1	3.157303e-07	0.0182765808	0.1	3.157303e-07	0.000133901241	0.1
3.310884e-07	0.2862463	0.1	3.310884e-07	0.6756763200000001	0.1	3.310884e-07	0.0007401983314	0.1	3.310884e-07	0.0185310557	0.1	3.310884e-07	0.000135795338	0.1
3.489312e-07	0.2756436	0.1	3.489312e-07	0.68571335	0.1	3.489312e-07	0.0007514403633	0.1	3.489312e-07	0.0188063417	0.1	3.489312e-07	0.000137843029	0.1
3.673952e-07	0.2654682	0.1	3.673952e-07	0.69534595	0.1	3.673952e-07	0.0007622197763999999	0.1	3.673952e-07	0.019070517500000002	0.1	3.673952e-07	0.000139806958	0.1
3.858591e-07	0.2560173	0.1	3.858591e-07	0.70429267	0.1	3.858591e-07	0.0007722235430999999	0.1	3.858591e-07	0.01931589	0.1	3.858591e-07	0.000141629941	0.1
4.043231e-07	0.2472162	0.1	4.043231e-07	0.7126242899999999	0.1	4.043231e-07	0.0007815323635	0.1	4.043231e-07	0.019544394	0.1	4.043231e-07	0.00014332682	0.1
4.250204e-07	0.2380432	0.1	4.250204e-07	0.72130794	0.1	4.250204e-07	0.0007912276193	0.1	4.250204e-07	0.019782555	0.1	4.250204e-07	0.00014509458	0.1
4.472067e-07	0.2289373	0.1	4.472067e-07	0.72992809	0.1	4.472067e-07	0.0008008449875	0.1	4.472067e-07	0.0200189651	0.1	4.472067e-07	0.00014684843	0.1
4.69393e-07	0.2205024	0.1	4.69393e-07	0.7379129099999999	0.1	4.69393e-07	0.0008097475176	0.1	4.69393e-07	0.0202379587	0.1	4.69393e-07	0.00014847242	0.1
4.915792e-07	0.2126669	0.1	4.915792e-07	0.74533048	0.1	4.915792e-07	0.0008180123348000001	0.1	4.915792e-07	0.020441394	0.1	4.915792e-07	0.00014998022	0.1
5.155527e-07	0.2048031	0.1	5.155527e-07	0.7527748	0.1	5.155527e-07	0.000826302019	0.1	5.155527e-07	0.020645556500000002	0.1	5.155527e-07	0.00015149302999999998	0.1
5.422069e-07	0.1967157	0.1	5.422069e-07	0.76043075	0.1	5.422069e-07	0.0008348224125	0.1	5.422069e-07	0.0208555268	0.1	5.422069e-07	0.00015304806	0.1
5.688611e-07	0.1892428	0.1	5.688611e-07	0.76750508	0.1	5.688611e-07	0.0008426909650000002	0.1	5.688611e-07	0.021049554100000003	0.1	5.688611e-07	0.00015448453	0.1
5.955153e-07	0.1823169	0.1	5.955153e-07	0.7740615200000001	0.1	5.955153e-07	0.0008499798453	0.1	5.955153e-07	0.0212293705	0.1	5.955153e-07	0.0001558153	0.1
6.232426e-07	0.1756304	0.1	6.232426e-07	0.7803912900000001	0.1	6.232426e-07	0.0008570132414	0.1	6.232426e-07	0.021402966699999998	0.1	6.232426e-07	0.00015709966	0.1
6.552625e-07	0.1684941	0.1	6.552625e-07	0.78714669	0.1	6.552625e-07	0.000864516186	0.1	6.552625e-07	0.0215882493	0.1	6.552625e-07	0.00015847004	0.1
6.872823e-07	0.1619151	0.1	6.872823e-07	0.7933747999999999	0.1	6.872823e-07	0.0008714300664999999	0.1	6.872823e-07	0.0217590571	0.1	6.872823e-07	0.00015973298	0.1
7.193021e-07	0.1558306	0.1	7.193021e-07	0.7991346699999999	0.1	7.193021e-07	0.000877821357	0.1	7.193021e-07	0.021917023900000002	0.1	7.193021e-07	0.00016090057	0.1
