Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
9.35439e-09	9.870956302334401e-06	0.1	9.35439e-09	1.415757e-117	0.1	9.35439e-09	4.71919e-118	0.1	9.35439e-09	1.462949e-08	0.1	9.35439e-09	7.130696e-08	0.1	9.35439e-09	4.261428e-08	0.1	9.35439e-09	3.747037e-10	0.1
2.58357e-08	9.647803661798401e-06	0.1	2.58357e-08	3.8658780000000004e-117	0.1	2.58357e-08	1.288626e-117	0.1	2.58357e-08	3.994741e-08	0.1	2.58357e-08	1.9471135999999998e-07	0.1	2.58357e-08	1.163629e-07	0.1	2.58357e-08	1.023169e-09	0.1
5.302797e-08	9.290604589467199e-06	0.1	5.302797e-08	7.787808e-117	0.1	5.302797e-08	2.595936e-117	0.1	5.302797e-08	8.047404e-08	0.1	5.302797e-08	3.9224592e-07	0.1	5.302797e-08	2.34413e-07	0.1	5.302797e-08	2.061173e-09	0.1
9.834842e-08	8.7244164129805e-06	0.1	9.834842e-08	1.4004345e-116	0.1	9.834842e-08	4.668115e-117	0.1	9.834842e-08	1.447117e-07	0.1	9.834842e-08	7.05352e-07	0.1	9.834842e-08	4.215306e-07	0.1	9.834842e-08	3.706484e-09	0.1
1.871739e-07	7.7128571306904e-06	0.1	1.871739e-07	2.5110936e-116	0.1	1.871739e-07	8.370312e-117	0.1	1.871739e-07	2.594805e-07	0.1	1.871739e-07	1.2647532e-06	0.1	1.871739e-07	7.558383e-07	0.1	1.871739e-07	6.646035e-09	0.1
3.037941e-07	6.5606500861108e-06	0.1	3.037941e-07	3.776184e-116	0.1	3.037941e-07	1.258728e-116	0.1	3.037941e-07	3.902089e-07	0.1	3.037941e-07	1.9019349999999999e-06	0.1	3.037941e-07	1.136628e-06	0.1	3.037941e-07	9.994327e-09	0.1
4.389442e-07	5.4389325904248e-06	0.1	4.389442e-07	5.007801e-116	0.1	4.389442e-07	1.669267e-116	0.1	4.389442e-07	5.174816e-07	0.1	4.389442e-07	2.5222543e-06	0.1	4.389442e-07	1.50734e-06	0.1	4.389442e-07	1.325406e-08	0.1
6.021255e-07	4.3370159077812e-06	0.1	6.021255e-07	6.217686e-116	0.1	6.021255e-07	2.072562e-116	0.1	6.021255e-07	6.425138e-07	0.1	6.021255e-07	3.131624e-06	0.1	6.021255e-07	1.871505e-06	0.1	6.021255e-07	1.645631e-08	0.1
8.073537e-07	3.2623785173689004e-06	0.1	8.073537e-07	7.397631e-116	0.1	8.073537e-07	2.465877e-116	0.1	8.073537e-07	7.644613e-07	0.1	8.073537e-07	3.7259039e-06	0.1	8.073537e-07	2.22665e-06	0.1	8.073537e-07	1.95794e-08	0.1
1.012582e-06	2.454023053845e-06	0.1	1.012582e-06	8.285211000000001e-116	0.1	1.012582e-06	2.761737e-116	0.1	1.012582e-06	8.562043e-07	0.1	1.012582e-06	4.1729256e-06	0.1	1.012582e-06	2.493788e-06	0.1	1.012582e-06	2.192875e-08	0.1
1.21781e-06	1.8459664028e-06	0.1	1.21781e-06	8.952872999999999e-116	0.1	1.21781e-06	2.984291e-116	0.1	1.21781e-06	9.252277e-07	0.1	1.21781e-06	4.5091762e-06	0.1	1.21781e-06	2.694724e-06	0.1	1.21781e-06	2.36961e-08	0.1
1.423038e-06	1.388579171947e-06	0.1	1.423038e-06	9.455109e-116	0.1	1.423038e-06	3.151703e-116	0.1	1.423038e-06	9.771615e-07	0.1	1.423038e-06	4.7621028e-06	0.1	1.423038e-06	2.845864e-06	0.1	1.423038e-06	2.502565e-08	0.1
1.628266e-06	1.044526153626e-06	0.1	1.628266e-06	9.832908000000001e-116	0.1	1.628266e-06	3.277636e-116	0.1	1.628266e-06	1.01624e-06	0.1	1.628266e-06	4.9523518e-06	0.1	1.628266e-06	2.959545e-06	0.1	1.628266e-06	2.60259e-08	0.1
1.833494e-06	7.8572421380544e-07	0.1	1.833494e-06	1.0117107e-115	0.1	1.833494e-06	3.372369e-116	0.1	1.833494e-06	1.04565e-06	0.1	1.833494e-06	5.0954542999999996e-06	0.1	1.833494e-06	3.045049e-06	0.1	1.833494e-06	2.677843e-08	0.1
2.038723e-06	5.910500334069001e-07	0.1	2.038723e-06	1.0330896e-115	0.1	2.038723e-06	3.443632e-116	0.1	2.038723e-06	1.067786e-06	0.1	2.038723e-06	5.2030932e-06	0.1	2.038723e-06	3.109358e-06	0.1	2.038723e-06	2.734464e-08	0.1
2.243951e-06	4.4461338540684e-07	0.1	2.243951e-06	1.0491723e-115	0.1	2.243951e-06	3.497241e-116	0.1	2.243951e-06	1.084451e-06	0.1	2.243951e-06	5.2840539e-06	0.1	2.243951e-06	3.157725e-06	0.1	2.243951e-06	2.777068e-08	0.1
2.474348e-06	3.2298643704184004e-07	0.1	2.474348e-06	1.0625316e-115	0.1	2.474348e-06	3.541772e-116	0.1	2.474348e-06	1.098309e-06	0.1	2.474348e-06	5.3512923e-06	0.1	2.474348e-06	3.197887e-06	0.1	2.474348e-06	2.812471e-08	0.1
2.721525e-06	2.292389609787e-07	0.1	2.721525e-06	1.0728303000000002e-115	0.1	2.721525e-06	3.576101e-116	0.1	2.721525e-06	1.109009e-06	0.1	2.721525e-06	5.4031098e-06	0.1	2.721525e-06	3.228831e-06	0.1	2.721525e-06	2.839777e-08	0.1
2.968701e-06	1.6270767832418e-07	0.1	2.968701e-06	1.0801407e-115	0.1	2.968701e-06	3.600469e-116	0.1	2.968701e-06	1.116622e-06	0.1	2.968701e-06	5.4398764e-06	0.1	2.968701e-06	3.25078e-06	0.1	2.968701e-06	2.859176e-08	0.1
