Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
3.113853e-07	9.8555384580562e-06	0.1	3.113853e-07	8.11241e-08	0.1	3.113853e-07	1.067319e-08	0.1	3.113853e-07	5.237973e-08	0.1
6.426058e-07	9.704374984822699e-06	0.1	6.426058e-07	1.662059e-07	0.1	6.426058e-07	2.186076e-08	0.1	6.426058e-07	1.072783e-07	0.1
1.305047e-06	9.4089680866305e-06	0.1	1.305047e-06	3.324746e-07	0.1	1.305047e-06	4.372375e-08	0.1	1.305047e-06	2.145623e-07	0.1
2.409115e-06	8.9364711660675e-06	0.1	2.409115e-06	5.984181e-07	0.1	2.409115e-06	7.869315e-08	0.1	2.409115e-06	3.861609e-07	0.1
4.617251e-06	8.0614709351736e-06	0.1	4.617251e-06	1.09091e-06	0.1	4.617251e-06	1.434519e-07	0.1	4.617251e-06	7.039389e-07	0.1
7.788023e-06	6.952691433699e-06	0.1	7.788023e-06	1.714984e-06	0.1	7.788023e-06	2.255125e-07	0.1	7.788023e-06	1.106619e-06	0.1
1.160055e-05	5.819496329133e-06	0.1	1.160055e-05	2.352801e-06	0.1	1.160055e-05	3.093803e-07	0.1	1.160055e-05	1.518167e-06	0.1
1.624306e-05	4.6859423622e-06	0.1	1.624306e-05	2.990821e-06	0.1	1.624306e-05	3.932747e-07	0.1	1.624306e-05	1.929846e-06	0.1
2.088556e-05	3.7731890798901004e-06	0.1	2.088556e-05	3.504563e-06	0.1	2.088556e-05	4.608277e-07	0.1	2.088556e-05	2.261336e-06	0.1
2.552807e-05	3.0382275025289996e-06	0.1	2.552807e-05	3.918236e-06	0.1	2.552807e-05	5.152223e-07	0.1	2.552807e-05	2.528256e-06	0.1
3.017058e-05	2.4464254621086e-06	0.1	3.017058e-05	4.251332e-06	0.1	3.017058e-05	5.590217e-07	0.1	3.017058e-05	2.743184e-06	0.1
3.481308e-05	1.9698984060125e-06	0.1	3.481308e-05	4.519546e-06	0.1	3.481308e-05	5.942896e-07	0.1	3.481308e-05	2.916247e-06	0.1
4.041655e-05	1.5166322218539e-06	0.1	4.041655e-05	4.774667e-06	0.1	4.041655e-05	6.27836e-07	0.1	4.041655e-05	3.080863e-06	0.1
4.602001e-05	1.1676607692897e-06	0.1	4.602001e-05	4.971086e-06	0.1	4.602001e-05	6.536635e-07	0.1	4.602001e-05	3.207601e-06	0.1
5.162348e-05	8.989866140112001e-07	0.1	5.162348e-05	5.122309e-06	0.1	5.162348e-05	6.735482e-07	0.1	5.162348e-05	3.305177e-06	0.1
5.722694e-05	6.921333407822899e-07	0.1	5.722694e-05	5.238737e-06	0.1	5.722694e-05	6.888574e-07	0.1	5.722694e-05	3.380302e-06	0.1
6.351955e-05	5.160118241306899e-07	0.1	6.351955e-05	5.337867e-06	0.1	6.351955e-05	7.018923e-07	0.1	6.351955e-05	3.444265e-06	0.1
7.027159e-05	3.7654635296586e-07	0.1	7.027159e-05	5.416366e-06	0.1	7.027159e-05	7.122142e-07	0.1	7.027159e-05	3.494916e-06	0.1
7.702363e-05	2.747750706603e-07	0.1	7.702363e-05	5.473648e-06	0.1	7.702363e-05	7.197463e-07	0.1	7.702363e-05	3.531877e-06	0.1
8.377567e-05	2.0051003266552998e-07	0.1	8.377567e-05	5.515448e-06	0.1	8.377567e-05	7.252427e-07	0.1	8.377567e-05	3.558848e-06	0.1
9.188421e-05	1.3734193598222998e-07	0.1	9.188421e-05	5.551002e-06	0.1	9.188421e-05	7.299178e-07	0.1	9.188421e-05	3.581789e-06	0.1
