Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
0.0907544	0.9892466770000001	0.1	0.0907544	1.470412e-09	0.1	0.0907544	1.905276e-06	0.1	0.0907544	0.0006382122	0.1	0.0907544	7.923319e-08	0.1	0.0907544	0.005056316	0.1	0.0907544	1.881832e-07	0.1	0.0907544	8.011526e-09	0.1	0.0907544	6.933359e-13	0.1	0.0907544	1.955384e-09	0.1	0.0907544	1.63725e-17	0.1
0.0993706	0.988174689	0.1	0.0993706	1.474441e-09	0.1	0.0993706	2.083128e-06	0.1	0.0993706	0.0006375903	0.1	0.0993706	7.91689e-08	0.1	0.0993706	0.005592526	0.1	0.0993706	1.880305e-07	0.1	0.0993706	8.005026e-09	0.1	0.0993706	8.162517e-13	0.1	0.0993706	1.953798e-09	0.1	0.0993706	1.635922e-17	0.1
0.1091305	0.9869625860000001	0.1	0.1091305	1.478985e-09	0.1	0.1091305	2.283838e-06	0.1	0.1091305	0.0006368507	0.1	0.1091305	7.90962e-08	0.1	0.1091305	0.006198896	0.1	0.1091305	1.878579e-07	0.1	0.1091305	7.997675e-09	0.1	0.1091305	9.670266e-13	0.1	0.1091305	1.952004e-09	0.1	0.1091305	1.63442e-17	0.1
0.1201943	0.985591002	0.1	0.1201943	1.484109e-09	0.1	0.1201943	2.510407e-06	0.1	0.1201943	0.0006359969	0.1	0.1201943	7.901394e-08	0.1	0.1201943	0.006884953	0.1	0.1201943	1.876625e-07	0.1	0.1201943	7.989357e-09	0.1	0.1201943	1.152578e-12	0.1	0.1201943	1.949974e-09	0.1	0.1201943	1.63272e-17	0.1
0.1334243	0.983954725	0.1	0.1334243	1.490201e-09	0.1	0.1334243	2.780004e-06	0.1	0.1334243	0.0006349719	0.1	0.1334243	7.891578e-08	0.1	0.1334243	0.007703464	0.1	0.1334243	1.874294e-07	0.1	0.1334243	7.979432e-09	0.1	0.1334243	1.394512e-12	0.1	0.1334243	1.947551e-09	0.1	0.1334243	1.630691e-17	0.1
0.1498555	0.981928265	0.1	0.1498555	1.497712e-09	0.1	0.1498555	3.112829e-06	0.1	0.1498555	0.0006337028	0.1	0.1498555	7.879419e-08	0.1	0.1498555	0.008717206	0.1	0.1498555	1.871406e-07	0.1	0.1498555	7.967138e-09	0.1	0.1498555	1.724672e-12	0.1	0.1498555	1.94455e-09	0.1	0.1498555	1.628179e-17	0.1
0.1698702	0.97946815	0.1	0.1698702	1.506779e-09	0.1	0.1698702	3.515255e-06	0.1	0.1698702	0.0006321677	0.1	0.1698702	7.864657e-08	0.1	0.1698702	0.009947818	0.1	0.1698702	1.8679e-07	0.1	0.1698702	7.952211e-09	0.1	0.1698702	2.169736e-12	0.1	0.1698702	1.940907e-09	0.1	0.1698702	1.625128e-17	0.1
0.1940597	0.976507194	0.1	0.1940597	1.51762e-09	0.1	0.1940597	3.997277e-06	0.1	0.1940597	0.0006303294	0.1	0.1940597	7.846884e-08	0.1	0.1940597	0.01142897	0.1	0.1940597	1.863679e-07	0.1	0.1940597	7.93424e-09	0.1	0.1940597	2.767344e-12	0.1	0.1940597	1.936521e-09	0.1	0.1940597	1.621456e-17	0.1
0.2315788	0.97194103	0.1	0.2315788	1.534182e-09	0.1	0.2315788	4.735611e-06	0.1	0.2315788	0.0006275153	0.1	0.2315788	7.819467e-08	0.1	0.2315788	0.01371309	0.1	0.2315788	1.857167e-07	0.1	0.2315788	7.906518e-09	0.1	0.2315788	3.812529e-12	0.1	0.2315788	1.929755e-09	0.1	0.2315788	1.615791e-17	0.1
0.2916093	0.9647011990000001	0.1	0.2916093	1.56005e-09	0.1	0.2916093	5.89376e-06	0.1	0.2916093	0.000623106	0.1	0.2916093	7.775974e-08	0.1	0.2916093	0.01733462	0.1	0.2916093	1.846837e-07	0.1	0.2916093	7.862541e-09	0.1	0.2916093	5.733318e-12	0.1	0.2916093	1.919021e-09	0.1	0.2916093	1.606803e-17	0.1
