Batch	m_SP	2	N1a_L	N7a_L	
8.62295e-14	0.9897627779999999	0.1	8.62295e-14	0.00043327326	0.1
1.200658e-13	0.9857860909999999	0.1	1.200658e-13	0.00060517185	0.1
1.870389e-13	0.9779810059999999	0.1	1.870389e-13	0.000948193	0.1
3.075904e-13	0.9641495190000001	0.1	3.075904e-13	0.0015736479	0.1
4.548593e-13	0.947622441	0.1	4.548593e-13	0.0023486338	0.1
6.554189e-13	0.925745557	0.1	6.554189e-13	0.0034167666999999997	0.1
8.559786e-13	0.904566318	0.1	8.559786e-13	0.0044921336	0.1
1.056538e-12	0.8840537920000001	0.1	1.056538e-12	0.0055681139	0.1
1.257098e-12	0.864179088	0.1	1.257098e-12	0.006639440999999999	0.1
1.457657e-12	0.84491455	0.1	1.457657e-12	0.007701955	0.1
1.658217e-12	0.8262344050000001	0.1	1.658217e-12	0.008752401	0.1
1.858777e-12	0.808114086	0.1	1.858777e-12	0.009788261	0.1
2.059336e-12	0.7905308000000001	0.1	2.059336e-12	0.010807615999999999	0.1
2.284279e-12	0.771421635	0.1	2.284279e-12	0.011929506999999999	0.1
2.525476e-12	0.751618299	0.1	2.525476e-12	0.013105804	0.1
2.766673e-12	0.7324928971	0.1	2.766673e-12	0.014253409	0.1
3.00787e-12	0.7140139095	0.1	3.00787e-12	0.015371697	0.1
3.249067e-12	0.6961515141000001	0.1	3.249067e-12	0.016460429	0.1
3.490264e-12	0.6788777628	0.1	3.490264e-12	0.017519672	0.1
3.779741e-12	0.6588870399	0.1	3.779741e-12	0.018752395999999998	0.1
4.069218e-12	0.6396642822999999	0.1	4.069218e-12	0.019943855	0.1
4.358695e-12	0.6211698491000001	0.1	4.358695e-12	0.021095067000000002	0.1
4.648172e-12	0.6033667489	0.1	4.648172e-12	0.02220723	0.1
4.937649e-12	0.5862207904	0.1	4.937649e-12	0.02328163	0.1
5.287676e-12	0.5663197034999999	0.1	5.287676e-12	0.024532211999999998	0.1
5.637704e-12	0.5472790601	0.1	5.637704e-12	0.02573191	0.1
5.987732e-12	0.5290499067000001	0.1	5.987732e-12	0.026883105999999997	0.1
6.33776e-12	0.5115866182	0.1	6.33776e-12	0.02798811	0.1
6.744451e-12	0.4922027233	0.1	6.744451e-12	0.029216949	0.1
7.165308e-12	0.47310761300000004	0.1	7.165308e-12	0.030429691000000002	0.1
7.586165e-12	0.4549313219	0.1	7.586165e-12	0.03158601	0.1
8.007023e-12	0.43761708729999993	0.1	8.007023e-12	0.032689192	0.1
8.514877e-12	0.41779681090000004	0.1	8.514877e-12	0.033954048	0.1
9.022732e-12	0.3990708689	0.1	9.022732e-12	0.035151042	0.1
9.530587e-12	0.3813625222	0.1	9.530587e-12	0.036284765999999996	0.1
1.010178e-11	0.3625748918	0.1	1.010178e-11	0.037489574	0.1
1.07152e-11	0.34363096379999997	0.1	1.07152e-11	0.038706579000000005	0.1
1.132861e-11	0.3258651967	0.1	1.132861e-11	0.039850014	0.1
1.201982e-11	0.3071456198	0.1	1.201982e-11	0.041057236999999996	0.1
1.276287e-11	0.28842901940000004	0.1	1.276287e-11	0.042267004	0.1
1.350593e-11	0.27104506679999996	0.1	1.350593e-11	0.043393332	0.1
1.440522e-11	0.2516250647	0.1	1.440522e-11	0.044655059999999996	0.1
1.53045e-11	0.23381008270000003	0.1	1.53045e-11	0.045816225	0.1
1.635605e-11	0.2148044503	0.1	1.635605e-11	0.04705955	0.1
1.744567e-11	0.1969661757	0.1	1.744567e-11	0.048231578	0.1
1.853528e-11	0.1808084946	0.1	1.853528e-11	0.049298225	0.1
1.96249e-11	0.1661492899	0.1	1.96249e-11	0.0502709287	0.1
