Batch	m_SP	5	N1a_L	N7a_L	Nphln	Flvln	Azln							
1.59024e-10	0.6925474745	0.1	1.59024e-10	0.19674767399999998	0.1	1.59024e-10	0.0006376805	0.1	1.59024e-10	0.05302473	0.1	1.59024e-10	2.803235e-06	0.1
1.764659e-10	0.6651262632	0.1	1.764659e-10	0.21431117700000002	0.1	1.764659e-10	0.0007555215	0.1	1.764659e-10	0.0577395	0.1	1.764659e-10	3.053134e-06	0.1
1.955708e-10	0.6363557607	0.1	1.955708e-10	0.23273475300000002	0.1	1.955708e-10	0.0008915437	0.1	1.955708e-10	0.06268361	0.1	1.955708e-10	3.315268e-06	0.1
2.17978e-10	0.6042281151	0.1	2.17978e-10	0.253302896	0.1	2.17978e-10	0.001059093	0.1	2.17978e-10	0.06820134	0.1	2.17978e-10	3.607904e-06	0.1
2.412108e-10	0.5726727336	0.1	2.412108e-10	0.273498924	0.1	2.412108e-10	0.001240541	0.1	2.412108e-10	0.07361734	0.1	2.412108e-10	3.895232e-06	0.1
2.644435e-10	0.5428138825000001	0.1	2.644435e-10	0.2926034	0.1	2.644435e-10	0.001428463	0.1	2.644435e-10	0.07873888	0.1	2.644435e-10	4.167015e-06	0.1
2.905499e-10	0.5111753628	0.1	2.905499e-10	0.31284012	0.1	2.905499e-10	0.001645787	0.1	2.905499e-10	0.08416206	0.1	2.905499e-10	4.454882e-06	0.1
3.185721e-10	0.47933518379999995	0.1	3.185721e-10	0.33319856000000003	0.1	3.185721e-10	0.001884555	0.1	3.185721e-10	0.0896159	0.1	3.185721e-10	4.744452e-06	0.1
3.465943e-10	0.44955051989999995	0.1	3.465943e-10	0.35223529	0.1	3.465943e-10	0.002127306	0.1	3.465943e-10	0.09471389	0.1	3.465943e-10	5.015196e-06	0.1
3.746165e-10	0.42168656019999995	0.1	3.746165e-10	0.37003782	0.1	3.746165e-10	0.002372509	0.1	3.746165e-10	0.09947969	0.1	3.746165e-10	5.268354e-06	0.1
4.082731e-10	0.39058035879999997	0.1	4.082731e-10	0.3899033	0.1	4.082731e-10	0.002668377	0.1	4.082731e-10	0.1047959	0.1	4.082731e-10	5.55081e-06	0.1
4.419296e-10	0.3618568944	0.1	4.419296e-10	0.40823870000000007	0.1	4.419296e-10	0.002963867	0.1	4.419296e-10	0.1097007	0.1	4.419296e-10	5.811466e-06	0.1
4.755861e-10	0.3353267993	0.1	4.755861e-10	0.42516577	0.1	4.755861e-10	0.003257302	0.1	4.755861e-10	0.1142272	0.1	4.755861e-10	6.052063e-06	0.1
5.092426e-10	0.3108156489	0.1	5.092426e-10	0.44079738	0.1	5.092426e-10	0.003547277	0.1	5.092426e-10	0.1184059	0.1	5.092426e-10	6.274206e-06	0.1
5.428992e-10	0.2881627723	0.1	5.428992e-10	0.45523698	0.1	5.428992e-10	0.00383263	0.1	5.428992e-10	0.1222645	0.1	5.428992e-10	6.479372e-06	0.1
5.806633e-10	0.2647755227	0.1	5.806633e-10	0.47013718	0.1	5.806633e-10	0.004146123	0.1	5.806633e-10	0.1262449	0.1	5.806633e-10	6.691041e-06	0.1
6.211659e-10	0.24187042820000001	0.1	6.211659e-10	0.48472210000000004	0.1	6.211659e-10	0.004473315	0.1	6.211659e-10	0.1301396	0.1	6.211659e-10	6.898185e-06	0.1
6.616685e-10	0.2210124057	0.1	6.616685e-10	0.49799596	0.1	6.616685e-10	0.004790153	0.1	6.616685e-10	0.1336828	0.1	6.616685e-10	7.086664e-06	0.1
7.021711e-10	0.2020098585	0.1	7.021711e-10	0.5100821799999999	0.1	7.021711e-10	0.005095879	0.1	7.021711e-10	0.1369079	0.1	7.021711e-10	7.258237e-06	0.1
7.426736e-10	0.184690099	0.1	7.426736e-10	0.52109165	0.1	7.426736e-10	0.005389959	0.1	7.426736e-10	0.1398446	0.1	7.426736e-10	7.41449e-06	0.1
7.831762e-10	0.16889736789999998	0.1	7.831762e-10	0.53112483	0.1	7.831762e-10	0.005672053	0.1	7.831762e-10	0.1425199	0.1	7.831762e-10	7.556852e-06	0.1
8.303462e-10	0.15224361917	0.1	8.303462e-10	0.54169857	0.1	8.303462e-10	0.005985237	0.1	8.303462e-10	0.1453384	0.1	8.303462e-10	7.706845e-06	0.1
8.791829e-10	0.13677171283	0.1	8.791829e-10	0.55151541	0.1	8.791829e-10	0.006292026	0.1	8.791829e-10	0.147954	0.1	8.791829e-10	7.846062e-06	0.1
9.280197e-10	0.12290771296	0.1	9.280197e-10	0.56030627	0.1	9.280197e-10	0.00658119	0.1	9.280197e-10	0.1502954	0.1	9.280197e-10	7.970692e-06	0.1
9.768565e-10	0.11047836635	0.1	9.768565e-10	0.56818226	0.1	9.768565e-10	0.00685304	0.1	9.768565e-10	0.1523923	0.1	9.768565e-10	8.082319e-06	0.1
1.025693e-09	0.09933012098999999	0.1	1.025693e-09	0.57524175	0.1	1.025693e-09	0.007108022	0.1	1.025693e-09	0.1542711	0.1	1.025693e-09	8.182347e-06	0.1
1.07453e-09	0.08932669481	0.1	1.07453e-09	0.5815724	0.1	1.07453e-09	0.007346679	0.1	1.07453e-09	0.1559553	0.1	1.07453e-09	8.27202e-06	0.1
1.133221e-09	0.07864936271	0.1	1.133221e-09	0.58832467	0.1	1.133221e-09	0.007612774	0.1	1.133221e-09	0.1577509	0.1	1.133221e-09	8.367638e-06	0.1
1.191913e-09	0.06926650303000001	0.1	1.191913e-09	0.59425397	0.1	1.191913e-09	0.007857356	0.1	1.191913e-09	0.159327	0.1	1.191913e-09	8.451573e-06	0.1
1.250604e-09	0.061017337979999996	0.1	1.250604e-09	0.5994630200000001	0.1	1.250604e-09	0.008081655	0.1	1.250604e-09	0.1607111	0.1	1.250604e-09	8.525287e-06	0.1
1.309296e-09	0.053761862179999995	0.1	1.309296e-09	0.6040413099999999	0.1	1.309296e-09	0.008286931	0.1	1.309296e-09	0.161927	0.1	1.309296e-09	8.590055e-06	0.1
1.367987e-09	0.04737795706	0.1	1.367987e-09	0.60806667	0.1	1.367987e-09	0.008474442	0.1	1.367987e-09	0.1629957	0.1	1.367987e-09	8.646983e-06	0.1
1.426678e-09	0.04175907341	0.1	1.426678e-09	0.61160719	0.1	1.426678e-09	0.00864543	0.1	1.426678e-09	0.1639353	0.1	1.426678e-09	8.69704e-06	0.1
1.48537e-09	0.036812020200000004	0.1	1.48537e-09	0.6147222999999999	0.1	1.48537e-09	0.008801103	0.1	1.48537e-09	0.1647617	0.1	1.48537e-09	8.741067e-06	0.1
1.544061e-09	0.03245530248	0.1	1.544061e-09	0.61746386	0.1	1.544061e-09	0.008942625	0.1	1.544061e-09	0.1654886	0.1	1.544061e-09	8.779803e-06	0.1
1.602753e-09	0.02861756149	0.1	1.602753e-09	0.61987725	0.1	1.602753e-09	0.009071105	0.1	1.602753e-09	0.1661284	0.1	1.602753e-09	8.813892e-06	0.1
1.661444e-09	0.02523625685	0.1	1.661444e-09	0.62200225	0.1	1.661444e-09	0.009187596	0.1	1.661444e-09	0.1666915	0.1	1.661444e-09	8.843899e-06	0.1
1.720135e-09	0.02225653091	0.1	1.720135e-09	0.6238735900000001	0.1	1.720135e-09	0.009293093	0.1	1.720135e-09	0.1671872	0.1	1.720135e-09	8.870318e-06	0.1
1.778827e-09	0.0196302361	0.1	1.778827e-09	0.62552204	0.1	1.778827e-09	0.009388527	0.1	1.778827e-09	0.1676237	0.1	1.778827e-09	8.893583e-06	0.1
1.837518e-09	0.01731511348	0.1	1.837518e-09	0.62697438	0.1	1.837518e-09	0.009474767	0.1	1.837518e-09	0.1680081	0.1	1.837518e-09	8.914073e-06	0.1
1.89621e-09	0.015274017219	0.1	1.89621e-09	0.62825397	0.1	1.89621e-09	0.009552623	0.1	1.89621e-09	0.1683467	0.1	1.89621e-09	8.932123e-06	0.1
1.954901e-09	0.013474297276999999	0.1	1.954901e-09	0.62938167	0.1	1.954901e-09	0.009622845	0.1	1.954901e-09	0.1686449	0.1	1.954901e-09	8.948024e-06	0.1
2.013592e-09	0.011887242010999999	0.1	2.013592e-09	0.63037537	0.1	2.013592e-09	0.009686127	0.1	2.013592e-09	0.1689077	0.1	2.013592e-09	8.962035e-06	0.1
2.079395e-09	0.010329640838	0.1	2.079395e-09	0.63135015	0.1	2.079395e-09	0.009749613	0.1	2.079395e-09	0.1691654	0.1	2.079395e-09	8.975774e-06	0.1
