Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	1.0000000077	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.82897e-12	1.0000000108	0.1	1.82897e-12	0.0	0.1	1.82897e-12	0.0	0.1	1.82897e-12	0.0	0.1
8.786968e-08	1.0000000234	0.1	8.786968e-08	0.0	0.1	8.786968e-08	0.0	0.1	8.786968e-08	0.0	0.1
7.329201e-07	0.999999966	0.1	7.329201e-07	0.0	0.1	7.329201e-07	0.0	0.1	7.329201e-07	0.0	0.1
2.019965e-06	0.9999999740000001	0.1	2.019965e-06	0.0	0.1	2.019965e-06	0.0	0.1	2.019965e-06	0.0	0.1
4.478867e-06	1.0000000470000001	0.1	4.478867e-06	0.0	0.1	4.478867e-06	0.0	0.1	4.478867e-06	0.0	0.1
9.396672e-06	0.99999996	0.1	9.396672e-06	0.0	0.1	9.396672e-06	0.0	0.1	9.396672e-06	0.0	0.1
1.759655e-05	0.99999996	0.1	1.759655e-05	0.0	0.1	1.759655e-05	0.0	0.1	1.759655e-05	0.0	0.1
3.04942e-05	1.00000001	0.1	3.04942e-05	0.0	0.1	3.04942e-05	0.0	0.1	3.04942e-05	0.0	0.1
5.183581e-05	0.9999999500000001	0.1	5.183581e-05	0.0	0.1	5.183581e-05	0.0	0.1	5.183581e-05	0.0	0.1
8.769317e-05	1.0	0.1	8.769317e-05	0.0	0.1	8.769317e-05	0.0	0.1	8.769317e-05	0.0	0.1
0.0001313796	1.0	0.1	0.0001313796	0.0	0.1	0.0001313796	0.0	0.1	0.0001313796	0.0	0.1
0.0001918663	1.0	0.1	0.0001918663	0.0	0.1	0.0001918663	0.0	0.1	0.0001918663	0.0	0.1
0.000252353	1.0	0.1	0.000252353	0.0	0.1	0.000252353	0.0	0.1	0.000252353	0.0	0.1
0.0003128397	1.0	0.1	0.0003128397	0.0	0.1	0.0003128397	0.0	0.1	0.0003128397	0.0	0.1
0.0003733264	1.0	0.1	0.0003733264	0.0	0.1	0.0003733264	0.0	0.1	0.0003733264	0.0	0.1
0.0004338131	1.0	0.1	0.0004338131	0.0	0.1	0.0004338131	0.0	0.1	0.0004338131	0.0	0.1
0.000506451	1.0	0.1	0.000506451	0.0	0.1	0.000506451	0.0	0.1	0.000506451	0.0	0.1
0.000579089	1.0	0.1	0.000579089	0.0	0.1	0.000579089	0.0	0.1	0.000579089	0.0	0.1
0.000651727	1.0	0.1	0.000651727	0.0	0.1	0.000651727	0.0	0.1	0.000651727	0.0	0.1
0.000724365	1.0	0.1	0.000724365	0.0	0.1	0.000724365	0.0	0.1	0.000724365	0.0	0.1
0.0007970029	1.0	0.1	0.0007970029	0.0	0.1	0.0007970029	0.0	0.1	0.0007970029	0.0	0.1
0.0008696409	1.0	0.1	0.0008696409	0.0	0.1	0.0008696409	0.0	0.1	0.0008696409	0.0	0.1
0.0009422789	1.0	0.1	0.0009422789	0.0	0.1	0.0009422789	0.0	0.1	0.0009422789	0.0	0.1
0.001014917	1.0	0.1	0.001014917	0.0	0.1	0.001014917	0.0	0.1	0.001014917	0.0	0.1
0.001087555	1.0	0.1	0.001087555	0.0	0.1	0.001087555	0.0	0.1	0.001087555	0.0	0.1
0.001160193	1.0	0.1	0.001160193	0.0	0.1	0.001160193	0.0	0.1	0.001160193	0.0	0.1
0.001232831	1.0	0.1	0.001232831	0.0	0.1	0.001232831	0.0	0.1	0.001232831	0.0	0.1
0.001305469	1.0	0.1	0.001305469	0.0	0.1	0.001305469	0.0	0.1	0.001305469	0.0	0.1
0.001378107	1.00000003	0.1	0.001378107	0.0	0.1	0.001378107	0.0	0.1	0.001378107	0.0	0.1
0.001450745	0.99999996	0.1	0.001450745	0.0	0.1	0.001450745	0.0	0.1	0.001450745	0.0	0.1
0.001523383	1.0	0.1	0.001523383	0.0	0.1	0.001523383	0.0	0.1	0.001523383	0.0	0.1
0.001596021	1.00000001	0.1	0.001596021	0.0	0.1	0.001596021	0.0	0.1	0.001596021	0.0	0.1
0.001668659	0.9999999700000001	0.1	0.001668659	0.0	0.1	0.001668659	0.0	0.1	0.001668659	0.0	0.1
0.001741297	0.99999997	0.1	0.001741297	0.0	0.1	0.001741297	0.0	0.1	0.001741297	0.0	0.1
0.001813935	1.0	0.1	0.001813935	0.0	0.1	0.001813935	0.0	0.1	0.001813935	0.0	0.1
0.001886573	0.99999999	0.1	0.001886573	0.0	0.1	0.001886573	0.0	0.1	0.001886573	0.0	0.1
0.00195921	0.99999997	0.1	0.00195921	0.0	0.1	0.00195921	0.0	0.1	0.00195921	0.0	0.1
0.002031848	0.99999998	0.1	0.002031848	0.0	0.1	0.002031848	0.0	0.1	0.002031848	0.0	0.1
0.002104486	1.00000001	0.1	0.002104486	0.0	0.1	0.002104486	0.0	0.1	0.002104486	0.0	0.1
0.002177124	0.9999999900000001	0.1	0.002177124	0.0	0.1	0.002177124	0.0	0.1	0.002177124	0.0	0.1
0.002249762	1.0	0.1	0.002249762	0.0	0.1	0.002249762	0.0	0.1	0.002249762	0.0	0.1
0.0023224	1.00000005	0.1	0.0023224	0.0	0.1	0.0023224	0.0	0.1	0.0023224	0.0	0.1
0.002395038	1.00000003	0.1	0.002395038	0.0	0.1	0.002395038	0.0	0.1	0.002395038	0.0	0.1
0.002467676	1.00000005	0.1	0.002467676	0.0	0.1	0.002467676	0.0	0.1	0.002467676	0.0	0.1
0.002540314	0.99999997	0.1	0.002540314	0.0	0.1	0.002540314	0.0	0.1	0.002540314	0.0	0.1
0.002612952	0.99999998	0.1	0.002612952	0.0	0.1	0.002612952	0.0	0.1	0.002612952	0.0	0.1
0.00268559	0.99999996	0.1	0.00268559	0.0	0.1	0.00268559	0.0	0.1	0.00268559	0.0	0.1
0.002758228	1.000000041	0.1	0.002758228	0.0	0.1	0.002758228	0.0	0.1	0.002758228	0.0	0.1
0.002830866	0.999999974	0.1	0.002830866	0.0	0.1	0.002830866	0.0	0.1	0.002830866	0.0	0.1
0.00291517	1.000000049	0.1	0.00291517	0.0	0.1	0.00291517	0.0	0.1	0.00291517	0.0	0.1
0.003002389	1.000000002	0.1	0.003002389	0.0	0.1	0.003002389	0.0	0.1	0.003002389	0.0	0.1
0.003089609	1.0000000470000001	0.1	0.003089609	0.0	0.1	0.003089609	0.0	0.1	0.003089609	0.0	0.1
0.003176829	0.9999999589999999	0.1	0.003176829	0.0	0.1	0.003176829	0.0	0.1	0.003176829	0.0	0.1
0.003264049	0.9999999549999999	0.1	0.003264049	0.0	0.1	0.003264049	0.0	0.1	0.003264049	0.0	0.1
0.003351269	1.000000039	0.1	0.003351269	0.0	0.1	0.003351269	0.0	0.1	0.003351269	0.0	0.1
0.003438489	1.000000002	0.1	0.003438489	0.0	0.1	0.003438489	0.0	0.1	0.003438489	0.0	0.1
0.003525709	0.999999964	0.1	0.003525709	0.0	0.1	0.003525709	0.0	0.1	0.003525709	0.0	0.1
0.003612928	1.000000047	0.1	0.003612928	0.0	0.1	0.003612928	0.0	0.1	0.003612928	0.0	0.1
0.003700148	0.9999999820000001	0.1	0.003700148	0.0	0.1	0.003700148	0.0	0.1	0.003700148	0.0	0.1
0.003790944	0.999999957	0.1	0.003790944	0.0	0.1	0.003790944	0.0	0.1	0.003790944	0.0	0.1
0.003896044	0.99999995	0.1	0.003896044	0.0	0.1	0.003896044	0.0	0.1	0.003896044	0.0	0.1
0.004001144	0.999999969	0.1	0.004001144	0.0	0.1	0.004001144	0.0	0.1	0.004001144	0.0	0.1
0.004106245	0.9999999548999999	0.1	0.004106245	0.0	0.1	0.004106245	0.0	0.1	0.004106245	0.0	0.1
0.004211345	0.9999999893	0.1	0.004211345	0.0	0.1	0.004211345	0.0	0.1	0.004211345	0.0	0.1
0.004316445	1.0000000044000001	0.1	0.004316445	0.0	0.1	0.004316445	0.0	0.1	0.004316445	0.0	0.1
0.004421545	1.0000000294	0.1	0.004421545	0.0	0.1	0.004421545	0.0	0.1	0.004421545	0.0	0.1
0.004530974	1.0000000251	0.1	0.004530974	0.0	0.1	0.004530974	0.0	0.1	0.004530974	0.0	0.1
