Batch	m_SP	13	P3	W1	W2	W3	W4	W5	W6	R	P1	P2	P4	P5	P6																							
2.038145e-10	9.7797062239695e-06	0.1	2.038145e-10	1.295567e-118	0.1	2.038145e-10	1.295567e-118	0.1	2.038145e-10	4.779033e-11	0.1	2.038145e-10	1.295567e-118	0.1	2.038145e-10	1.104006e-09	0.1	2.038145e-10	1.295567e-118	0.1	2.038145e-10	4.283002e-08	0.1	2.038145e-10	3.379398e-08	0.1	2.038145e-10	1.217422e-07	0.1	2.038145e-10	5.439893e-10	0.1	2.038145e-10	2.012222e-08	0.1	2.038145e-10	1.089519e-11	0.1
4.391867e-10	9.5319937726718e-06	0.1	4.391867e-10	3.071711e-118	0.1	4.391867e-10	3.071711e-118	0.1	4.391867e-10	1.026971e-10	0.1	4.391867e-10	3.071711e-118	0.1	4.391867e-10	2.374095e-09	0.1	4.391867e-10	3.071711e-118	0.1	4.391867e-10	9.145561e-08	0.1	4.391867e-10	7.387547e-08	0.1	4.391867e-10	2.563808e-07	0.1	4.391867e-10	1.166139e-09	0.1	4.391867e-10	4.253138e-08	0.1	4.391867e-10	2.30205e-11	0.1
9.89187e-10	8.9795246119728e-06	0.1	9.89187e-10	8.384403e-118	0.1	9.89187e-10	8.384403e-118	0.1	9.89187e-10	2.29758e-10	0.1	9.89187e-10	8.384403e-118	0.1	9.89187e-10	5.319807e-09	0.1	9.89187e-10	8.384403e-118	0.1	9.89187e-10	2.016893e-07	0.1	9.89187e-10	1.715741e-07	0.1	9.89187e-10	5.473472e-07	0.1	9.89187e-10	2.594686e-09	0.1	9.89187e-10	9.157795e-08	0.1	9.89187e-10	4.952721e-11	0.1
1.979187e-09	8.0715538262772e-06	0.1	1.979187e-09	2.199656e-117	0.1	1.979187e-09	2.199656e-117	0.1	1.979187e-09	4.537623e-10	0.1	1.979187e-09	2.199656e-117	0.1	1.979187e-09	1.053349e-08	0.1	1.979187e-09	2.199656e-117	0.1	1.979187e-09	3.887585e-07	0.1	1.979187e-09	3.595319e-07	0.1	1.979187e-09	9.948929e-07	0.1	1.979187e-09	5.077787e-09	0.1	1.979187e-09	1.690193e-07	0.1	1.979187e-09	9.128063e-11	0.1
2.930943e-09	7.2932070445032e-06	0.1	2.930943e-09	3.989045e-117	0.1	2.930943e-09	3.989045e-117	0.1	2.930943e-09	6.629521e-10	0.1	2.930943e-09	3.989045e-117	0.1	2.930943e-09	1.542327e-08	0.1	2.930943e-09	3.989045e-117	0.1	2.930943e-09	5.558199e-07	0.1	2.930943e-09	5.516215e-07	0.1	2.930943e-09	1.344017e-06	0.1	2.930943e-09	7.359645e-09	0.1	2.930943e-09	2.316834e-07	0.1	2.930943e-09	1.249622e-10	0.1
3.660329e-09	6.7528500166322e-06	0.1	3.660329e-09	5.67144e-117	0.1	3.660329e-09	5.67144e-117	0.1	3.660329e-09	8.189241e-10	0.1	3.660329e-09	5.67144e-117	0.1	3.660329e-09	1.908063e-08	0.1	3.660329e-09	5.67144e-117	0.1	3.660329e-09	6.760101e-07	0.1	3.660329e-09	7.043603e-07	0.1	3.660329e-09	1.564854e-06	0.1	3.660329e-09	9.039912e-09	0.1	3.660329e-09	2.727617e-07	0.1	3.660329e-09	1.469798e-10	0.1
4.66285e-09	6.0812952398694e-06	0.1	4.66285e-09	8.41214e-117	0.1	4.66285e-09	8.41214e-117	0.1	4.66285e-09	1.02689e-09	0.1	4.66285e-09	8.41214e-117	0.1	4.66285e-09	2.397061e-08	0.1	4.66285e-09	8.41214e-117	0.1	4.66285e-09	8.309396e-07	0.1	4.66285e-09	9.19664e-07	0.1	4.66285e-09	1.811105e-06	0.1	4.66285e-09	1.125474e-08	0.1	4.66285e-09	3.205004e-07	0.1	4.66285e-09	1.72491e-10	0.1
6.08072e-09	5.2551513608432e-06	0.1	6.08072e-09	1.310484e-116	0.1	6.08072e-09	1.310484e-116	0.1	6.08072e-09	1.307941e-09	0.1	6.08072e-09	1.310484e-116	0.1	6.08072e-09	3.059997e-08	0.1	6.08072e-09	1.310484e-116	0.1	6.08072e-09	1.031502e-06	0.1	6.08072e-09	1.230026e-06	0.1	6.08072e-09	2.063889e-06	0.1	6.08072e-09	1.420598e-08	0.1	6.08072e-09	3.730524e-07	0.1	6.08072e-09	2.004472e-10	0.1
8.01919e-09	4.322093244277901e-06	0.1	8.01919e-09	2.098613e-116	0.1	8.01919e-09	2.098613e-116	0.1	8.01919e-09	1.666908e-09	0.1	8.01919e-09	2.098613e-116	0.1	8.01919e-09	3.909482e-08	0.1	8.01919e-09	2.098613e-116	0.1	8.01919e-09	1.274562e-06	0.1	8.01919e-09	1.655561e-06	0.1	8.01919e-09	2.267188e-06	0.1	8.01919e-09	1.791384e-08	0.1	8.01919e-09	4.21638e-07	0.1	8.01919e-09	2.26098e-10	0.1
9.95766e-09	3.5721854176176003e-06	0.1	9.95766e-09	3.044162e-116	0.1	9.95766e-09	3.044162e-116	0.1	9.95766e-09	1.996744e-09	0.1	9.95766e-09	3.044162e-116	0.1	9.95766e-09	4.69196e-08	0.1	9.95766e-09	3.044162e-116	0.1	9.95766e-09	1.486511e-06	0.1	9.95766e-09	2.072269e-06	0.1	9.95766e-09	2.349298e-06	0.1	9.95766e-09	2.126843e-08	0.1	9.95766e-09	4.492622e-07	0.1	9.95766e-09	2.404857e-10	0.1
