Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
4.779133	0.989630204	0.1	4.779133	5.448626e-07	0.1	4.779133	1.441037e-07	0.1	4.779133	0.004506628	0.1	4.779133	4.89953602e-07	0.1	4.779133	1.198093e-08	0.1	4.779133	3.372615e-12	0.1
5.370524	0.9884871000000001	0.1	5.370524	6.105594e-07	0.1	5.370524	1.439791e-07	0.1	5.370524	0.005078553	0.1	5.370524	4.89529936e-07	0.1	5.370524	1.197057e-08	0.1	5.370524	3.788689e-12	0.1
6.089994	0.9870991880000001	0.1	6.089994	6.899719e-07	0.1	6.089994	1.438277e-07	0.1	6.089994	0.005773012	0.1	6.089994	4.890153069999999e-07	0.1	6.089994	1.195799e-08	0.1	6.089994	4.29389e-12	0.1
7.02928	0.985291534	0.1	7.02928	7.928066e-07	0.1	7.02928	1.436306e-07	0.1	7.02928	0.006677454	0.1	7.02928	4.88345081e-07	0.1	7.02928	1.19416e-08	0.1	7.02928	4.951718e-12	0.1
8.22802	0.9829918529999999	0.1	8.22802	9.226753e-07	0.1	8.22802	1.433798e-07	0.1	8.22802	0.00782813	0.1	8.22802	4.874922229999999e-07	0.1	8.22802	1.192074e-08	0.1	8.22802	5.788196e-12	0.1
9.733506	0.98011489	0.1	9.733506	1.083621e-06	0.1	9.733506	1.430659e-07	0.1	9.733506	0.009267574	0.1	9.733506	4.86425169e-07	0.1	9.733506	1.189465e-08	0.1	9.733506	6.833427e-12	0.1
12.74448	0.974398864	0.1	12.74448	1.398433e-06	0.1	12.74448	1.424421e-07	0.1	12.74448	0.01212764	0.1	12.74448	4.84304029e-07	0.1	12.74448	1.184278e-08	0.1	12.74448	8.903969e-12	0.1
18.16423	0.9642345840000001	0.1	18.16423	1.941986e-06	0.1	18.16423	1.41332e-07	0.1	18.16423	0.01721338	0.1	18.16423	4.80529739e-07	0.1	18.16423	1.175049e-08	0.1	18.16423	1.255146e-11	0.1
26.49539	0.948915576	0.1	26.49539	2.722344e-06	0.1	26.49539	1.39657e-07	0.1	26.49539	0.02487831	0.1	26.49539	4.74834734e-07	0.1	26.49539	1.161123e-08	0.1	26.49539	1.791055e-11	0.1
38.03847	0.928281284	0.1	38.03847	3.700882e-06	0.1	38.03847	1.373971e-07	0.1	38.03847	0.03520271	0.1	38.03847	4.67150864e-07	0.1	38.03847	1.142333e-08	0.1	38.03847	2.4719e-11	0.1
54.90057	0.899312985	0.1	54.90057	4.937613e-06	0.1	54.90057	1.342166e-07	0.1	54.90057	0.04969726	0.1	54.90057	4.56337098e-07	0.1	54.90057	1.11589e-08	0.1	54.90057	3.314494e-11	0.1
83.00407	0.853907506	0.1	83.00407	6.566747e-06	0.1	83.00407	1.292117e-07	0.1	83.00407	0.07241639	0.1	83.00407	4.3932033100000003e-07	0.1	83.00407	1.074279e-08	0.1	83.00407	4.301723e-11	0.1
