Batch	m_SP	7	W4_L	R	W3	P1	P2_L	P3	P4											
0.07246821	0.989299132	0.1	0.07246821	2.901546e-05	0.1	0.07246821	1.526557e-06	0.1	0.07246821	0.003631565	0.1	0.07246821	0.000757976503	0.1	0.07246821	3.159011e-05	0.1	0.07246821	7.551199e-14	0.1
0.07874566	0.9884325230000001	0.1	0.07874566	3.150821e-05	0.1	0.07874566	1.658205e-06	0.1	0.07874566	0.003994894	0.1	0.07874566	0.000823095076	0.1	0.07874566	3.430405e-05	0.1	0.07874566	8.200038e-14	0.1
0.0861122	0.9874167220000001	0.1	0.0861122	3.442926e-05	0.1	0.0861122	1.812473e-06	0.1	0.0861122	0.004420791	0.1	0.0861122	0.0008994023169999999	0.1	0.0861122	3.74843e-05	0.1	0.0861122	8.96036e-14	0.1
0.09375102	0.9863651099999999	0.1	0.09375102	3.745353e-05	0.1	0.09375102	1.972193e-06	0.1	0.09375102	0.004861819	0.1	0.09375102	0.000978406052	0.1	0.09375102	4.077692e-05	0.1	0.09375102	9.747549e-14	0.1
0.1030992	0.985080378	0.1	0.1030992	4.114798e-05	0.1	0.1030992	2.167307e-06	0.1	0.1030992	0.005400631	0.1	0.1030992	0.0010749165229999998	0.1	0.1030992	4.479919e-05	0.1	0.1030992	1.070918e-13	0.1
0.1136651	0.983631221	0.1	0.1136651	4.531505e-05	0.1	0.1136651	2.387383e-06	0.1	0.1136651	0.006008401	0.1	0.1136651	0.001183773988	0.1	0.1136651	4.933602e-05	0.1	0.1136651	1.179383e-13	0.1
0.1256336	0.981993531	0.1	0.1256336	5.00242e-05	0.1	0.1256336	2.636087e-06	0.1	0.1256336	0.006695247	0.1	0.1256336	0.001306791956	0.1	0.1256336	5.446303e-05	0.1	0.1256336	1.301958e-13	0.1
0.1399647	0.980037987	0.1	0.1399647	5.564754e-05	0.1	0.1399647	2.933072e-06	0.1	0.1399647	0.007515438	0.1	0.1399647	0.001453692299	0.1	0.1399647	6.058535e-05	0.1	0.1399647	1.448328e-13	0.1
0.1581724	0.977561731	0.1	0.1581724	6.27679e-05	0.1	0.1581724	3.309119e-06	0.1	0.1581724	0.00855398	0.1	0.1581724	0.00163969863	0.1	0.1581724	6.833753e-05	0.1	0.1581724	1.633664e-13	0.1
0.1807627	0.974502323	0.1	0.1807627	7.156482e-05	0.1	0.1807627	3.77371e-06	0.1	0.1807627	0.009837055	0.1	0.1807627	0.0018695022299999998	0.1	0.1807627	7.791503e-05	0.1	0.1807627	1.86264e-13	0.1
