Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
3.636027e-12	0.9999999930063728	0.1	3.636027e-12	3.293916e-20	0.1	3.636027e-12	1.184513e-21	0.1	3.636027e-12	1.297854e-19	0.1	3.636027e-12	2.207784e-21	0.1	3.636027e-12	6.920493e-14	0.1	3.636027e-12	7.685032e-17	0.1	3.636027e-12	1.184522e-15	0.1	3.636027e-12	1.188343e-17	0.1	3.636027e-12	3.034003e-22	0.1	3.636027e-12	2.955046e-15	0.1	3.636027e-12	3.814245e-14	0.1
3.193958e-10	0.9999999685593178	0.1	3.193958e-10	2.902976e-18	0.1	3.193958e-10	1.03968e-19	0.1	3.193958e-10	9.258366e-18	0.1	3.193958e-10	2.326165e-18	0.1	3.193958e-10	1.223768e-13	0.1	3.193958e-10	4.892708e-17	0.1	3.193958e-10	1.123613e-13	0.1	3.193958e-10	1.126527e-17	0.1	3.193958e-10	2.665145e-20	0.1	3.193958e-10	2.59847e-13	0.1	3.193958e-10	3.350509e-12	0.1
2.485037e-09	0.999999988049021	0.1	2.485037e-09	2.316629e-17	0.1	2.485037e-09	8.050442e-19	0.1	2.485037e-09	6.949042e-17	0.1	2.485037e-09	2.002255e-17	0.1	2.485037e-09	2.202857e-13	0.1	2.485037e-09	6.108769e-17	0.1	2.485037e-09	8.757562e-13	0.1	2.485037e-09	1.188194e-17	0.1	2.485037e-09	2.073702e-19	0.1	2.485037e-09	2.034595e-12	0.1	2.485037e-09	2.606839e-11	0.1
8.543617e-09	1.00000003247842	0.1	8.543617e-09	8.518352e-17	0.1	8.543617e-09	2.730677e-18	0.1	8.543617e-09	2.326356e-16	0.1	8.543617e-09	6.917835e-17	0.1	8.543617e-09	2.448774e-13	0.1	8.543617e-09	7.212572e-17	0.1	8.543617e-09	3.000939e-12	0.1	8.543617e-09	1.198526e-17	0.1	8.543617e-09	7.130432e-19	0.1	8.543617e-09	7.112889e-12	0.1	8.543617e-09	8.962368e-11	0.1
1.694913e-08	0.9999999968104101	0.1	1.694913e-08	1.837718e-16	0.1	1.694913e-08	5.31702e-18	0.1	1.694913e-08	4.487644e-16	0.1	1.694913e-08	1.340888e-16	0.1	1.694913e-08	2.677927e-13	0.1	1.694913e-08	8.167225e-17	0.1	1.694913e-08	5.871462e-12	0.1	1.694913e-08	1.207858e-17	0.1	1.694913e-08	1.41482e-18	0.1	1.694913e-08	1.44085e-11	0.1	1.694913e-08	1.777984e-10	0.1
2.692375e-08	0.9999999498328	0.1	2.692375e-08	3.187001e-16	0.1	2.692375e-08	8.261781e-18	0.1	2.692375e-08	6.90337e-16	0.1	2.692375e-08	2.066409e-16	0.1	2.692375e-08	2.822057e-13	0.1	2.692375e-08	8.769805e-17	0.1	2.692375e-08	9.093222e-12	0.1	2.692375e-08	1.213456e-17	0.1	2.692375e-08	2.247908e-18	0.1	2.692375e-08	2.339715e-11	0.1	2.692375e-08	2.824329e-10	0.1
3.930621e-08	0.99999999616193	0.1	3.930621e-08	5.115232e-16	0.1	3.930621e-08	1.173724e-17	0.1	3.930621e-08	9.691194e-16	0.1	3.930621e-08	2.903685e-16	0.1	3.930621e-08	2.903471e-13	0.1	3.930621e-08	9.11324e-17	0.1	3.930621e-08	1.276157e-11	0.1	3.930621e-08	1.216227e-17	0.1	3.930621e-08	3.282523e-18	0.1	3.930621e-08	3.499003e-11	0.1	3.930621e-08	4.123255e-10	0.1
5.425308e-08	1.00000000724155	0.1	5.425308e-08	7.787233e-16	0.1	5.425308e-08	1.567991e-17	0.1	5.425308e-08	1.276874e-15	0.1	5.425308e-08	3.827974e-16	0.1	5.425308e-08	2.938376e-13	0.1	5.425308e-08	9.264831e-17	0.1	5.425308e-08	1.669042e-11	0.1	5.425308e-08	1.216858e-17	0.1	5.425308e-08	4.531969e-18	0.1	5.425308e-08	4.953603e-11	0.1	5.425308e-08	5.691181e-10	0.1
7.317061e-08	0.99999997561837	0.1	7.317061e-08	1.165736e-15	0.1	7.317061e-08	2.029858e-17	0.1	7.317061e-08	1.625552e-15	0.1	7.317061e-08	4.875171e-16	0.1	7.317061e-08	2.94637e-13	0.1	7.317061e-08	9.306499e-17	0.1	7.317061e-08	2.093649e-11	0.1	7.317061e-08	1.21611e-17	0.1	7.317061e-08	6.114115e-18	0.1	7.317061e-08	6.867804e-11	0.1	7.317061e-08	7.675619e-10	0.1
9.84539e-08	1.0000000306352	0.1	9.84539e-08	1.757857e-15	0.1	9.84539e-08	2.587543e-17	0.1	9.84539e-08	2.028885e-15	0.1	9.84539e-08	6.086515e-16	0.1	9.84539e-08	2.939306e-13	0.1	9.84539e-08	9.288444e-17	0.1	9.84539e-08	2.552486e-11	0.1	9.84539e-08	1.214357e-17	0.1	9.84539e-08	8.229823e-18	0.1	9.84539e-08	9.53018e-11	0.1	9.84539e-08	1.03278e-09	0.1
