Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
4.005873e-12	9.77751422388e-06	0.1	4.005873e-12	2.2021977e-07	0.1	4.005873e-12	3.046003e-12	0.1	4.005873e-12	5.792716e-10	0.1	4.005873e-12	1.21357406e-09	0.1	4.005873e-12	2.722576e-10	0.1	4.005873e-12	5.50308e-15	0.1
8.866261e-12	9.51431885586e-06	0.1	8.866261e-12	4.8085025e-07	0.1	8.866261e-12	6.650954e-12	0.1	8.866261e-12	1.264841e-09	0.1	8.866261e-12	2.6498412e-09	0.1	8.866261e-12	5.944751e-10	0.1	8.866261e-12	1.201599e-14	0.1
1.835092e-11	9.02094478965e-06	0.1	1.835092e-11	9.694187599999999e-07	0.1	1.835092e-11	1.340867e-11	0.1	1.835092e-11	2.549984e-09	0.1	1.835092e-11	5.3422153e-09	0.1	1.835092e-11	1.198492e-09	0.1	1.835092e-11	2.422484e-14	0.1
3.521253e-11	8.20615293765e-06	0.1	3.521253e-11	1.7762723899999998e-06	0.1	3.521253e-11	2.456879e-11	0.1	3.521253e-11	4.672352e-09	0.1	3.521253e-11	9.7885777e-09	0.1	3.521253e-11	2.196005e-09	0.1	3.521253e-11	4.438734e-14	0.1
5.862482e-11	7.195404045240001e-06	0.1	5.862482e-11	2.7771752e-06	0.1	5.862482e-11	3.841295e-11	0.1	5.862482e-11	7.305151e-09	0.1	5.862482e-11	1.53042956e-08	0.1	5.862482e-11	3.433421e-09	0.1	5.862482e-11	6.939893e-14	0.1
9.137823e-11	5.986804131360001e-06	0.1	9.137823e-11	3.9740006e-06	0.1	9.137823e-11	5.496706e-11	0.1	9.137823e-11	1.045331e-08	0.1	9.137823e-11	2.1899686e-08	0.1	9.137823e-11	4.913057e-09	0.1	9.137823e-11	9.930646e-14	0.1
1.241316e-10	4.9812101874e-06	0.1	1.241316e-10	4.9697983e-06	0.1	1.241316e-10	6.874063e-11	0.1	1.241316e-10	1.307268e-08	0.1	1.241316e-10	2.7387264e-08	0.1	1.241316e-10	6.144161e-09	0.1	1.241316e-10	1.241905e-13	0.1
1.737725e-10	3.7696349263027e-06	0.1	1.737725e-10	6.1695715e-06	0.1	1.737725e-10	8.533556e-11	0.1	1.737725e-10	1.622859e-08	0.1	1.737725e-10	3.3998905e-08	0.1	1.737725e-10	7.627439e-09	0.1	1.737725e-10	1.541716e-13	0.1
2.234134e-10	2.8527491869421998e-06	0.1	2.234134e-10	7.0775228e-06	0.1	2.234134e-10	9.789415e-11	0.1	2.234134e-10	1.86169e-08	0.1	2.234134e-10	3.9002396e-08	0.1	2.234134e-10	8.749942e-09	0.1	2.234134e-10	1.768605e-13	0.1
2.730543e-10	2.1588771951201e-06	0.1	2.730543e-10	7.7646362e-06	0.1	2.730543e-10	1.073982e-10	0.1	2.730543e-10	2.04243e-08	0.1	2.730543e-10	4.27889e-08	0.1	2.730543e-10	9.599418e-09	0.1	2.730543e-10	1.940308e-13	0.1
3.226952e-10	1.6337754987007999e-06	0.1	3.226952e-10	8.2846227e-06	0.1	3.226952e-10	1.145906e-10	0.1	3.226952e-10	2.179208e-08	0.1	3.226952e-10	4.5654408e-08	0.1	3.226952e-10	1.024228e-08	0.1	3.226952e-10	2.070248e-13	0.1
3.723361e-10	1.2363935122994e-06	0.1	3.723361e-10	8.6781328e-06	0.1	3.723361e-10	1.200336e-10	0.1	3.723361e-10	2.282718e-08	0.1	3.723361e-10	4.7822949000000004e-08	0.1	3.723361e-10	1.072878e-08	0.1	3.723361e-10	2.168582e-13	0.1
4.21977e-10	9.3566664967139e-07	0.1	4.21977e-10	8.975930800000002e-06	0.1	4.21977e-10	1.241528e-10	0.1	4.21977e-10	2.361052e-08	0.1	4.21977e-10	4.9464033e-08	0.1	4.21977e-10	1.109694e-08	0.1	4.21977e-10	2.242999e-13	0.1
4.716179e-10	7.0808524826676e-07	0.1	4.716179e-10	9.2012957e-06	0.1	4.716179e-10	1.272701e-10	0.1	4.716179e-10	2.420332e-08	0.1	4.716179e-10	5.070595e-08	0.1	4.716179e-10	1.137556e-08	0.1	4.716179e-10	2.299315e-13	0.1
5.212588e-10	5.358582877766299e-07	0.1	5.212588e-10	9.371843700000001e-06	0.1	5.212588e-10	1.296292e-10	0.1	5.212588e-10	2.465194e-08	0.1	5.212588e-10	5.1645807e-08	0.1	5.212588e-10	1.158641e-08	0.1	5.212588e-10	2.341934e-13	0.1
5.729573e-10	4.0086445122814997e-07	0.1	5.729573e-10	9.505522899999999e-06	0.1	5.729573e-10	1.314784e-10	0.1	5.729573e-10	2.500357e-08	0.1	5.729573e-10	5.2382472000000004e-08	0.1	5.729573e-10	1.175168e-08	0.1	5.729573e-10	2.375339e-13	0.1
