Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
202.592	0.693169065	0.1	202.592	1.243196e-05	0.1	202.592	3.608778e-08	0.1	202.592	0.1527739	0.1	202.592	1.2031919670000002e-07	0.1	202.592	3.02857e-09	0.1	202.592	9.168648e-12	0.1
239.2866	0.652523972	0.1	239.2866	1.270064e-05	0.1	239.2866	3.459091e-08	0.1	239.2866	0.1731147	0.1	239.2866	1.153284507e-07	0.1	239.2866	2.902948e-09	0.1	239.2866	9.084555e-12	0.1
280.4746	0.610754668	0.1	280.4746	1.272331e-05	0.1	280.4746	3.303978e-08	0.1	280.4746	0.1940183	0.1	280.4746	1.101568391e-07	0.1	280.4746	2.772774e-09	0.1	280.4746	8.915768e-12	0.1
324.6582	0.569938259	0.1	324.6582	1.252555e-05	0.1	324.6582	3.150964e-08	0.1	324.6582	0.214445	0.1	324.6582	1.050553011e-07	0.1	324.6582	2.64436e-09	0.1	324.6582	8.686562e-12	0.1
368.8417	0.532751956	0.1	368.8417	1.217991e-05	0.1	368.8417	3.010134e-08	0.1	368.8417	0.2330551	0.1	368.8417	1.0035991199999999e-07	0.1	368.8417	2.526173e-09	0.1	368.8417	8.431187e-12	0.1
413.0253	0.498762846	0.1	413.0253	1.17443e-05	0.1	413.0253	2.880051e-08	0.1	413.0253	0.250065	0.1	413.0253	9.60228259e-08	0.1	413.0253	2.417003e-09	0.1	413.0253	8.164034e-12	0.1
464.492	0.46271694099999994	0.1	464.492	1.117534e-05	0.1	464.492	2.740462e-08	0.1	464.492	0.2681043	0.1	464.492	9.13688076e-08	0.1	464.492	2.299856e-09	0.1	464.492	7.849679e-12	0.1
517.7795	0.428923075	0.1	517.7795	1.055751e-05	0.1	517.7795	2.60783e-08	0.1	517.7795	0.2850165	0.1	517.7795	8.69467679e-08	0.1	517.7795	2.188549e-09	0.1	517.7795	7.529128e-12	0.1
571.0671	0.39826949700000003	0.1	571.0671	9.938443e-06	0.1	571.0671	2.485813e-08	0.1	571.0671	0.3003572	0.1	571.0671	8.28786076e-08	0.1	571.0671	2.086148e-09	0.1	571.0671	7.218901e-12	0.1
624.3546	0.370374668	0.1	624.3546	9.335157e-06	0.1	624.3546	2.373144e-08	0.1	624.3546	0.3143172	0.1	624.3546	7.91221313e-08	0.1	624.3546	1.991594e-09	0.1	624.3546	6.921844e-12	0.1
679.7783	0.34394175400000004	0.1	679.7783	8.734781e-06	0.1	679.7783	2.264727e-08	0.1	679.7783	0.3275456	0.1	679.7783	7.5507412e-08	0.1	679.7783	1.900607e-09	0.1	679.7783	6.628228e-12	0.1
743.7468	0.316308825	0.1	743.7468	8.083137e-06	0.1	743.7468	2.149399e-08	0.1	743.7468	0.3413744	0.1	743.7468	7.16623025e-08	0.1	743.7468	1.803821e-09	0.1	743.7468	6.30924e-12	0.1
807.7152	0.29137753899999996	0.1	807.7152	7.478585e-06	0.1	807.7152	2.043321e-08	0.1	807.7152	0.3538512	0.1	807.7152	6.81255594e-08	0.1	807.7152	1.714797e-09	0.1	807.7152	6.011103e-12	0.1
871.6836	0.268812605	0.1	871.6836	6.920894e-06	0.1	871.6836	1.945382e-08	0.1	871.6836	0.3651436	0.1	871.6836	6.48602154e-08	0.1	871.6836	1.632605e-09	0.1	871.6836	5.73276e-12	0.1
935.6521	0.248331309	0.1	935.6521	6.408028e-06	0.1	935.6521	1.854648e-08	0.1	935.6521	0.3753934	0.1	935.6521	6.18350739e-08	0.1	935.6521	1.556458e-09	0.1	935.6521	5.472886e-12	0.1
999.6205	0.229693127	0.1	999.6205	5.937087e-06	0.1	999.6205	1.770324e-08	0.1	999.6205	0.3847207	0.1	999.6205	5.90236433e-08	0.1	999.6205	1.485691e-09	0.1	999.6205	5.230066e-12	0.1
1063.589	0.21269216800000001	0.1	1063.589	5.504839e-06	0.1	1063.589	1.69173e-08	0.1	1063.589	0.3932286	0.1	1063.589	5.64032528e-08	0.1	1063.589	1.419733e-09	0.1	1063.589	5.002906e-12	0.1
1127.557	0.19715131500000002	0.1	1127.557	5.108022e-06	0.1	1127.557	1.618282e-08	0.1	1127.557	0.4010059	0.1	1127.557	5.39544182e-08	0.1	1127.557	1.358093e-09	0.1	1127.557	4.79008e-12	0.1
1194.657	0.1822517703	0.1	1194.657	4.726442e-06	0.1	1194.657	1.546217e-08	0.1	1194.657	0.4084621	0.1	1194.657	5.1551719900000006e-08	0.1	1194.657	1.297614e-09	0.1	1194.657	4.580905e-12	0.1
1274.279	0.1662271102	0.1	1274.279	4.315141e-06	0.1	1274.279	1.466634e-08	0.1	1274.279	0.4164814	0.1	1274.279	4.8898353299999994e-08	0.1	1274.279	1.230826e-09	0.1	1274.279	4.349633e-12	0.1
1314.091	0.15882336900000002	0.1	1314.091	4.124876e-06	0.1	1314.091	1.429042e-08	0.1	1314.091	0.4201865	0.1	1314.091	4.76450016e-08	0.1	1314.091	1.199278e-09	0.1	1314.091	4.240324e-12	0.1
1360.624	0.15064031130000002	0.1	1360.624	3.914453e-06	0.1	1360.624	1.386818e-08	0.1	1360.624	0.4242816	0.1	1360.624	4.62372152e-08	0.1	1360.624	1.163842e-09	0.1	1360.624	4.117515e-12	0.1
1421.247	0.1406849588	0.1	1421.247	3.658312e-06	0.1	1421.247	1.334398e-08	0.1	1421.247	0.4292636	0.1	1421.247	4.4489514099999996e-08	0.1	1421.247	1.119851e-09	0.1	1421.247	3.965028e-12	0.1
1497.898	0.1291389726	0.1	1497.898	3.361101e-06	0.1	1497.898	1.271982e-08	0.1	1497.898	0.4350415	0.1	1497.898	4.2408513300000005e-08	0.1	1497.898	1.067469e-09	0.1	1497.898	3.783453e-12	0.1
1574.548	0.11863913920000001	0.1	1574.548	3.090731e-06	0.1	1574.548	1.213494e-08	0.1	1574.548	0.440296	0.1	1574.548	4.04584618e-08	0.1	1574.548	1.018384e-09	0.1	1574.548	3.613327e-12	0.1
1651.198	0.1090755008	0.1	1651.198	2.844424e-06	0.1	1651.198	1.158571e-08	0.1	1651.198	0.4450819	0.1	1651.198	3.8627295000000004e-08	0.1	1651.198	9.722915e-10	0.1	1651.198	3.453611e-12	0.1
1727.849	0.1003519738	0.1	1727.849	2.619736e-06	0.1	1727.849	1.106897e-08	0.1	1727.849	0.4494474	0.1	1727.849	3.6904446499999996e-08	0.1	1727.849	9.289253e-10	0.1	1727.849	3.303395e-12	0.1
1804.499	0.09238424740000001	0.1	1804.499	2.41451e-06	0.1	1804.499	1.058194e-08	0.1	1804.499	0.4534346	0.1	1804.499	3.52806368e-08	0.1	1804.499	8.88052e-10	0.1	1804.499	3.161872e-12	0.1
1883.577	0.0848776562	0.1	1883.577	2.221164e-06	0.1	1883.577	1.010801e-08	0.1	1883.577	0.4571911	0.1	1883.577	3.3700520400000004e-08	0.1	1883.577	8.482786e-10	0.1	1883.577	3.024222e-12	0.1
1947.326	0.0793051349	0.1	1947.326	2.077639e-06	0.1	1947.326	9.745441e-09	0.1	1947.326	0.4599797	0.1	1947.326	3.2491676200000003e-08	0.1	1947.326	8.178507e-10	0.1	1947.326	2.918965e-12	0.1
2011.074	0.07412347309999999	0.1	2011.074	1.944186e-06	0.1	2011.074	9.399046e-09	0.1	2011.074	0.4625727	0.1	2011.074	3.13367701e-08	0.1	2011.074	7.887803e-10	0.1	2011.074	2.818449e-12	0.1
2056.925	0.0706210588	0.1	2056.925	1.853986e-06	0.1	2056.925	9.159334e-09	0.1	2056.925	0.4643254	0.1	2056.925	3.05375529e-08	0.1	2056.925	7.68663e-10	0.1	2056.925	2.748917e-12	0.1
2102.775	0.06729451460000001	0.1	2102.775	1.768317e-06	0.1	2102.775	8.927111e-09	0.1	2102.775	0.4659901	0.1	2102.775	2.97632991e-08	0.1	2102.775	7.491741e-10	0.1	2102.775	2.681582e-12	0.1
2160.531	0.0633393498	0.1	2160.531	1.666463e-06	0.1	2160.531	8.644733e-09	0.1	2160.531	0.4679694	0.1	2160.531	2.88218325e-08	0.1	2160.531	7.254761e-10	0.1	2160.531	2.599739e-12	0.1
2219.015	0.0595844356	0.1	2219.015	1.569771e-06	0.1	2219.015	8.369768e-09	0.1	2219.015	0.4698484	0.1	2219.015	2.79050778e-08	0.1	2219.015	7.024003e-10	0.1	2219.015	2.52008e-12	0.1
2268.5	0.0565909722	0.1	2268.5	1.492689e-06	0.1	2268.5	8.145288e-09	0.1	2268.5	0.4713464	0.1	2268.5	2.71566418e-08	0.1	2268.5	6.835612e-10	0.1	2268.5	2.455078e-12	0.1
2328.625	0.053165609800000006	0.1	2328.625	1.40449e-06	0.1	2328.625	7.882124e-09	0.1	2328.625	0.4730605	0.1	2328.625	2.62792272e-08	0.1	2328.625	6.614758e-10	0.1	2328.625	2.378912e-12	0.1
2391.41	0.0498202249	0.1	2391.41	1.318354e-06	0.1	2391.41	7.617983e-09	0.1	2391.41	0.4747346	0.1	2391.41	2.53985652e-08	0.1	2391.41	6.393083e-10	0.1	2391.41	2.302506e-12	0.1
2444.413	0.047167845	0.1	2444.413	1.250063e-06	0.1	2444.413	7.403057e-09	0.1	2444.413	0.4760619	0.1	2444.413	2.46819793e-08	0.1	2444.413	6.21271e-10	0.1	2444.413	2.240372e-12	0.1
2509.483	0.0441119779	0.1	2509.483	1.171387e-06	0.1	2509.483	7.14878e-09	0.1	2509.483	0.4775911	0.1	2509.483	2.38342029e-08	0.1	2509.483	5.999314e-10	0.1	2509.483	2.166905e-12	0.1
2573.701	0.041297923699999996	0.1	2573.701	1.09894e-06	0.1	2573.701	6.907677e-09	0.1	2573.701	0.4789993	0.1	2573.701	2.3030351e-08	0.1	2573.701	5.796973e-10	0.1	2573.701	2.097292e-12	0.1
2624.575	0.0392014658	0.1	2624.575	1.044969e-06	0.1	2624.575	6.723288e-09	0.1	2624.575	0.4800484	0.1	2624.575	2.24155787e-08	0.1	2624.575	5.642228e-10	0.1	2624.575	2.044087e-12	0.1
2696.07	0.0364400931	0.1	2696.07	9.738829e-07	0.1	2696.07	6.473554e-09	0.1	2696.07	0.4814303	0.1	2696.07	2.15829432e-08	0.1	2696.07	5.432644e-10	0.1	2696.07	1.972078e-12	0.1
2757.049	0.0342442138	0.1	2757.049	9.173565e-07	0.1	2757.049	6.26883e-09	0.1	2757.049	0.4825291	0.1	2757.049	2.09003788e-08	0.1	2757.049	5.260833e-10	0.1	2757.049	1.913095e-12	0.1
2802.253	0.032704984799999996	0.1	2802.253	8.777342e-07	0.1	2802.253	6.121764e-09	0.1	2802.253	0.4832994	0.1	2802.253	2.04100509e-08	0.1	2802.253	5.13741e-10	0.1	2802.253	1.870752e-12	0.1
2861.376	0.0307988242	0.1	2861.376	8.286679e-07	0.1	2861.376	5.935206e-09	0.1	2861.376	0.4842533	0.1	2861.376	1.9788049999999998e-08	0.1	2861.376	4.980845e-10	0.1	2861.376	1.817074e-12	0.1
2930.723	0.0287080366	0.1	2930.723	7.748509e-07	0.1	2930.723	5.7244e-09	0.1	2930.723	0.4852995	0.1	2930.723	1.9085207400000002e-08	0.1	2930.723	4.803931e-10	0.1	2930.723	1.756474e-12	0.1
3018.958	0.0262569126	0.1	3018.958	7.117607e-07	0.1	3018.958	5.468051e-09	0.1	3018.958	0.4865261	0.1	3018.958	1.82305241e-08	0.1	3018.958	4.588794e-10	0.1	3018.958	1.682864e-12	0.1
3118.08	0.023757804100000002	0.1	3118.08	6.474376e-07	0.1	3118.08	5.194994e-09	0.1	3118.08	0.4877767	0.1	3118.08	1.732013337e-08	0.1	3118.08	4.359636e-10	0.1	3118.08	1.604569e-12	0.1
3237.964	0.021057355200000002	0.1	3237.964	5.779352e-07	0.1	3237.964	4.884398e-09	0.1	3237.964	0.489128	0.1	3237.964	1.628458441e-08	0.1	3237.964	4.098974e-10	0.1	3237.964	1.515673e-12	0.1
3357.849	0.01866945716	0.1	3357.849	5.164792e-07	0.1	3357.849	4.593751e-09	0.1	3357.849	0.490323	0.1	3357.849	1.531554056e-08	0.1	3357.849	3.855053e-10	0.1	3357.849	1.432666e-12	0.1
3510.436	0.01602380219	0.1	3510.436	4.483923e-07	0.1	3510.436	4.250313e-09	0.1	3510.436	0.4916469	0.1	3510.436	1.417049697e-08	0.1	3510.436	3.566829e-10	0.1	3510.436	1.334849e-12	0.1
3617.611	0.01439620887	0.1	3617.611	4.065068e-07	0.1	3617.611	4.025455e-09	0.1	3617.611	0.4924614	0.1	3617.611	1.3420804230000001e-08	0.1	3617.611	3.37812e-10	0.1	3617.611	1.27099e-12	0.1
3752.905	0.012578430820000002	0.1	3752.905	3.597282e-07	0.1	3752.905	3.759379e-09	0.1	3752.905	0.493371	0.1	3752.905	1.2533697749999999e-08	0.1	3752.905	3.154819e-10	0.1	3752.905	1.195648e-12	0.1
3907.002	0.010788889710000001	0.1	3907.002	3.136775e-07	0.1	3907.002	3.478632e-09	0.1	3907.002	0.4942665	0.1	3907.002	1.159767012e-08	0.1	3907.002	2.919206e-10	0.1	3907.002	1.116463e-12	0.1
