Batch	m_SP	5	N7a_L	N1a_L	Nphln	Flvln	Azln							
3.326019e-10	0.79551092434	0.1	3.326019e-10	0.0001701436306	0.1	3.326019e-10	0.01214369	0.1	3.326019e-10	0.0114218	0.1	3.326019e-10	0.07856662	0.1
3.843468e-10	0.76928272967	0.1	3.843468e-10	0.0001919680815	0.1	3.843468e-10	0.01370434	0.1	3.843468e-10	0.01288689	0.1	3.843468e-10	0.08864468	0.1
4.360917e-10	0.74427733617	0.1	4.360917e-10	0.00021277487969999998	0.1	4.360917e-10	0.01519233	0.1	4.360917e-10	0.01428367	0.1	4.360917e-10	0.09825284	0.1
4.968586e-10	0.71636662655	0.1	4.968586e-10	0.00023599939280000002	0.1	4.968586e-10	0.01685329	0.1	4.968586e-10	0.01584275	0.1	4.968586e-10	0.1089774	0.1
5.59881e-10	0.68896122278	0.1	5.59881e-10	0.00025880338520000004	0.1	5.59881e-10	0.01848425	0.1	5.59881e-10	0.0173736	0.1	5.59881e-10	0.1195078	0.1
6.348191e-10	0.65825640493	0.1	6.348191e-10	0.0002843528265	0.1	6.348191e-10	0.02031158	0.1	6.348191e-10	0.01908875	0.1	6.348191e-10	0.131306	0.1
7.158672e-10	0.6271569835899999	0.1	7.158672e-10	0.00031023066310000003	0.1	7.158672e-10	0.02216242	0.1	7.158672e-10	0.02082595	0.1	7.158672e-10	0.1432558	0.1
8.094397e-10	0.59372605248	0.1	8.094397e-10	0.0003380485815	0.1	8.094397e-10	0.02415202	0.1	8.094397e-10	0.02269338	0.1	8.094397e-10	0.1561015	0.1
9.21761e-10	0.55674210129	0.1	9.21761e-10	0.0003688227915	0.1	9.21761e-10	0.02635308	0.1	9.21761e-10	0.02475929	0.1	9.21761e-10	0.1703124	0.1
1.052289e-09	0.51758217605	0.1	1.052289e-09	0.000401407738	0.1	1.052289e-09	0.02868365	0.1	1.052289e-09	0.02694674	0.1	1.052289e-09	0.1853595	0.1
1.203096e-09	0.47679911885	0.1	1.203096e-09	0.000435343396	0.1	1.203096e-09	0.03111082	0.1	1.203096e-09	0.02922486	0.1	1.203096e-09	0.2010302	0.1
1.411566e-09	0.42712744583	0.1	1.411566e-09	0.0004766751809999999	0.1	1.411566e-09	0.03406698	0.1	1.411566e-09	0.03199949	0.1	1.411566e-09	0.2201163	0.1
1.676791e-09	0.37320450541	0.1	1.676791e-09	0.000521544506	0.1	1.676791e-09	0.03727616	0.1	1.676791e-09	0.0350116	0.1	1.676791e-09	0.240836	0.1
1.979851e-09	0.321732707	0.1	1.979851e-09	0.000564374124	0.1	1.979851e-09	0.04033946	0.1	1.979851e-09	0.03788679	0.1	1.979851e-09	0.2606138	0.1
2.282912e-09	0.27879934661	0.1	2.282912e-09	0.000600098961	0.1	2.282912e-09	0.0428946	0.1	2.282912e-09	0.04028502	0.1	2.282912e-09	0.2771108	0.1
2.585973e-09	0.242645813746	0.1	2.585973e-09	0.000630182319	0.1	2.585973e-09	0.04504625	0.1	2.585973e-09	0.04230454	0.1	2.585973e-09	0.2910026	0.1
2.889033e-09	0.211956536043	0.1	2.889033e-09	0.000655718776	0.1	2.889033e-09	0.04687269	0.1	2.889033e-09	0.04401883	0.1	2.889033e-09	0.3027948	0.1
3.192094e-09	0.185728212256	0.1	3.192094e-09	0.0006775434169999999	0.1	3.192094e-09	0.04843365	0.1	3.192094e-09	0.04548393	0.1	3.192094e-09	0.312873	0.1
3.50734e-09	0.162343126335	0.1	3.50734e-09	0.000697002101	0.1	3.50734e-09	0.04982539	0.1	3.50734e-09	0.04679021	0.1	3.50734e-09	0.3218586	0.1
3.871326e-09	0.13940719422599998	0.1	3.871326e-09	0.000716087099	0.1	3.871326e-09	0.0511904	0.1	3.871326e-09	0.04807139	0.1	3.871326e-09	0.3306716	0.1
4.235313e-09	0.12004584174300001	0.1	4.235313e-09	0.000732197678	0.1	4.235313e-09	0.05234267	0.1	4.235313e-09	0.04915291	0.1	4.235313e-09	0.3381111	0.1
4.599299e-09	0.10361777788899999	0.1	4.599299e-09	0.00074586748	0.1	4.599299e-09	0.05332038	0.1	4.599299e-09	0.05007058	0.1	4.599299e-09	0.3444236	0.1
4.963286e-09	0.08961737201100001	0.1	4.963286e-09	0.000757517236	0.1	4.963286e-09	0.0541536	0.1	4.963286e-09	0.05085263	0.1	4.963286e-09	0.3498032	0.1
5.327273e-09	0.07764156816199999	0.1	5.327273e-09	0.0007674823010000001	0.1	5.327273e-09	0.05486633	0.1	5.327273e-09	0.05152159	0.1	5.327273e-09	0.3544048	0.1
5.691259e-09	0.067364918025	0.1	5.691259e-09	0.000776033498	0.1	5.691259e-09	0.05547793	0.1	5.691259e-09	0.05209564	0.1	5.691259e-09	0.3583536	0.1
6.055246e-09	0.058522251268	0.1	6.055246e-09	0.0007833915129999999	0.1	6.055246e-09	0.0560042	0.1	6.055246e-09	0.05258958	0.1	6.055246e-09	0.3617513	0.1
6.419233e-09	0.050895579275	0.1	6.419233e-09	0.0007897376310000001	0.1	6.419233e-09	0.05645809	0.1	6.419233e-09	0.05301561	0.1	6.419233e-09	0.3646818	0.1
6.783219e-09	0.044304357989	0.1	6.783219e-09	0.000795222152	0.1	6.783219e-09	0.05685036	0.1	6.783219e-09	0.05338379	0.1	6.783219e-09	0.3672145	0.1
7.147206e-09	0.038598037241	0.1	7.147206e-09	0.0007999703100000001	0.1	7.147206e-09	0.05718997	0.1	7.147206e-09	0.05370254	0.1	7.147206e-09	0.3694071	0.1
7.511192e-09	0.033650334324999996	0.1	7.511192e-09	0.0008040874849999999	0.1	7.511192e-09	0.05748443	0.1	7.511192e-09	0.05397892	0.1	7.511192e-09	0.3713083	0.1
7.875179e-09	0.029354741984	0.1	7.875179e-09	0.0008076617140000001	0.1	7.875179e-09	0.05774007	0.1	7.875179e-09	0.05421887	0.1	7.875179e-09	0.3729588	0.1
8.239166e-09	0.025621078401000003	0.1	8.239166e-09	0.000810768596	0.1	8.239166e-09	0.05796228	0.1	8.239166e-09	0.05442743	0.1	8.239166e-09	0.3743935	0.1
8.603152e-09	0.0223725993798	0.1	8.603152e-09	0.0008134716019999999	0.1	8.603152e-09	0.05815561	0.1	8.603152e-09	0.05460889	0.1	8.603152e-09	0.3756417	0.1
8.967139e-09	0.019543832092	0.1	8.967139e-09	0.000815825377	0.1	8.967139e-09	0.05832396	0.1	8.967139e-09	0.0547669	0.1	8.967139e-09	0.3767286	0.1
9.331125e-09	0.017078699970800002	0.1	9.331125e-09	0.000817876646	0.1	9.331125e-09	0.05847067	0.1	9.331125e-09	0.0549046	0.1	9.331125e-09	0.3776758	0.1
9.695112e-09	0.0149290486177	0.1	9.695112e-09	0.000819665314	0.1	9.695112e-09	0.05859861	0.1	9.695112e-09	0.05502468	0.1	9.695112e-09	0.3785018	0.1
1.00591e-08	0.0130534323173	0.1	1.00591e-08	0.0008212260749999999	0.1	1.00591e-08	0.05871023	0.1	1.00591e-08	0.05512945	0.1	1.00591e-08	0.3792225	0.1
1.042309e-08	0.0114161112714	0.1	1.042309e-08	0.000822588507	0.1	1.042309e-08	0.05880768	0.1	1.042309e-08	0.05522091	0.1	1.042309e-08	0.3798517	0.1
