Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.651136e-15	1.0000001	0.1	6.651136e-15	0.0	0.1	6.651136e-15	0.0	0.1	6.651136e-15	0.0	0.1	6.651136e-15	0.0	0.1	6.651136e-15	0.0	0.1	6.651136e-15	0.0	0.1	6.651136e-15	0.0	0.1	6.651136e-15	0.0	0.1	6.651136e-15	0.0	0.1	6.651136e-15	0.0	0.1	6.651136e-15	0.0	0.1
5.203024e-14	1.0	0.1	5.203024e-14	0.0	0.1	5.203024e-14	0.0	0.1	5.203024e-14	0.0	0.1	5.203024e-14	0.0	0.1	5.203024e-14	0.0	0.1	5.203024e-14	0.0	0.1	5.203024e-14	0.0	0.1	5.203024e-14	0.0	0.1	5.203024e-14	0.0	0.1	5.203024e-14	0.0	0.1	5.203024e-14	0.0	0.1
1.364566e-13	1.0	0.1	1.364566e-13	0.0	0.1	1.364566e-13	0.0	0.1	1.364566e-13	0.0	0.1	1.364566e-13	0.0	0.1	1.364566e-13	0.0	0.1	1.364566e-13	0.0	0.1	1.364566e-13	0.0	0.1	1.364566e-13	0.0	0.1	1.364566e-13	0.0	0.1	1.364566e-13	0.0	0.1	1.364566e-13	0.0	0.1
2.807547e-13	1.0	0.1	2.807547e-13	0.0	0.1	2.807547e-13	0.0	0.1	2.807547e-13	0.0	0.1	2.807547e-13	0.0	0.1	2.807547e-13	0.0	0.1	2.807547e-13	0.0	0.1	2.807547e-13	0.0	0.1	2.807547e-13	0.0	0.1	2.807547e-13	0.0	0.1	2.807547e-13	0.0	0.1	2.807547e-13	0.0	0.1
4.754145e-13	1.0	0.1	4.754145e-13	0.0	0.1	4.754145e-13	0.0	0.1	4.754145e-13	0.0	0.1	4.754145e-13	0.0	0.1	4.754145e-13	0.0	0.1	4.754145e-13	0.0	0.1	4.754145e-13	0.0	0.1	4.754145e-13	0.0	0.1	4.754145e-13	0.0	0.1	4.754145e-13	0.0	0.1	4.754145e-13	0.0	0.1
6.700744e-13	1.0	0.1	6.700744e-13	0.0	0.1	6.700744e-13	0.0	0.1	6.700744e-13	0.0	0.1	6.700744e-13	0.0	0.1	6.700744e-13	0.0	0.1	6.700744e-13	0.0	0.1	6.700744e-13	0.0	0.1	6.700744e-13	0.0	0.1	6.700744e-13	0.0	0.1	6.700744e-13	0.0	0.1	6.700744e-13	0.0	0.1
1.050701e-12	1.0	0.1	1.050701e-12	0.0	0.1	1.050701e-12	0.0	0.1	1.050701e-12	0.0	0.1	1.050701e-12	0.0	0.1	1.050701e-12	0.0	0.1	1.050701e-12	0.0	0.1	1.050701e-12	0.0	0.1	1.050701e-12	0.0	0.1	1.050701e-12	0.0	0.1	1.050701e-12	0.0	0.1	1.050701e-12	0.0	0.1
1.735828e-12	1.0	0.1	1.735828e-12	0.0	0.1	1.735828e-12	0.0	0.1	1.735828e-12	0.0	0.1	1.735828e-12	0.0	0.1	1.735828e-12	0.0	0.1	1.735828e-12	0.0	0.1	1.735828e-12	0.0	0.1	1.735828e-12	0.0	0.1	1.735828e-12	0.0	0.1	1.735828e-12	0.0	0.1	1.735828e-12	0.0	0.1
2.572786e-12	1.0	0.1	2.572786e-12	0.0	0.1	2.572786e-12	0.0	0.1	2.572786e-12	0.0	0.1	2.572786e-12	0.0	0.1	2.572786e-12	0.0	0.1	2.572786e-12	0.0	0.1	2.572786e-12	0.0	0.1	2.572786e-12	0.0	0.1	2.572786e-12	0.0	0.1	2.572786e-12	0.0	0.1	2.572786e-12	0.0	0.1
3.523304e-12	1.0	0.1	3.523304e-12	0.0	0.1	3.523304e-12	0.0	0.1	3.523304e-12	0.0	0.1	3.523304e-12	0.0	0.1	3.523304e-12	0.0	0.1	3.523304e-12	0.0	0.1	3.523304e-12	0.0	0.1	3.523304e-12	0.0	0.1	3.523304e-12	0.0	0.1	3.523304e-12	0.0	0.1	3.523304e-12	0.0	0.1
4.686308e-12	1.0	0.1	4.686308e-12	0.0	0.1	4.686308e-12	0.0	0.1	4.686308e-12	0.0	0.1	4.686308e-12	0.0	0.1	4.686308e-12	0.0	0.1	4.686308e-12	0.0	0.1	4.686308e-12	0.0	0.1	4.686308e-12	0.0	0.1	4.686308e-12	0.0	0.1	4.686308e-12	0.0	0.1	4.686308e-12	0.0	0.1
5.849313e-12	1.0	0.1	5.849313e-12	0.0	0.1	5.849313e-12	0.0	0.1	5.849313e-12	0.0	0.1	5.849313e-12	0.0	0.1	5.849313e-12	0.0	0.1	5.849313e-12	0.0	0.1	5.849313e-12	0.0	0.1	5.849313e-12	0.0	0.1	5.849313e-12	0.0	0.1	5.849313e-12	0.0	0.1	5.849313e-12	0.0	0.1
7.012318e-12	1.0	0.1	7.012318e-12	0.0	0.1	7.012318e-12	0.0	0.1	7.012318e-12	0.0	0.1	7.012318e-12	0.0	0.1	7.012318e-12	0.0	0.1	7.012318e-12	0.0	0.1	7.012318e-12	0.0	0.1	7.012318e-12	0.0	0.1	7.012318e-12	0.0	0.1	7.012318e-12	0.0	0.1	7.012318e-12	0.0	0.1
8.175322e-12	1.0	0.1	8.175322e-12	0.0	0.1	8.175322e-12	0.0	0.1	8.175322e-12	0.0	0.1	8.175322e-12	0.0	0.1	8.175322e-12	0.0	0.1	8.175322e-12	0.0	0.1	8.175322e-12	0.0	0.1	8.175322e-12	0.0	0.1	8.175322e-12	0.0	0.1	8.175322e-12	0.0	0.1	8.175322e-12	0.0	0.1
9.338327e-12	1.00000008	0.1	9.338327e-12	0.0	0.1	9.338327e-12	0.0	0.1	9.338327e-12	0.0	0.1	9.338327e-12	0.0	0.1	9.338327e-12	0.0	0.1	9.338327e-12	0.0	0.1	9.338327e-12	0.0	0.1	9.338327e-12	0.0	0.1	9.338327e-12	0.0	0.1	9.338327e-12	0.0	0.1	9.338327e-12	0.0	0.1
1.050133e-11	0.99999996	0.1	1.050133e-11	0.0	0.1	1.050133e-11	0.0	0.1	1.050133e-11	0.0	0.1	1.050133e-11	0.0	0.1	1.050133e-11	0.0	0.1	1.050133e-11	0.0	0.1	1.050133e-11	0.0	0.1	1.050133e-11	0.0	0.1	1.050133e-11	0.0	0.1	1.050133e-11	0.0	0.1	1.050133e-11	0.0	0.1
