Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
1.54751e-13	9.772197352144e-06	0.1	1.54751e-13	1.032211e-09	0.1	1.54751e-13	1.7681866e-07	0.1	1.54751e-13	1.417148e-11	0.1	1.54751e-13	3.468607e-09	0.1	1.54751e-13	1.585875e-09	0.1	1.54751e-13	2.732708e-13	0.1
3.709048e-13	9.518196932254002e-06	0.1	3.709048e-13	2.441832e-09	0.1	3.709048e-13	4.1828345999999996e-07	0.1	3.709048e-13	3.352044e-11	0.1	3.709048e-13	8.202237e-09	0.1	3.709048e-13	3.751601e-09	0.1	3.709048e-13	6.464442e-13	0.1
8.271334e-13	9.003566625066e-06	0.1	8.271334e-13	5.298083e-09	0.1	8.271334e-13	9.0753688e-07	0.1	8.271334e-13	7.271169e-11	0.1	8.271334e-13	1.77822e-08	0.1	8.271334e-13	8.139927e-09	0.1	8.271334e-13	1.402538e-12	0.1
1.654653e-12	8.140130294138e-06	0.1	1.654653e-12	1.009095e-08	0.1	1.654653e-12	1.7284682e-06	0.1	1.654653e-12	1.384301e-10	0.1	1.654653e-12	3.382163e-08	0.1	1.654653e-12	1.55037e-08	0.1	1.654653e-12	2.671129e-12	0.1
2.885353e-12	7.006842560345999e-06	0.1	2.885353e-12	1.638315e-08	0.1	2.885353e-12	2.8061092000000005e-06	0.1	2.885353e-12	2.246152e-10	0.1	2.885353e-12	5.480622e-08	0.1	2.885353e-12	2.517114e-08	0.1	2.885353e-12	4.336254e-12	0.1
4.310171e-12	5.89050119854604e-06	0.1	4.310171e-12	2.258294e-08	0.1	4.310171e-12	3.8678058e-06	0.1	4.310171e-12	3.09425e-10	0.1	4.310171e-12	7.539583e-08	0.1	4.310171e-12	3.469672e-08	0.1	4.310171e-12	5.976549e-12	0.1
5.81263e-12	4.90551309720483e-06	0.1	5.81263e-12	2.805477e-08	0.1	5.81263e-12	4.8047348e-06	0.1	5.81263e-12	3.841777e-10	0.1	5.81263e-12	9.348937e-08	0.1	5.81263e-12	4.310393e-08	0.1	5.81263e-12	7.423907e-12	0.1
7.625648e-12	3.93370803087929e-06	0.1	7.625648e-12	3.345493e-08	0.1	7.625648e-12	5.729281500000001e-06	0.1	7.625648e-12	4.578506e-10	0.1	7.625648e-12	1.112657e-07	0.1	7.625648e-12	5.140112e-08	0.1	7.625648e-12	8.85196e-12	0.1
9.438667e-12	3.15450699313496e-06	0.1	9.438667e-12	3.778609e-08	0.1	9.438667e-12	6.4707196000000005e-06	0.1	9.438667e-12	5.168586e-10	0.1	9.438667e-12	1.254587e-07	0.1	9.438667e-12	5.80559e-08	0.1	9.438667e-12	9.99704e-12	0.1
1.125169e-11	2.5297132517415896e-06	0.1	1.125169e-11	4.125989e-08	0.1	1.125169e-11	7.0653249e-06	0.1	1.125169e-11	5.641278e-10	0.1	1.125169e-11	1.367953e-07	0.1	1.125169e-11	6.339342e-08	0.1	1.125169e-11	1.091525e-11	0.1
1.30647e-11	2.028713852031937e-06	0.1	1.30647e-11	4.404608e-08	0.1	1.30647e-11	7.5421853e-06	0.1	1.30647e-11	6.019986e-10	0.1	1.30647e-11	1.45854e-07	0.1	1.30647e-11	6.767445e-08	0.1	1.30647e-11	1.165156e-11	0.1
1.517297e-11	1.569536804716098e-06	0.1	1.517297e-11	4.660027e-08	0.1	1.517297e-11	7.9792979e-06	0.1	1.517297e-11	6.366795e-10	0.1	1.517297e-11	1.541283e-07	0.1	1.517297e-11	7.159905e-08	0.1	1.517297e-11	1.232642e-11	0.1
1.735506e-11	1.203458479647642e-06	0.1	1.735506e-11	4.863706e-08	0.1	1.735506e-11	8.3278309e-06	0.1	1.735506e-11	6.64307e-10	0.1	1.735506e-11	1.607029e-07	0.1	1.735506e-11	7.472868e-08	0.1	1.735506e-11	1.286448e-11	0.1
1.953714e-11	9.22785969346878e-07	0.1	1.953714e-11	5.019899e-08	0.1	1.953714e-11	8.595086700000001e-06	0.1	1.953714e-11	6.854748e-10	0.1	1.953714e-11	1.657284e-07	0.1	1.953714e-11	7.712869e-08	0.1	1.953714e-11	1.327703e-11	0.1
2.171923e-11	7.07586436465254e-07	0.1	2.171923e-11	5.139679e-08	0.1	2.171923e-11	8.800019499999999e-06	0.1	2.171923e-11	7.016957e-10	0.1	2.171923e-11	1.695713e-07	0.1	2.171923e-11	7.89692e-08	0.1	2.171923e-11	1.359335e-11	0.1
2.408314e-11	5.3070972944691e-07	0.1	2.408314e-11	5.238145e-08	0.1	2.408314e-11	8.9684747e-06	0.1	2.408314e-11	7.15022e-10	0.1	2.408314e-11	1.727221e-07	0.1	2.408314e-11	8.048221e-08	0.1	2.408314e-11	1.385334e-11	0.1
2.671981e-11	3.85061801594484e-07	0.1	2.671981e-11	5.319239e-08	0.1	2.671981e-11	9.107202e-06	0.1	2.671981e-11	7.259919e-10	0.1	2.671981e-11	1.753107e-07	0.1	2.671981e-11	8.172831e-08	0.1	2.671981e-11	1.406744e-11	0.1
2.935648e-11	2.7939120618363e-07	0.1	2.935648e-11	5.378084e-08	0.1	2.935648e-11	9.2078613e-06	0.1	2.935648e-11	7.339496e-10	0.1	2.935648e-11	1.771849e-07	0.1	2.935648e-11	8.263252e-08	0.1	2.935648e-11	1.422278e-11	0.1
3.199314e-11	2.027227489177512e-07	0.1	3.199314e-11	5.420784e-08	0.1	3.199314e-11	9.280898799999999e-06	0.1	3.199314e-11	7.397237e-10	0.1	3.199314e-11	1.785424e-07	0.1	3.199314e-11	8.328865e-08	0.1	3.199314e-11	1.433549e-11	0.1
3.506184e-11	1.395641127479736e-07	0.1	3.506184e-11	5.455964e-08	0.1	3.506184e-11	9.341070800000002e-06	0.1	3.506184e-11	7.444823e-10	0.1	3.506184e-11	1.796591e-07	0.1	3.506184e-11	8.382923e-08	0.1	3.506184e-11	1.442834e-11	0.1
