Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
5.130321e-13	9.8575018160206e-06	0.1	5.130321e-13	3.426378e-13	0.1	5.130321e-13	1.25254454e-07	0.1	5.130321e-13	2.322119e-15	0.1	5.130321e-13	8.968526e-12	0.1	5.130321e-13	3.870139e-13	0.1	5.130321e-13	2.054647e-21	0.1
1.559413e-12	9.6066050240568e-06	0.1	1.559413e-12	1.028213e-12	0.1	1.559413e-12	3.7586730999999997e-07	0.1	1.559413e-12	6.954449e-15	0.1	1.559413e-12	2.673962e-11	0.1	1.559413e-12	1.16138e-12	0.1	1.559413e-12	6.165715e-21	0.1
4.176433e-12	9.0067296818036e-06	0.1	4.176433e-12	2.667507e-12	0.1	4.176433e-12	9.7508231e-07	0.1	4.176433e-12	1.795485e-14	0.1	4.176433e-12	6.828392e-11	0.1	4.176433e-12	3.012984e-12	0.1	4.176433e-12	1.599565e-20	0.1
8.841608e-12	8.0288261102662e-06	0.1	8.841608e-12	5.340278e-12	0.1	8.841608e-12	1.951972e-06	0.1	8.841608e-12	3.565598e-14	0.1	8.841608e-12	1.330968e-10	0.1	8.841608e-12	6.031917e-12	0.1	8.841608e-12	3.202238e-20	0.1
1.206198e-11	7.416484287347601e-06	0.1	1.206198e-11	7.014184e-12	0.1	1.206198e-11	2.5637193000000003e-06	0.1	1.206198e-11	4.659029e-14	0.1	1.206198e-11	1.717978e-10	0.1	1.206198e-11	7.922617e-12	0.1	1.206198e-11	4.205937e-20	0.1
1.616626e-11	6.70332095689948e-06	0.1	1.616626e-11	8.963972e-12	0.1	1.616626e-11	3.2762293e-06	0.1	1.616626e-11	5.917544e-14	0.1	1.616626e-11	2.149907e-10	0.1	1.616626e-11	1.012493e-11	0.1	1.616626e-11	5.375033e-20	0.1
2.209875e-11	5.79199968168952e-06	0.1	2.209875e-11	1.145597e-11	0.1	2.209875e-11	4.186779299999999e-06	0.1	2.209875e-11	7.501612e-14	0.1	2.209875e-11	2.671493e-10	0.1	2.209875e-11	1.293968e-11	0.1	2.209875e-11	6.869198e-20	0.1
2.988965e-11	4.7807399282891e-06	0.1	2.988965e-11	1.422186e-11	0.1	2.988965e-11	5.197272e-06	0.1	2.988965e-11	9.226381e-14	0.1	2.988965e-11	3.208755e-10	0.1	2.988965e-11	1.606379e-11	0.1	2.988965e-11	8.527527e-20	0.1
3.836839e-11	3.87983468375436e-06	0.1	3.836839e-11	1.668648e-11	0.1	3.836839e-11	6.0975753e-06	0.1	3.836839e-11	1.073216e-13	0.1	3.836839e-11	3.648677e-10	0.1	3.836839e-11	1.884762e-11	0.1	3.836839e-11	1.000518e-19	0.1
4.959855e-11	2.94250224277812e-06	0.1	4.959855e-11	1.925137e-11	0.1	4.959855e-11	7.0343682e-06	0.1	4.959855e-11	1.226604e-13	0.1	4.959855e-11	4.065167e-10	0.1	4.959855e-11	2.17447e-11	0.1	4.959855e-11	1.154288e-19	0.1
6.082871e-11	2.2316801405044997e-06	0.1	6.082871e-11	2.119688e-11	0.1	6.082871e-11	7.7448459e-06	0.1	6.082871e-11	1.340535e-13	0.1	6.082871e-11	4.350934e-10	0.1	6.082871e-11	2.394219e-11	0.1	6.082871e-11	1.270922e-19	0.1
7.205887e-11	1.6926090115427119e-06	0.1	7.205887e-11	2.267259e-11	0.1	7.205887e-11	8.283695e-06	0.1	7.205887e-11	1.42545e-13	0.1	7.205887e-11	4.548954e-10	0.1	7.205887e-11	2.560902e-11	0.1	7.205887e-11	1.359388e-19	0.1
8.328903e-11	1.2837755840747981e-06	0.1	8.328903e-11	2.379193e-11	0.1	8.328903e-11	8.6923832e-06	0.1	8.328903e-11	1.488926e-13	0.1	8.328903e-11	4.687509e-10	0.1	8.328903e-11	2.687334e-11	0.1	8.328903e-11	1.42649e-19	0.1
9.451919e-11	9.73706936071788e-07	0.1	9.451919e-11	2.464098e-11	0.1	9.451919e-11	9.0023596e-06	0.1	9.451919e-11	1.536494e-13	0.1	9.451919e-11	4.785365e-10	0.1	9.451919e-11	2.783236e-11	0.1	9.451919e-11	1.477386e-19	0.1
1.057494e-10	7.385374694551899e-07	0.1	1.057494e-10	2.5285e-11	0.1	1.057494e-10	9.2374668e-06	0.1	1.057494e-10	1.572213e-13	0.1	1.057494e-10	4.855091e-10	0.1	1.057494e-10	2.855979e-11	0.1	1.057494e-10	1.515992e-19	0.1
1.169795e-10	5.601716518428899e-07	0.1	1.169795e-10	2.57735e-11	0.1	1.169795e-10	9.415791199999999e-06	0.1	1.169795e-10	1.599083e-13	0.1	1.169795e-10	4.905182e-10	0.1	1.169795e-10	2.911156e-11	0.1	1.169795e-10	1.545275e-19	0.1
1.286756e-10	4.200416367592448e-07	0.1	1.286756e-10	2.615732e-11	0.1	1.286756e-10	9.5558935e-06	0.1	1.286756e-10	1.620048e-13	0.1	1.286756e-10	4.942708e-10	0.1	1.286756e-10	2.954508e-11	0.1	1.286756e-10	1.568282e-19	0.1
1.422356e-10	3.0084533562294696e-07	0.1	1.422356e-10	2.648381e-11	0.1	1.422356e-10	9.6750689e-06	0.1	1.422356e-10	1.637771e-13	0.1	1.422356e-10	4.973252e-10	0.1	1.422356e-10	2.991386e-11	0.1	1.422356e-10	1.587853e-19	0.1
1.557956e-10	2.1547528337814058e-07	0.1	1.557956e-10	2.671766e-11	0.1	1.557956e-10	9.760425e-06	0.1	1.557956e-10	1.650397e-13	0.1	1.557956e-10	4.99428e-10	0.1	1.557956e-10	3.0178e-11	0.1	1.557956e-10	1.60187e-19	0.1
1.693555e-10	1.54331410060065e-07	0.1	1.693555e-10	2.688516e-11	0.1	1.693555e-10	9.8215597e-06	0.1	1.693555e-10	1.659403e-13	0.1	1.693555e-10	5.008863e-10	0.1	1.693555e-10	3.036719e-11	0.1	1.693555e-10	1.611911e-19	0.1
1.850942e-10	1.047673620408514e-07	0.1	1.850942e-10	2.702094e-11	0.1	1.850942e-10	9.871118099999999e-06	0.1	1.850942e-10	1.666677e-13	0.1	1.850942e-10	5.020361e-10	0.1	1.850942e-10	3.052056e-11	0.1	1.850942e-10	1.620049e-19	0.1
