Batch	m_SP	7	W4_L	R	W3	P1	P2_L	P3	P4											
1.153821e-05	0.98863142	0.1	1.153821e-05	0.0002404106	0.1	1.153821e-05	4.359404e-06	0.1	1.153821e-05	0.002059519	0.1	1.153821e-05	0.00207209895	0.1	1.153821e-05	0.0002464877	0.1	1.153821e-05	1.416656e-09	0.1
1.326924e-05	0.9870720500000001	0.1	1.326924e-05	0.0002761553	0.1	1.326924e-05	5.022948e-06	0.1	1.326924e-05	0.002437075	0.1	1.326924e-05	0.0023801843999999997	0.1	1.326924e-05	0.000283136	0.1	1.326924e-05	1.627347e-09	0.1
1.512693e-05	0.9853929	0.1	1.512693e-05	0.0003144192	0.1	1.512693e-05	5.733765e-06	0.1	1.512693e-05	0.00285124	0.1	1.512693e-05	0.0027099822900000002	0.1	1.512693e-05	0.0003223671	0.1	1.512693e-05	1.852889e-09	0.1
1.698461e-05	0.9837098699999999	0.1	1.698461e-05	0.0003525836	0.1	1.698461e-05	6.443151e-06	0.1	1.698461e-05	0.0032725	0.1	1.698461e-05	0.00303892329	0.1	1.698461e-05	0.0003614963	0.1	1.698461e-05	2.077842e-09	0.1
1.88423e-05	0.98202479	0.1	1.88423e-05	0.0003906487	0.1	1.88423e-05	7.151018e-06	0.1	1.88423e-05	0.003699076	0.1	1.88423e-05	0.0033670084	0.1	1.88423e-05	0.0004005236	0.1	1.88423e-05	2.302215e-09	0.1
2.093564e-05	0.9801253099999999	0.1	2.093564e-05	0.0004334236	0.1	2.093564e-05	7.946776e-06	0.1	2.093564e-05	0.004184408	0.1	2.093564e-05	0.0037356883899999998	0.1	2.093564e-05	0.0004443798	0.1	2.093564e-05	2.554346e-09	0.1
2.318608e-05	0.9780840700000001	0.1	2.318608e-05	0.0004792689	0.1	2.318608e-05	8.799927e-06	0.1	2.318608e-05	0.004709972	0.1	2.318608e-05	0.0041308316999999995	0.1	2.318608e-05	0.000491384	0.1	2.318608e-05	2.824575e-09	0.1
2.543652e-05	0.9760450799999999	0.1	2.543652e-05	0.0005249698	0.1	2.543652e-05	9.650605e-06	0.1	2.543652e-05	0.005238081	0.1	2.543652e-05	0.0045247316	0.1	2.543652e-05	0.0005382401	0.1	2.543652e-05	3.093954e-09	0.1
2.768696e-05	0.97400936	0.1	2.768696e-05	0.000570527	0.1	2.768696e-05	1.049877e-05	0.1	2.768696e-05	0.005767661	0.1	2.768696e-05	0.0049173923	0.1	2.768696e-05	0.0005849489	0.1	2.768696e-05	3.362487e-09	0.1
3.040432e-05	0.97155672	0.1	3.040432e-05	0.0006253458	0.1	3.040432e-05	1.151952e-05	0.1	3.040432e-05	0.006407954	0.1	3.040432e-05	0.005389878599999999	0.1	3.040432e-05	0.0006411534	0.1	3.040432e-05	3.685611e-09	0.1
3.312167e-05	0.96911103	0.1	3.312167e-05	0.0006799574	0.1	3.312167e-05	1.253653e-05	0.1	3.312167e-05	0.007048223	0.1	3.312167e-05	0.0058605792	0.1	3.312167e-05	0.0006971454	0.1	3.312167e-05	4.007514e-09	0.1
3.583903e-05	0.96667281	0.1	3.583903e-05	0.0007343629	0.1	3.583903e-05	1.354979e-05	0.1	3.583903e-05	0.007687756	0.1	3.583903e-05	0.006329504600000001	0.1	3.583903e-05	0.0007529263	0.1	3.583903e-05	4.328203e-09	0.1
3.900924e-05	0.9638385300000001	0.1	3.900924e-05	0.0007975766	0.1	3.900924e-05	1.472717e-05	0.1	3.900924e-05	0.008432291	0.1	3.900924e-05	0.0068743482	0.1	3.900924e-05	0.0008177379	0.1	3.900924e-05	4.700811e-09	0.1
4.229266e-05	0.96091486	0.1	4.229266e-05	0.0008627561	0.1	4.229266e-05	1.594121e-05	0.1	4.229266e-05	0.009201096	0.1	4.229266e-05	0.0074361339	0.1	4.229266e-05	0.000884565	0.1	4.229266e-05	5.085006e-09	0.1
4.557608e-05	0.9580036599999999	0.1	4.557608e-05	0.0009276408	0.1	4.557608e-05	1.714981e-05	0.1	4.557608e-05	0.009967169	0.1	4.557608e-05	0.0079953797	0.1	4.557608e-05	0.0009510898	0.1	4.557608e-05	5.467463e-09	0.1
4.956477e-05	0.95448426	0.1	4.956477e-05	0.001006069	0.1	4.956477e-05	1.861071e-05	0.1	4.956477e-05	0.01089378	0.1	4.956477e-05	0.0086713569	0.1	4.956477e-05	0.0010315	0.1	4.956477e-05	5.929751e-09	0.1
5.355346e-05	0.9509835900000001	0.1	5.355346e-05	0.001084068	0.1	5.355346e-05	2.006365e-05	0.1	5.355346e-05	0.01181575	0.1	5.355346e-05	0.009343641	0.1	5.355346e-05	0.001111472	0.1	5.355346e-05	6.389513e-09	0.1
5.82047e-05	0.9469253400000001	0.1	5.82047e-05	0.001174488	0.1	5.82047e-05	2.174795e-05	0.1	5.82047e-05	0.01288485	0.1	5.82047e-05	0.0101229714	0.1	5.82047e-05	0.001204177	0.1	5.82047e-05	6.922482e-09	0.1
6.302157e-05	0.9427492599999999	0.1	6.302157e-05	0.001267523	0.1	6.302157e-05	2.348101e-05	0.1	6.302157e-05	0.01398508	0.1	6.302157e-05	0.0109248546	0.1	6.302157e-05	0.001299564	0.1	6.302157e-05	7.470873e-09	0.1
6.870281e-05	0.93785891	0.1	6.870281e-05	0.001376473	0.1	6.870281e-05	2.55105e-05	0.1	6.870281e-05	0.01527363	0.1	6.870281e-05	0.011863892400000001	0.1	6.870281e-05	0.001411267	0.1	6.870281e-05	8.113065e-09	0.1
7.460014e-05	0.93282208	0.1	7.460014e-05	0.001488681	0.1	7.460014e-05	2.760071e-05	0.1	7.460014e-05	0.01660081	0.1	7.460014e-05	0.0128310252	0.1	7.460014e-05	0.001526312	0.1	7.460014e-05	8.774468e-09	0.1
8.187177e-05	0.9266665399999999	0.1	8.187177e-05	0.001625812	0.1	8.187177e-05	3.015518e-05	0.1	8.187177e-05	0.01822282	0.1	8.187177e-05	0.014012965899999999	0.1	8.187177e-05	0.00166691	0.1	8.187177e-05	9.582775e-09	0.1
9.012925e-05	0.91974906	0.1	9.012925e-05	0.001779916	0.1	9.012925e-05	3.302581e-05	0.1	9.012925e-05	0.02004561	0.1	9.012925e-05	0.0153411938	0.1	9.012925e-05	0.001824909	0.1	9.012925e-05	1.049113e-08	0.1
9.953132e-05	0.91196542	0.1	9.953132e-05	0.001953318	0.1	9.953132e-05	3.625593e-05	0.1	9.953132e-05	0.02209667	0.1	9.953132e-05	0.016835757599999997	0.1	9.953132e-05	0.002002694	0.1	9.953132e-05	1.151323e-08	0.1
0.0001108828	0.9026966599999999	0.1	0.0001108828	0.0021598	0.1	0.0001108828	4.010227e-05	0.1	0.0001108828	0.02453902	0.1	0.0001108828	0.0186154438	0.1	0.0001108828	0.002214395	0.1	0.0001108828	1.273032e-08	0.1
0.0001254717	0.89098733	0.1	0.0001254717	0.002420655	0.1	0.0001254717	4.496147e-05	0.1	0.0001254717	0.02762454	0.1	0.0001254717	0.0208637777	0.1	0.0001254717	0.002481845	0.1	0.0001254717	1.426791e-08	0.1
0.0001438283	0.87656872	0.1	0.0001438283	0.002741868	0.1	0.0001438283	5.0945e-05	0.1	0.0001438283	0.03142397	0.1	0.0001438283	0.0236323267	0.1	0.0001438283	0.002811177	0.1	0.0001438283	1.616127e-08	0.1
0.0001666226	0.8591359199999999	0.1	0.0001666226	0.003130226	0.1	0.0001666226	5.817932e-05	0.1	0.0001666226	0.03601764	0.1	0.0001666226	0.0269796178	0.1	0.0001666226	0.003209353	0.1	0.0001666226	1.845042e-08	0.1
0.0002122113	0.8257568399999999	0.1	0.0002122113	0.003873829	0.1	0.0002122113	7.203111e-05	0.1	0.0002122113	0.04481328	0.1	0.0002122113	0.0333887803	0.1	0.0002122113	0.003971752	0.1	0.0002122113	2.283352e-08	0.1
0.000290979	0.77236404	0.1	0.000290979	0.005063287	0.1	0.000290979	9.418827e-05	0.1	0.000290979	0.05888269	0.1	0.000290979	0.043640808	0.1	0.000290979	0.005191277	0.1	0.000290979	2.984469e-08	0.1
0.0004130191	0.6989409600000001	0.1	0.0004130191	0.006698968	0.1	0.0004130191	0.0001246577	0.1	0.0004130191	0.07823022	0.1	0.0004130191	0.057738858000000004	0.1	0.0004130191	0.006868305	0.1	0.0004130191	3.948607e-08	0.1
0.0005583777	0.6237173100000001	0.1	0.0005583777	0.008374764	0.1	0.0005583777	0.0001558743	0.1	0.0005583777	0.09805224	0.1	0.0005583777	0.072182669	0.1	0.0005583777	0.008586463	0.1	0.0005583777	4.936391e-08	0.1
0.0007670837	0.53399353	0.1	0.0007670837	0.01037358	0.1	0.0007670837	0.0001931082	0.1	0.0007670837	0.1216951	0.1	0.0007670837	0.08941064	0.1	0.0007670837	0.01063581	0.1	0.0007670837	6.11458e-08	0.1
0.0009757897	0.46084058	0.1	0.0009757897	0.01200325	0.1	0.0009757897	0.0002234656	0.1	0.0009757897	0.1409715	0.1	0.0009757897	0.103456816	0.1	0.0009757897	0.01230667	0.1	0.0009757897	7.075173e-08	0.1
